,pretty_comp,et_c33
1995,Yb(FeGe)2,157.1
1996,RbAu(SO4)2,54.4
1997,Na3SbSe4,36.2
1998,CrB2,319.8
1999,Na4CO4,88.5
2000,Sc3InC,217.9
2001,SmAlSi,186.8
2002,Li2CaSiO4,102.3
2003,Pr(CuSi)2,177.1
2004,LiBe2Co,143.6
2005,BeCoBr,146.5
2006,LiVRh2,280.7
2007,Co3Bi,212.5
2008,InAg3,95.8
2009,KMnO2,172.4
2010,CuPtO2,314.1
2011,NdH2ClO2,101.0
2012,Mn2SiNi,146.2
2013,Rb2Ti(CuS2)2,55.0
2014,CaF2,167.4
2015,Y(CoB)2,196.2
2016,BaLi2Mg(PO4)2,141.1
2017,BaAuO2,112.5
2018,BaSbBr,17.9
2019,BeFe4Si,198.1
2020,CuAsS,120.6
2021,MnGeRh2,60.4
2022,SmSnPt,152.8
2023,Sm2TlHg,76.2
2024,NaN3,110.1
2025,SnMo3,385.7
2026,BeGeMo2,288.1
2027,Na2BeIn,46.2
2028,RbNdO2,121.5
2029,Ca2Cr2O5,146.8
2030,KSnAs,39.8
2031,TiFeSb,217.5
2032,CeBPd3,211.3
2033,K2BaTi,12.2
2034,Nd3GaC,100.8
2035,YbAgS2,133.7
2036,K2CuSb,29.9
2037,LiDy2Ru,130.7
2038,Ca(SiAu)2,154.4
2039,Ba(CuSe)2,93.7
2040,ZnH4(ClO3)2,84.9
2041,YCoF5,254.3
2042,Ta2AgF2,31.1
2043,ZrCuSi,219.9
2044,Ti(CrSe2)2,123.1
2045,TbNiSb,189.7
2046,Ca2Si,83.4
2047,Ca(CuN)2,84.2
2048,Li3PrSb2,87.0
2049,IrCl3,169.1
2050,CrAgO2,324.1
2051,Ba2PbSe,4.6
2052,Zr2Pd,148.8
2053,U(NiGe)2,196.4
2054,YbPb3,65.3
2055,LiMnAlO3,187.9
2056,Hg2Pt,180.6
2057,BaSO3,91.1
2058,Sc2CuAu,136.1
2059,MoAsPd2,222.3
2060,Ba2H3I,52.4
2061,BaZn(FeO2)4,127.7
2062,LiTb(CuP)2,111.1
2063,Li2RhAu,197.4
2064,TiBeCo2,307.7
2065,PH6(NO)2,36.2
2066,V2Zn2O5,146.2
2067,Ho3GaC,130.4
2068,Ba2Pd2O5,131.7
2069,TiBeTl,104.4
2070,BeVFe,240.3
2071,K2TeI6,20.1
2072,Sr2PbO4,133.6
2073,Y2Cr2C3,277.7
2074,Mn3GaN,451.2
2075,Mg2FeN2,199.9
2076,BeCdFe,73.6
2077,AsIr2Pt,154.9
2078,UCuGe,126.2
2079,Ga2TeO6,414.8
2080,Mn3AlC,455.3
2081,Mn3AgN,276.2
2082,MgSbPd2,123.2
2083,VZnRu2,297.8
2084,UIr3,424.4
2085,TiCuHg2,104.0
2086,FeNi3,268.4
2087,Tm2BeOs,157.7
2088,SmSnRh2,110.9
2089,Be2ZnBr,19.3
2090,GaFeCo2,109.4
2091,H3F2,5.7
2092,BaGeF6,131.2
2093,Ca4ScBe,24.7
2094,MgSb,14.6
2095,Nb3Sb,307.2
2096,PmBiAu2,87.4
2097,HoMnGe,114.1
2098,LiIr,207.7
2099,Mn2VGa,260.9
2100,K2AgBi,28.8
2101,NbInPt,138.2
2102,SmAgO2,227.3
2103,BeCu4W,209.8
2104,CaVF5,121.6
2105,Rb3As,28.5
2106,Sm(SiPd)2,206.4
2107,ZnSnO3,281.8
2108,Sb3Ir,194.5
2109,KSO4,60.8
2110,YbS2,4.6
2111,K4Na2TeO6,114.8
2112,NbCo2Sn,170.4
2113,ZrGeRu2,340.0
2114,TbGaRh2,188.7
2115,CaTiBe,95.6
2116,LiCuO2,179.3
2117,CrNi2,421.5
2118,DyTh,31.6
2119,BaGa2Cl,26.7
2120,KCaCl3,54.0
2121,AsCl5,36.4
2122,Tb(FeGe)2,188.0
2123,ZnPS3,37.4
2124,KCaO3,108.3
2125,KLiZnS2,57.1
2126,RbNO3,15.4
2127,Er(Al2Mo)2,284.4
2128,NaYS2,70.3
2129,Ta(TeCl3)2,28.2
2130,TmAg2,155.1
2131,MnBeNi,239.1
2132,BiSBr,29.1
2133,MnP2,355.1
2134,BeNiPd2,228.0
2135,Ca2BeIn,56.2
2136,HoPd,147.9
2137,Ho2S3,102.7
2138,KAl(SO4)2,32.2
2139,ZrBeZn,179.5
2140,Mn3Sn,295.2
2141,UTe,190.5
2142,Ca3Sb2,87.2
2143,Sm(CoB)2,199.0
2144,SrLi2Ta2O7,97.0
2145,KCuC2,17.3
2146,Mg(CoO2)2,191.0
2147,Li2GeAu,71.0
2148,CaSn2O5,98.8
2149,NaBeTc2,92.0
2150,CeBrO,30.1
2151,LiBeSi,117.4
2152,YAl2Co,150.0
2153,BaTeCl,9.6
2154,Li2MnSi3O8,91.6
2155,CaVO2,59.2
2156,CoAs3,240.5
2157,Fe3PtN,362.4
2158,Mn2BeCd,183.8
2159,KNdS2,65.2
2160,NpTeAs,88.7
2161,KNa2Sb,34.4
2162,CaMnGe,62.4
2163,Pr(MnSi)2,161.0
2164,Yb(HO)3,88.8
2165,Ca2BeCu,64.9
2166,Ho(PRu)2,254.9
2167,Nd2O3,282.2
2168,Ba4CdHg,10.4
2169,Re3F,406.8
2170,MoAsW2,250.9
2171,KAs,33.7
2172,UGePt,231.2
2173,Ti(NbSe2)2,170.9
2174,Al2Au,143.0
2175,Ti3O,249.4
2176,HfGeTe,125.9
2177,U2BiN2,117.9
2178,TiBeV2,177.9
2179,MgCuF4,144.7
2180,KAgO,62.0
2181,KTeF5,30.3
2182,BeCu4Rh,193.3
2183,Mn3PdN,522.6
2184,VSiRh,244.2
2185,U2PN2,259.5
2186,Rb2PbO3,102.5
2187,NaHF2,109.2
2188,MgCl2O,42.6
2189,Rb2TeO3,39.9
2190,TiCoAs,89.7
2191,ErNiC2,323.0
2192,Y2BeBi,86.0
2193,CaPdF4,148.0
2194,Y3Al,85.9
2195,Sc2CuRu,171.2
2196,HfAl3,201.1
2197,Rb2TeBr6,21.5
2198,PrS,218.2
2199,BeCu2Mo,231.9
2200,VNi2,368.3
2201,Pd4S,188.1
2202,ZnCdPt2,208.6
2203,NaBeCl2,83.1
2204,NdCuSe2,105.1
2205,PuNiC2,260.3
2206,Sr2BeV,18.0
2207,BeFe4Pb,147.8
2208,TiGaRh,101.1
2209,NaMgF3,158.2
2210,K3Si,13.0
2211,NdMnPO,126.8
2212,V5S4,241.4
2213,Sr2BeSn,37.3
2214,TiSCl6O,4.3
2215,Pr2SiTeO4,181.5
2216,BeCrCo2,295.0
2217,Nd(MnGe)2,142.1
2218,LiTm2Ru,137.8
2219,HfBe2Fe,222.9
2220,Mn2BePd,304.6
2221,CuCl,59.2
2222,HoTiGe,165.8
2223,LiCN,19.6
2224,MgSc2In,75.5
2225,Yb(As2Rh3)2,227.9
2226,Pb2S(O2F)2,107.2
2227,AsO2,39.8
2228,HfBeFe4,261.6
2229,RbCoCl3,56.9
2230,BeCrHg,119.6
2231,CeZnSbO,81.4
2232,Be2TePt,89.4
2233,SrN6,46.4
2234,Lu6Sb2Mo,93.7
2235,Pr(Re2Si)2,276.3
2236,LiUAsO6,113.7
2237,In2Se3,33.7
2238,CaPuRh2,43.4
2239,HgBr2,18.8
2240,MgTa2O6,387.2
2241,ErSCl,27.9
2242,NaNO3,36.7
2243,CaReBi,110.9
2244,NiSbSe,162.8
2245,ZrTe,157.4
2246,BaCdGe,45.2
2247,ErAg,107.9
2248,BaSbAu,85.1
2249,FeCu2SnSe4,67.7
2250,Er2NiOs,179.6
2251,HoTlO2,146.0
2252,K2PtCl6,31.6
2253,SmCo2,164.5
2254,Hf2Pd,160.3
2255,Ti2NiS4,164.3
2256,Sc2BeOs,119.3
2257,LiSmS2,65.0
2258,K4BeNb,10.0
2259,Ba2MgZr,15.2
2260,Er2Fe2Si2C,215.3
2261,SiC2,513.7
2262,KCuS,19.8
2263,Dy(SiIr)2,306.4
2264,TlAuCl4,23.7
2265,Sn(CO2)2,35.3
2266,FePO4,97.6
2267,Pr3InO,139.3
2268,ZnSiP2,131.8
2269,PrCuSO,112.7
2270,K3AuO,49.7
2271,ScCdAg2,95.7
2272,Be2WSe,399.0
2273,Li3YBi2,75.9
2274,FePt,309.3
2275,Tm2SO2,221.4
2276,Cl2O,21.0
2277,Nd2CuRu,125.2
2278,Rb3Er,14.0
2279,TmAu2,214.8
2280,MgO,300.6
2281,K2B2Se7,43.3
2282,YCuO2,277.1
2283,Rb3Zn,4.6
2284,NaBeV,159.0
2285,ThIr5,477.9
2286,DyGe,139.6
2287,Ga(MoS2)4,156.1
2288,NpAs2,156.2
2289,Sr(AsRu)2,76.6
2290,Tl2Au,70.8
2291,KNiIO6,56.1
2292,K3VS4,30.9
2293,BeZnO2,206.2
2294,Er(VGa2)2,212.9
2295,RbAlF4,94.5
2296,RbPbF3,100.2
2297,Mn2SnS4,84.5
2298,Tb3PbC,118.0
2299,CdSiP2,100.3
2300,TbF3,244.1
2301,FeBiAsO,102.8
2302,TiCl2,39.0
2303,BaRuCl2,85.4
2304,BeTlBi,48.7
2305,Na2CoS2,60.3
2306,LiClO2,25.6
2307,MnF2,183.0
2308,Ca2TaSbO6,237.7
2309,RhO2,530.2
2310,ScBeTe2,18.1
2311,Be2CdFe,162.8
2312,Ba4BiBr,11.9
2313,YCoC2,322.2
2314,BeTeIr,59.8
2315,Ta2Se,65.0
2316,Be2VIn,201.2
2317,ErAgTe2,63.9
2318,CaSc2Be,65.4
2319,TiAl2,201.7
2320,K2Pt,30.0
2321,CrHgAs,96.4
2322,Rb3Sb2Br9,29.4
2323,LiBeTc2,74.3
2324,LiFeRh2,202.3
2325,SmN,316.0
2326,Li4V2SiGe,115.1
2327,YVO4,300.6
2328,K2SrTa2O7,150.0
2329,TmTlS2,90.8
2330,HoN,492.3
2331,ErIn,68.0
2332,BaSr2Mg(SiO4)2,266.0
2333,AgBiO2,198.6
2334,TlAgO2,242.2
2335,VTe2,27.2
2336,ZrCl2,40.8
2337,CsK2Sb,24.4
2338,MnCdO2,198.3
2339,MgBe2Pd,141.8
2340,CrP2S7,22.2
2341,NdHO2,171.4
2342,LiFePd2,112.4
2343,CuO,14.4
2344,Be2NiCl,159.2
2345,TaBeBr,32.6
2346,Sr(AlPb)2,44.3
2347,HgS,44.1
2348,HgHOF,100.0
2349,Al2W,356.3
2350,Al2CoOs,322.4
2351,HfCo3B2,400.6
2352,ScBeTc2,212.8
2353,BeTlTe,34.8
2354,NdBi2ClO4,86.4
2355,BaPdS2,75.7
2356,LiCrPO4F,135.7
2357,UAsS,188.4
2358,TiGaRh2,158.2
2359,SiP2O7,279.8
2360,YNi,104.9
2361,Na2BeGe,74.9
2362,Zr2CuSb3,156.2
2363,ZrCoSn,180.0
2364,RbCaF3,118.6
2365,KPrS2,62.8
2366,CoSnF6,88.8
2367,CuCl,79.5
2368,CrO2,39.5
2369,AlWF5,346.3
2370,Tm(CoGe)2,207.8
2371,TbAlCu2,139.4
2372,K2AlF5,120.2
2373,PAuS4,32.4
2374,ZrRu3C,508.7
2375,Ba4CdRu,15.4
2376,Th2N3,191.3
2377,Na4Br2O,55.9
2378,BaZrSe3,85.9
2379,Sr3N2,133.2
2380,Mg(IO3)2,65.1
2381,NaAl3,57.7
2382,HoMn2,163.9
2383,LiBH2,58.9
2384,Ho2AlSi2,180.5
2385,LuAlO3,361.0
2386,PrTl,65.4
2387,Sc6FeSb2,113.7
2388,NaLiAs,41.4
2389,Yb(ZnP)2,123.1
2390,Zr2Fe,188.5
2391,K2Be2O3,48.0
2392,Be2VRu,267.7
2393,HoP,219.5
2394,Li2PrAl,78.3
2395,Na4NpO5,182.8
2396,BeGaSb,49.5
2397,NbCoSb,251.3
2398,Sr(MnSb)2,71.7
2399,MgBeRu2,189.2
2400,Ba2YSn,15.7
2401,Th(GePt)2,203.7
2402,NdP,192.6
2403,ThAu2,124.1
2404,LiAg2F4,27.4
2405,Al(CrB)2,432.9
2406,CaHN,176.7
2407,SbI3Cl8,24.8
2408,Li3CuF4,73.1
2409,Zn(RhO2)2,257.8
2410,Mn2Sb,162.2
2411,Be2TcGe,332.5
2412,VGePt,147.3
2413,YbOs3,236.6
2414,MgBr2,26.5
2415,MnCu2SiS4,102.1
2416,YbSbPd,18.5
2417,BaHg2(ClO)2,65.3
2418,SrSiN2,158.5
2419,ZrBeCl,30.5
2420,DyAg2,146.5
2421,NaVO2,218.4
2422,Ba(MgBi)2,59.9
2423,TbSbPt,162.5
2424,ScNi,176.2
2425,NaBO2,56.4
2426,FeTe,33.3
2427,BeW2Se,266.0
2428,ZnI2,24.9
2429,CdIrO3,212.7
2430,Na2ZnSe2,52.0
2431,NaTbSe2,59.7
2432,NaSrP,89.1
2433,NaBeV2,126.6
2434,CdCl2,25.8
2435,NbNi2Sn,189.0
2436,Ba2ZnCd,39.7
2437,BaBeCo2,75.2
2438,ErMgZn2,96.1
2439,Li2BeNi,132.4
2440,CrP2,333.2
2441,FeN,333.5
2442,TmF3,231.1
2443,LiYbF4,89.9
2444,ScBeGe,165.8
2445,LiGaGe,103.3
2446,Na3SbO4,144.6
2447,CaBeBi2,61.1
2448,ZrSbRu,207.0
2449,FeB2,226.9
2450,YInPd2,139.0
2451,BaAl2O4,213.9
2452,TaSe2,42.1
2453,SrTl2,42.2
2454,K2MnH2OF5,28.4
2455,LiBeGe,71.7
2456,NbAs2,234.0
2457,TbAs,196.8
2458,TiHgO3,256.3
2459,TaBeFe,160.9
2460,MnTePd,64.6
2461,LiHF2,149.0
2462,HoPd3,190.9
2463,Zr2CuOs,204.9
2464,Zn4(B2O)3,298.1
2465,CaGe2,72.7
2466,HgF,167.8
2467,Na2ZnS2,34.8
2468,YAl3,154.1
2469,SrLi2Nb2O7,88.0
2470,BaLiP,89.8
2471,HoHg2,93.4
2472,HoF3,249.7
2473,Y2Fe2Si2C,202.3
2474,KCuSe,45.8
2475,Na3VO4,64.3
2476,CN2,47.0
2477,ZnS,98.6
2478,GeSe,161.8
2479,LiTaBe,133.2
2480,Mg(SnN)2,24.8
2481,TmAlO3,342.8
2482,Mg2Bi2O5,178.6
2483,Ba2YbSbO6,236.6
2484,Na3UF8,100.9
2485,Li2FeF6,137.3
2486,LiAgF3,76.9
2487,SmBr3,67.8
2488,Sr4S3O,130.7
2489,Te2Mo3W(Se2S)2,5.3
2490,BaP2Br,53.0
2491,Dy2Cr2C3,282.7
2492,Rb(FeAs)2,63.3
2493,TiFeSn,61.0
2494,BeFeW,275.3
2495,LiBe2Se,96.4
2496,Cr2GeC,328.6
2497,BaInMo,3.6
2498,LiGaSi,105.8
2499,KHfBe,62.0
2500,Si3Ru,158.5
2501,HfZrBe,161.2
2502,TlSe,64.5
2503,SrSi,95.6
2504,H(WO3)2,560.5
2505,NaBiF6,31.4
2506,Sn2OF2,49.1
2507,Ni3Se4,147.4
2508,RuAu3,202.9
2509,BeSiRh2,359.8
2510,NaSnS2,67.6
2511,YCd3,79.4
2512,Nd3SnC,105.1
2513,YNiF5,256.2
2514,Er2In,107.9
2515,BeAl2O4,418.5
2516,KAuF4,46.5
2517,BeTlMo,39.6
2518,Ti3Ni,138.2
2519,Zr(NiP)2,184.7
2520,CoN,301.9
2521,CrCo3,412.1
2522,Ba2TlSn2O7,132.1
2523,NdAl3Ni2,198.4
2524,YTiSi,155.8
2525,LiEr2Tl,70.8
2526,TaNO,430.8
2527,Nb2VSe4,170.8
2528,Mn2OF3,46.1
2529,HoAl2Ni,154.4
2530,Tb6FeSb2,89.8
2531,Te2Mo2WS4,2.3
2532,SnRuW,193.1
2533,KRb2TiF6,92.0
2534,MgBeZn,152.1
2535,Ba2PdBr,51.0
2536,BeCo2Pt,231.0
2537,Au2O3,221.2
2538,InBi2S4Cl,87.3
2539,ZrNiSb,191.4
2540,Li2CeP2,93.1
2541,HoAgPb,95.1
2542,Pt(SCl3)2,33.4
2543,HfMgIr2,258.4
2544,Fe2N,356.3
2545,Ti2Sn,239.9
2546,BeHgPd2,158.5
2547,Y2Si4Mo3,269.6
2548,OsC4(ClO2)2,25.7
2549,Te2Mo2WSe4,1.8
2550,K2O,67.2
2551,TbBi,142.5
2552,LiY2Ru,128.5
2553,NdCoGe3,162.0
2554,AgHgAsS3,44.5
2555,Mg2SiO4,273.3
2556,TlSbTe2,42.8
2557,LiBi(PdO2)2,97.9
2558,SbAsRh,159.0
2559,K2PtBr6,27.7
2560,Fe2Cu(AsH)2,118.8
2561,BaGaTe,11.8
2562,YSi2,130.0
2563,BaP2Pb,42.3
2564,Li6CrO4,149.5
2565,CuRhO2,392.7
2566,PrAlGe,163.2
2567,GaN,18.5
2568,Yb2SeO2,60.3
2569,LiHoSe2,71.8
2570,MnVAs,382.7
2571,TiAsRu2,125.2
2572,BaTlCl,4.2
2573,YMn2,160.4
2574,SmDyZn2,86.2
2575,BaVS3,113.9
2576,GeSb,117.6
2577,Ca5P8,103.0
2578,CrIr3,539.4
2579,BeNbSi2,234.8
2580,YBe2Ni,177.7
2581,VPbClO3,68.8
2582,KHo2CuS4,109.6
2583,Sm(CuSi)2,189.6
2584,ScBeIn,131.0
2585,TmNiC2,328.4
2586,ZrBe2Cr,179.5
2587,Tb(SiNi)2,221.0
2588,NbNiB,398.7
2589,Cu2WS4,27.6
2590,Er(CuSi)2,200.1
2591,NaY2In,66.9
2592,SnCl,92.2
2593,BeCdCu2,137.1
2594,LiFe2F7,101.2
2595,AlN,285.2
2596,K2S5,24.8
2597,RbFeF3,98.5
2598,Mn(PtO2)3,231.6
2599,Pr(CdP)3,101.7
2600,Sr(ZnP)2,120.1
2601,VAu4,166.1
2602,TiZnCo2,257.9
2603,ReTeS,125.9
2604,HgPb2(ClO)2,53.4
2605,Na2TlBi,43.3
2606,PrPt2,227.1
2607,ZnH2SeO5,79.8
2608,ErBi,141.9
2609,TmP5,147.3
2610,LiY(CuP)2,111.1
2611,HfPbO3,340.6
2612,TbU3,129.1
2613,SF6,26.7
2614,BeFe2Se,115.3
2615,ZrBe2,194.7
2616,BaTaCl,8.9
2617,NaCaAs,69.2
2618,U(FeGe)2,266.4
2619,TmNp3,44.9
2620,H3OF,25.4
2621,MgPbO3,147.9
2622,ScHg,103.8
2623,Pm2SiHg,82.2
2624,K2HgO2,106.9
2625,BeCoRh2,333.8
2626,Na2MnBe,41.1
2627,K2YBe,40.4
2628,MnB2,244.1
2629,KBaHf,1.5
2630,NaHoO2,118.0
2631,BeCrSb2,40.2
2632,LuTlTe2,58.3
2633,Th2Ge,117.2
2634,PRu,308.3
2635,CrAuS2,298.5
2636,USi3,216.5
2637,KH3C2O3,28.5
2638,KNa2BO3,78.2
2639,HoPb3,58.2
2640,Sr2FeO4,225.5
2641,CuAs2,146.9
2642,K2TeO3,46.3
2643,CrSnRh2,270.1
2644,NdTlTe2,50.6
2645,KZrBe2,77.2
2646,CaBe2Cu,88.3
2647,Li4SiO4,155.5
2648,YBe2Co,180.8
2649,Na4CO4,72.0
2650,PtI3,52.3
2651,PbBrF,47.7
2652,TbPt3,249.0
2653,Nb3Au,352.6
2654,BeNiRu2,311.7
2655,HoHg,97.6
2656,Cd3PCl3,53.9
2657,CrOF,56.3
2658,VSe2,40.7
2659,Ba(CoAs)2,98.0
2660,Tl3BSe3,39.4
2661,Na2CN2,117.2
2662,ScAl3,145.9
2663,MnAlRh2,111.7
2664,CdSO4,156.9
2665,InSe,32.4
2666,TeRh,197.3
2667,LiZn,55.0
2668,Rb2SeCl6,27.7
2669,Mg(AlH4)2,19.0
2670,LiSi,49.4
2671,U(GePt)2,192.5
2672,DyAgSb2,80.4
2673,Ca3Pb,59.7
2674,H4NCl,48.9
2675,SrBeCd2,58.2
2676,Li2VF4,113.0
2677,Y2SeO2,152.9
2678,Ba2YZr,14.8
2679,RbCaSb,31.9
2680,AlNi,204.8
2681,SbSI,28.6
2682,NpAsSe,125.7
2683,NdFeSi,88.6
2684,Tl(CoS)2,57.1
2685,DyBiPt,147.2
2686,BaTi(BO3)2,85.4
2687,ErCl3,102.2
2688,ScTlO2,192.1
2689,HoTaO4,282.3
2690,Mg(HO)2,38.8
2691,Li4CO4,156.8
2692,Mn3As,291.9
2693,Li2MoO3,215.8
2694,MgTa,149.0
2695,GeAsP,12.5
2696,YbSnAu2,89.5
2697,ScRu,251.6
2698,AcBrO,65.2
2699,SbPO5,218.6
2700,ErNbO4,296.0
2701,RbC,31.5
2702,UNi5,264.4
2703,AlBiO3,226.5
2704,SeS,104.2
2705,BaNd2PdO5,245.2
2706,SiPbO3,287.8
2707,ScBeFe4,217.8
2708,Pb4SeBr6,31.8
2709,RbNdTe4,36.8
2710,ErInPd2,144.0
2711,BaMn2Hg,35.7
2712,TaBe2Tl,201.9
2713,NaLiPt,9.6
2714,NaLi2N,121.2
2715,RbAuBr3,17.7
2716,BeCo2Rh,294.6
2717,Er(CoSi)2,244.0
2718,Fe3N,290.6
2719,KTi2Bi,65.0
2720,FePbW2,248.8
2721,LiTl2GaF6,56.9
2722,ZnFePO5,164.4
2723,InGaTe2,61.3
2724,Ca(NiGe)2,137.6
2725,NaHoF4,183.0
2726,Rb3Ho,6.5
2727,P4S5,25.1
2728,MoH2Cl2O3,30.1
2729,V5SiB2,388.3
2730,MgS,72.4
2731,Na2MnBe,43.7
2732,BaLi2Ca,19.5
2733,RbBaSiHO4,96.4
2734,ZrBePd,144.2
2735,HfCo,236.5
2736,BeCrW,242.4
2737,Tb2Au,109.1
2738,BaSnPb,19.6
2739,AgBr,68.2
2740,CaAl4O7,210.0
2741,ZrBeIr4,220.1
2742,ScCl3,25.9
2743,P2Ir,389.8
2744,MnPd,324.3
2745,Sr2IrO4,264.5
2746,Mn2BeCo,309.6
2747,Ca3SnN,65.8
2748,Mg(Co3P2)2,295.0
2749,HfBeSb2,104.5
2750,Tm2IrOs,241.0
2751,SrAgAs,68.0
2752,NiSe,54.1
2753,NaSi2Pd3,131.2
2754,AlCrCo2,158.8
2755,SiH4,8.2
2756,CoTe,180.7
2757,Ca(PPd)2,189.0
2758,K2CuF4,94.7
2759,Ba4YP,12.4
2760,Tm6FeSb2,102.0
2761,HfRe2,385.5
2762,HfSe3,48.6
2763,RbNaO3,72.9
2764,ZnNiO3,274.7
2765,TaBeFe4,290.5
2766,SmAl2,158.2
2767,AgSe,55.3
2768,CoH4(BrO)2,44.1
2769,PrVO4,285.6
2770,BaMnCO3F2,85.9
2771,Sr2CrO4,230.2
2772,Dy5AgS8,160.5
2773,Lu2Si2O7,225.2
2774,BeGe2Br,56.4
2775,TmAs,202.5
2776,Rb2TiCl6,26.7
2777,NaVAs,10.6
2778,ThSnI6,27.7
2779,LiBe2Au,221.5
2780,Hg3C,71.2
2781,Zn2PtRh,233.6
2782,HfNi2Sn,191.9
2783,NaCeAu2,82.3
2784,CaSn,78.5
2785,Be2TlIr,271.1
2786,Na3N,56.9
2787,MgH2SeO5,81.2
2788,ZnMo3,243.1
2789,Mg3Br,28.5
2790,BaMg2FeH8,99.7
2791,HoTlTe2,56.1
2792,MnBeBr,50.7
2793,DyClO,98.8
2794,Ba2BiCl,74.8
2795,CaCrF6,55.6
2796,GeS2,48.4
2797,TbAsO4,310.7
2798,CoO2,51.4
2799,TiInCo2,214.5
2800,Rb2Se,26.4
2801,Na2MgAlF7,129.5
2802,BeCu2Cl,35.5
2803,Cr2B,474.3
2804,ErTiSi,168.4
2805,Mg2TaBiO6,269.5
2806,Li3Co,35.4
2807,SmDyMg2,53.7
2808,Rb4I2O,33.1
2809,HfAsCl,57.9
2810,CdAsRu,43.8
2811,Sc2BeBr,172.5
2812,SeS2(NO)2,19.4
2813,Ta2BeCo,287.5
2814,UNiAs2,163.6
2815,YNiBi,163.5
2816,LiMgP,68.2
2817,PrFeSi,80.6
2818,HfBeCo4,238.6
2819,As3H5,44.5
2820,Ba(MnP)2,111.0
2821,AcFeO3,269.2
2822,Sb2Te,38.3
2823,K8N3O,51.4
2824,Si3Os,192.6
2825,MgTiF4,151.1
2826,Sr3CdO4,189.5
2827,LuCo2Sn,171.4
2828,BaSi2P,62.3
2829,Nb3Si,124.1
2830,Rb2Ag2GeS4,44.8
2831,NdBi,135.5
2832,NpAs,124.5
2833,ZnCu2GeS4,100.8
2834,Dy2In,103.6
2835,Li2ZrTeO6,237.5
2836,BaPaO3,205.9
2837,Ti2AsW,126.0
2838,TaSbRu,266.3
2839,LiBe2Br,6.8
2840,SiH8,7.3
2841,CaAlSiH,63.0
2842,Bi2Se3,32.2
2843,NdNbO4,252.2
2844,Zr2AlN,238.7
2845,Ca2N,57.7
2846,YSbPt,160.4
2847,TmPPt,152.4
2848,BaIr2Pd,165.8
2849,KBePd2,94.6
2850,AcH2,81.8
2851,Yb2AsAu,134.0
2852,MgSO4,104.0
2853,BeCrSi,187.0
2854,TmSi2,134.5
2855,KAs4IO6,31.4
2856,KTeAu,27.8
2857,CuBi(WO4)2,108.1
2858,Li3MnF6,161.4
2859,KCoF3,131.7
2860,BePd4Se,116.1
2861,Mg2As2O7,199.0
2862,Ca(MgAs)2,91.1
2863,BaHfS3,164.1
2864,Ti2CrTe4,105.7
2865,CeDy3,59.9
2866,VCo2Sn,134.2
2867,KNaO3,82.9
2868,Ta2Te4O,25.4
2869,BaCaTl,5.4
2870,K3VO4,44.0
2871,ScSnO3,229.8
2872,Cu2GeSe4,60.0
2873,CaPAu,90.6
2874,BaRuPt2,192.9
2875,BeInCl,24.9
2876,Ba2ScIn,22.1
2877,Li3AuS2,63.3
2878,LiAlPHO5,195.9
2879,Li4CoO4,112.2
2880,Ba3Ti2O7,208.9
2881,BaLi2Fe,27.5
2882,AcH3,79.1
2883,HfAsRh,35.6
2884,Ca(CdAs)2,83.3
2885,BaSrO2,158.5
2886,NaBePd2,87.7
2887,KMgF3,148.8
2888,Hg2Rh,161.0
2889,Dy(FeGe)2,191.3
2890,KRb2FeF6,99.9
2891,Ba(PRh)2,115.8
2892,DySCl,96.0
2893,K2ErF5,64.9
2894,BeV2In,165.1
2895,K2LiAlP2,49.6
2896,TiF4,25.4
2897,Li2Mn(CO3)2,13.2
2898,Ho2SO2,207.8
2899,SrSiO3,153.3
2900,Er(FeGe)2,196.6
2901,UP3,232.9
2902,TiBe2V,206.8
2903,Fe(Sb2O)2,235.8
2904,CrWO4,372.8
2905,Li3VS4,34.7
2906,Sm(SiAg)2,161.4
2907,LiBe2Mo,104.4
2908,BaO,55.1
2909,RbAsF6,48.7
2910,CrF2,135.4
2911,BeV2Cu,246.3
2912,MgCrO3,352.3
2913,Sr3PN,126.2
2914,ZrBeIn,149.0
2915,AlTlI4,19.6
2916,Ti3InN,173.2
2917,Sm2MgGe2,123.6
2918,MnTe2,194.0
2919,KMgSb,41.4
2920,Ho(CuO2)2,380.2
2921,BaAgSb,87.0
2922,TiReTc2,436.3
2923,TiBe2Se,209.9
2924,BaGaFe2,36.9
2925,Li4P2O7,95.1
2926,SrTiN2,194.9
2927,Mg(BeN)2,420.1
2928,CoAg3(CN)6,139.0
2929,ZnSbF5,43.7
2930,MnPO4,145.0
2931,Ca2As2O7,118.3
2932,HgCS(OF)3,24.5
2933,Y3AlC,174.7
2934,BaAl4,104.4
2935,SO2,18.5
2936,Ni3Mo,389.2
2937,CuHOF,113.7
2938,YC2,472.9
2939,AlVFeCo,251.6
2940,BiTeBr,25.5
2941,SbRh3,299.4
2942,MgTi2S5,99.4
2943,MgZrAu2,148.5
2944,AlBO3,332.9
2945,AsRu2Cl,156.9
2946,BaNaV,0.8
2947,Cd2Bi6O,107.6
2948,Np3In,97.7
2949,CaAl2,111.2
2950,NaHg2,40.3
2951,BaNa2Ge,35.7
2952,TeI2,32.4
2953,PrFe2,109.6
2954,Ba2Si,45.9
2955,TiZnF6,89.7
2956,USbAs,154.3
2957,CrCo2Si,92.9
