,pretty_comp,dfpt_piezo_max_dielectric_electronic
1727,WSe2,0.159726587
1728,SrCuSeF,7.916313753
1729,Sm3SiAgS7,8.05628553
1730,NaMgSb,8.1889153
1731,Yb(NdS2)2,11.66021121
1732,Nd2Be2SiO7,7.073271747000001
1733,Ga3PO7,6.1728521270000005
1734,ErSF,9.978106803
1735,Rb2LiVO4,4.366319197
1736,LuIO,8.687206387
1737,ClO3,22.1942638
1738,AlH3,6.9167380000000005
1739,NaInO2,6.507476092999999
1740,HgS,8.421214817000001
1741,BaCrF5,5.502460973
1742,NaNiIO6,3.49239973
1743,RbI3,3.61318907
1744,Zn(InTe2)2,3.44330651
1745,Li2ZrTeO6,16.92740398
1746,SmZrF7,5.282051427
1747,LiAuO2,2.6118559130000003
1748,SbAsO5,4.88931376
1749,Al4C3,9.77514493
1750,LiScMo3O8,10.14286099
1751,GeI2,9.9744312
1752,AcTlTe2,45.37225399
1753,AgCl,21.44200862
1754,CdPtF6,2.44698026
1755,Rb3NaBe2F8,6.7145893370000005
1756,TiMn3O8,17.06862687
1757,LiMgH3,7.265509333
1758,LiCuSi2O5,3.84469397
1759,LuTlS2,15.50795733
1760,K2Pb2O3,5.396537357000001
1761,Ca2Ge,7.190383527000001
1762,Yb4As2O,18.80697796
1763,Sm3CuGeS7,8.042107433
1764,GaCuO2,4.480492277
1765,LiInP2O7,3.763970577
1766,RbYbF3,7.266345227
1767,NaHF2,3.310781373
1768,BiSbO3,30.43696589
1769,CdTeMoO6,19.90915883
1770,VCu3Se4,0.531050503
1771,K2GeF6,3.922642193
1772,NaBrO3,3.442221623
1773,Y2SO2,8.746554413
1774,KClO3,2.9024047530000003
1775,CaPtF6,2.430229227
1776,SrClF,5.21744383
1777,Tl3AsS3,12.87410352
1778,TiNCl,50.37279978
1779,Cd(GaS2)2,3.575408007
1780,SrS2,4.3186565
1781,Li2CrP2O7,4.101508877
1782,HoTlS2,15.24358159
1783,GaSeBr7,5.064485033
1784,HgNO2,5.149325683
1785,FeCl2,2.02313632
1786,NaLuO2,15.08685843
1787,ReNCl4,2.144160283
1788,MnAlF5,6.24777587
1789,CSO,0.23799017
1790,KCN,2.21367731
1791,K2PdF4,2.351337743
1792,TiSiPt,5.08388261
1793,PdI2,2.186886233
1794,Zr(MoO4)2,12.9906471
1795,Yb(YS2)2,12.57853807
1796,HoF3,7.99769509
1797,Li2CeN2,18.40111301
1798,PbI2,10.21935035
1799,SiS,0.56880783
1800,Pr2TeO2,13.33822799
1801,KF,3.337626117
1802,Al(IO3)3,4.91212017
1803,Ho2SO2,8.409358887
1804,Li2PNO2,3.447743717
1805,XeO3,9.00426487
1806,PrIO,6.557234093
1807,H5CNO2,2.404636577
1808,RbAuC2,3.884282743
1809,KAcTe2,16.37683489
1810,RbPbBr3,14.54698908
1811,NdTlS2,15.3733799
1812,NiPbF6,7.371542343
1813,TmClO,5.033692047
1814,BeI2,1.05772361
1815,AlAgO2,5.29319592
1816,Zn(SnO2)4,6.840276757000001
1817,Bi2PbSe4,52.81435935
1818,KHO,5.108936413
1819,KYO2,10.08740263
1820,Mg3Si2H4O9,2.98728853
1821,Dy2Be2GeO7,8.832193957000001
1822,RbAgO2,2.393382813
1823,Ba2YF7,9.96920149
1824,Na3ScF6,21.53617607
1825,Ga2PdBr8,1.563327727
1826,Rb2HgO2,3.1977697
1827,AlN,14.57232258
1828,H2C5N2O,1.70180735
1829,LiV3O8,20.21138119
1830,K2CuSb,4.88559343
1831,LiScS2,13.53868704
1832,Cu2SO4,3.22469471
1833,LiNbSe2,3.17009741
1834,Mg5(HO3)2,6.452244117
1835,HoTlO2,53.99707155
1836,NaLi2Sb,7.99766457
1837,Rb2S3,2.817522557
1838,KSmSe2,7.63759437
1839,NdCuTeO,9.86631145
1840,HgBr2,8.014598377
1841,RbErS2,7.134285072999999
1842,PAuS4,1.482929963
1843,SeOF2,2.307507257
1844,K4Br2O,5.422950162999999
1845,Ta(ICl)2,2.382157727
1846,LiI,8.96342671
1847,Li3BrO,8.066784847000001
1848,TbSF,9.687743947000001
1849,AgBrO4,5.191200033
1850,ScIO,12.76506067
1851,LiAlO2,8.7471941
1852,Li2AlVO4,4.79727602
1853,Th2HN3,31.9267407
1854,HfS3,3.402701727
1855,Al3GaN4,4.069198457
1856,Sm3BWO9,10.57659271
1857,ZrSiPd,3.60932038
1858,RbPrSe2,7.817198042999999
1859,Pr5AgSe8,17.27782827
1860,KLiZnS2,5.50291339
1861,Pd(Se3Cl)2,1.962626343
1862,Sr(AlCl4)2,2.08982616
1863,Dy2TeO2,15.28109615
1864,HoBi2IO4,16.89001033
1865,S3(NCl)2,6.746938472999999
1866,NbCl4,3.07889516
1867,Ca(MgSb)2,6.617456313
1868,SnH8(CI)4,0.441618227
1869,ErTlO2,54.94346508
1870,K2Mg2O3,4.465955837
1871,SmBi2IO4,18.92641425
1872,Cd(CN)2,1.30877303
1873,CdCu2SiS4,2.740220423
1874,NaTbSe2,8.583418107
1875,Sr3TaGa3(SiO2)2,11.20610354
1876,MgSe,11.95940631
1877,Nd2TeO2,13.52803074
1878,BaHfN2,19.20089964
1879,BeSnAs2,1.998480767
1880,NbTlBr4O,9.590545
1881,AlAgTe2,2.054165267
1882,YbC2,5.857025307000001
1883,KSmF4,4.84883689
1884,Ca(PrTe2)2,12.3308248
1885,Ca4Mg3H4,9.698043157
1886,SiF4,0.734543113
1887,RbCaSb,4.9972437
1888,KMgH3,5.731144793
1889,Li7SbO6,6.33717855
1890,TlS,42.63581691
1891,MgSiAs2,2.14530048
1892,Tm2SeO2,27.59473113
1893,B4PbO7,11.85266414
1894,ZnCdSe2,3.717438363
1895,TeO2,16.19011387
1896,Ba(BS2)2,4.146030413
1897,RbLuS2,6.71328624
1898,MgSiP2,2.447971003
1899,Nd3SiAgS7,7.780383863
1900,RbAlF4,4.15755624
1901,KH,4.5727539
1902,TlGeF3,16.44874749
1903,Ca2H3Br,9.580616397
1904,MgPdF6,2.29528305
1905,AsF3,2.86951922
1906,BiTeI,15.07101699
1907,TlCd(NO2)3,6.661848142999999
1908,TaCu3Te4,0.43588637
1909,SbF3,10.13233754
1910,CeO2,20.30340121
1911,CaNiF6,3.103745853
1912,Ba2H6Os,6.37394016
