,pretty_comp,n_powerfact
8882,Sr3(SnIr)4,55.40340644
8883,Fe3PO7,504.1153176
8884,YbI2,3857.7114460000003
8885,DyYZn2,68.73741604
8886,DyBPd3,214.3919269
8887,ErNi5,155.89043610000004
8888,Ti2Be7,522.1958206999999
8889,Na2TiAu,3615.774757
8890,Yb4Br6O,292.6668873000001
8891,U7Te2,48.53677612
8892,Ca5As3O2F,892.2893280999997
8893,HoBiPt,829.1088976
8894,BiTeBr,659.2723292000003
8895,ErSiIr,28.27824388
8896,LiVPO4F,209.2372463
8897,LiCoGeO4,273.85801289999995
8898,Ta(TeCl3)2,776.0492295
8899,BaTiO3,2414.940171
8900,LiSbTe2WO2,1324.9121400000001
8901,Yb(MnSb)2,122.2350114
8902,HoTaO4,3133.734778
8903,ThP2O7,523.3014657
8904,Ho5Sb3,72.98086961
8905,Li4MnCo3(P2O3)2,61.95681928
8906,RbErO2,2482.511157
8907,Ca2GeO4,880.3747697999999
8908,SeS2(NO)2,1018.267568
8909,Ca(BN)2,1031.025805
8910,YbPrZn2,249.17367230000002
8911,HoCo2,535.9374486
8912,Ba6In2NF,3127.648317
8913,Ce(CuGe)2,3437.1796159999994
8914,Li5Mn3Nb2,455.50237189999996
8915,KTbGeS4,1438.597499
8916,SmSe,764.9636828
8917,SiH6(NF2)2,832.0031456
8918,Li4Mn2Nb3Cr3O6,425.0911813999999
8919,BaYF5,829.5928347999999
8920,ThGa2,3757.4695950000014
8921,HoSb,339.94248849999997
8922,AcTlAg2,1675.450529
8923,Mn3(O2F)2,34.71151991
8924,Li2Ni2BiO6,155.8667037
8925,YbNi2B2C,417.69796349999996
8926,AsRh2,918.2882071
8927,OsO4,699.1236779
8928,Ca2VN3,104.16895799999999
8929,TeHO3,512.8965513999998
8930,SmMg3,74.27905175
8931,TmMgRh2,0.341773757
8932,NdCuS2,842.954956
8933,Li2ZnGeO4,906.7494849
8934,TbCu2,144.2532989
8935,NaAcTl2,1007.926498
8936,SrCrO3,1882.757764
8937,Ru3I,417.4331625
8938,Ti2Zn,708.7642316
8939,Mg2CoO4,65.83933652
8940,CaLuRh2,298.1562376
8941,Ca3P2,390.54292430000004
8942,Tb3TlC,0.680548705
8943,GaFe2Co,231.7326545
8944,Sc2CuRu,60.17583907
8945,ZrTiTe4,439.89272689999996
8946,ZnCo2Ge,2107.79356
8947,PmDyRu2,114.50974599999999
8948,Li2AlFeO4,64.94440155
8949,AcTiO3,842.3939342
8950,V3Se4,9.778962166
8951,CeAl,315.1733558
8952,LuC2,714.3763142999999
8953,ErAlO3,625.7211074
8954,CaTe,1258.897081
8955,KTaO3,4375.253962
8956,Hf(Te2Cl3)2,1088.46586
8957,Cr(GeO3)2,132.3335185
8958,Re2C,69.24680987
8959,TlF3,648.9430485
8960,TmAlO3,1267.76595
8961,CoRe3,557.1627187000001
8962,B2S3,1110.7503390000004
8963,Tb3Ni,124.3222727
8964,HoErTl2,40.12935532
8965,ErAgTe2,1662.367825
8966,KFeS2,79.94096702
8967,TiPd,794.4761527000003
8968,Ca3(GaNi)4,142.2040187
8969,SmGaO3,1533.5478369999994
8970,PICl6,263.6595961
8971,LuScRu2,54.08901738
8972,Li4NCl,2426.969729
8973,Li2PmGe,758.3220404
8974,LiZnAu2,41.94783592
8975,AuSe,902.7075216
8976,Dy2Mg,678.7755254
8977,LiSiNO,790.7195337999997
8978,K3Ir,806.9870465
8979,Cu3TeS3Cl,2904.463782
8980,Sr(NiGe)2,512.1536963000002
8981,Ni3O4,230.4698903
8982,Cd3TeO6,382.2788616
8983,ErCo5,291.8785263000001
8984,NbSiIr,60.41197601
8985,LiAuO2,1737.2887649999998
8986,LuBO3,2080.677373
8987,K2MnH2OF5,2271.195803
8988,Ca(VS2)2,236.95942569999997
8989,Tl3V,783.865108
8990,InHg,387.9785374
8991,Cu2SnSe4,50.78495016
8992,InCuO2,674.1199395
8993,BeMo3,2028.325641
8994,Lu6WO2,361.5843388
8995,Tb3Al5O2,1005.5739550000001
8996,CaGe2O5,718.4398765
8997,ErP,0.036518006
8998,Co(PdSe)2,201.7956783
8999,RhC,65.93252936
9000,Nd5Sn3,420.94980769999995
9001,Li3VF8,134.2448023
9002,MnNbO4,17.55100699
9003,Tb2MgPd2,111.976398
9004,InSb2S4Cl,1242.292375
9005,Y2NiIr,183.8381256
9006,Tb2B4C,115.11824750000001
9007,V2P2O7,784.2602423
9008,NaSrO3,12.30250898
9009,K2O2,1643.825863
9010,Ga2Se3,2162.987071
9011,BaGe2B,103.8957296
9012,ErH,4445.383336999998
9013,Li2Fe3SnO8,257.3125481
9014,NaCdSb,1168.29619
9015,Rb4NO,219.8370488
9016,CrN2,78.32872961
9017,Li2TiF6,77.44931107
9018,ZnCoO2,896.5375597999997
9019,HfScRh2,2839.673704
9020,Yb2CdHg,0.22534215800000001
9021,LiPd,0.73795798
9022,HgPbF6,825.1898643999997
9023,KMnTe2,102.3291564
9024,LiHo2Ru,673.9913984
9025,Li2NbS3,162.607193
9026,NbSiRh,65.73214486
9027,Ba2YTi3O8,2043.7192559999999
9028,CoPPd,2347.805134
9029,NdMnSi2,418.35972799999996
9030,RbTa(CuSe2)2,1299.7783689999999
9031,Ba3NaIr2O9,490.840233
9032,Sr(DyS2)2,777.8493252999997
9033,CdHgAsBr,435.77342469999996
9034,Cu(SbO3)2,81.23281355
9035,H4CSN2,1335.574602
9036,ErNi2,591.1301911
9037,SmCuO2,2313.131466
9038,Hf3N2O3,1594.769415
9039,MgSiO3,746.7336190000003
9040,BaBe2Si2O7,550.1300387
9041,Nd3CuSiS7,1349.770978
9042,Ce2ZnPb,2468.2732960000008
9043,ErPt3,2655.0334350000007
9044,MnSiN2,805.8179418999997
9045,Na2BH4ClO4,697.4269942000003
9046,UNiAs2,457.37388020000003
9047,ZnNiSb,222.31301299999998
9048,HfZnO3,0.289380727
9049,AgTeO3,950.5533899000001
9050,Zr6BI2,16.36181644
9051,Ca2AuN,761.8784792
9052,PmGaAg2,31.36228096
9053,TmAlAg2,55.36589761
9054,PmCdPt2,339.978471
9055,AgPPt5,216.1100861
9056,Tm2ZnIr,53.06706918
9057,K3Ge4Au,2199.481852
9058,ErAgHg2,242.3872006
9059,BeZnO3,274.7552171
9060,YbIr2,1564.534037
9061,MgAlAg2,191.4972279
9062,SrAlGe,291.182734
9063,MnGaCo2,3644.567175
9064,Tm2PdRu,657.2592517
9065,Ba2TmReO6,691.4774312000003
9066,LiMn2O4,6.9857216210000015
9067,HfRu,70.63151912
9068,YRh3C,257.7071202
9069,Ti2Al2O7,695.8466403
9070,ThBr4,418.59666980000003
9071,AlPPt5,85.77975712
9072,Tl2SiS3,2137.702472
9073,PrSbPt,994.7886071
9074,BaNbS3,2486.3794989999997
9075,GeF2,2725.348855
9076,Sr2ZrO4,1722.941328
9077,Ti2TcIr,2920.877534
9078,Er(BiO2)3,1257.832316
9079,Ba8Bi4H2O,1170.60954
9080,DyMg3,7.8927350239999985
9081,NbGeSb,255.43837940000003
9082,BaAu5,249.9788487
9083,HfSiSe,879.4909369999997
9084,CeB2Ru3,1504.296799
9085,Hg3C,295.0363301999999
9086,Lu6Sb2Mo,139.6322149
9087,Li2Fe(CoO3)2,37.70724671
9088,TbAsO4,736.2655814
9089,Rb2TeI6,2238.469893
9090,MoCl5,256.5377469
9091,VN,2163.996525
9092,Tm2Sn2O7,600.2552017999999
9093,MnSnRh2,787.50692
9094,NaY3SiS7,1111.001469
9095,MoPH3O7,1115.968505
9096,Ca(Cu2P)2,829.6031932999997
9097,VSe2,879.9664277
9098,AgSbS2,1659.065361
9099,Er2FeC4,253.8395594
9100,Co2SnO4,83.73800711
9101,Sr4Ti3,1580.9285810000001
9102,Mg2PtRh,774.912767
9103,PdCl2,2427.900571
9104,LiCd2Pd,176.68724269999996
9105,InClO,522.7846704
9106,HoNi,133.47090079999998
9107,KBrF4,86.61417206
9108,Li2Ti2S5,881.5255802000001
9109,K2Sn(AuS2)2,722.1726592
9110,Pr2NiIr,759.9544579
9111,ScCuSn,411.122801
9112,Co3NiO8,391.7239665
9113,KLi6IrO6,100.53317559999999
9114,LuAgPb,115.2782228
9115,Fe3Si,15.723078400000002
9116,Ta5B6,469.76520989999995
9117,Sr(MnGe)2,44.52307036
9118,Pr(CoSi)2,1070.704698
9119,Li2FeSn(PO4)2,106.9695115
9120,ZrAs,1201.240782
9121,K2Te,599.6216414
9122,Tm3TlC,23.51520571
9123,ErFe4B,1229.7990539999996
9124,PaAlCu2,1550.914448
9125,U2SN2,164.663052
9126,Mg(InS2)2,2384.6293379999997
9127,V2ZnO4,224.0322704
9128,AgC,225.7939587
9129,NbCoSb,1452.064505
9130,ThCoC2,175.83993769999995
9131,Ti5Pb5O4,1416.91813
9132,Sm3Tm,37.43173825
9133,Rb3Pb,239.39236969999996
9134,K2HfF6,507.25689769999997
9135,Er3As,898.2587982999999
9136,RhPb2,448.23370930000004
9137,CuSiO3,138.70270580000002
9138,YS,524.9541902
9139,ScZn2Ag,282.1442213
9140,HoCdHg2,654.616851
9141,Ba2Ti6N2O,790.7129706000003
9142,YGe2,97.5164805
9143,NaSrBO3,756.2115197
9144,SrTl,102.1075068
9145,Nd2MgNi2,60.63310413
9146,CaPt2,420.1464904
9147,SmTl,43.75173639
9148,YGeAu,203.0336449
9149,Rb3Pr,197.70479450000002
9150,Li2VF5,201.8745206
9151,Li2TiCr2O6,1101.780908
9152,KLiBeF4,932.9462332
9153,Sc2AlAg,1439.319562
9154,Ba2LuNbO6,3925.2405700000004
9155,Ti2CoIr,110.2921259
9156,K3H5Pd,1442.487511
9157,Ti5Si3,61.91102202
9158,HfGeTe,154.26664530000005
9159,Ti(BiO3)2,820.8923789
9160,Sr(PrSe2)2,1768.4598219999998
9161,GeS,4506.740614
9162,LiAcTe2,2302.90047
9163,LiDyO2,894.0011087000001
9164,MgSnP2,1275.593741
9165,Ca2Mo3O8,648.4489135
9166,SrSeO4,874.5541197999999
9167,LiCdBO3,898.3792729
9168,LiMnBO4,812.5935762
9169,Yb(NdS2)2,3238.804729
9170,Pu2SO2,54.67242408
9171,Al2Mo,1092.344091
9172,Nb2CrSe4,184.5771478
9173,LuInCu2,27.78642847
9174,CaTl,0.26986105899999996
9175,KAs4ClO6,1385.651217
9176,CaCoO2,146.8935261
9177,Ca(MnGe)2,98.13291020000001
9178,BaCrF6,19.18496517
9179,Ho6FeSb2,256.24503119999997
9180,Mn4ZnCu3O2,1050.308064
9181,MnCoGe,625.2427592
9182,NdSF,925.4993228
9183,Cr3HO8,49.77590470000001
9184,Li5Ni5(SnO)2,185.5350642
9185,KPrTe4,3805.2389909999997
9186,MnV2Os,486.65105489999996
9187,Si(CN2)2,984.9386515000001
9188,SbRu,366.3974478
9189,MgCdAu2,38.721176299999996
9190,ReSe2,1405.723541
9191,CoP3,182.3975467
9192,ZnCuAu2,56.65279486
9193,Er2SeO2,1814.219039
9194,GaH4NF4,1163.591037
9195,Mg3Al4,74.93480126
9196,Ac2HgGe,2206.294617
9197,TaTe2,1022.461585
9198,Y(MnGe)6,692.4400852000001
9199,Cr(InS2)2,190.1474269
9200,Ac2MgSn,637.6479246
9201,Li2Pt,1002.5226529999999
9202,PrNdZn2,125.51137859999999
9203,CeVO4,2.548913672
9204,DyCoSi,345.6149325
9205,MgScPd2,0.10068638699999999
9206,MgBe3,1476.7528810000001
9207,H5PbCI3N2,3676.9331979999997
9208,SmPt3,1250.689985
9209,PrPd,25.89696151
9210,LuAl2,149.3465388
9211,CdCO3,1165.251868
9212,K3Cu3As2,3538.142031000001
9213,CaNdRh2,138.0711564
9214,ErPt2,108.3051743
9215,Li6PS5Cl,705.9114187999999
9216,Li2Ti3O7,1183.203162
9217,Sr2Si5N8,1585.528274
9218,RbSr3,326.5001896
9219,Ce(GePd)2,4570.46416
9220,K2ZrSi2O7,481.61794739999993
9221,Y3Al7Cu2,772.5789329
9222,LuThRu2,615.9826466
9223,MgScGa,2364.606738
9224,Ca2CdPb,648.4460297
9225,ErClO,1203.000921
9226,Li8CoO5F,153.2188529
9227,BH5CN2,746.8623562000001
9228,Na3HoCl6,280.9929852
9229,PbIF,872.1767174
9230,Li2Nb2Fe3,53.97485999
9231,DyBi2ClO4,637.3506150000002
9232,Li2FeOF3,202.1061062
9233,U2Al3Os,159.4617379
9234,TmScRu2,67.47412614
9235,Lu2GaAg,305.8368435
9236,Ba2PrRuO6,1069.210541
9237,Hf3Bi,43.50599307
9238,Ta3Br7,223.9165699
9239,NbB,2464.066011
9240,Nd(FeSi)2,316.06674260000005
9241,SrMnO3,22.90119942
9242,TiBeIr2,861.4419287000003
9243,Ni3OF5,173.48377340000005
9244,ScCoC2,429.8234931
9245,Ti2MnIn,619.4581542000002
9246,TlTe3Pt2,1034.240855
9247,Sn2PClO4,2068.304168
9248,TiP2O7,344.8658035
9249,LiMn2OF3,478.8337664
9250,Li5ReO6,1239.272856
9251,Co(BiO3)2,339.9171068
9252,K3NbSe4,388.43840889999996
9253,Li3PrSb2,1344.348715
9254,LuPb3,1173.7268880000001
9255,HfN,413.0302373
9256,SbPd,448.2925392
9257,YbPrAg2,1.241229533
9258,MgH4(NO4)2,462.74813420000004
9259,YbGaGe,1915.7765329999997
9260,Li4HfO4,932.5724784
9261,ReH4NO4,418.0303985
9262,SnS,1203.3172630000001
9263,La2AgSn,1736.919482
9264,SrSO4,854.79528
9265,YCoC2,2866.596605
9266,DyPO4,1858.3202609999998
9267,Pm2CoIr,3.815557037
9268,Na5OsO6,513.9444137
9269,V2O2F3,726.5222802000003
9270,PdI2,3018.481131
9271,SrMgH4,1944.9959
9272,Pu(SiOs)2,599.9944333
9273,LiNbS2,3460.278214
9274,U2TeN2,104.2523315
9275,SbSeI,2084.399898
9276,Sr(AsPd)2,50.22539748
9277,BaAg2(HgO2)2,1055.829734
9278,Cd2PtRh,16.14553738
9279,Yb2AlGe3,117.9800179
9280,Li5Nb2V3,457.23002410000004
9281,NdTiGe,1349.475535
9282,Al2O,1213.2362210000001
9283,Rb3LuO3,814.7836952
9284,NbTlBr4O,1342.265184
9285,AlFeRh2,261.7483328
9286,NbSnRu,417.292134
9287,Ba(MgSi)2,1750.8035940000002
9288,Er3SiSe2F,276.57199689999993
9289,ZrScOs2,385.5509478
9290,Fe2NiO4,46.60363417
9291,NaC,1832.069228
9292,NaZr2SN2Cl,1150.903595
9293,GaHO2,535.4564226
9294,ZrNbP,788.6830142000001
9295,PmDy3,202.5115219
9296,PrRhO3,1869.6259989999999
9297,YHg2,252.33434259999999
9298,Li4Fe2Cu3,18.55548213
9299,Sm(DyS2)2,603.6558913
9300,UGeS,1127.230143
9301,Co(HO)2,362.58439760000016
9302,CuH2SeO5,233.06395099999997
9303,RbNd2CuS4,1552.0769380000006
9304,Nd(Fe2P)2,37.31331814
9305,NbV3,1830.9037280000002
9306,CaLaCd2,28.90247099
9307,SrLiGe2,183.4674688
9308,Zr(SiNi)2,176.2200556
9309,LiZn2Pt,287.8872579
9310,RbCuF3,159.96934069999998
9311,Hg2W2O7,1375.704238
9312,MnCoSe,339.4047122
9313,KYGeS4,1395.0888630000006
9314,HoAu,242.3965298
9315,Ba2Sb2O7,728.9840305
9316,Ca4SmB3,1406.608727
9317,Y(SnO2)2,1945.5862329999998
9318,NaVO2,621.7744637
9319,UCo4Sn,2374.8018039999997
9320,ScCd,3740.9948659999995
9321,VGaNi2,56.18262384
9322,ZnNi3Sb2,922.7385178999999
9323,K2NiF4,816.9279753999997
9324,DyH2,15.24320017
9325,HfZnCu2,286.0965551999999
9326,Li4Mn2Ni3,54.92227258
9327,K3ZnPCO7,681.3785592
9328,Li2Mn3VO8,300.513162
9329,Ge3N2,371.2807059
9330,Ca2TaAgO6,1365.331416
9331,Li2DyIn,321.5992156000001
9332,NaAgO2,2253.757159
9333,NbGe2,1019.6311929999999
9334,LuSbPd2,67.68154435
9335,Ca2Co3O8,530.9776439
9336,Ba2Sn,662.8634342
9337,TmTaOs2,2058.347266
9338,HfZrZn2,37.00406256
9339,HoCu4Pd,551.875493
9340,SrCuP,227.31273509999997
9341,Pm2SiPd,267.8386128
9342,CdSb2Se3Br2,1326.582653
9343,Pm2SiHg,76.77802075
9344,U2AlCo3,2960.03597
9345,HfTe5,4194.718154
9346,Li4Ti3V3O2,21.20100223
9347,Sc2CdAg,1727.8521719999999
9348,CePPd,1075.405949
9349,BaPt2,605.176127
9350,RbMgH3,609.6476824
9351,Zr5Ge3,397.0130082
9352,Ti2AlZn,189.8608449
9353,Sr2CdSn,1335.260116
9354,DySnRh2,2397.157221
9355,Na4Ga3Si3ClO2,576.9036503
9356,Pm2CdSi,167.28689599999996
9357,Li3Cd,155.0228084
9358,Er3SnC,2018.2662579999999
9359,Er6Te2Ru,808.4396063999999
9360,MnZnO3,19.03182764
9361,KYbSe2,1769.9456890000001
9362,ZrZnN2,3176.802059
9363,Pr(PRu2)2,67.37270714
9364,Ho2OsRu,287.94756
9365,OsAu3,710.7641077000003
9366,P2WO7,293.9059111
9367,Pr2CrS4,567.3691111
9368,UBe3,1078.199009
9369,Sr2N,190.34274319999997
9370,LuSnRh2,3550.181092000001
9371,YAl3(B2O)2,679.5722121
9372,KAlSiO4,743.6384724999997
9373,YRhW2,341.39147579999997
9374,Tb2CoGe2,367.8983464
9375,ThS2,977.9867088
9376,TeOsCl2,1015.4433970000001
9377,TiGaIr2,2151.8030289999997
9378,SmSI,1400.132388
9379,SiRh3,3360.568146
9380,MgWF5,722.420699
9381,Zr2Fe,1118.804909
9382,ReCl4,207.097115
9383,Er2ZnOs,111.0879898
9384,Sm3Ho,12.35635124
9385,Li4TeO5,890.6757182
9386,SrGaSiH,3834.710931
9387,K4Na2TeO6,753.3829837000003
9388,MgVF6,124.6192283
9389,CoSe2O5,311.9819936
9390,BaPb,888.1455524
9391,Dy2O3,358.1001159
9392,Rb2Li2GeO4,628.9155203
9393,SmTmTl2,68.43552235
9394,ThCu2,88.43887182
9395,Ba2TbReO6,653.754189
9396,Tl3PS4,986.7553414999999
9397,DyNiSn,157.7994651
9398,Mg3ReH7,2440.332669000001
9399,CS2,1450.468181
9400,YbPO4,175.81910190000005
9401,Nd3Si,2708.042502
9402,Ce(CrB3)2,1813.3092100000001
9403,TiZnIr2,665.9397822999998
9404,BaO2,1091.730624
9405,YbSmZn2,337.7836703000001
9406,CeSnAu,283.8954258
9407,Co2C,389.39129460000004
9408,TaN2,52.93541691
9409,Li3Mn2Fe(BO3)3,32.80790763
9410,Pr4C2Cl5,850.3254232999999
9411,LiNO3,878.6793142999999
9412,NaTlO2,488.2054024
9413,SmGa2,261.7398174
9414,Al2CoO4,399.23740319999996
9415,Yb3Sm3S8,3418.809508
9416,Li3B(PO4)2,933.6650222999999
9417,MnSi,139.79323440000002
9418,KOsF6,123.97914159999999
9419,ErB4,206.86762819999998
9420,HoS,360.8495142
9421,LaBiPt,1813.453736
9422,Nd2CdNi2,125.3569686
9423,DyInPt4,1.167827757
9424,TiSiOs2,161.1086214
9425,CaMnSi,179.3716119
9426,Sr(CdAs)2,711.1444014
9427,Sc2NiIr,4.541611044
9428,BaAlCrCuO5,583.1015719
9429,TbB2Rh2C,707.6777617
9430,NbFeO4,60.53183166
9431,GaCuI4,1761.462895
9432,MnNi,997.9485162000001
9433,Sn7Ir5,724.7542642000003
9434,Hf5Sn3,241.96236499999998
9435,Fe4OF7,71.36880658
9436,RbPO3,1145.701429
9437,YCuO2,2780.779135
9438,InTeCl,1049.190765
9439,Fe8O9,16.97711506
9440,Cr3B4,433.7256274
9441,KAsO2,801.0512984000003
9442,BaYb2NiO5,1089.97372
9443,Y3GaO6,816.4243702
9444,USb2Pd,382.147808
9445,HfW2,152.7188956
9446,YZr,2598.4793440000008
9447,Ti2FeSe4,179.9217851
9448,Ti3Al2NiO,244.1361409
9449,Mg2Nb2CoO8,8.645116077
9450,SnF2,1414.871598
9451,Y2Bi2O7,333.305598
9452,ZnB2(CN)8,656.1840721
9453,Rb3Mg,148.62633180000003
9454,P2Os,1987.5471129999999
9455,Sr3MnN3,150.0382449
9456,TaB2,835.5301737000003
9457,LaBO3,1440.304047
9458,Cr3Ir,35.07847520000001
9459,RbCaAs,474.4045164
9460,Li2CoOF3,51.87354053
9461,LiMnSe2,286.6992508
9462,BaZn,46.61527311
9463,CeAgSn,432.89107800000005
9464,FePt,83.40872116
9465,HfMgO3,515.4731673
9466,US,15.48814082
9467,Ba3Er,201.7770544
9468,Ca2BrN,2551.34107
9469,Hf4Al3,167.13519499999995
9470,SrCN2,1012.4055619999999
9471,HoMgZn2,19.06499696
9472,AgCO3,485.66948590000004
9473,Ag2S,610.5536913999998
9474,DyBi,99.05472777
9475,Be2C,2263.992965
9476,MnFe2Ge,0.583162785
9477,Sc2TcPd,411.185364
9478,TbZnNi,444.74038550000006
9479,ZnCrF6,72.13371878
9480,PdPbO2,260.9696327
9481,YGe,128.9540995
9482,BP,3116.467317
9483,YCBr,183.3651012
9484,Sr2YTlSn2O7,374.6547307
9485,Ca(YbS2)2,68.29626889
9486,CeInAu,2139.006852
9487,Tl3BSe3,1874.304132
9488,Tm2NiRu,551.4241826
9489,DyWO4,356.6452414
9490,ThMg2,3012.205446
9491,V(WO4)2,166.25122969999995
9492,PtRh3,1879.347209
9493,CrSiRu2,325.5053185
9494,K3PO4,693.5293073
9495,C(ClF)2,909.7399778999999
9496,ErGa,1818.0552120000002
9497,P4S3,1148.8439210000001
9498,PCl3,797.5890562000003
9499,BaIn2Pd,98.86534955
9500,Na3Np(HO3)2,0.6494979989999999
9501,ZrNiGe,1025.518839
9502,LiPm2Al,2805.846698
9503,HoH2ClO2,1096.322857
9504,Y2MgGe2,250.2097344
9505,Dy2PdRu,2562.619886
9506,Mn3NiO8,1679.3953079999999
9507,AcEr3,640.4214817000002
9508,MgPd5,3337.312304
9509,DyGeRu,452.1802127
9510,TaAlNi2,133.30180320000002
9511,SrBr3,2666.0647289999997
9512,TbB6,207.871056
9513,Y2MgAl,175.5333751
9514,RbFe(SeO4)2,233.773892
9515,HfTiO4,368.3671834
9516,HoTaRu2,288.2161131000001
9517,CsSnI3,4362.845488
9518,Mg4H2O5,658.8552133999998
9519,Ba2H3I,3010.776964
9520,LuS,296.3290002
9521,TlSbO3,1415.781125
9522,Ti3Nb,124.49295009999999
9523,NaClO2,2144.409604
9524,TaAlCo2,98.16298942
9525,KSiPCO7,956.3211886
9526,InNi,642.5311954
9527,Li3Ge,697.0342929
9528,Lu2TlAg,28.60446797
9529,SrAuO2,2474.61225
9530,Ca2CrSbO6,928.2942672
9531,ZnN,2369.4997399999997
9532,CeScGe,410.66876139999994
9533,Na3FeBAsO7,120.87807099999999
9534,SmAu3,536.0632758
9535,InSn2Br5,1860.19752
9536,Al3NO3,795.3552141
9537,Ca3SiBr2,338.458734
9538,PrAs,1828.418046
9539,FeAs2,743.8437407
9540,HoSi,75.35986366
9541,Sr2Pb,1542.08361
9542,ScCl3,698.4507263999999
9543,PuSi,971.4337816999999
9544,KCu4AsS4,1201.3814109999996
9545,CeMnNi4,566.6541587
9546,HfAlNi2,3.5568291189999997
9547,AlCrCu2,321.76486189999997
9548,Nd3In,0.508020079
9549,TlClO3,3192.453504
9550,Mg2AgIr,574.8941686000003
9551,SmAu,61.91293805
9552,Ba3V2O8,841.7826927000001
9553,K3GeS3,1280.063028
9554,SmNbO4,1431.912615
9555,Li3BN2,2297.6418
9556,SrH2,2679.10285
9557,HfAsRh,502.1090535
9558,Li2Mn3CuO8,363.6197383
9559,SrPb,1020.9171279999999
9560,Rb3Ge,282.4127099
9561,Li3MnSi2O7,67.58396251
9562,Ag3PO4,828.6734994
9563,Fe(PO3)3,49.99155759
9564,AcMgCd2,481.5584274
9565,Li2Fe2S3,113.85428600000002
9566,Y(BRh)4,57.10970756
9567,SrCu2(BO3)2,91.76359681
9568,Mn6O5F7,157.13245369999999
9569,CeTh2O6,368.6279257
9570,NdH3(CO2)3,1550.951538
9571,Zn(PO3)2,926.3110826999999
9572,TmZnPd2,197.4911563
9573,UAs,282.3181533
9574,ZnPd2Au,594.6403998
9575,Zr(NiP)2,560.0965003
9576,Sm3In,535.3794161000002
9577,Li3Fe2(C2O)2,30.64221456
9578,AuS,490.82005499999997
9579,AgHgAsS3,1059.238139
9580,Ba2Re6S,307.8196493000001
9581,Ti2InFe,698.75432
9582,MgIn,28.82237654
9583,Li4Co2OF7,211.26644669999996
9584,Nb(PS4)2,459.5108869
9585,NaBi2AuO5,671.0986699
9586,CoCl2,94.50864853
9587,ErTe3,291.3351856
9588,Lu2AgIr,16.82662612
9589,YCuO2,2782.968329
9590,BaCa(CoO2)4,95.24069452
9591,DyCd3,708.7855465
9592,Ce2AlNO3,1112.4969529999996
9593,Th2Hg,1382.56708
9594,GaCuO2,699.5742313
9595,TiSiPt,2419.297267000001
9596,LiMn7(OF3)3,246.0838465
9597,LiZnPd2,65.36777419
9598,Al2VCl8,82.49242023
9599,AlGa3N4,440.93139019999995
9600,TaMnAs,334.2915071000001
9601,LiNbWO6,2071.588011
9602,Tb(BO2)3,860.5402447
9603,Ho3CuSnS7,855.1361252
9604,Tm3InC,0.9743066029999999
9605,H6PbCNCl3,2107.168412
9606,HoInAg2,41.20347385
9607,CaH4Se2O7,967.1408418
9608,Li3Ti(CuO2)4,571.1188387
9609,Sr2VO4,1110.9217119999996
9610,CrBiO4,1384.080804
9611,LiZn2Rh,437.03641510000006
9612,Ca3Ti2O7,1860.630749
9613,AuClO,1271.5703720000001
9614,V3(PO4)2,453.494545
9615,ScAu2,365.8926703
9616,Fe3PH6PbSO4,33.14212708
9617,YHoCu2,14.48980937
9618,ZrAlCo2,111.90254159999999
9619,Ba6Hf5S6,943.8286532999999
9620,Sc5Cu5O3,276.8241727
9621,Rb3Zn,100.50359559999998
9622,RhI2,68.73221643
9623,Bi2Te2S,954.5828639
9624,NdCoGe,218.6761054
9625,Cd(GaTe2)2,2096.001175
9626,TlAsPd5,17.61871267
9627,K6CdTe4,626.7567
9628,Nb2CoO6,88.66591135
9629,Nd2Ni6Sn,675.8257949
9630,Y2S2O,1201.20568
9631,TbMg3,86.87923427
9632,KCeSe4,1263.19809
9633,YSn3,55.24849484
9634,USi3,15.21334967
9635,Sc2NiOs,2625.340349
9636,KLi3PbO4,769.6969982
9637,NdTh3,253.1361774
9638,LiAlPt2,4596.425224000001
9639,TmAu2,6.866516071
9640,YClO,957.2490977
9641,HoAu4,589.1887462000002
9642,VAg3O4,1081.280986
9643,SiGeN2O,723.3871247999997
9644,NaV3O6,18.94357272
9645,K2Pb(SO4)2,1842.5536339999999
9646,V6OF,80.15026952
9647,BiOF,1552.625423
9648,PtS2,4963.875595
9649,Lu3AlO6,569.2323076
9650,CeRh,955.4267683
9651,AcMgHg2,306.22850539999996
9652,PrScSi,125.91308290000002
9653,Li2Ti3FeO8,63.74850757
9654,NaCd2Pt,331.550942
9655,IF7,868.558358
9656,TmBi2ClO4,630.2538913
9657,VRh,260.69467740000005
9658,RbAuO,2218.537444
9659,MnNi2Sb,0.969782655
9660,V2Te2O7F2,1088.7617699999996
9661,LuN,2583.0060280000002
9662,Co5CuO8,55.20728458
9663,PrCuSb2,2042.189137
9664,HoPb3,1309.1362279999996
9665,InRh,2555.654603
9666,TiPtPb,3678.234936
9667,HoSnPt,610.0398632
9668,KSrVO4,119.0214929
9669,LiTlPd2,127.3508331
9670,Ti2ZnTc,396.9854562
9671,Hf2TaN3,258.8205151
9672,RbHfAgTe3,1278.848653
9673,NiCl2,1865.3046600000002
9674,CaAgSb,1353.797541
9675,Lu2CdAg,584.497122
9676,ErSnAu,1857.62363
9677,Sr2MgIrO6,1553.7619869999999
9678,TbB2Ru3,243.2879555
9679,Cr2CoS4,212.3709026
