,pretty_comp,et_c66
1998,Bi2Te5Pb2,18.0
1999,MnBe2Ga,128.2
2000,LiBeFe2,121.8
2001,MnBeV,74.2
2002,K(CoS)2,25.8
2003,Mg2Cr3O8,63.7
2004,RhC,76.9
2005,NaPrSe2,21.8
2006,Ba2GeBi,10.0
2007,Be2VRu,60.4
2008,HfCuP,1.0
2009,NaCSN,7.6
2010,Sr2BeNi,2.9
2011,MnAsPd2,42.8
2012,Ba(MgBi)2,24.2
2013,NaBe2Pd,29.9
2014,Li2PNO2,83.2
2015,DyBiRh,46.6
2016,HoHSe,69.1
2017,GaFe2Ni,98.0
2018,BeFeHg2,0.5
2019,AsRhW2,34.6
2020,UCo4Sn,64.6
2021,VFe3,48.6
2022,Li2BeFe,24.3
2023,NbCu3S4,18.3
2024,TaBeRu,50.4
2025,Y2Cl3,16.7
2026,FeAgO2,21.4
2027,LiGaO2,51.4
2028,DyAg,37.0
2029,PdI2,15.3
2030,RbGeBiS4,9.5
2031,Al2IrRu,120.6
2032,ScBeFe4,73.5
2033,LiMgN,118.2
2034,LuCo2Sn,68.8
2035,Na3Mg,9.7
2036,LiCa2Be,7.6
2037,K2RhF6,14.9
2038,U(SiPt)2,56.6
2039,Ba4TaRh,4.9
2040,Ca(MnAs)2,44.3
2041,KPrS2,27.1
2042,As2Ru,66.6
2043,HoSbPd2,36.7
2044,SiPd,71.1
2045,TbTlTe2,28.1
2046,Ca2CuSbO6,77.5
2047,U(SiPt)2,59.5
2048,Ga3Pt2,45.3
2049,LiTm2Ru,31.5
2050,Mn3NiO8,49.8
2051,HgS,20.0
2052,GePb3O5,32.3
2053,Cd2P3I,25.3
2054,RbPb2Br5,11.2
2055,InSnBr3,2.7
2056,MgZrO3,44.3
2057,ThAs,35.0
2058,Ba3BiP,2.9
2059,AuCl2,5.6
2060,Na2CdCl4,15.0
2061,Ca(GeAu)2,17.8
2062,Tm2IrPd,48.3
2063,CaBeFe2,49.3
2064,NaYS2,28.7
2065,BeTe,50.5
2066,MgVSF5,27.6
2067,BaCu2Cl,6.1
2068,Sm3Ho,30.7
2069,CaP3,39.8
2070,Na4HgP2,6.8
2071,Dy2OsPd,47.2
2072,TaZnCo2,105.9
2073,NaCeSe2,22.1
2074,BeCo2Si,81.4
2075,Li2AcTl,10.1
2076,Lu3AlN,70.3
2077,ThTeO,71.4
2078,Ba2InClO3,29.3
2079,ThTi2O6,89.9
2080,MgTi2O5,81.2
2081,LiBe2Ni,74.1
2082,CdC,22.5
2083,Rb2CrF6,10.3
2084,PdO,12.1
2085,KAgO,8.7
2086,Hg2P3Br,17.5
2087,ZrB,143.2
2088,TbAgSe2,11.4
2089,HfBrN,13.8
2090,Be2SiNi,53.4
2091,WN2,141.3
2092,Be2RuRh,95.1
2093,ErPbAu,37.6
2094,Y2AlNi2,34.4
2095,CoF2,37.9
2096,DyPd3,71.4
2097,BaAl4,26.8
2098,Na4Al3Ge3ClO2,28.8
2099,PaTe2Au,36.5
2100,LiSc2Au,47.7
2101,Rb3InS3,10.3
2102,Sm2RuAu,29.4
2103,P3Ru,100.4
2104,CaBePt,31.6
2105,Al2CoOs,120.1
2106,BeGeAs2,63.1
2107,KYO2,38.7
2108,Er2IrRh,49.9
2109,SrCaBe2,32.6
2110,MnBe2V,56.9
2111,HoCo2,54.8
2112,Ag(TeMo)6,4.7
2113,TbAl2,52.6
2114,HfAlAu2,36.1
2115,VS2N3Cl2,6.1
2116,Tb(NiP)2,100.0
2117,LiY2Ru,25.2
2118,ScCl3,5.7
2119,Mn2BeGa,131.8
2120,Ta2Se,20.3
2121,TmBPd3,1.5
2122,LiSO3F,6.8
2123,Tl2CdTe4,14.7
2124,CeFeSi,11.1
2125,Sr4P2O,30.1
2126,LiCdAs,22.5
2127,BiSBr,18.1
2128,Th2In,38.0
2129,Ho(NiGe)2,48.2
2130,Na3SbS4,1.3
2131,LiPrSn,24.7
2132,Rb3As,4.1
2133,LiPaRu2,22.3
2134,NaAsS2,7.2
2135,Sc2MnGe,30.5
2136,RbCr4O8,79.4
2137,SrMgGe,42.7
2138,BeMoSe2,1.7
2139,Na2TlBi,20.6
2140,ScBIr3,89.6
2141,Sb2Te4Pb,29.0
2142,Nb3Sb,60.6
2143,Zn2CoN2,31.9
2144,NaNdSe2,22.4
2145,SbSBr,15.8
2146,Rb2NaMoF6,19.9
2147,ErNi4B,67.4
2148,K2TeO3,13.7
2149,NaSmO2,33.5
2150,Fe8N,100.0
2151,Tl3PO4,16.8
2152,BaLi2Ca,8.9
2153,BaLiF3,51.8
2154,Rb2TeO3,9.3
2155,CrH2,97.4
2156,CdCu2SnSe4,26.7
2157,MnB,187.0
2158,NdSi,75.5
2159,Dy(SiPd)2,61.9
2160,HoSb,26.4
2161,CaAsAu,22.7
2162,K2Sn,1.0
2163,CrGaFe2,111.2
2164,GeClO2F5,14.7
2165,KTmO2,41.7
2166,CdCl2,5.9
2167,ErPd3,74.3
2168,Li2MgSi,55.6
2169,Eu(HO)3,11.4
2170,LiYb2Tl,29.2
2171,Ag2SO4,15.0
2172,BeCrNi2,88.4
2173,Zn2AsRh,10.1
2174,SrBeV2,19.5
2175,Mg3H4O5,21.6
2176,BeSiN2,242.4
2177,Mg2B2O5,53.1
2178,PtI3,18.3
2179,CaPmCd2,34.5
2180,TmCdPd2,48.8
2181,NaY2Be,9.6
2182,CdSnSb2,21.7
2183,Ga3BN4,176.8
2184,Cu2H3ClO3,26.8
2185,Tb2Cr2C3,43.7
2186,Ca2Ti2O5,84.1
2187,HfZrBe,57.6
2188,TaOF3,33.3
2189,YAlSi,45.8
2190,U(CoSi)2,106.2
2191,KBePd2,6.9
2192,NaZrBe,14.1
2193,Pm2ZnIr,29.2
2194,MnBe2Cd,19.4
2195,Nd(GeRu)2,59.1
2196,Er2TeO6,66.9
2197,MoC,113.7
2198,MnFe2Si,89.0
2199,Sr(NdS2)2,36.4
2200,Ho2PdRh,36.0
2201,Np(Al2Fe)4,75.4
2202,WCl6,6.7
2203,CuH,32.7
2204,VFe,64.2
2205,Lu2ZnPd,40.1
2206,InN,78.2
2207,YAl,68.9
2208,TaN,54.5
2209,Na3MgP2HO8,46.4
2210,Ta9(NiS3)2,70.8
2211,HPbClO,13.8
2212,KSrCO3F,15.6
2213,B6O,178.6
2214,YRh5,70.3
2215,Fe3PdN,82.6
2216,BaCaBr2,15.0
2217,MnClO3,9.2
2218,MgInNi2,73.4
2219,TiF4,18.7
2220,Na2PdS2,10.1
2221,HfZrZn2,71.8
2222,Ca2Ti3O8,58.9
2223,HoSnPd2,22.1
2224,DyMgRh2,48.2
2225,BeVSi4,55.0
2226,ZrSnPd,61.4
2227,PbCO3,24.0
2228,KErO3,13.3
2229,NaCrS2,35.5
2230,LiBe2Au,48.2
2231,MoRh,116.2
2232,TaMoN,135.8
2233,Hf3Si2,111.1
2234,ZrNiSn,65.4
2235,Er(FeGe)2,62.7
2236,Na2H4Pd,7.6
2237,Be2CrSb,72.9
2238,Ba2MgGa,19.0
2239,Sr3BiAs,4.5
2240,Rb2MnCl4,5.0
2241,DyPb3,19.8
2242,LaVCrO6,99.4
2243,ErSiRu,66.0
2244,TiBeGa2,63.4
2245,HfBeRu,33.8
2246,Ba3SiO,24.6
2247,HgO,22.3
2248,RbNdO2,30.2
2249,Sm2Ti2S2O5,44.8
2250,BaTi2Ga,29.5
2251,K2NiF6,15.0
2252,Li6Br3N,0.4
2253,Ca(SbO3)2,68.6
2254,LiTm2Al,48.6
2255,RbF3,7.0
2256,MgRh,74.3
2257,VSe,38.2
2258,BaSrLi2,9.0
2259,Li2BeMo,4.5
2260,Rb3Na(RuO4)2,13.1
2261,HfCo3B2,151.2
2262,TcIrOs,42.2
2263,SrGaGeH,38.1
2264,BeGa2Mo,108.6
2265,K2BeTe,15.5
2266,Ca3SnH2,39.3
2267,Ca(BH4)2,12.0
2268,Ce(GeRh)2,71.9
2269,Ba3P2,8.3
2270,LiTlO2,51.9
2271,IOF3,13.3
2272,PbS,7.8
2273,PuSi3,54.8
2274,AlInO3,114.2
2275,CaSbF6,27.3
2276,HfScOs2,90.2
2277,MnBeFe2,133.8
2278,YAuO2,6.9
2279,RbBa3,6.8
2280,TbSe,12.2
2281,PrCoO3,96.2
2282,KZnF3,33.4
2283,YbPd3,60.3
2284,HfTeSe4,37.1
2285,Be2NiMo,145.1
2286,ErCuS2,26.6
2287,VSiOs2,112.0
2288,ZrBeCr,32.5
2289,NdTiGe,19.3
2290,ErGa,74.5
2291,Ni3S,63.4
2292,CaMgAsO4F,14.2
2293,PuB2,184.9
2294,Na3TlO2,28.4
2295,Ta2I5,7.9
2296,Nd2Sb,29.5
2297,CoAs,94.9
2298,Sm2PbSe4,25.7
2299,Al3Fe,34.8
2300,Yb3W,33.6
2301,HoIO,12.0
2302,Ba4MoCl,0.1
2303,ZrBeIr4,111.7
2304,MgNiPO5,48.8
2305,RbPrS2,26.3
2306,Er(FeSi)2,84.9
2307,TiInCo2,74.6
2308,AlCrF5,25.2
2309,MoAs2,92.6
2310,SbTeO3,36.2
2311,KCN,6.3
2312,Li3SbO4,64.1
2313,CdBiClO2,38.8
2314,ErInNi4,63.7
2315,HoZn,41.7
2316,BaInMo,19.0
2317,NbGeAs,28.1
2318,NdSb,20.2
2319,SiTc2W,89.8
2320,SmCd,34.3
2321,Ti3Au,25.4
2322,Sc2PdRu,52.4
2323,NaLuS2,31.0
2324,YAl2,55.5
2325,BaLiTi2,14.3
2326,BeFe4Mo,84.3
2327,Ba(PRh)2,32.4
2328,BePd4Se,35.6
2329,TmFe2,49.5
2330,RbTmO2,37.3
2331,PmSnRh2,31.3
2332,Nd(CoSi)2,104.4
2333,YFeF5,13.6
2334,Li3PrSb2,32.7
2335,RbMnBr3,0.0
2336,Li4Ca3(SiN3)2,77.2
2337,Be2CrTc,77.5
2338,Ba2NaCu,3.3
2339,AgCl,5.0
2340,UZnNi4,78.2
2341,FeN,105.4
2342,NiAsS,52.1
2343,USi3,102.1
2344,NpSn3,35.9
2345,ThAl,67.9
2346,ZrSiS,84.7
2347,AgPS3,7.3
2348,Sr3As2,11.0
2349,MnCoSi,67.0
2350,FeNiN,63.9
2351,UIn3,49.2
2352,AlCoF5,42.0
2353,BaLi2Mg(PO4)2,60.3
2354,TiSb2,38.4
2355,HoP5,38.0
2356,TbAgTe2,26.2
2357,NaGaTe2,10.6
2358,FeGe,93.7
2359,NaMnBe,17.2
2360,V4SiSb2,75.1
2361,SnPt,52.9
2362,Ba(POs)2,29.0
2363,CeBiPt,24.8
2364,ZrInPd2,54.3
2365,Ba2MgH6,32.5
2366,CaCO3,35.8
2367,SmDyRh2,31.5
2368,MgGeO3,30.3
2369,XeF2,11.1
2370,TiAlRu2,88.9
2371,HoCoC,39.3
2372,AlCl3,26.3
2373,ErCuSi,64.4
2374,RbCeSe2,24.5
2375,Mn3GaC,59.1
2376,LiAl2Ir,105.4
2377,LiBeTc2,49.9
2378,SbCl(OF3)2,8.8
2379,BeFeNi,56.7
2380,ZrBe5,154.5
2381,HoI3,5.2
2382,ZnPS3,6.8
2383,PuRh3,72.6
2384,CrPS4,6.8
2385,Li2RhF6,31.6
2386,MgAu,48.5
2387,Tm(HO)3,25.1
2388,LiYO2,54.0
2389,TaInRu2,109.6
2390,B6As,174.0
2391,CdHClO,10.3
2392,Si2H2O5,11.7
2393,RbPrSe2,24.2
2394,NaAlTe2,12.2
2395,MnBe2Os,136.7
2396,Li4VGa3O8,43.1
2397,PrSnAu,48.6
2398,BaHfCu2,24.1
2399,NiSb,57.1
2400,Tm2Fe2Si2C,110.2
2401,BaNa2V,12.9
2402,HoFe2,32.7
2403,KHgF3,6.1
2404,P2Ru,89.6
2405,Na8N3O,16.7
2406,DyBiPd,38.1
2407,Hf2Ag,70.7
2408,DyFeC2,86.6
2409,Sr2NCl,32.1
2410,RbNa2Sb,12.9
2411,K2SO3,6.4
2412,Rb3In,3.7
2413,FeAs2,69.3
2414,Tm(SiPd)2,57.5
2415,NaPF6,4.3
2416,Ho(HO)3,20.6
2417,KSmS2,29.1
2418,Cd(HO)2,1.8
2419,Li3Al2CrO6,58.0
2420,Nb(SeCl)2,9.4
2421,Sc(Al2Fe)4,66.3
2422,Be2FeBr,35.9
2423,PbAuO2,7.4
2424,Zr6CoAs2,74.3
2425,Ti2FeS4,81.6
2426,TaCo,31.9
2427,Ti2Cu,78.7
2428,Na2BePt,26.0
2429,AgHgSI,3.7
2430,Li2PmGa,30.4
2431,MnFe2Ge,71.9
2432,Tl2CdGeTe4,11.5
2433,LiCoO2,59.8
2434,NbAlPt,0.7
2435,RbSb2,7.1
2436,Ca2MgIn,36.0
2437,Yb3SiO,36.1
2438,LiAlH4,11.6
2439,PaAs2,57.1
2440,Sr2Co(ClO)2,32.2
2441,BeFeCl,23.1
2442,Tm2AgPt,39.1
2443,Ti3TlC,65.4
2444,Ca2AgSbO6,66.0
2445,PrCuSO,34.1
2446,Sr3GaN3,37.3
2447,LuNi2B2C,58.2
2448,CaBHO3,55.4
2449,SmAl,54.2
2450,CuPtO2,35.1
2451,Ti3Hg,58.5
2452,Li4P2O7,23.9
2453,Sm4S3N2,44.0
2454,Li2CaGe,32.6
2455,RuO2,179.3
2456,MgNiBi,32.7
2457,Si3Os,53.2
2458,Rb2NaTlF6,17.3
2459,LiSm2Ru,21.5
2460,HoCoSi,87.1
2461,Be2FeSi,146.8
2462,HoAl2,54.1
2463,ZnSbF5,21.8
2464,BeZnCo,21.9
2465,ScSe,24.4
2466,YRh3C,74.8
2467,Na3AlP2,13.2
2468,Li2BeCd,45.3
2469,BeNi2Ir,106.9
2470,MgSiN2,171.7
2471,Bi2SeO2,15.7
2472,Na2GeF6,16.2
2473,AlCuTe2,32.1
2474,RbNiCl3,4.9
2475,Sc2AlCd,67.7
2476,Ti2BeBi,8.3
2477,Li4Mn(BO3)2,16.7
2478,HoBrO,13.4
2479,Y2Si2O7,76.6
2480,PrPO4,54.0
2481,ZrCuSi,106.4
2482,Ba3BiAs,3.3
2483,NbTlBr4O,15.0
2484,Mg(HO)2,0.2
2485,CuAs,23.6
2486,ScGa5Ni,27.0
2487,MgMnF4,40.5
2488,K2BaTi,3.4
2489,MgSc,51.8
2490,Er2In,33.7
2491,Ca2NCl,37.6
2492,LaMnSbO,42.9
2493,PrAlO3,166.4
2494,TeAsOs,41.2
2495,NdCuSe2,36.3
2496,Np(SiPd)2,60.9
2497,ScBe2Cu,17.0
2498,BeAlH5,35.0
2499,HfFe2,68.8
2500,BiClO,25.7
2501,PmHo3,22.5
2502,InN,46.8
2503,YBr3,6.2
2504,HoAgSn,48.9
2505,TiAl,106.4
2506,LiZnP,53.6
2507,Ca(BeN)2,43.4
2508,CaSe,9.5
2509,YbBRh3,64.5
2510,Ni2Ge,32.8
2511,VCoTe,12.8
2512,Sr2BeZn,24.2
2513,CoHO2,24.4
2514,U3Se4,28.3
2515,U3Si,121.9
2516,AgHgAsS3,16.2
2517,Zn4P6N2O,100.7
2518,NiMoP,104.3
2519,SeS2(NO)2,2.4
2520,Zr2Ni,25.4
2521,Rb2NaInF6,21.6
2522,TaTiBe2,103.7
2523,YSF,18.7
2524,TlPd3O4,43.1
2525,RbCl,4.3
2526,MgFePO5,65.0
2527,AsRh2,49.7
2528,Pb2O3,26.9
2529,K2HgO2,10.5
2530,Cr2O5,47.9
2531,YbTlS2,25.7
2532,Y2Ti2S2O5,45.7
2533,BiB,70.0
2534,BaGeF6,17.7
2535,Sc2Si2O7,96.1
2536,TiF2,18.6
2537,TaMn2Be,77.4
2538,MgSc2Al,72.6
2539,KTeAu,11.9
2540,Li3Bi,41.1
2541,H3S,12.4
2542,Be2HgRu,32.2
2543,Li3AuS2,36.9
2544,MnInRh2,89.0
2545,MoS2,5.7
2546,Ce(Fe2P)2,123.1
2547,RbMnP,1.1
2548,BaGeCl2,12.3
2549,SmRh3C,70.9
2550,Ho(FeB)2,72.3
2551,YbSnPd2,41.8
2552,BaSbPt,24.5
2553,BaPbO3,56.5
2554,HgI2,3.3
2555,Be2NbRh,53.3
2556,HoInPt,52.9
2557,SeOF2,6.4
2558,Ti3Pd5,58.0
2559,UTl3,37.5
2560,BeGaP,10.5
2561,Rb2NaErF6,19.4
2562,LiGaRh2,75.7
2563,Yb(ZnAs)2,28.3
2564,K2UO4,16.3
2565,Lu2Cr2C3,60.5
2566,Dy(SiRu)2,70.3
2567,K2SnCl6,12.6
2568,Be2CuRh,104.0
2569,ZnMoF6,37.9
2570,Pa2SbTe,52.8
2571,RuF3,58.3
2572,Ta3B4,190.6
2573,Lu2ZnTc,53.0
2574,ScAu,46.8
2575,Hf(CoSi)2,104.6
2576,TiO,16.7
2577,BaPPt,39.2
2578,SmAl4,2.7
2579,Mg3B(HO2)3,44.3
2580,H(WO3)2,58.7
2581,Sc3InC,78.4
2582,UCoSn,59.7
2583,TmB2,172.1
2584,Ca3MnN3,38.1
2585,BeGa4W,48.4
2586,Sr3Ge2(BO)6,69.0
2587,SmDyMg2,40.6
2588,BaMnS2,41.2
2589,Mg3BN3,28.3
2590,RbAgO2,8.7
2591,LiYMo3O8,74.1
2592,AuI,8.4
2593,Tm2SO2,87.0
2594,YLuZn2,46.2
2595,NaVS2,25.8
2596,AlCrCo2,90.0
2597,HoScO3,78.4
2598,Cu3Se2,21.6
2599,USO,62.4
2600,Ti4ZnO9,3.0
2601,TbNbO4,57.6
2602,Na4GeO4,28.3
2603,NaPmTe2,2.7
2604,CrCo2Bi,29.4
2605,AlFe,136.4
2606,NaNiO2,54.2
2607,MnCu2SiS4,19.2
2608,Mg2FeH6,57.9
2609,CaMoF6,26.7
2610,SiIr,101.3
2611,Li2PbAu,26.9
2612,Na4Br2O,12.4
2613,Co3Bi,41.2
2614,Ag3SI,7.1
2615,ZrSbRu,39.8
2616,K2SiAs2,3.2
2617,RbTmS2,31.1
2618,NaScBe,13.2
2619,MnBe2Se,8.6
2620,Tb2Mg,37.1
2621,CuSe,6.2
2622,CrFe2Sb,55.7
2623,LiAl,52.3
2624,K4CO4,8.9
2625,NaHoSe2,25.4
2626,KTeF5,13.3
2627,Ba3SbAs,4.1
2628,TiBe2Pt,68.1
2629,Na2LiBe,7.2
2630,SbAsO4,21.0
2631,KRb2VF6,24.2
2632,Nb2CrSe4,65.7
2633,HgBr,7.5
2634,NdTeCl,29.6
2635,Mn2P,68.6
2636,Be2NbSb,93.4
2637,SbRhO4,130.1
2638,Ti2MnBe,50.9
2639,Mg(AlS2)2,13.0
2640,Li2O,18.7
2641,OsSe2,86.6
2642,Nd3InC,42.1
2643,ScSbRh2,56.7
2644,Li5CuF6,9.4
2645,NdFeSi,30.5
2646,Rb2Li2GeO4,25.5
2647,DyCrO4,46.4
2648,CeAl3Ni2,78.2
2649,Ba(MnSn)2,32.3
2650,TaTiOs2,117.0
2651,PuO,43.2
2652,Sr2FeO4,68.5
2653,U2Cl5O2,8.8
2654,Y(HO)3,19.5
2655,Rb2Pd,4.1
2656,K3AlH6,18.2
2657,ScBeV2,35.8
2658,K3P,5.6
2659,HNO,8.4
2660,NaPN2,120.3
2661,Fe3C,72.5
2662,GaH3NF3,28.9
2663,PmY,18.6
2664,PrNi2,37.2
2665,UB4,187.1
2666,TaO2F,46.1
2667,KHS,13.1
2668,HfBe2Zn,89.7
2669,LiScF4,36.8
2670,SmAgPb,41.8
2671,Ho2InAg,37.5
2672,LuTlSe2,29.6
2673,Li8NO3,46.8
2674,ThSb,11.3
2675,HfSbRu,40.3
2676,MnCuAs,31.3
2677,Ca2PI,21.7
2678,TbCuS2,45.9
2679,K3NbO8,11.9
2680,BeCrRh2,75.1
2681,K2Sn2O3,14.3
2682,LiNO3,22.7
2683,NdBPt3,54.4
2684,TmAgTe2,16.4
2685,NaH2Pd3,9.5
2686,ThCl4,17.8
2687,VNi3,128.2
2688,Na3VO4,25.9
2689,LiAlSi,58.9
2690,ErTiSi,51.2
2691,Ca3SnN,3.0
2692,TmP,49.6
2693,NaAuC2,2.5
2694,RbNO2,5.6
2695,Sr2CuTeO6,41.2
2696,GaAs,32.7
2697,DyB2,163.9
2698,YOF,35.6
2699,BePbCl2,4.6
2700,DyNi2,53.6
2701,Li4CoO4,34.4
2702,KClO3,16.5
2703,Ce2SeF4,35.1
2704,FePb2(CN)6,26.0
2705,MgCuAs,41.3
2706,BaTiPd2,11.2
2707,LaSb,19.1
2708,Sn7Ir5,40.6
2709,Li4GeO4,55.6
2710,TaTiBe2,74.6
2711,Mn5O3F5,22.3
2712,SnMo3,81.1
2713,BaRuPt2,34.6
2714,BaScNi2,8.1
2715,Li2PrTl,28.3
2716,Rb3Sb2Br9,1.3
2717,VOF,11.7
2718,Dy(Al2Fe)4,68.5
2719,NaSnN,14.9
2720,LiH2IO,7.0
2721,TmAs,43.1
2722,Ba2SbAu,15.7
2723,Np(MnGe)2,9.7
2724,Rb2NaCrF6,28.1
2725,Zr2Al,54.4
2726,SrCrO3,120.3
2727,CaBiClO2,42.6
2728,DyAlAg2,22.7
2729,Rb2MgCl4,5.7
2730,TmAgPb,38.6
2731,ZrSi2,114.8
2732,USbTe,34.9
2733,ScReTc2,91.2
2734,Li8HfO6,83.7
2735,SmBr,34.9
2736,NaNi3,63.6
2737,LiCaSb,38.2
2738,Ba4MgCd,0.9
2739,ScBeHg2,21.0
2740,LiMnSbO4,45.7
2741,Th2Fe2Si2C,109.3
2742,ScAg,43.7
2743,Tm2CdHg,41.8
2744,TeOF2,19.0
2745,BeCdPt2,37.8
2746,TaMnRu2,84.2
2747,BaLiBi,15.6
2748,Tl3BSe3,5.8
2749,Al2Mo,54.8
2750,KAgO2,12.3
2751,Si2NiP3,34.0
2752,MnBe2Ge,120.6
2753,BeCu2Tc,53.3
2754,Nb4CrS8,61.4
2755,KAcTe2,12.3
2756,TmInRh2,64.2
2757,NbPO5,40.7
2758,KMgH3,41.4
2759,DyFe2,29.9
2760,TiBeV,54.8
2761,Ca2SiO4,39.7
2762,NaFeO2,78.4
2763,PtRh3,156.0
2764,IrOsW,19.0
2765,ScAlAg2,50.9
2766,SbCl5,0.5
2767,Np2InRh2,35.4
2768,SiS2,12.0
2769,AsBr3,6.2
2770,Li2Ni(P2O)2,28.8
2771,Sr3Sb2,7.1
2772,Nd3Sm,25.3
2773,NaAuO2,41.8
2774,Pr(CuSi)2,84.3
2775,Sr(CoP)2,43.6
2776,Rb2Se,5.9
2777,Ag3PS4,12.2
2778,PrY3,30.7
2779,AsCl2F3,8.2
2780,NaBeMo,26.2
2781,Sr(NO3)2,19.8
2782,Ti2BeMo,61.8
2783,CdPdF6,30.2
2784,Na2UO4,20.2
2785,CeScSi,4.9
2786,CeHg2,26.8
2787,TiBe2Os,70.0
2788,KTm,1.7
2789,Y2ZnRu,34.5
2790,HoPd,34.1
2791,Hf2BeMo,66.0
2792,HgHOF,13.8
2793,Pa3Si,92.4
2794,Nd(SiOs)2,87.4
2795,K2ZnO2,4.9
2796,Sr2Co(ClO)2,30.9
2797,MgSbF6,42.9
2798,BaSi2P,7.2
2799,Tm2ZnRu,42.3
2800,KCu4S3,18.3
2801,LiAlAg2,53.7
2802,TmI3,5.2
2803,Mn3RhN,134.8
2804,UC,37.0
2805,MnBeGa,76.0
2806,Be2ZnFe,90.0
2807,LiBe2Cr,91.3
2808,LuB2,175.9
2809,Dy(HO)3,18.5
2810,K3VSO3,18.7
2811,PrO2,49.3
2812,YAl2Co,88.7
2813,Li2V(OF)2,27.7
2814,Cr3CdTe4,12.3
2815,ErSF,61.3
2816,PrInCu2,24.9
2817,MoIr,150.5
2818,LiPm2Rh,18.6
2819,Mn2BeFe,129.2
2820,NbRu3,168.0
2821,NbCo3,57.2
2822,Sm3Mg,29.0
2823,NpIn3,45.9
2824,Cu3(PO4)2,41.4
2825,ErZnAsO,22.7
2826,Er(SiPd)2,59.0
2827,Mn2AlB2,186.5
2828,LiInSe2,25.9
2829,NdPt2,81.2
2830,P3Rh,97.6
2831,Zn2AsW,21.7
2832,BeCu4Pt,36.8
2833,CaCuAs,36.0
2834,Li2PrAs2,20.3
2835,Sm3Ti,30.3
2836,MgSc2Os,25.1
2837,Ca4BeIr,13.8
2838,MgCr2S5,15.1
2839,CaHfO3,71.6
2840,DyNiC2,92.8
2841,Zn(GaO2)2,109.1
2842,SrAgSb,3.7
2843,CaZrBe,31.9
2844,FeCo,126.7
2845,CrCoGe,26.1
2846,Ba3Te,9.9
2847,LiBeFe,22.1
2848,YbBr2,12.5
2849,PrFeSi,28.9
2850,KBr,7.4
2851,SmInRh2,50.2
2852,BeCr2Cu,122.1
2853,Cd(GaSe2)2,29.5
2854,Li2Te,22.1
2855,Mg(BeP)2,40.0
2856,HoIn5Co,27.0
2857,Ba(PPd)2,27.0
2858,U2PN2,106.1
2859,DyAl3,57.9
2860,BaSO4,27.1
2861,SbOF3,19.8
2862,SrTe,5.0
2863,K2PdCl4,9.5
2864,PrAs,32.3
2865,Ni3Pb,69.0
2866,Pr(SbOs2)2,43.0
2867,Na2BeFe,6.0
2868,BaZnSn,25.5
2869,NaBiSe2,50.2
2870,SrTeO4,38.0
2871,GaTe,7.9
2872,KH2I3O,9.9
2873,CoCO3,33.6
2874,Mn2BeCd,80.5
2875,Ca(BeAs)2,40.1
2876,ErVO4,61.0
2877,RbHF2,10.6
2878,ZrZnN2,50.9
2879,Ag3N,16.4
2880,Al2SiO5,167.6
2881,Li2BeNi,37.8
2882,MgSbPd,32.8
2883,KNaSO4,5.0
2884,CaSn(BO3)2,52.9
2885,TiAgHg2,41.8
2886,DyP,46.2
2887,Rb2NaRhF6,23.1
2888,FeCuO2,38.4
2889,ZrBe2Os,11.0
2890,MgBeRu2,95.5
2891,TbY3,32.8
2892,Na2CrO4,25.2
2893,PmGaAg2,10.1
2894,UAs,15.7
2895,KBeCd,5.8
2896,RbI,7.1
2897,FePSe3,6.4
2898,Sn(HgSe2)2,18.3
2899,Ti2AlFe,27.4
2900,MgTa2Be,54.1
2901,CrWO4,132.5
2902,BePBr,18.3
2903,Li6Fe(SiO4)2,46.7
2904,KTa2Be,14.3
2905,Pr2AlNO3,120.5
2906,Na2PdF4,16.6
2907,Pr2AlCo2,26.8
2908,KAuC2,1.5
2909,ScGaCu2,55.2
2910,BaCa2Y,17.2
2911,TiInAu2,55.1
2912,NaVSe2,31.3
2913,CIN,3.0
2914,Dy2ZnOs,47.1
2915,LiMgBi,25.3
2916,K2LiAlP2,14.6
2917,Ca3SbN,51.5
2918,RbN,2.9
2919,USn,55.2
2920,HfBeP2,42.1
2921,Na2CoS2,12.1
2922,SrSi,31.5
2923,XeIF7,3.9
2924,H2CO,1.8
2925,SnPbO3,79.9
2926,NaMg2Be,23.0
2927,UTeN,32.6
2928,Ca2CoO3,63.0
2929,VCl3O,8.6
2930,FeSi2,117.1
2931,Te2I,7.3
2932,InP,24.5
2933,Nb2MoO8,17.1
2934,TbHO2,44.1
2935,Zr2CuOs,61.4
2936,ErTlTe2,28.3
2937,BaSr2Ca,11.8
2938,Ga2NiS4,10.3
2939,SmTmMg2,41.5
2940,Hf5Te4,50.6
2941,SnBO3,195.9
2942,NbBiO4,28.4
2943,Na6MgO4,38.3
2944,LiCu2PO4,55.9
2945,Rb2MnBr4,3.3
2946,Rb(SbSe2)2,10.8
2947,ZnPd2Au,45.0
2948,TmCd,45.7
2949,IrF6,5.4
2950,YSbPt,47.2
2951,Rb2PtSe2,7.5
2952,VNi2Sn,55.7
2953,FeSiW,122.9
2954,Ag2HgS2,16.5
2955,CaTiBe2,34.3
2956,Sb2Te2Se,19.4
2957,ErN,133.0
2958,BeInFe2,80.3
2959,KCdF3,13.9
2960,Y(FeO2)2,13.0
2961,TmAlO3,136.6
2962,Ho2Fe2Si2C,107.8
