,pretty_comp,et_c55
1996,ZrV2,9.1
1997,Ba(MgSi)2,48.0
1998,Er3GaC,6.3
1999,DyTlO2,23.5
2000,Ce(AgGe)2,33.7
2001,Ba2NbFeO6,109.6
2002,Nb3Os,59.1
2003,TiCu,51.6
2004,BeCrTe2,26.0
2005,NaNbN2,55.9
2006,NbSiPt,83.0
2007,NpB2,228.0
2008,VSi2As,0.9
2009,ErSe,11.3
2010,Ba2GeBi,10.0
2011,SmMg,40.9
2012,BeFeNi2,90.0
2013,Mg2Rh,59.3
2014,LiYBe,26.0
2015,AgBiTe2,20.7
2016,NpAs2,50.6
2017,Tm2NiIr,49.2
2018,LiAgC2,3.0
2019,Sc6Te2Os,50.6
2020,GaF3,70.9
2021,GaFe2Ni,98.0
2022,BaP2Ru,10.6
2023,Cr2AsPt,15.2
2024,MnIr,225.2
2025,Cu3PSe4,24.8
2026,CaCoSi,43.9
2027,UIN,12.2
2028,HfH3,45.5
2029,BaSO2,40.8
2030,P2Rh,86.6
2031,TlCuO2,7.3
2032,Cd(AgI2)2,8.4
2033,Sr3BiP,4.0
2034,CdAuO2,34.0
2035,LiCuO2,3.9
2036,CdAg,47.1
2037,MgS2O7,26.5
2038,YbMnGe,46.1
2039,UAs,20.3
2040,Rb2SeCl6,12.6
2041,SiHgO3,156.6
2042,Ca(InTe2)2,15.4
2043,K4BeNb,3.3
2044,Pr(FeGe)2,70.7
2045,MnAlRh2,77.7
2046,Mg2H6Os,53.1
2047,YH3(CO2)3,37.5
2048,Sc(CuSi)2,73.8
2049,NaVO2,72.6
2050,CaTlCl3,6.8
2051,K4CO4,15.2
2052,Na2Zn(H2Se)2,26.0
2053,CaPb3,21.5
2054,NaVS2,37.1
2055,Li5CrCl8,18.7
2056,RbCdF3,17.8
2057,AlCrNi2,99.1
2058,NaNdO2,47.5
2059,Nd(CoSi)2,104.4
2060,NdMgO3,5.9
2061,NiPtF6,37.6
2062,MnGaRu2,146.5
2063,BeCoRh,130.1
2064,BaS2,9.4
2065,Y(Al2Fe)4,68.8
2066,Dy(SiRh)2,85.8
2067,Yb3Mn,7.2
2068,YMnF5,8.0
2069,Pr(MnGe)2,76.3
2070,Ca2AlBiO5,33.6
2071,U3(SiNi)4,46.8
2072,Mn3ZnC,56.6
2073,USbAs,48.6
2074,SmMgZn2,41.9
2075,KYbO2,29.8
2076,Ni3B,123.2
2077,NbCl3O,12.0
2078,Mn3PtN,136.4
2079,InP,24.5
2080,Ca2As,30.3
2081,SmCrO4,41.2
2082,TiP2O7,39.5
2083,CaPAu,28.7
2084,Ta2AgF2,10.1
2085,Mn2BeNi,110.5
2086,NaMoF6,4.1
2087,Rb2CrF6,10.3
2088,Ce2ZnHg,27.8
2089,Ga2PbO4,30.9
2090,BeW2Se,12.0
2091,GaI3,6.9
2092,ZrBe2Cr,4.0
2093,BeGaP,10.5
2094,DySe,11.9
2095,Th3Au,29.7
2096,SmAl,54.2
2097,MgPd5,35.1
2098,BaSm2PtO5,51.6
2099,K8PO3,5.0
2100,Ce(NiAs)2,33.4
2101,TmCo3B2,129.1
2102,PuSi3,54.8
2103,V3(OF)4,8.8
2104,SrLi2Pb,18.6
2105,LiNpIr2,34.9
2106,DySb,25.8
2107,KVO2,40.5
2108,HoGa3,36.5
2109,TbCoSi,64.2
2110,Si3Sb2O9,32.3
2111,BeMoPd,121.6
2112,ThSi2,36.3
2113,TbPt3,87.4
2114,TaTl3Se4,3.0
2115,NbCr2,63.6
2116,CuBr,14.9
2117,AlCo3,124.8
2118,TbAl2,52.6
2119,InSn2I5,8.5
2120,Lu2MgOs,38.1
2121,K2Be2O3,11.2
2122,Dy3Mn3Ga2Si,59.1
2123,BaVBr2,14.6
2124,IBr,5.0
2125,Th(GeOs)2,74.3
2126,Li5Mn2Co3,71.0
2127,CaBePb,4.4
2128,CuAgS,10.2
2129,RbCaI3,5.2
2130,BaIrF6,17.5
2131,KSb2,6.7
2132,Rb2NiF4,10.6
2133,Pr3Al,26.5
2134,Er(SiIr)2,91.9
2135,UPb3,28.3
2136,CrH2,97.4
2137,Zn(AgO2)2,57.8
2138,In2Co3S2,46.6
2139,Ba2MgTe,12.0
2140,Ag2HgI4,7.9
2141,RbCr4O8,79.4
2142,BaLiTi2,14.3
2143,Ni4Mo,127.2
2144,ZrRu3C,136.4
2145,CaFeO2,32.6
2146,TlAgTe,13.4
2147,LiFePd2,65.0
2148,Rb3Hf,6.5
2149,DyCrO4,46.4
2150,Li2GeAu,55.2
2151,HoAl2Ni,59.1
2152,TiFeTe,56.8
2153,KLiO,8.8
2154,CeAs,31.5
2155,MnNi2Sb,50.3
2156,PbBr2,5.0
2157,Ca(CoP)2,86.2
2158,Yb(MgSb)2,31.7
2159,Sc3InC,78.4
2160,Na3ClO,20.5
2161,YZrBe,44.2
2162,TaNi2,82.3
2163,Na2CuAs,14.5
2164,KHCO3,9.4
2165,Dy(SiPd)2,61.9
2166,AlCuO2,39.1
2167,NaErO2,41.0
2168,K2Sn,1.0
2169,Be2FeGe,110.0
2170,NdOF,63.8
2171,Li7Mn(OF)3,39.8
2172,MnBe2Sn,77.0
2173,Ba3Nb2CoO9,60.9
2174,RbTe6,13.6
2175,CuAs2,24.5
2176,NiAsSe,47.0
2177,Ca3(FeN2)2,36.4
2178,BeCrNi2,88.4
2179,Li5TaO5,52.7
2180,LuSnAu,48.4
2181,CeTeCl,28.1
2182,Li2Co(NiO3)2,80.1
2183,TbGaRh2,38.2
2184,KBH4,27.7
2185,Si2Ni6B,116.5
2186,YAuO2,6.9
2187,EuO2,94.2
2188,CdSnSb2,21.7
2189,Ga3BN4,176.8
2190,ErSi,44.3
2191,FeCu2SnS4,31.9
2192,K2BaBe,5.9
2193,BaTi(BO3)2,25.4
2194,Nd2TeS2,35.5
2195,HoAu4,43.6
2196,P2Os,177.5
2197,MnBeSe2,2.0
2198,UPb,37.2
2199,KTb2CuS4,24.9
2200,Li2VF4,29.9
2201,Ba2MgSb,18.9
2202,Na3UF8,16.5
2203,KBaLi2,6.5
2204,Na2H4Pd,7.6
2205,Sr(NdS2)2,36.4
2206,Ca(PRh)2,66.7
2207,AuCl3,5.3
2208,WCl6,6.7
2209,V3Cu,46.2
2210,Pr(SbOs2)2,43.0
2211,YbNi2,55.4
2212,InBiO3,66.2
2213,Rb3Sb,3.9
2214,CaSbF6,27.3
2215,Sr(AsRu)2,29.1
2216,PrPt2,78.5
2217,CoAsBr,17.9
2218,Th3As4,52.3
2219,Rb2Ag2GeS4,12.0
2220,CuSbS2,22.9
2221,GeH3Cl,4.9
2222,ErPO4,81.1
2223,Dy3Pd2,27.5
2224,VFeSb,39.8
2225,TiCuHg2,37.0
2226,Be2VTe,29.6
2227,Np(Al2Fe)4,75.4
2228,Dy(GeRh)2,58.6
2229,TmAg(PSe3)2,10.8
2230,Sm(CoSi)2,105.4
2231,K3Ho,6.2
2232,Ca4Bi2O,25.3
2233,Mg(InS2)2,37.3
2234,Cr(GaS2)2,13.0
2235,CrCdF6,32.8
2236,MgCN2,195.5
2237,ZnNiSb,37.7
2238,CeB2Pt2C,76.5
2239,Zr(SiNi)2,91.2
2240,NbInSe2,5.3
2241,Nb2C,37.6
2242,PuRh3,72.6
2243,RuRh3,198.4
2244,Te3MoWS,1.1
2245,PdAuO2,21.0
2246,BaAl2(SiO4)2,28.7
2247,Mn2SiRu,64.3
2248,KCrCl3,13.9
2249,TmInPt,53.9
2250,NaPb3,14.7
2251,RbH2N,7.4
2252,BeRu2Rh,91.0
2253,Ni3Mo,94.8
2254,LaS,20.4
2255,ScPRu,98.5
2256,ZrAu2,55.5
2257,Na3TlO2,27.5
2258,Ba4HfSe,5.5
2259,UCuPO,76.3
2260,NpSn3,35.9
2261,Pb(CO2)2,21.8
2262,HfSbRu,40.3
2263,TiFe2Sb,69.4
2264,Co(SiO3)2,82.3
2265,Ba4YCd,0.8
2266,YBe2V,36.0
2267,SmCuS2,37.6
2268,BeFeHg2,0.5
2269,LuNi2Sn,43.6
2270,Nb3Au,40.4
2271,ErMg,42.8
2272,Tl4O3,11.3
2273,TbAlAg2,20.5
2274,KThCuS3,5.2
2275,BaSO3,24.0
2276,PrCrO4,35.9
2277,PbCClO2,20.1
2278,InTeI,10.4
2279,GaCuRh2,105.0
2280,MgSn(BO3)2,70.6
2281,AlTlF4,21.7
2282,BeP2Os,29.0
2283,MnBeFe2,133.8
2284,SbF3,9.4
2285,Fe(HO)2,45.9
2286,KNdS2,27.8
2287,Ce(GeRh)2,71.9
2288,CaHClO,20.3
2289,DyTlPd,40.5
2290,Ti(MoS2)2,75.4
2291,Cr3SnN,77.9
2292,BeTcW,49.7
2293,In5AgTe8,16.7
2294,Ti6O,65.3
2295,Nd(GeRu)2,59.1
2296,ScTlRh2,71.4
2297,PrErMg2,39.2
2298,KRb2CoF6,13.8
2299,LiVIr2,115.1
2300,Rb3Sb2Br9,1.3
2301,Ta2I5,3.9
2302,Ba4CaV,2.9
2303,PuC,14.8
2304,ZnCoPO5,32.6
2305,WS2,3.1
2306,MgU,72.3
2307,VInPt,16.3
2308,BeIr4Se,33.0
2309,V3Ga,17.6
2310,K4BeP,4.3
2311,Tl2O,9.7
2312,BaGe,9.1
2313,LiZn,46.1
2314,BaHfO3,98.4
2315,Be2CoIr,66.7
2316,SbTeO3,36.2
2317,ScAl3,59.4
2318,EuMgH4,38.9
2319,BaMnCO3F2,30.4
2320,Ni2P,32.6
2321,Pr(Re2Si)2,117.0
2322,Mg3(HO2)2,30.8
2323,BaTi2Ga,29.5
2324,CaHI,12.2
2325,BaGaBi2,6.9
2326,Cr2B,201.0
2327,YMnAs,8.7
2328,Na3AgO2,25.9
2329,LiHoS2,23.1
2330,YAl2,55.5
2331,Ba2NaCu,3.3
2332,BeInW2,15.4
2333,TbMn2,13.7
2334,BeV2In,37.9
2335,AlFe3,100.1
2336,Sr3Ge2(BO)6,44.7
2337,LiAgO2,18.7
2338,Sr3MnN3,32.1
2339,RbAuS,11.4
2340,SmRh,27.6
2341,AgAuF4,17.5
2342,Sr5As3,23.1
2343,Se2NCl3,8.1
2344,BeFe2Cu,92.5
2345,Li2CaPb,32.9
2346,MnN,16.1
2347,NbGaCo2,65.9
2348,GaSiRu2,63.4
2349,FeCuS2,5.6
2350,ZnSnP2,49.9
2351,YbSi2,49.1
2352,Li2ThN2,59.5
2353,InFe2CuSe4,17.7
2354,Sr3As2,11.0
2355,TiBe2Os,70.0
2356,FeGe,93.7
2357,UIn3,49.2
2358,AlCoF5,14.6
2359,ThTeO,71.4
2360,Tl2GeSe3,11.1
2361,HoP5,44.0
2362,YGe,31.4
2363,NaGaTe2,10.6
2364,SmSiAg,63.5
2365,Rb2PdC2,5.4
2366,TiB,5.2
2367,TiBeRh,66.2
2368,Dy3InC,58.7
2369,NpSbTe,35.0
2370,Te(HO2)2,16.2
2371,B4CCl6O,4.6
2372,TiCrAs,107.8
2373,MgCrO3,100.6
2374,SrCrF4,31.5
2375,Ca3AsP,17.1
2376,TlHg5Cl,7.5
2377,TbScGe,38.0
2378,PtS2,25.1
2379,Ca3SnH2,31.6
2380,SmGeRu,28.1
2381,HfSiRu2,84.6
2382,Ni3S,50.0
2383,Yb3Tc,24.5
2384,Na2O,31.9
2385,LiNdTiO4,73.6
2386,CoRe3,155.5
2387,CaMnSn,19.1
2388,Zn2Sb3O8,35.1
2389,BaB6,110.2
2390,V3Re,51.2
2391,TiFe,66.1
2392,LiFeS2,40.6
2393,K2VAgSe4,5.9
2394,KAgSe,11.4
2395,Li2InSb,2.0
2396,MgSc2In,65.1
2397,MnPd3,80.9
2398,LaVCrO6,99.4
2399,Si2H2O5,15.6
2400,Ca(BeAs)2,40.1
2401,KSbS2,15.4
2402,BeNi2Mo,127.0
2403,Ca2As2O7,50.6
2404,TiGaRh2,83.1
2405,ScGaO3,105.6
2406,Cr3PdN,109.8
2407,SbPO5,101.8
2408,Sr(MgAs)2,41.8
2409,CoSb3,48.3
2410,NaSmS2,26.6
2411,MgTa2O6,66.4
2412,TaGa3,60.4
2413,Ba2MgUO6,68.4
2414,Ti2Cu,78.7
2415,SmZn,38.8
2416,US3,8.5
2417,SrHg,20.1
2418,YSe,15.9
2419,CaBeGe,16.2
2420,Ga2CoRu,85.9
2421,BaSm2PdO5,56.5
2422,NaRu3,64.9
2423,Y2SiCO7,43.0
2424,NaYS2,28.7
2425,Cd(HO)2,1.8
2426,Li2MnF6,4.1
2427,BaTe3,23.4
2428,Al2(FeSi)3,112.2
2429,ZrBeNb,37.7
2430,LiBH2,28.6
2431,NaMoO2,95.2
2432,NdAs,33.6
2433,PmYMg2,39.3
2434,VAsPt2,14.1
2435,SrCuSF,41.0
2436,MgBeIr2,49.0
2437,Pm2AgRu,26.2
2438,Be2CdRu,39.2
2439,MgAg,49.8
2440,CeN,73.1
2441,TcB,72.3
2442,TaGaNi2,80.5
2443,Nd3InC,42.1
2444,MgGeO3,107.7
2445,TmCdHg2,30.9
2446,NaCaAs,20.7
2447,Tm3InN,66.9
2448,Na3NiF6,20.1
2449,Tm2AgPt,39.1
2450,Ag2PdCl4,5.5
2451,Ba4NaBi3O2,48.0
2452,CeTe,28.8
2453,AcH2,44.9
2454,Pm2AgSn,29.9
2455,Li3PO4,44.5
2456,GaPt3,89.8
2457,LuSF,30.6
2458,VCo2Sn,75.6
2459,La2CuO4,47.8
2460,RbHF2,10.6
2461,Bi2Pb2Se5,28.1
2462,K2ZnO2,20.2
2463,HfBeNi,43.1
2464,YbOs3,64.4
2465,MgFeO2,27.5
2466,NaLi5N2,16.7
2467,CaSn,19.4
2468,AlH3,54.8
2469,TaZnRh2,88.0
2470,CeSi2Ru,60.2
2471,BeCrNi,59.3
2472,BaMgV4O8,39.3
2473,KAu(I2O)2,27.4
2474,BaAg2GeS4,17.2
2475,Ag2Se,8.2
2476,Ba2ScBi,16.0
2477,MgCuF4,48.7
2478,Rb2LiAsO4,12.0
2479,Ca3MnO4,75.4
2480,ErTaOs2,80.2
2481,HfPt,42.0
2482,ZnCu2SnSe4,32.2
2483,TaAgF6,2.2
2484,Li4Mn(BO3)2,45.4
2485,Pr2SiTeO4,54.8
2486,AsIrW2,49.9
2487,LiCaAs,13.8
2488,Li(Co3P2)2,89.3
2489,PmCd3,32.4
2490,GaS,8.9
2491,ErTiSi,51.2
2492,MgBeRu2,95.5
2493,YbNdAg2,26.3
2494,Ba2HfBi,21.8
2495,BaCa(FeO2)4,39.2
2496,IrRu,115.4
2497,Cd(GaTe2)2,23.9
2498,NaDySe2,25.1
2499,NiMoO4,58.6
2500,K3YF6,10.9
2501,Li4Mn(PO4)2,38.9
2502,Sr6Li2Cr2N8O,56.0
2503,SbCl5,0.5
2504,NaSi,17.0
2505,BeCoNi2,113.2
2506,Dy2In,31.7
2507,YPPt,53.4
2508,ZrBe2Si,31.2
2509,MnPt,188.5
2510,SmBRh3,64.9
2511,CeCuGe,46.7
2512,Sc2AlTc,55.6
2513,CrH,111.6
2514,HoGeAu,54.6
2515,Rb3Ho,5.5
2516,LiBeV2,36.2
2517,MgNiBi,32.7
2518,MgCr,52.9
2519,AgBiO2,7.4
2520,PrCoO3,96.2
2521,CaSnF6,8.3
2522,BeCrP,183.0
2523,Be2SiTc,111.9
2524,Tm(CoGe)2,74.3
2525,H2O2,12.7
2526,CuPd,90.2
2527,HfFe2,68.8
2528,Nb4CrS8,61.4
2529,PrCo2,33.3
2530,BeSO4,39.9
2531,Li2MnO2,71.2
2532,K3ZnPCO7,27.4
2533,MgGeO3,45.4
2534,ReSe2,8.3
2535,Te2O5,21.2
2536,Ba2NaHf,14.9
2537,LaTiO3,50.2
2538,Sb2O5,59.1
2539,TaC,173.9
2540,Er3Al3NiGe2,86.9
2541,ErSF,61.3
2542,Sm2SO2,73.8
2543,TiF2,18.6
2544,DyInAu2,33.6
2545,SmDyRu2,36.2
2546,V2ZnO5,11.2
2547,ScMnSi,84.8
2548,NaBeTl2,4.3
2549,ZrInPd2,54.3
2550,Sr2ZrO4,60.7
2551,PdSe2,6.9
2552,TlClO3,12.4
2553,Ga2PdBr8,11.1
2554,FeBr2,4.6
2555,Cd(CO2)2,42.5
2556,KSnAs,17.4
2557,HoScRu2,42.3
2558,Rb4In2S5,10.7
2559,ScGa,44.5
2560,KSnSO4F,15.5
2561,VFe,64.2
2562,MoRh,107.0
2563,Th(TeI)2,8.7
2564,KBeMo2,17.1
2565,CaSe,9.5
2566,LiCoO2,32.8
2567,NaIO4,16.8
2568,Rb2NaHoF6,11.3
2569,LiCeSn2,31.5
2570,PrRh2,63.4
2571,K2UO4,16.3
2572,SrAcTl2,23.9
2573,Mn(PtO2)3,25.3
2574,ZnCO3,42.4
2575,ZrBePd,36.5
2576,AuS,13.0
2577,RbCu3S2,18.8
2578,LuTiSi,57.2
2579,LiVS2,33.1
2580,Tl2CdGeTe4,11.5
2581,NbS3,21.4
2582,Lu2ZnPd,40.1
2583,CoHO2,24.4
2584,ZnP2(HO)4,23.7
2585,GeO2,37.2
2586,Mg3B(HO2)3,44.3
2587,HfBrN,11.9
2588,Mg2PbO4,58.7
2589,MoC,249.2
2590,LiI,10.0
2591,Ca4BeRh,9.4
2592,NaAgO,12.6
2593,RbLuO2,38.3
2594,SeBr,7.9
2595,Co2SbO6,19.1
2596,ZrGeSe,71.7
2597,CrPO5,33.9
2598,AlIr,119.7
2599,FePd,109.7
2600,Be2CdFe,72.7
2601,HfAl,60.4
2602,RbGeIO6,17.6
2603,FeAgS2,17.4
2604,KNaThF6,19.4
2605,HfBe2Ni,80.2
2606,Ba2ZnF6,35.3
2607,Ti4ZnO9,3.0
2608,ScNbO4,92.9
2609,RbScO2,41.7
2610,Na3GaS3,13.8
2611,GaCuCl4,13.7
2612,MgSc2Os,25.1
2613,SrHI,19.0
2614,U(SiNi)2,57.6
2615,NaFeAs,28.6
2616,NaYPO4F,72.3
2617,Er(CoGe)2,75.7
2618,LuAl,47.9
2619,Na5InO4,15.6
2620,Y2Ti2S2O5,45.7
2621,Hf2BeZn,72.3
2622,ZnPd,72.5
2623,Sr(SiAu)2,47.6
2624,RbHoS2,30.4
2625,BaCaI4,14.4
2626,BeZnFe4,75.3
2627,LiBe2Ni,82.3
2628,SmDyMg2,40.6
2629,NaCuSe,20.7
2630,V2CrTe4,26.7
2631,PmHo3,22.5
2632,KMnO2,55.2
2633,LiAlPHO5,89.3
2634,K2AgP,7.6
2635,TbSi2,45.5
2636,Ca2AlSbO5,46.7
2637,K2SrTa2O7,31.7
2638,NaAl3,16.7
2639,SmI3,5.4
2640,AgCNO,6.3
2641,UCuP2,76.2
2642,HAuO2,6.8
2643,Rb2CrCl4,2.0
2644,Ba2ScHg,19.2
2645,Mg(C2N3)2,18.9
2646,LaN,72.9
2647,ThS,12.7
2648,MgB2,72.4
2649,VCo2Si,82.5
2650,BaMnBr2,0.7
2651,Ca2AlSnO5,42.4
2652,ScSbRu2,93.7
2653,ErN,133.0
2654,MgCl2,16.7
2655,PrTiGe,14.6
2656,NaMnSb,8.8
2657,NdAl2,45.8
2658,Cu(HO)2,5.2
2659,Ce2Dy2O7,50.3
2660,TbAu,34.4
2661,BeZn2Cr,30.8
2662,Rb2Pd,4.1
2663,VCuRh2,102.5
2664,SrNd5S8,34.1
2665,Al9Co2,57.9
2666,SmTmMg2,41.5
2667,PaBr4,14.3
2668,K2RbPt,5.2
2669,KF,12.7
2670,Rb2NaSbCl6,8.0
2671,K3AlH6,10.4
2672,ZrAl3,76.5
2673,KRb2GaF6,12.7
2674,ErBi,22.6
2675,NdPb4F,26.7
2676,SrLiAlF6,45.6
2677,YbCo3B2,123.3
2678,LuNiC2,127.8
2679,Be2CrHg,3.2
2680,BeV2Pb,34.4
2681,DyGa2,57.3
2682,ScAl2,63.7
2683,NaCO2,16.4
2684,BaHfN2,37.9
2685,GaBiO3,98.0
2686,NaAgO,14.4
2687,Hf2Ag,70.7
2688,GaH3NF3,29.0
2689,SrLiSb,28.0
2690,Mn5O3F5,22.3
2691,FeH,126.1
2692,HgPS3,5.4
2693,LiPrO2,60.3
2694,MgTaOs2,118.1
2695,KNa2BN2,0.0
2696,Ti3Si,65.2
2697,Ca(NdS2)2,35.2
2698,Rb3Mn,2.2
2699,Al2HgS4,32.4
2700,MgBeCr,89.5
2701,Zn(CoO2)4,19.1
2702,Hg(SbO3)2,15.2
2703,Li2PmSi,33.1
2704,SmIn2Rh,41.2
2705,CdSiP2,5.2
2706,HfMnBe2,46.9
2707,CdSe,25.6
2708,Na2BH4ClO4,27.1
2709,NiSnF6,39.0
2710,VGeAs,29.0
2711,Ca2CoO3,57.1
2712,Mn(AlTe2)2,17.9
2713,HfNCl,10.6
2714,HfBe2Ge,60.7
2715,CaN6,20.3
2716,SmTlO3,46.1
2717,MnCN2,17.6
2718,KRb2CrF6,11.6
2719,KHo2CuS4,25.7
2720,Np3Al,60.6
2721,Cr3S4,42.1
2722,CoSi,49.3
2723,LiBi(PdO2)2,41.0
2724,KHfBe,10.5
2725,KCu4AsS4,20.5
2726,TePb,12.1
2727,Ag3PO4,10.8
2728,NaSO2,27.1
2729,Ba2ScTl,22.3
2730,ThMnSe3,27.3
2731,KHoS2,31.4
2732,CaMnGe,32.6
2733,BaNdMn2O6,106.6
2734,HoCuO2,12.8
2735,YbMgTl2,18.5
2736,SrCdO2,52.2
2737,TbC2,4.8
2738,HoAgSn,48.9
2739,MoWSe4,0.1
2740,SnIr,94.0
2741,Sc2O3,95.0
2742,Be2FeSn,56.3
2743,ZrGeTe,46.6
2744,NbPt2,150.1
2745,Al2RuPt,104.8
2746,ZnAgF3,21.1
2747,PrGa2,58.1
2748,ZrAlNi,88.9
2749,DyRh5,70.2
2750,ScAlAg2,50.9
2751,LiYSe2,27.2
2752,Ta2CrRu,76.9
2753,ThAg2,31.5
2754,FeSi2,117.1
2755,K2H4Pd,7.9
2756,LuPb2,27.3
2757,Rb2Pt3S4,15.5
2758,Sc3Al,48.7
2759,CaCd3O4,55.2
2760,BeCu2Os,53.9
2761,BeTeW,123.4
2762,NdHO2,37.0
2763,KLi3PbO4,39.5
2764,ZrBeTl,22.7
2765,Sm2TlHg,27.5
2766,Al2Mo,54.8
2767,TaTi2Be,71.6
2768,HgPb2(ClO)2,8.0
2769,Sm3Np,28.1
2770,PtRh3,156.0
2771,Na2BeFe,6.0
2772,SiNi,105.5
2773,Ga2NiS4,10.3
2774,LiPd,43.1
2775,ErClO,5.7
2776,MnP,144.4
2777,Sr(SbPd)2,22.3
2778,CeBi,6.0
2779,CeP,31.5
2780,TmNiSb,52.3
2781,TiNiSn,63.2
2782,Sr(CoP)2,43.6
2783,LiFe(CoO3)2,75.5
2784,LiBeH3,68.5
2785,Pr2TeO2,23.3
2786,SmBi2IO4,26.7
2787,CoTe(PbO3)2,73.1
2788,HfSe3,6.8
2789,Nd2Be2SiO7,80.7
2790,Co2P2O7,60.2
2791,NaV(OF)2,12.7
2792,BaSr2Sb,11.1
2793,ZrIn3,46.1
2794,NaBePd2,17.4
2795,Be2CdOs,55.1
2796,YbPmAg2,28.1
2797,Ba(P2Pd)2,38.1
2798,HfMn2Be,76.7
2799,RbNa2NiO2,2.8
2800,UC,37.0
2801,Er(FeSi)2,84.6
2802,TbCuS2,39.1
2803,Yb(NiGe)2,34.1
2804,SrHCl,28.2
2805,NaBeRh2,44.0
2806,NaMnP,34.9
2807,PmRh2Pb,36.9
2808,ZrAsP,32.7
2809,RbNaO,14.7
2810,MnBeIr2,88.8
2811,AgSbS2,13.1
2812,Zr2BePb,29.1
2813,DyPd,32.5
2814,NaCa2Be,12.4
2815,CuO,11.9
2816,NaPN2,119.6
2817,ZnPbF6,36.3
2818,Ti3PO7,42.1
2819,HoCuSb2,13.2
2820,ErI3,5.2
2821,Mn2CoSn,80.6
2822,CaTlF3,16.9
2823,TiAlCu2,93.9
2824,BaSi2,42.7
2825,YbIn3,26.6
2826,PI3,5.7
2827,K2Pt,6.9
2828,CuNi2Sn,80.7
2829,AcF3,101.0
2830,UGa,58.9
2831,TbTe,7.1
2832,BaNa2Ge,2.4
2833,Dy3Y,34.2
2834,TmNiC2,125.8
2835,BaPIr2,19.7
2836,VSnO4,85.0
2837,UAl3Pd2,69.9
2838,HfBeBi,13.7
2839,Cr3Ni,143.0
2840,CaCuAs,36.0
2841,YV2O4,59.8
2842,Hg2Rh,49.9
2843,InAg(PS3)2,8.2
2844,ScAsO4,80.7
2845,Mg2As2O7,53.8
2846,Mg(CoS2)2,55.8
2847,K3H5Pt,8.5
2848,CoH2SeO4,19.8
2849,ScGaCo2,88.1
2850,Mg3Mo,61.0
2851,Ca3Mg,12.6
2852,BeVSi2,46.4
2853,PrAl3Ni2,67.5
2854,Ba2Ti3Tl2,29.0
2855,Ba2MoPb,21.1
2856,Sm3Ir,29.5
2857,Sm2GeRh3,23.0
2858,Li2MnCoO4,58.0
2859,Rh3F,3.7
2860,Sr3(AlGe)2,26.8
2861,HfIN,9.1
2862,Te2Mo3(SeS)2,8.0
2863,MgAgAs,25.0
2864,BeZn2Mo,18.4
2865,Ba2YZr,20.9
2866,PuGe3,43.8
2867,Pb2S(O2F)2,21.1
2868,Zn(GaO2)2,109.1
2869,TmPd3,75.7
2870,SmInIr,49.3
2871,TiBe2Cr,141.6
2872,Sr2BeRu,4.4
2873,Ti2BeCo,45.3
2874,ScMnBe,55.3
2875,ScMnRh2,36.4
2876,TiI4,6.9
2877,ThBr4,14.8
2878,Sb2Ir,58.3
2879,CaReBi,15.9
2880,Ba4Na(BN2)3,30.0
2881,Np3In,47.3
2882,ScBeV,68.6
2883,Y2SeO2,7.0
2884,DyN,122.2
2885,BaBeCl2,14.0
2886,Ba4InTc,3.2
2887,KErO2,40.5
2888,AlTlI4,4.4
2889,MgSnRh2,83.6
2890,BaBeF4,31.1
2891,CaSn(BO3)2,52.9
2892,HoBi2BrO4,27.0
2893,CrCdO4,22.9
2894,Rb2NaRhF6,23.1
2895,RuPbO3,62.0
2896,CrFe3,181.9
2897,Na5LiN2,10.2
2898,HfMn2Be,57.7
2899,BiCl3,16.0
2900,ScInAg2,57.7
2901,Zn(CoS2)2,63.9
2902,HoAsPd,46.8
2903,TmInRh2,64.2
2904,Be2NbNi,17.7
2905,Ce3Al,42.0
2906,MgAs4,28.2
2907,BaSrNi2,4.7
2908,Pm2S3,24.0
2909,KCl,9.3
2910,Li6Fe(SiO4)2,44.0
2911,Th(SiNi)2,81.2
2912,Yb3PbO,56.9
2913,Ba4NaCuC2,20.6
2914,Co3Se4,44.1
2915,Zn2NiN2,32.8
2916,Lu2AlZn,64.0
2917,TiNbO4,20.8
2918,TlFeSe2,9.7
2919,Rb2VAgSe4,4.1
2920,Be2CoCl,12.5
2921,DyHg,32.5
2922,In5AgSe8,18.0
2923,Zr2Be2Ga,12.7
2924,FeO2,2.4
2925,LiBePb2,0.9
2926,Be2NbCo,100.9
2927,SrMgH4,23.2
2928,AsF5,1.2
2929,NbH2,81.2
2930,Dy(SiOs)2,80.8
2931,TmAgPb,38.6
2932,Zr3O,73.4
2933,YI3,5.7
2934,PbF4,14.8
2935,Tm3AlC,2.6
2936,K4CO4,8.5
2937,Li2PmGa,30.4
2938,ScBeFe4,73.5
2939,ZrBeSi2,74.0
2940,Na2Ni2O3,23.7
2941,LiBeZn,76.6
2942,TbNiC2,120.8
2943,TaCuN2,15.5
2944,BeNbTc,26.9
2945,Be2NbSb,93.2
2946,Ag5(PbO3)2,9.4
2947,CoPt,117.3
2948,Ta2C,126.8
2949,CrC,123.7
2950,USe2,27.4
2951,Mg(AlSe2)2,11.2
2952,Hf2BeV,61.2
2953,LiCrP2O7,90.8
2954,NpSnIr,53.0
2955,TiTeOs,54.9
2956,Ti(CrTe2)2,3.8
