,pretty_comp,max_mode
5255,ScAlNi2,324.924194
5256,ScGeAu,240.280746
5257,NaInTe2,187.28769
5258,TlBSe3,636.02629
5259,K2RbBiSe3,193.35468899999998
5260,TiPN3,1124.8343380000001
5261,HoN,0.016103
5262,RbYbF3,397.040612
5263,RbMnP,351.98924500000015
5264,RbNa2NiO2,681.951499
5265,BaTeCl,107.987324
5266,TiSb2,262.113172
5267,TmFe2,272.840973
5268,K3Nb3(BO)2,1290.78647
5269,U2Ti,219.681906
5270,Na2SO4,1142.705708
5271,AlTl(MoO4)2,975.386637
5272,Ba3SiO,214.244975
5273,Li3AuS2,436.155847
5274,BeFeHg2,422.35024699999997
5275,MnAlNi2,307.397893
5276,MnBeTl,353.086902
5277,MgAg,196.92098000000001
5278,RbCuO,276.274491
5279,Ce3Sn,129.446933
5280,RbYO2,503.50034000000005
5281,MnCu2Sb,158.66361799999999
5282,YAs,103.885363
5283,HfAsPd,175.614633
5284,NaAsP,285.174627
5285,CaBeZn2,321.549846
5286,RbNdTe2,155.029928
5287,PmHo3,100.50333499999999
5288,SrBeBi2,151.00053
5289,Ti3TlC,625.268549
5290,Tl2Au4S3,351.67436299999997
5291,Er3TlC,199.52806299999997
5292,ZrBe2Cr,505.676539
5293,TbC2,1666.46026
5294,YbGa2,228.163786
5295,MgTe2,216.95824100000002
5296,BaLiCa,164.118076
5297,Th(GePt)2,246.64906299999998
5298,Rh3Se8,238.331692
5299,Na8PO3,324.643511
5300,MgCuF4,546.943781
5301,HfMgO3,666.408989
5302,Ca2NF,521.180863
5303,MgSb,128.872151
5304,TmTaOs2,208.635494
5305,K2MnH2OF5,3475.593308
5306,LiBi(PdO2)2,559.029407
5307,BaCu2Cl,227.630002
5308,YNi5,316.4856680000001
5309,MnAsPd2,150.93484899999999
5310,Ba2HoSbO6,738.403246
5311,SmAgPb,141.407166
5312,Cu3(PO4)2,1031.807304
5313,Pt3Pb,144.21694499999995
5314,KBaHg,110.12606699999999
5315,TePdI2,190.53755900000002
5316,Cd(InS2)2,342.521398
5317,TiPO4,1049.260691
5318,PrInCu2,160.02631
5319,AsO2,903.121616
5320,HF,3688.9071700000004
5321,LiBeV2,533.588818
5322,SmMg,206.624635
5323,Pu(CuSi)2,448.757056
5324,LiScF4,543.527541
5325,ScCuS2,363.67199700000003
5326,Ba2MgV,162.43797800000004
5327,CaNiN,837.446155
5328,Mo5As4,311.145172
5329,AlFe2Mo,347.101398
5330,Sm2Ti2S2O5,992.01996
5331,CaHCl,1039.617947
5332,Li2CaHfF8,551.145975
5333,Ca2CoO3,601.814248
5334,ReAsW2,185.268093
5335,NaSc2Be,373.666659
5336,BaMg2FeH8,1828.8223690000002
5337,YZnAsO,499.033489
5338,SnF2,404.720351
5339,ZrBeIn,382.81881200000004
5340,TmRh,126.25141200000002
5341,TlGaTe2,212.95032700000002
5342,KAuF6,621.146154
5343,BaSrO2,299.16557400000005
5344,LiTlPHO3,2296.099039
5345,BeFeCu2,349.705509
5346,RbNa2Sb,169.545227
5347,SrNiF6,643.494976
5348,CuI,211.84902999999997
5349,K2BaSe,120.37221299999999
5350,CaSn2O5,710.51782
5351,BaNiO2,564.730334
5352,Ba2InClO3,555.096376
5353,ZrBe2,579.040465
5354,YbPd3,170.311916
5355,Al3Mo,395.814461
5356,HfGeSe,212.07674300000002
5357,BaCd2Te,102.518738
5358,Mn3N2,587.428303
5359,MgMnGe,273.131192
5360,CaBe3O4,1052.910167
5361,Ba4NbCu,145.54048400000005
5362,BaZnF4,487.240586
5363,Cd2PdRh,193.889323
5364,Sb4Br2O5,804.9681969999997
5365,Li2GePd,414.91945699999997
5366,LiAlSiO4,1082.089604
5367,LiBe2Se,448.902782
5368,Sm2CdS4,314.339038
5369,Li2MnO2,536.1589150000002
5370,LiVIr2,492.28980099999995
5371,Ho6CoBi2,152.667193
5372,VSnPd,214.865623
5373,NaLi2B(PO4)2,1152.3290539999996
5374,Ba4YSc,124.830995
5375,NaBe2Fe,426.76493200000004
5376,CeAg,107.334521
5377,GeMo3,258.116946
5378,KBeNi2,486.846214
5379,Ba2Zn,103.516696
5380,BaHgO2,684.652788
5381,FePd,191.107251
5382,USb,159.542904
5383,Li2InPt,370.216747
5384,SnS,193.576977
5385,Ca3N2,471.13676
5386,BaCdGe,166.288493
5387,HfSb,191.70218
5388,InAgSe2,203.802469
5389,ScCr2AgH4,2427.392673
5390,CeFeGe3,321.651057
5391,LiBeSi,461.743617
5392,Fe2Si,340.467307
5393,BeRhBr2,197.178377
5394,ErFe2,214.259339
5395,Li2CeP2,359.490858
5396,NdBPd3,409.50538
5397,AsPW2,213.616515
5398,UIN,487.07044299999995
5399,NaBeRu2,388.347995
5400,TmAg(PSe3)2,439.370757
5401,TbBS3,855.87714
5402,Rb2NiF4,453.744371
5403,TiPt,128.909402
5404,RhO2,717.555926
5405,BaMn2Cu,154.983854
5406,NdMgO3,736.468592
5407,V3As,280.987869
5408,BaScNi2,261.858609
5409,V5S4,413.936113
5410,B2Au,557.890056
5411,K3NbO8,861.961326
5412,MnBe2Ga,526.446975
5413,MgSbPd2,232.197921
5414,Zr2InNi2,237.39057200000002
5415,MnBeGe2,238.429792
5416,Yb4Mg3H4,1549.018454
5417,AlBi,302.50287099999997
5418,ZrCr2As,247.75386
5419,PrPtF7,640.245359
5420,Ba3Er,86.769209
5421,SrH3,862.760818
5422,CdPS3,560.318804
5423,RbCeS2,254.653123
5424,MoW3S8,455.205421
5425,Ti2MnAl,353.951937
5426,Pr3InO,370.84092999999996
5427,Al2CoIr,402.445381
5428,Rb3Sb2Au3,185.821067
5429,TlI,84.680593
5430,SmFeP,389.53263300000003
5431,NiI2,141.679669
5432,MgF2,511.073192
5433,CdP2,437.782542
5434,Cr2F5,697.934025
5435,NaSbCl6,328.334044
5436,Tl3Ga9S3O2,582.174001
5437,PuOs2,260.915669
5438,TmTl,80.992952
5439,GaN,707.786366
5440,Ti2MoAs,269.422219
5441,NiAsSe,232.87001099999998
5442,NaSmSe2,212.104745
5443,Te2Mo3WS6,438.90371100000004
5444,HfZrBe,498.778662
5445,LiMnIr2,447.267517
5446,SrCaSi,239.853641
5447,RbLuSe2,197.148108
5448,YAlSi,332.811565
5449,SrZrN2,586.827361
5450,TiAu,128.109318
5451,Rb2WCl6,335.875928
5452,BaAgTeF,240.81638900000002
5453,K3Ho,102.641871
5454,BSb,613.398759
5455,KBe2BO3F2,1281.436858
5456,TaBeCl2,227.421046
5457,V2O3,613.3603019999998
5458,LiMnSb,385.740255
5459,LiCrBO3,1235.435838
5460,PaIr3,166.169037
5461,BeVFe,533.1289559999999
5462,Pr(GeRh)2,245.466115
5463,Hf2GaSb3,186.83129399999999
5464,CuHOF,2959.686256
5465,BaCeN2,488.843285
5466,Sc2Sb,262.813398
5467,AlTlI4,333.100738
5468,NbNiP,388.757407
5469,TiCoO3,584.614995
5470,PrAgSn,155.505352
5471,BaTa2Se,219.19045699999998
5472,NdInRh2,174.64353400000005
5473,TiAl2,349.018063
5474,U(GeIr)2,293.15562
5475,YbN,334.813556
5476,NbAl3,344.325447
5477,Ni2H,637.745298
5478,Na2BeF4,854.1931710000001
5479,NbFe3,218.51054399999998
5480,CoSO4,1101.533444
5481,TlGeF3,406.69584199999997
5482,NaMnP,357.896309
5483,MgSnO3,773.553335
5484,AlBN2,927.9743800000001
5485,LiSnRh2,378.279644
5486,DyPt3,161.760707
5487,Zr2AlN,509.04985
5488,CeC,187.106781
5489,BaCaTi4,217.41964
5490,KSr2Be,140.90095
5491,Li3Cr,334.071347
5492,Yb(SiAg)2,460.70647
5493,AlOs,306.345164
5494,SbS2NCl6,1499.567795
5495,NaLiS,440.652266
5496,NaMnSe2,285.822677
5497,Ca(AsO3)2,715.014455
5498,BeCu2Tc,403.755334
5499,Li4PbO4,642.762433
5500,Er3InC,225.50791800000002
5501,TlInCl3,255.628645
5502,Tl4Te3Pb,109.224659
5503,SiC2,1493.735402
5504,TaBeCl,480.691671
5505,HoBi2IO4,527.172958
5506,Rb8NO3,276.45237599999996
5507,SbCl(OF3)2,1231.403688
5508,AsPdCl,138.449634
5509,RbC2I3N2,2175.5736030000007
5510,BeNbCd,444.87503499999997
5511,AlAgB,312.479043
5512,CrAgSe2,235.4594
5513,Li5MnO5,678.781124
5514,LiBe2Sb,635.92235
5515,Nb(SeCl)2,336.90102
5516,AlGaN2,685.100808
5517,CuH6(NO)4,3365.540734
5518,Li3CuF4,530.983226
5519,NaHS,2540.785202
5520,NiCl,206.244356
5521,Tb(NiP)2,377.589541
5522,CrTe4Au,192.78378500000002
5523,NaNiO2,549.754819
5524,TaAlRu2,336.32775699999996
5525,FeP,417.998881
5526,UCo2,333.705559
5527,ErCl3,288.57650099999995
5528,Rb3Nb,76.002935
5529,CaFeClO2,671.2842730000001
5530,MgCl2O,665.400061
5531,TlPF6,865.33881
5532,K3YF6,457.08715700000016
5533,Na2ZnSiO4,926.3549419999999
5534,FeCo,155.790045
5535,Ba4ZrIr,164.871158
5536,DySnPd2,147.683102
5537,Al2CuO4,725.198875
5538,Pu2SO2,372.938002
5539,YCoC2,1335.69401
5540,Sn2Ir,164.75348300000005
5541,ThTi2O6,765.687517
5542,Sb2Te4Pb,157.199853
5543,MgAl2O4,796.799267
5544,RbLuS2,292.911953
5545,BeTl2Cr,186.301434
5546,TiBr2,253.772598
5547,ScBeV,458.17028600000003
5548,NdHg2,119.19528899999999
5549,MoWSeS3,449.460967
5550,HoAgTe2,148.897641
5551,LuSnAu,155.11401899999996
5552,BeInCo4,387.968485
5553,MnH2SeO5,3175.299512
5554,KLi2Be,280.649987
5555,Ta2CdBi,132.454056
5556,NaBeFe4,336.394098
5557,ZnFePO5,1036.2257650000001
5558,Mn2BeTc,466.1823
5559,UCo4Sn,328.107467
5560,Li6UO6,756.343329
5561,InSiPt5,350.719633
5562,UTeAs,170.188792
5563,YbSiAu,296.1235430000001
5564,Rb2IrF6,580.506812
5565,Be2CoTc,522.064483
5566,CaVF5,573.637058
5567,Nd(CoSi)2,374.66604700000005
5568,TmAu2,125.52594199999999
5569,NaSi2N3,1213.099564
5570,ScNi4Sn,332.8011620000001
5571,Zn(CrS2)2,362.948138
5572,Sr2NCl,448.02055099999995
5573,ErAu4,132.176313
5574,BeP4Ru,310.524219
5575,KPS3,633.76265
5576,HfMo2,335.275857
5577,CaBe2Tc,658.733088
5578,Tm2BeOs,345.66878199999996
5579,Ca(BeAs)2,457.623054
5580,HfSiMo,404.756713
5581,MnZnO2,589.272626
5582,BaNa2Si,209.459912
5583,InBr3,197.841692
5584,Na2UO4,797.300154
5585,NaMnCl3,212.113019
5586,Al2CdSe4,361.564699
5587,CN,2369.2335120000002
5588,LiZn2Cu,380.609701
5589,LiClO2,784.5627059999997
5590,TaTiAs,167.335413
5591,Ga(MoS2)4,458.173617
5592,BeCu2Cl,339.694751
5593,U(NiP)2,332.143838
5594,LiMnAlO3,693.6684809999997
5595,RbH,611.3750660000002
5596,CeS,279.415375
5597,SmFeSi,368.89960299999996
5598,K2TiF6,590.048033
5599,BeV2Cu,444.18195499999996
5600,SiC,822.035889
5601,EuPd,137.60638600000001
5602,KNa2BO3,1223.282937
5603,AgSbS2,308.4059870000001
5604,BeSiIr2,486.07673600000004
5605,Nd3Hg,121.30056100000002
5606,Er2AgRu,145.54208899999998
5607,NdCrO4,852.8948449999997
5608,RbSmO2,462.06088700000004
5609,BaTlCl,83.3675
5610,As2SO6,1203.784727
5611,ScBeRu2,360.014954
5612,Pr2Tl,112.375052
5613,Tm(NiGe)2,264.06872400000003
5614,MnGaPt,242.183925
5615,BeGa2Fe,493.312515
5616,BaCaCr,122.623651
5617,PmCdAu2,126.870874
5618,Be2CoPb,529.484239
5619,Mn4Al,449.887414
5620,KCdAs,169.403074
5621,RbTeAu,192.030003
5622,KNaNdNbO5,788.179402
5623,NbCo2Sn,205.338726
5624,LiBeO3,547.815563
5625,V3(OF)4,758.33857
5626,UCd2O5,711.4900299999997
5627,YBr3,221.90907799999997
5628,NbPt2,203.918561
5629,Br3N,107.88855900000001
5630,Cu2WS4,441.380153
5631,P3Ru,500.38324900000003
5632,BaCaCd,123.43460800000001
5633,K3MnH5,1449.928055
5634,MnSnRh2,190.534027
5635,Nb(SCl)2,562.438437
5636,CeZnGa,203.79681599999998
5637,AgF,228.76729500000002
5638,CeGeAu,152.251867
5639,Ir3Ru,218.837894
5640,LiBe2Ni,604.867346
5641,TiBe2Br,488.193346
5642,V4GaS8,441.72000499999996
5643,AlV3,346.395453
5644,KCuF3,434.901696
5645,PrErMg2,209.89449100000002
5646,CaNiTe,242.119704
5647,RbSbS2,329.7922930000001
5648,Tb2Ti2S2O5,982.885549
5649,Tm2AgRu,145.76228799999996
5650,AlCo,319.603997
5651,Ba2Ti3O8,718.3208400000003
5652,MoO2,588.3694839999997
5653,AgCl,183.773358
5654,CaTiS2,310.474981
5655,KTiPS5,614.153584
5656,Ba4ZnTc,163.444275
5657,Si3Ru,296.216417
5658,Mo2O5,982.7553859999999
5659,VO2F,1007.619175
5660,CaBeTc2,384.127949
5661,BiCl3,288.819084
5662,MnBe2Ir,481.530217
5663,MgBe2In,348.762868
5664,LiBeBO3,1305.791615
5665,Li2SiO3,1097.999666
5666,Cd2Os(CN)6,2153.310528
5667,LuGa,198.949298
5668,CeMg3,233.83976
5669,NiSO4,1131.6914199999999
5670,Th3U,120.42294299999999
5671,K4ZnP2,422.04275199999995
5672,Tm2In,137.228398
5673,BaFePt2,152.58085
5674,BaSrY2,117.02658000000001
5675,Ba2Ti3Tl2,678.187001
5676,SrSO4,1154.591128
5677,Ni3Hg,228.040469
5678,SnP,226.85400499999997
5679,Sr(SiAg)2,388.70768799999996
5680,Sr(MnSb)2,186.934931
5681,UO3,541.381894
5682,CdBiClO2,544.253693
5683,SrC2,1892.553805
5684,Ga2S3,392.695742
5685,HfBeZn2,401.71981600000004
5686,Ba5Sb3,119.53548400000001
5687,Fe3Pd,329.686349
5688,BeAlB,667.473116
5689,Al2FeNi,378.85929300000004
5690,TaOF3,977.671743
5691,CaPuRh2,217.297941
5692,TbTiSi,286.946252
5693,BeGaW2,346.86940400000015
5694,HgSe,209.946259
5695,SrTeO3,730.078764
5696,Nd2ScSi2,330.1746490000001
5697,ErPb3,97.124332
5698,TiBe2,622.080325
5699,KLiMnS2,406.80884
5700,BeO,726.167875
5701,Ba3Nb2CoO9,742.226765
5702,TbAgSe2,185.93907
5703,Fe4P,592.8807
5704,K5CuAs2,267.786783
5705,NaSb,172.325776
5706,BaLiAs,346.179804
5707,Mo2W(SeS2)2,448.18611
5708,AcTlTe2,113.49301499999999
5709,SrTe,79.083431
5710,V3B2,761.538803
5711,BaZnTe,106.28889099999999
5712,KHS,2554.706079
5713,Rb3Hf,75.6978
5714,ScAu4,214.88736
5715,Na4PbO4,557.181788
5716,BiF5,561.02986
5717,BaZrCu2,184.358518
5718,SmHoRh2,154.598879
5719,Ba2YCr3O7,458.119121
5720,Cr3PdN,666.715935
5721,Na6Sn2S7,363.202664
5722,Dy(CrGe)2,314.217964
5723,YBe2Cu,375.948888
5724,BaGeBr,102.162441
5725,Na2TiSiO5,955.706477
5726,BeB2,850.055652
5727,Sc3TlC,447.053564
5728,VF4,762.111805
5729,Sc3Pb,229.060127
5730,TiGeTe6,272.3197
5731,Ba(ZnP)2,300.072069
5732,Na2MnBe,430.485714
5733,CuBr2,224.96206800000002
5734,Si3CCl8,837.9371110000003
5735,K2SiAs2,404.745384
5736,Mg(BC)2,1146.9132539999996
5737,GeH3Cl,2148.329996
5738,PuRh3,173.336291
5739,Li2NiO2,536.757903
5740,GaS,351.57755499999996
5741,ZnCrF5,582.143761
5742,Rb2LiAsO4,829.814204
5743,Fe2N,604.801922
5744,LiFe(CoO3)2,588.307916
5745,BaFePd2,160.395015
5746,RbNdS2,274.558209
5747,Tl2CuF4,417.390052
5748,CaWN3,1269.354468
5749,Li7SbO6,681.834019
5750,Dy(GePd)2,268.640222
5751,Tm(FeGe)2,314.49408999999997
5752,Ba2YTlCr2O7,506.04501500000003
5753,Li4Mn(PO4)2,1033.885262
5754,HoPbAu,134.353772
5755,Na3AuS2,367.323512
5756,Rb2AuI,117.36496399999999
5757,Ba2BiSbO6,658.483395
5758,TiCoSn,271.843253
5759,ZrBe2Pd,360.104135
5760,ZnPd5Se,212.21726
5761,BeV2Ge,420.33338
5762,Pr(AgGe)2,247.536177
5763,KSnSb,172.69625
5764,ThH2,1065.021105
5765,SmSnRh2,171.15984
5766,PuNiC2,1261.6934820000001
5767,YGa,193.848222
5768,RbSeBr3,182.781252
5769,IrRu,223.168504
5770,CrCo2Si,315.259506
5771,Rb2PtCl6,327.481039
5772,AlCuS2,459.624988
5773,YPO4,1063.934918
5774,TaP,334.987495
5775,TaBePb4,169.824389
5776,CsK2Sb,128.556571
5777,BeZnFe2,379.98884300000003
5778,Hf3Pt,182.026227
5779,MgAl2O4,776.727116
5780,LiSiNi2,481.311918
5781,Mg(RhO2)2,601.720548
5782,Rh3(PbS)2,376.336762
5783,FeRh,137.376288
5784,BeCrTe2,355.71448
5785,NaHoSe2,219.52962200000002
5786,AgN3,2125.051418
5787,NaMn4Be,357.14907400000016
5788,V2GeC,661.425122
5789,SrAl2,282.5268549999999
5790,Pr(SiNi)2,330.6910430000001
5791,BaMgBr,143.205361
5792,ZrBeHg,376.555367
5793,Li2GeO3,830.2589820000003
5794,Sm3CuGeS7,411.236453
5795,HgF,425.782149
5796,Li4NCl,715.802217
5797,Mn3PdN,577.12075
5798,MnAuO2,552.940811
5799,P2W,462.794808
5800,YAsO4,867.2598619999999
5801,RbO2,1128.835776
5802,CrPd3,202.09983
5803,BaTaS3,382.957333
5804,SrCuP,254.51420499999998
5805,Y2BeGe,291.337216
5806,Ti3Sn,232.506207
5807,NaMo2As,322.140177
5808,TaMn2Al,331.876331
5809,Be2HgPd,356.730955
5810,AlSiTe3,483.6235980000001
5811,NdCrO3,608.39124
5812,HfC,583.753642
5813,Ba2YNbO6,790.923007
5814,Nb3Se4,286.5209
5815,MgBeSb,283.1758779999999
5816,BeZnSb2,127.42543799999999
5817,DyNiC2,1367.398633
5818,ZnCrF6,676.3107660000003
5819,RbMgF3,404.227652
5820,K2PdCl4,316.55107599999997
5821,MnBe2Zn,496.17361100000005
5822,Ca3P2,395.485744
5823,KAuBr4,237.741252
5824,Y2BeW,450.861646
5825,Rb2PdCl4,310.783056
5826,SmBr3,193.61937700000001
5827,TiOs,218.359153
5828,LiMnSbO4,555.738326
5829,RbAu(SO4)2,1229.0016369999996
5830,NaCrSe2,223.863158
5831,Li4FeN2,882.237955
5832,Yb3SiO,452.121725
5833,K3NaP2(O3F)2,1118.7975279999996
5834,Be2Zn,608.066162
5835,LiDyS2,354.579053
5836,BeGaIr,423.68852599999997
5837,ZrSiPd,298.42645899999997
5838,BaCoNi2,152.517021
5839,MnCoS,220.389247
5840,Ti3InC,635.533339
5841,KBeTc,533.71483
5842,ThTaN3,717.51517
5843,KEuS2,286.986291
5844,CuSe,223.103142
5845,DyMg3,231.516556
5846,CaZrGeO5,825.0821490000003
5847,MnF3,556.583082
5848,TiAl,297.065219
5849,Sc2BeCl,341.179947
5850,FeAgO2,571.206362
5851,NaTl2InF6,493.986532
5852,ScAs,123.090282
5853,HgF2,358.427598
5854,KV(CuS2)2,483.341399
5855,TbH3(CO2)3,2997.697432
5856,MnCuAs,195.88353999999998
5857,EuCd,102.907023
5858,HfTe2,172.759188
5859,Cr2AsPt,184.983157
5860,SbOF,463.98108899999994
5861,PmTlRh2,153.934195
5862,HgPbF6,504.66023099999995
5863,BeNbCr2,551.590183
5864,MgBeRh,450.021414
5865,Zr3Ag,186.895139
5866,Ba3(PS4)2,568.094821
5867,SbBr3,230.23795
5868,MnCo2Si,304.910091
5869,FeIr3,183.463386
5870,MgBeNi,449.269623
5871,Zn2GeSe4,272.05330699999996
5872,Tb2Co2I,285.076079
5873,Sc2ZnTc,265.310092
5874,TbGe,187.942655
5875,LuSiIr,357.489557
5876,V3Sn,271.21696000000003
5877,AlGaO3,738.876619
5878,FeCu2SnS4,300.387531
5879,UFe2,363.516291
5880,LiBeFe,479.055435
5881,BaAlSi,405.619765
5882,SnRh,199.749901
5883,IBr,175.490058
5884,Sr(AlPb)2,234.072798
5885,BaSrTa2O7,842.023098
5886,NiCO3,1351.957258
5887,TaBO4,1027.8104119999996
5888,Pb2Au,125.19193100000001
5889,Be2CuNi,536.783675
5890,RbCeTe2,148.214602
5891,K3SbO4,600.825049
5892,BiI3,134.324147
5893,SrCN2,2179.232359
5894,BePbCl2,152.166215
5895,Mn2BeW,421.14717800000005
5896,Tl2Sn(AsS3)2,374.595956
5897,Hf2SN2,614.661333
5898,BeHg2Te,145.956005
5899,Hf3Si2,403.465098
5900,NaBeO3,446.8932
5901,YbPt3,162.27754
5902,KClO2,778.148916
5903,TiGePt,272.46918
5904,Ca2Ti2O5,615.913494
5905,BiBCl,89.281761
5906,AlCuTe2,323.551637
5907,CrSiO5,1053.6473429999999
5908,NaBe2Pd,487.635812
5909,SmAlSi,451.096346
5910,TiPd,158.364853
5911,LiFe2F7,642.514187
5912,NaMnAs,288.181077
5913,SmSnAu,149.593495
5914,TiCd,259.446123
5915,H2O2,3099.754156
5916,NaYPO4F,1094.088401
5917,Na3SbO4,632.518609
5918,LuScZn2,197.612226
5919,BeFe2Se,253.99282599999998
5920,KSiH3,1919.326078
5921,LiBeTc2,456.02290999999997
5922,Be2VIn,451.943308
5923,Hg2P3Br,443.269678
5924,LiBeNi2,486.51548899999995
5925,PmBr3,191.566852
5926,CeInPd,167.44278799999995
5927,AlCrF5,656.4116849999998
5928,PuNi5,436.229743
5929,NaBe2Cl,273.267987
5930,PrBPd3,400.075786
5931,Rb2NiF6,619.350877
5932,MnBeSe2,342.375165
5933,MnSbO4,549.088491
5934,NpP3,327.604744
5935,LiTiBe2,518.628383
5936,TiBeCl2,268.162442
5937,V3Te4,220.17167799999999
5938,Er2TeO6,730.4718730000003
5939,Ta2C,637.253729
5940,RuF3,538.553995
5941,NaGa4,233.031487
5942,SbCl3,337.956869
5943,CeBiPt,135.96463899999998
5944,LiTiPO4F,1011.5575140000001
5945,FeSnRu2,238.291336
5946,Tm2OsRu,159.440989
5947,NaNiIO6,663.772419
5948,CeOF,430.32832699999994
5949,InCuS2,308.591992
5950,RbPbF3,218.44165499999997
5951,YVO4,897.1240769999997
5952,BeOs2Ru,325.6074930000001
5953,InPF3,382.208489
5954,MgBe2Ru,598.9209450000002
5955,Cu3SbS4,295.857033
5956,TcAgO4,852.48904
5957,SmSiRu,335.840913
5958,K(PRh)2,372.339217
5959,Hf2BeCu,370.87765299999995
5960,NaMgBe,352.711646
5961,Tb6FeSb2,159.341025
5962,Be2CrBi,494.08582
5963,BaPd2,176.91619599999999
5964,LuAgSn,169.001183
5965,GeAs,221.365894
5966,PrTlSe2,186.463555
5967,BeZn2Mo,287.404563
5968,U(FeGe)2,337.43031
5969,CoPt3,192.372301
5970,LiAs,366.104698
5971,InHg,111.642422
5972,CaPd3C,389.959453
5973,BaPr2PdO5,665.548964
5974,K2TeBr6,190.649855
5975,CoI2,150.362405
5976,Bi2SeO2,496.724767
5977,NaSi,467.52448799999996
5978,BaCdBr,90.5472
5979,Rb2NiO2,837.745725
5980,BaAgBi,120.003027
5981,BaNaSb,124.516842
5982,BaCaTe,119.394746
5983,MnP,316.012119
5984,Cd(AgI2)2,138.09645
5985,BaMn2Cl,237.980707
5986,SnSb,113.99673999999999
5987,K3Al2As3,384.786696
5988,Rb2SnCl6,296.933246
5989,IF3,566.7756559999998
5990,Zr3Cu,199.410719
5991,B6O,1146.4912980000001
5992,ZrBRh3,546.168857
5993,Ba2Mn2Sb2O,326.123246
5994,Y(HO)3,3701.497268
5995,DyTaRu2,196.200546
5996,MnBe2Se,370.187665
5997,NbAsIr2,178.956424
5998,Ba4ZrSc,135.223658
5999,SrBiClO2,578.381775
6000,VH,1046.095126
6001,Ba2TbSbO6,739.002033
6002,Sb2S2O,597.929508
6003,Tl6TeO6,637.119642
6004,Na6PbO5,526.610787
6005,NdBrO,467.81721699999997
6006,Ce2AlNO3,729.0986740000003
6007,LiSiBO4,1101.2370369999999
6008,Er3AlN,432.39504800000003
6009,Sm(GaPd)2,225.31065800000002
6010,Te2Ru,220.08595400000002
6011,BeGaW,423.80937800000004
6012,CS2,1528.398713
6013,HfFeP,400.78258900000003
6014,MnInCu2,196.063634
6015,UZnNi4,367.693243
6016,CaGe2,234.673196
6017,Nd3AlN,342.894108
6018,Sc3PbC,485.50253899999996
6019,BaSr2Te,104.19183000000001
6020,K2TiBe,187.554917
6021,Tl2SnCl6,297.916638
6022,SnI4,190.424235
6023,Ba4YPd,132.404884
6024,Zr2BeCl,422.41657699999996
6025,YBe2Ir,490.689125
6026,ScCo3C,584.054216
6027,Pu3Pb,96.86192
6028,SmRh,109.21373500000001
6029,PmCl3,271.525246
6030,AsPtRh2,187.144566
6031,Bi2TeO6,739.991771
6032,Li3Nb,420.575405
6033,Ba2YTi2TlO7,601.571732
6034,BeNi2P,374.25131899999997
6035,BaYPd2,141.097752
6036,NiS2,319.296764
6037,TeAsOs,222.79160499999998
6038,PtO,617.448689
6039,Sr2C(NCl)2,2106.6544440000002
6040,TiRu,214.99587999999997
6041,SrBeBr2,172.283123
6042,KCdF3,441.631627
6043,PrCuSO,497.595745
6044,DyFeC2,1232.925332
6045,UB4,1269.0983019999999
6046,WO2,613.660684
6047,MnGaCo2,255.224721
6048,Ba4ScCu,129.487411
6049,TiNiGe,282.5483200000001
6050,PbBrF,264.523618
6051,YBiPd,162.196011
6052,Fe3NiN,668.44926
6053,Ti2Cu3,257.690992
6054,CaBeMo2,454.644378
6055,InTe,28.015978000000004
6056,TmHg,79.83884599999998
6057,PuRu,139.49619099999998
6058,Dy3Pd2,132.81821200000002
6059,ZnCdSe2,192.151869
6060,MgVSF5,603.060096
6061,Mg3Mo,319.189773
6062,NaYSe2,234.281735
6063,TaMnP,423.48108899999994
6064,NaAsSe2,245.519896
6065,Na6S2O9,1141.573937
6066,GaAgSe2,240.27926200000002
6067,Y2BeBr,323.134667
6068,Ca2IN,465.57398600000016
6069,BeVP2,296.02692
6070,Pb4SeBr6,172.20656699999995
6071,USnAu2,127.56018300000001
6072,HoO3,457.23474500000003
6073,NaN3,2216.1371010000007
6074,Tm2TlAg,123.333243
6075,NdTlS2,267.886036
6076,CdCo3N,417.192328
6077,FeCl2,294.163842
6078,BeZnCl,479.85236799999996
6079,CdCu2SnSe4,222.254183
6080,ZrBeCd,306.4252180000001
6081,Tl4O3,387.161753
6082,LuIr2,239.000527
6083,TaTeBr9,251.03789799999998
6084,LiMn2O2F3,610.718278
6085,Yb(AlSi)2,378.431603
6086,PmAlAu2,180.487493
6087,Si2W,399.92540499999996
6088,HfAsCl,285.211814
6089,Ba2MnSn,110.47058100000001
6090,AsRh,252.287575
6091,HgPb2(ClO)2,578.117131
6092,LiCaAs,334.1890410000001
6093,Dy(SiNi)2,392.825085
6094,TlSbTe2,149.45600100000001
6095,GaCuI4,212.94877599999998
6096,UAs2,191.294577
6097,TmAl2Ni,346.58216
6098,Ho(CuO2)2,616.647292
6099,HfTl3,110.8963
6100,HfAl3,314.469602
6101,CaHI,972.7238779999999
6102,NaSbSe2,205.62340600000002
6103,Yb(FeSi)2,422.04818600000004
6104,Sm3Ir,144.051999
6105,SrBrF,291.69771299999996
6106,CoRe3,226.595455
6107,HgPd,151.674949
6108,Ba(NiP2)2,432.26881299999997
6109,HfSb2,194.408812
6110,Pd3Pb,169.927476
6111,MnSnAs,178.371266
6112,ThSi2,363.53660099999996
6113,BaNa2Ga,185.450023
6114,KSc2Be,380.448733
