,pretty_comp,eps_average_sq
13180,Ba4SrMn,13.468106771183546
13181,Ca(AgGe)2,6.814543271562664
13182,LiVP4(HO)4,2.5017194087267263
13183,HoSeO3F,1.9979072384205765
13184,Ba4InCo,13.907731662640035
13185,Li2VO3,6.49312200203672
13186,BeIr4Pt,18.18521652331916
13187,Li2Si2O5,1.6012078774058869
13188,Ba2Bi,5.0714823605464066
13189,LiAsS2,3.403454127794292
13190,U3TiGe5,12.728225851756926
13191,Ho2O3,2.025907204192729
13192,TaBeRu,7.699012923745485
13193,LiBe2Pd,9.27215185380395
13194,TmZn,9.812466560452576
13195,TeWCl9,3.7887376965598096
13196,NbCo3,19.298657120811967
13197,Yb(DyS2)2,2.8499298236974187
13198,LiV4OF,9.733546801312118
13199,BaNdO3,6.241217829879037
13200,Y2BeFe,10.009683644684612
13201,BePbCl2,5.0700558839786645
13202,KCaNi2,11.267893917380185
13203,V2Zn2O7,2.4943803505747337
13204,Na2TiSiO5,1.883985137945626
13205,ThNiSn,6.0284989839926135
13206,Dy(Al2Fe)4,14.687654680036564
13207,PrYZn2,10.30324706099975
13208,CoBiO3,7.372640865614799
13209,Sr4Bi2O,3.237009937169383
13210,TbAlAg2,7.885518372307558
13211,Nd5Ge3,11.147978890064929
13212,Ba2CuClO2,1.9865631964106587
13213,VGaNi,13.024666342495433
13214,Ca(ZnSb)2,5.218508726957666
13215,As3H5,1.8513238506539045
13216,ThSi,12.079056254525847
13217,Tm2CoIr,15.782762749278088
13218,SbTe,9.371006705080658
13219,Ti2Cu,8.998073867963818
13220,EuCd,8.333798653675286
13221,BaFePd2,12.599003928882633
13222,Ti3PO7,5.046725010671112
13223,Li2Mn3NiO8,11.74368766614644
13224,RbFeSe2,5.9816775796315405
13225,Ca2AsAu,5.998608171901213
13226,Y(MnGe)2,10.546332695934325
13227,PbIBr,2.7456693173068016
13228,LuMgZn2,6.748666534953406
13229,U(GePd)2,9.935154754708153
13230,PtRh3,23.06516637702837
13231,SrB6,2.9621276137263237
13232,Cr2FeS4,14.784401690069616
13233,SmAs,5.694342221304699
13234,BeCo4Cu,17.894239296488692
13235,Sn(CO2)2,1.992276754536544
13236,Be2IrPd,6.3280644750191986
13237,SnClF,2.1413157948638344
13238,Li4BeTe,12.854750094809313
13239,BaF2,1.6567136143582568
13240,Si2Mo,5.458781915409332
13241,SeOF2,1.8288520989954329
13242,RbCa2Nb3,2.253656288493582
13243,YbH3,2.387655754081815
13244,DySnRu2,11.517972911932027
13245,LiSnCl3,2.029260949212792
13246,PrMg3,5.7846866812300215
13247,KNaSe,2.0673171019463847
13248,PrAlO3,2.1630765127475264
13249,CuBiSeO,3.9154948601677413
13250,SrLiH3,1.8947823093959897
13251,V3B4,10.735216190960788
13252,Mn2CrO6,12.374877777174206
13253,HgSe,3.5281109204029666
13254,Ba4NaSi,11.035479146824574
13255,Ba4GeRu,12.756935368653398
13256,Na2AlNiF7,3.2556156611819724
13257,Ca(AlGe)2,5.112980213795733
13258,PbCO3,2.0937446517344624
13259,Be2TlTe,9.895502345341884
13260,Li2BeW,6.926449306823808
13261,YbSmPd2,6.9033687428674995
13262,Ba(AsRu)2,5.6918391872340655
13263,Cd3PCl3,2.3191521439238665
13264,TmCu4Ag,20.23212544445096
13265,Sr2BrN,2.2946386788918787
13266,TlBS2,2.8481104847483234
13267,Li2Ti2NiO6,3.315780451115544
13268,YZnGe,6.1100654660977245
13269,MgRh5,18.12012417175997
13270,LiHo2Tc,11.474541385170912
13271,Hg2GeO4,2.3405697312121823
13272,Pr2ZnIr,8.95689120175075
13273,NaCaBe2,8.37251853785148
13274,GaSiAs,11.243415851065905
13275,Al8Cr5,13.233346767415517
13276,TaGaOs2,5.651896436890305
13277,IrI3,3.026791480539528
13278,LaBeCr4,16.17073900599475
13279,CoAuO2,4.9631072256534345
13280,Ho(CuSi)2,6.549664113525213
13281,UAs2Pd,9.482983004659802
13282,K2TiBe,9.49530936831444
13283,CaBe2Cl,3.184948979183184
13284,BaMgCd,8.245077319225091
13285,MgH4(ClO)2,1.6655329477377503
13286,ZrTcCl,14.950839441315665
13287,LiFeP,5.723370219256017
13288,K2HgO2,1.9547975172209864
13289,Te4Mo(WS)2,4.097186026205464
13290,Al2Te5,3.6764112936394913
13291,AlTlF4,1.7365387028991512
13292,Cu(IrS2)2,7.751644986710883
13293,LiYSi,6.510657928863001
13294,Y3Tm,10.196432382619589
13295,NbBiO4,2.4420756199047844
13296,Nd(CoB)2,7.265438734171528
13297,Dy7(TeIr)2,10.248578763256234
13298,BaTiS3,5.8905800506684685
13299,LiBeIn,9.360478976348736
13300,SmSn3,13.745981230890722
13301,Co2SbTe,10.201555436958293
13302,DyP5,3.741082730975085
13303,TaTc,6.973213032741794
13304,NiTePd,11.338350850101616
13305,NaAuC2,2.375696389131686
13306,YCdAg2,15.274786414218696
13307,BeNbCo4,14.045102349217679
13308,ZrIr3,10.235521481585586
13309,BeZn2P,8.182137047658554
13310,BeVSn,8.251397861372743
13311,Yb3PbO,8.461678320522473
13312,TmCl3,1.920520762709948
13313,BaMnBr2,6.831822597228356
13314,Na2PHO3,1.6006769401308518
13315,P2Pb3O8,2.178807013023412
13316,YBe2Rh,10.014028493401977
13317,TaBe2P,6.100330592134602
13318,BePRh2,11.936928694880715
13319,Ac2CuSi,8.137081786488324
13320,Be2ZnBr,4.373351117850018
13321,BeBi4Rh,17.20059010615624
13322,LiGaGe,6.001910806845879
13323,Li2Co2Si2O7,5.790379952990996
13324,Sc2SO2,2.588719116989456
13325,LiErTl2,11.296021423492432
13326,KBeZn2,11.012978706962073
13327,Dy(GeRu)2,7.8726234509215525
13328,NaGaTe2,3.3474019776537145
13329,YbAs,5.833378095066358
13330,K2SnHgSe4,2.8158124937573525
13331,LiGaPdF6,5.715391500151148
13332,KBe2Bi,7.715086951335459
13333,CaTaTc,15.775753547770705
13334,MnPH2O5,6.2155932942881655
13335,YIn,6.897572036593746
13336,Cd2Ru(CN)6,2.081081449631417
13337,LiBe2Nb,8.041285137754205
13338,ScGaNi2,10.38715873887882
13339,Li2NdSb2,7.833975151011564
13340,Dy2ZnIr,8.442754289922219
13341,PaAlTc2,9.166264233590477
13342,ScNi2Sn,10.069175735878282
13343,BePtCl2,4.287851054627092
13344,AgBF5,1.640243884305014
13345,KBeGa2,10.471139702375606
13346,SrMnGe,8.619711905471863
13347,NdC2,7.777932458779349
13348,BaBi2O5,3.4078243303707225
13349,H8C2NCl,1.6697804246866312
13350,ThNi2,9.986337333243524
13351,LuUO3,6.27948246275121
13352,Fe4C,17.47969393324723
13353,CoPO4,8.108359883478286
13354,CaMgBe,7.652091217438537
13355,CaTa4O,2.301861565487088
13356,CrF5,5.585331980583905
13357,SrPt5,13.548489460698807
13358,AsIr2Pt,16.103555508023685
13359,BaMn2Sn,15.26259152306711
13360,MgCo2,14.718763535025625
13361,NaCu2O3,3.987204534507855
13362,NbFeB,8.813765748343137
13363,PrI2,4.08530292634463
13364,V2FeO6,5.398975211402005
13365,Mn3SnC,12.26720832137451
13366,TmAu2,5.459728320469191
13367,BaCuAs,4.303107404345529
13368,TaGaRu2,6.706832337251319
13369,KMnO2,8.296489217333637
13370,FeSnRh2,12.60129490700592
13371,TaRu3C,9.1910717546976
13372,HoGeAu,6.125071428154942
13373,KCu3S2,2.9947732245808973
13374,Co2HgO4,4.131331504491016
13375,Yb(SiAu)2,6.3962436893330885
13376,K3Mo2Cl9,3.792791408272629
13377,Ba4InRh,13.048045830698173
13378,CoSI,10.292730444347603
13379,Tb6FeBi2,11.03062554889794
13380,SrHI,2.12298531946565
13381,Ti(WO4)2,2.3961496892584435
13382,Li3Zn,7.459483896356369
13383,HfBeCo4,15.160791536064336
13384,CaPt5,12.97597780515981
13385,GaF3,1.5424547535233135
13386,Mo3WS8,3.244169128349096
13387,BaCd2Cl,5.857223460537139
13388,AlSnF5,1.6472097619914716
13389,HoFeSi,9.200914809590039
13390,LaIn,7.659445149617563
13391,MoCl2,2.647596394216208
13392,TlCoCl3,4.669853673653312
13393,TePt,13.154107089929493
13394,BaSnHgS4,2.586806267710566
13395,InPt3C,10.077980948582908
13396,PuBrO,11.772593880138169
13397,Sr2GaSbO6,2.10047613649858
13398,LiCa2Mg,16.045722171345233
13399,K2Ag2SnSe4,2.8185930296278436
13400,Li2P2WO8,3.349273553075851
13401,Li3Bi,3.692830892418443
13402,Nd3Ni3B2,13.041316395722225
13403,BaZnGe,6.077217016584703
13404,Pm3Sn,12.426950551120738
13405,NaIO4,2.05464514373326
13406,NiF3,6.396783045667043
13407,MnBeFe2,19.153984789942104
13408,TaNO,2.9921229921244885
13409,SrCaPb,4.381605489619834
13410,Cr3InO8,8.615310015702665
13411,Np(GePd)2,11.600994210267785
13412,RbSe,5.393829808216051
13413,LiCoO2,3.1354691302366007
13414,Yb(SiRu)2,7.836993471138449
13415,VPO4,6.365202274869198
13416,SrBiB,6.5088247787138975
13417,Rb2SnSe3,2.3473389188611007
13418,BiB,6.254150621787102
13419,PrSnAu,6.500705089962678
13420,TbAg,7.331814236599289
13421,SnPSe3,3.539788129252936
13422,KInP2S7,2.459071640545133
13423,KTeF5,1.5896225967191082
13424,Er(MnGe)2,10.435984221273364
13425,CuBiS2,4.0269094849524505
13426,YCo5,18.215589477148413
13427,BeSbBr2,8.202918179932473
13428,GaCuS2,3.049141955807677
13429,HoLuRh2,14.691603043915935
13430,Ge(PbS2)2,3.0214345378754555
13431,KCuF3,4.001649659827806
13432,P3N5,2.311846304003217
13433,ThSeO,2.857487241149701
13434,CdCo2As,13.363693351764699
13435,Mn5NiO2,10.18823340918336
13436,TbMgCd2,6.211368609251911
13437,ZrBe2In,9.215486964886882
13438,RbGaH2,2.482377892263787
13439,Sr3MgIrO6,5.356883422289494
13440,Pr3InC,10.737048011441503
13441,GaH5(NF)2,1.6685422779580186
13442,ZnH2SeO4,1.9361129443638696
13443,YB4Rh,8.246122321026613
13444,LiSbAu2,9.790638385723378
13445,HoGa2,8.468299711276167
13446,Sr4MgCr2(SO3)2,6.352970433846936
13447,CrAs,12.678824866682243
13448,BeMo2Ru,14.36394908558692
13449,MoC,7.747956719892888
13450,MgInNi2,12.239824345144827
13451,LiTb(CuP)2,6.059438917919711
13452,BiTeI,3.711015135152824
13453,TiBeBr4,13.254893436010716
13454,Rb3Th,8.221155636527019
13455,ZnMo3,14.316968952959282
13456,FeS,10.22848799513724
13457,BeCuCl,6.190533094976558
13458,Lu3TlC,7.3957149755787635
13459,MgMnSiO5,8.65443239039973
13460,SnRh3,14.020011887774324
13461,MnSO4,4.400670403472635
13462,Tb5Ge3,8.463488248549371
13463,Cd4OF6,1.7717317328911093
13464,ErBi2ClO4,2.392864392313112
13465,MnBeTl,13.814628719826914
13466,ZrTaBe,12.853278440408369
13467,NaTl,11.02860825308434
13468,SrH4(ClO)2,1.7302889932031584
13469,K4NbAl2O20F,3.4350448808324665
13470,NiRuO3,18.472290058354975
13471,ZrInRh2,7.494764839539663
13472,ZrRu3C,7.082831354762021
13473,Ho2TeO2,2.637953752437673
13474,Nb2Al,15.876583385602837
13475,K2TiCl6,2.118820426558136
13476,V3CrO8,9.991798303275207
13477,NdPb4F,1.864760931951689
13478,PrIO,2.2493554632383037
13479,Al2ZnTe4,2.9803299593613235
13480,LiCuO2,9.352495210726744
13481,Zn3Ru,7.614838584413111
13482,HoInNi,11.85232326030077
13483,BaLaSi2,8.087914852832384
13484,BeSiW,9.8021766290282
13485,Li4Co5NiO2,5.099653583006072
13486,KPF6,1.4094916341243982
13487,SbBrO,2.7874719729532718
13488,Rb2UBr6,2.6375367296020733
13489,RbAgBr3,3.739255719168366
13490,KTlO2,2.3638950907347813
13491,MgZrAu2,9.815666049739061
13492,Co2Mo3O8,8.706941675085078
13493,Te2Pd,11.298178319239495
13494,CdN,7.879359110993737
13495,PrZn5,11.06319574083366
13496,Ti(FeO2)4,12.238192949396849
13497,Ba2HoTaO6,2.17329243315298
13498,Li2N,7.328219429029128
13499,BeSbTe2,7.639042261086573
13500,B2SbAs,17.596604786151218
13501,Mg3Al,13.378183733227768
13502,Zn(BH4)2,1.815626613596529
13503,Lu2CuRu,7.749058007267723
13504,ScB4Ir3,8.280424707304169
13505,TiBe2Pb,10.806169534113376
13506,Na2ZnGeO4,1.7884164317443891
13507,PrCo2B2C,10.008266583180127
13508,InRh,5.208752249819528
13509,BeGa2Co,7.622379331066295
13510,Ba5Mg8Si3,6.180563620469142
13511,Sr2MoO4,3.714355035983143
13512,Sr3ScNiO6,3.8242689933284417
13513,RbCuF3,6.210802417294135
13514,TmAlO3,1.9898073608601743
13515,Sr6Li2Cr2N8O,2.6256935591699704
13516,Sc5Si3,8.621973865266197
13517,TmMnRh2,14.711238334461624
13518,Li3Co3NiO8,3.8462449219985975
13519,DyInRh2,13.999249979909642
13520,BePdPb2,12.031005776742024
13521,TbAl7Au3,8.8097313617764
13522,CdHg2SeO6,2.1633769898008994
13523,K3Pd,3.8420567408615915
13524,Fe(IO3)3,5.033471300537367
13525,SrAgO2,2.5013529672292694
13526,Ag3AuSe2,4.628531084480259
13527,K2HfF6,1.4593491700069587
13528,LiHfIr2,10.490600554782363
13529,NbCl4,2.504342894520104
13530,UGeO4,8.135301674390037
13531,AcCrO3,4.707547131999848
13532,Ho2ZnRu,10.313699627194891
13533,Ca4BeW,13.403227223322
13534,Na(CuS)4,5.883955585601691
13535,PmCu2Sn,6.95956895216938
13536,K3NbO8,1.8567085572772768
13537,ScGa5Fe,10.828985794308407
13538,Al3Cr,7.258787777583803
13539,In6Ga2PtO8,2.9369882532962235
13540,NaNd2IrO6,7.037513765528277
13541,PrIn5Rh,10.51548065156003
13542,K3Hg,6.7615456812773225
13543,SrIr2,11.31543194049613
13544,Ca(AuO2)2,2.7190010420495736
13545,Yb(SiOs)2,8.381477594473822
13546,Li2CrCl4,3.4595712643813736
13547,LiTm2Os,7.1806406399429275
13548,RbCa3,10.957426705207752
13549,MgAg3,16.890296030561455
13550,Mg(CN)2,1.4602739469017452
13551,Ba4MgCd,14.747586243178914
13552,CaMn2Be,11.200446419674533
13553,KBeSe2,4.527342855730426
13554,Sr2HfO4,2.0209568690762967
13555,Na2TaBe,10.694119879634787
13556,TiBe2Zn,9.469945441588703
13557,RbAuC2,2.123267921546093
13558,BeNiBr,5.218792963895004
13559,ScIr,9.779754598148157
13560,Na3Mo(OF)3,1.805906974348347
13561,SmCrO4,4.444667216639134
13562,BeCu2Ni,12.678709187715704
13563,LiCaAs,2.6962195756280685
13564,U2MnN3,11.645213609032679
13565,Ba2NaBe,8.093336765512726
13566,K2NaBe,6.965512663592443
13567,Ge4PbO9,2.0403921191770964
13568,NpP,10.425059552188019
13569,Pm2ZnGe,7.189812236769469
13570,CeOF,6.912322330447272
13571,BaZnSn,6.06754206138422
13572,Pm2O3,2.1786616687009177
13573,Dy(SiIr)2,7.2947629616504095
13574,SrHClO,1.7204263037592358
13575,Li3CuF4,1.5274270304447717
13576,Lu(MnAl2)4,11.78555896001543
13577,NaBeSn2,9.156980943520633
13578,Dy2InGe2,8.811806473892476
13579,KClO3,1.6674331570810668
13580,MnTlF3,3.6272349432223616
13581,UCoAs2,10.61287111640075
13582,Ba2YSbO6,2.064267424535881
13583,Ti2TcNi,10.993666358408372
13584,TbBi2IO4,2.6074252945514407
13585,AlSnO3,2.2921169254643186
13586,InSb,6.931700128155189
13587,MgAl2Cu,10.694545338629409
13588,As4RuBr,14.613733267033446
13589,Zn2CuIr,10.044187373799831
13590,Ho3Hg,11.291496800690332
13591,Ba2CoBr,7.049560269974291
13592,BaCrIn4,11.135322177647133
13593,NaMoF6,2.095280410828107
13594,YPd2Pb,14.547738655887382
13595,CeC2,10.137558877757504
13596,CeInPd2,13.727625431952898
13597,BeCoRu,14.69550271341542
13598,HoAs,4.969507017803678
13599,HoMgZn2,6.163497383791122
13600,NdAgPb,6.280435229079803
13601,TlPPd5,8.504410620378113
13602,Al2Sb2O7,6.233000882400066
13603,Pu(FeSi)2,11.496814051437616
13604,ZrAsP,10.513148909817648
13605,TiBi2O5,2.5983007267571367
13606,BaSrIr2,10.575391245717578
13607,TiBe2Cl,4.5851390382408255
13608,Pr(FeGe)2,8.869291591403078
13609,Be2HgP,8.363264912700062
13610,TmInRh,12.547030193104133
13611,UGa5Ir,8.992331918547787
13612,PdN2,4.2749814814413725
13613,BaGa2Co,13.986623371397878
13614,BaHfTe,11.797173390265991
13615,DyPaRu2,14.007701453129275
13616,Mn2BeHg,10.761459008889082
13617,Zn3BPO7,1.807235457819484
13618,YMgZn,11.995483872413542
13619,Be2ZnRh,5.739044635941887
13620,YHfBe2,10.114601656351413
13621,CF2,1.5157396434304498
13622,MnCN2,9.35664469775357
13623,Li2Fe3TeO8,6.258117395298152
13624,Ti2BeCo,9.475413799231497
13625,KSnSO4F,1.7823018823981531
13626,PrNiC2,4.561220596872435
13627,CoCuO2,4.017341575387054
13628,DySe2,6.730809758119746
13629,EuCdPb,9.507318233865954
13630,LiCuO,4.106226978626486
13631,ZrTe2,5.876574966197006
13632,Sr(CoP)2,8.59004462541765
13633,NdErTl2,8.068085274710475
13634,Cu2AsAu,11.494946715839966
13635,TiBe2Re,8.455830335730884
13636,Ba4TcRu,15.183431759651706
13637,Er5Ga3,11.993000736540735
13638,Zn2BAs,15.464042162384322
13639,Mn5SnO2,12.198762232292259
13640,TiBe2V,11.698246307317465
13641,Pd(PbBr3)2,2.7746591382246093
13642,Ba2LaMo,13.602543879730732
13643,BeNiHg,7.283774204810762
13644,HoMnSi,12.856907352340475
13645,KCoAu3(CN)6,2.6510878270375486
13646,BaSnO3,2.3090041143315445
13647,Ca4Al6O3,1.7587211262732931
13648,TiMn2Ge,10.249105652039434
13649,LiSiAg2,2.287014064961852
13650,MnBe2V,10.751849453311124
13651,ScBe2Sb,7.943630572141853
13652,Nd2CuO4,2.5705771077068795
13653,ScNi4Au,12.118778816365946
13654,HoNiBi,5.396359884218249
13655,NaB(CO2)4,1.685793581670069
13656,BaTlBr2,4.668997037194748
13657,LiCuF4,2.13283848427395
13658,RbNO2,1.6815964636816607
13659,KBiO2,2.231606297415982
13660,TiSiNi,9.264192715324237
13661,Hf2BeZn,8.78467794894421
13662,LuS,7.413413518750994
13663,YRh2,13.583313292418756
13664,BeAsBr,9.580135698412628
13665,Be2InPt2,7.235189469990862
13666,BaYAgSe3,2.7986365728094578
13667,MgVP2O7,4.643188559599965
13668,Li6FeO6,8.741994433003642
13669,Mn2GeS4,9.323624116547528
13670,DySCl,2.3458118708313616
13671,CrTe2,10.053268125341132
13672,Li2CuPO4,1.7702918780058086
13673,YBe2Cr,12.228533572482569
13674,BaInHg,10.205376034228234
13675,TmMnGe,11.450678291408474
13676,RbBaSiHO4,1.7201550317728147
13677,Rb2U2O5,4.325544281744592
13678,BaNbHg,14.528186397482653
13679,U3NbSb5,13.320108858414033
13680,BeRu2Rh,15.305485944588629
13681,BaSrSc,9.19617855416042
13682,LiY(CuP)2,5.835346319342723
13683,TiAu,11.796630874957476
13684,K2PAu,2.857113928424976
13685,SmTl3,12.382842969205415
13686,SmCu,7.077047406934618
13687,Ba4BeSi,12.515470426635988
13688,Na2YPCO7,1.6462988793047266
13689,TlCl,2.182613112761856
13690,BeHg4Ru,12.325331638540199
13691,LiSiRu2,11.986668984056134
13692,Ba4FeIr,13.49634024467374
13693,Ti2IrW,11.19532938327408
13694,Te2W3S4,3.923102513742578
13695,YbIn5Rh,10.703513441856373
13696,PmMgRh2,6.870924246416926
13697,Sb2Ir,5.107468387893686
13698,CaNi5,14.055670267428255
13699,Mn2V2O7,10.06792265895337
13700,Ti(CrSe2)2,11.528875342663165
13701,TbMg2,14.940388214500988
13702,Li2MnV4NiO2,6.743876234530602
13703,DyAl3,9.336994520008387
13704,SnTe3,12.306612043938005
13705,U(NiGe)2,9.97429863866795
13706,NdMgNi4,10.826198163098008
13707,NaAgO,2.230306406453308
13708,Zn2TcAs,16.096223159486822
13709,Mg(SnN)2,6.804047814842769
13710,BNCl2,1.8491078930121951
13711,ScBeCl,4.697662539320309
13712,CdI2,2.433091312165109
13713,K3MnH5,4.9056294193507926
13714,Mn4BeTe,17.467346678874847
13715,Ba2Li3TaN4,2.518273217901505
13716,Ho2SeO2,2.40249869927124
13717,Mn(GaS2)2,7.825264638762492
13718,PdF3,6.614453870124124
13719,TaCr2,10.985372092013998
13720,Si3Sb2O9,1.8746555239118816
13721,TaGe2,10.39411051188765
13722,Sc3FeC4,6.858476507213537
13723,Be2ZnBi,11.842775575570677
13724,ZrBe2Se,9.429680093548596
13725,TiAlFeCo,9.112919400499491
13726,BaRuO3,5.065836554805139
13727,NaClO4,1.6251769134466558
13728,Nd(SiNi)2,9.535704833239476
13729,CF4,1.3631703244031297
13730,Ca2Sn,3.705360981065138
13731,Hf(MnGe)6,15.107317211647253
13732,Sc2GaOs,7.2679914694501395
13733,Li2GeF6,1.4834307084143386
13734,LiYHg2,12.068744756601655
13735,Bi(TeBr2)2,3.008770513016904
13736,Si3As4,4.114409637683961
13737,BaNa4O3,1.8890738471536783
13738,NaMgBe2,8.540039031917049
13739,Pd2O,7.8338177155203175
13740,Sm3MnAlS7,3.2192545721020567
13741,BaMnO3,8.519329003311626
13742,CePRuO,7.3539354543446125
13743,BaCeO3,2.2882744590629858
13744,Rb2WBr6,4.876176781044755
13745,CaPmPt2,7.5379572829779296
13746,LiPm2Ga,8.363731224758482
13747,SiAsP2,15.982127517949545
13748,Ba4BeOs,12.507141959696467
13749,Dy2NiIr,8.651369833731534
13750,Ho(SiIr)2,7.205440074462258
13751,Mn5SbO2,11.389256633629195
13752,BeCoPd,14.157726983288429
13753,KNa2P,5.4840556768386906
13754,NdRh,8.684223242946564
13755,KSnO2,2.0824984993992195
13756,HfPtPb,7.791961669994704
13757,TaBeRu2,11.618218452069149
13758,Mg2Co2P7,11.611798597403705
13759,LiVCoO4,12.519186608295815
13760,LaBiAu2,12.590631437700017
13761,Mn3(OF3)2,10.437983521734454
13762,W2SeS3,3.1585386916526232
13763,BaLiCa2,10.0357328249278
13764,FeCu2(CN)6,3.5552496396174487
13765,TiAlRu2,12.913686537933307
13766,SiRu,12.454593530099649
13767,Zr2Al3,10.586533899251446
13768,Bi4Te3S8,4.925823112265942
13769,K(CoS)2,7.534569220156738
13770,Li2V2SiGe,2.240111604362604
13771,SmFe5,20.20988536995365
13772,Ca5W(N2O)2,2.3961705559774606
13773,LiTcO3,6.1840358989902375
13774,ScSnAu,6.4094799581037245
13775,YBe2Bi,12.09694451779732
13776,Er2Pt2O7,2.6714602748309773
13777,La(CoB)2,7.391783726994902
13778,LiUAsO6,1.9756939709040635
13779,NdIr2,12.468863888368766
13780,KNbSe2,3.542978972559673
13781,KLiICl,1.803810780911716
13782,HgPt3,14.845710940649939
13783,ErNi2,11.113208357625624
13784,Rb3Pm,7.2963415490230465
13785,K2ErF5,1.4991775523043738
13786,PtO,9.086583516371816
13787,BaIrPt2,9.828022859829607
13788,LiFeO2,8.015008837591301
13789,TbInCu4,7.592674100736841
13790,PrTl3,12.054393389963677
13791,HfV2As,11.715199528817253
13792,Li2InSn,9.500257891236426
13793,LiVF3,4.934348994548318
13794,ErH,11.220886774226
13795,SrCdSi,11.26036559501215
13796,NaBeCl2,2.3191665169481324
13797,Lu2AlTc,8.50837234728241
13798,Cr2N,17.208122113312267
13799,K6Na3AlSb4,2.9009940824942517
13800,MgSi2,13.610675956762764
13801,TeMo6S,4.239465375099397
13802,PBr7,2.60879282427716
13803,BeZnGe4,17.05579960013602
13804,NaMgPb2,9.158880936009595
13805,NiAsSe,10.80256451033735
13806,TaBe2Cl,6.2507146258114625
13807,CdTcAs,14.980517347541776
13808,BeZn2Cl,8.337195771560923
13809,MgBe2Os,5.441975744157632
13810,VGaTc2,10.478592462730859
13811,Be2VMo,11.773294639423016
13812,ZrBeCd,11.963072347854464
13813,CrP2S7,5.6003839154115145
13814,Ba(FeP)2,6.3821783115171575
13815,BeNbTe,6.5594511965560045
13816,InH5(NF)2,1.6678828895738853
13817,BaTeCl,6.761797098405127
13818,Be2WCl,6.073510791406674
13819,HoCu5,13.323541821402696
13820,ErAgSn,6.0240766927388965
13821,Ba4TaSe,12.513876297934225
13822,LuTe2,6.1770219361760415
13823,Cu2GeS4,10.029488189002137
13824,CrFe2Sb,14.949494974747472
13825,DyNi4Au,11.795020135633509
13826,Be2SnTe,7.946496083180309
13827,Li2Ni(P2O)2,1.8020081390863176
13828,NaPd3,10.525389937353072
13829,HfVSi,10.294448342027207
13830,LaPPd,5.592444307575475
13831,YHfBe2,7.8666871468659965
13832,As4C3,7.0194657916397025
13833,HfRu3,16.43607313198624
13834,BeNbW,11.062766380973613
13835,BeSi2Cl,10.804841507398429
13836,Be2MoPb,7.372274637676853
13837,LiGePCO7,1.6840724449975424
13838,RbCdF3,1.5568236894394951
13839,K2NiP2,3.250902438810902
13840,LiBi3(ClO2)2,2.342043267462552
13841,TiBeV,13.009135251814394
13842,NbAsPCl3,2.110544953323667
13843,ZrAl3,8.839049722679471
13844,Tb3SnC,6.957743887209418
13845,Yb(FeSi)2,10.252072961113765
13846,BeCu4Rh,10.005268612086335
13847,BaZrF6,1.6275544025725632
13848,Ta2CrO6,9.301856445534586
13849,Xe(OF)2,2.4211085615202528
13850,Sr2ZnGe,1.5533512159199545
13851,PaGaCu2,12.627425179610713
13852,Yb(MgSb)2,3.340957946457872
13853,LaCoTe,4.802051644870139
13854,TiBe2Cd,8.973782182929707
13855,HoCdHg2,7.74245439121213
13856,Li4TaN3,2.423468588614261
13857,BeGa2Ru,5.856517736675952
13858,Sc2CdS4,2.8172681803477637
13859,Ca(GeAu)2,6.899420265500572
13860,Ba2NaOsO6,6.360660343077598
13861,LiScS2,2.7804496039309905
13862,Dy2C3,9.42787887066863
13863,Ce(NiAs)2,10.924109422129874
13864,BeCrFe2,14.021905481543277
13865,PrHg,8.551116886114936
13866,BSbO3,2.02831621466345
13867,U3Cl,21.51670901106084
13868,SbS2NCl6,2.3649594781588403
13869,BaMnGe,9.95329091305986
13870,YCo,10.1431273941193
13871,BeGaGe,8.264314853634268
13872,Lu2OsPd,18.538513065148095
13873,Sr(Si3N4)2,2.1488058699348964
13874,BeSi2Ni,12.978439813783472
13875,Ca6Sn2NF,5.515451024168377
13876,Yb2Cr2C3,7.4277565029197525
13877,LiFeOF2,5.186829474736951
13878,Be2SbSe,6.193125220758902
13879,Nd2CdHg,9.978562020652074
13880,Sm3Sb4Au3,5.338342439371981
13881,HgTe,4.319737646354617
13882,TbCdAg2,16.6287882901912
13883,LiMn2OF3,8.870824839513704
13884,BeZnNi4,16.229195913538046
13885,HgI2,2.580768619358711
13886,Sr2YRuO6,7.365887590779539
13887,MgB4Os3,8.09067158316704
13888,LiCaGe2,6.285305614420563
13889,BH8CN,1.5951071019422698
13890,Li2ZnCl4,1.8484858668650943
13891,Tb(AlGe)2,5.932975644649153
13892,BaDyFe2O5,12.564066486081115
13893,K8SnSb4,3.2113859936170863
13894,KBAs4,13.055569692663742
13895,BeRhPb,9.335191481699773
13896,AlTc2Pb,14.528660181402365
13897,LiCu2Pd,2.426259123286986
13898,NiI,7.311071512895127
13899,La2ZnIr,9.473468213911946
13900,Rb2Ag2GeS4,2.358445815927656
13901,K2PtCl4,1.8720843998068035
13902,Hf(MnSn)6,14.751755827697261
13903,Ba2MgUO6,2.194629809330038
13904,TmGe,6.132310603135928
13905,Sr3Li4(GeN3)2,2.395627962212274
13906,K2TiS3,2.5711411214996867
13907,TiSi,11.74466403663099
13908,CuPdO2,4.735676649997688
13909,Rb2PrO3,5.7766368531640735
13910,KBeSi,3.5932900430292762
13911,NdTeF,3.1338527938199863
13912,Ga2BiSe4,3.190705251194476
