,pretty_comp,et_c22
1993,Ti3In,111.3
1994,Nd(FeSi)2,239.5
1995,Sr(SnAs)2,91.1
1996,BSb,183.9
1997,AuCl,27.8
1998,TiAlFe2,310.3
1999,Eu2H3Cl,116.9
2000,Sc2NiOs,206.9
2001,NdCrO4,217.8
2002,CaCO3,167.0
2003,Tm(CoSi)2,248.0
2004,Li3Mn3O5F3,193.9
2005,Co2B,422.6
2006,MnGeRh2,60.4
2007,ThSnPt,183.2
2008,NbRh,332.3
2009,Np2InNi2,95.8
2010,VInPt,132.5
2011,Tl2TeCl6,30.0
2012,HoAu4,145.5
2013,Ba2HoSbO6,280.6
2014,Y2Fe2Si2C,267.6
2015,SmRh3C,293.1
2016,TiAl3,186.7
2017,BBr3,19.8
2018,Li4Fe2Cu3,162.5
2019,Be2TlRh,149.3
2020,NdSeF,155.3
2021,CoSbS,191.7
2022,LiDy2Ru,130.7
2023,Hf6NiSb2,217.2
2024,BeVSe2,178.6
2025,Mg3B(HO2)3,231.6
2026,Ce2SO2,176.6
2027,Ba4NbSe,16.3
2028,ScBeGe,237.6
2029,ScZnPd2,122.2
2030,NbAlRu2,394.3
2031,Th2SeN2,207.9
2032,CaCd3O4,197.6
2033,HfV2,160.8
2034,UFeS3,132.3
2035,VGeAs,37.9
2036,AlCuS2,109.7
2037,InSe,62.0
2038,NdSmZn2,82.0
2039,TbInAg2,99.0
2040,CaMg(CO3)2,209.2
2041,BiF5,28.6
2042,CaW,147.2
2043,ScBeSe2,189.3
2044,SnP,152.6
2045,BeFe4Pb,147.8
2046,DyTlS2,93.2
2047,Al5CuSe8,95.3
2048,VFeTe,235.7
2049,ZnPS3,112.1
2050,Ca2AsAu,122.4
2051,Rb3Tl,5.4
2052,K3Mo,12.2
2053,HoGe,188.8
2054,BaCaV,0.6
2055,Sb2Au,116.5
2056,AgTe2Au,49.7
2057,MnHg,79.3
2058,HfGePt,99.9
2059,Mn3GaN,451.2
2060,AuS,72.1
2061,Ba2NbTe,29.0
2062,Li(TiS2)3,144.7
2063,HCl,17.5
2064,Tl2SiS3,34.2
2065,SnAu,92.5
2066,MnAu4,157.1
2067,Sr3PN,126.2
2068,V3Co,399.5
2069,NpSbTe,99.4
2070,SrZrBe,42.1
2071,TaAlPt,142.1
2072,UC2,270.9
2073,CaCuP,181.4
2074,Ta3SBr7,108.3
2075,MnGePd,176.4
2076,Li(NiO2)2,210.3
2077,BeInHg,45.7
2078,BaNi2Cl,33.4
2079,Ni2Mo,303.7
2080,TlSbTe2,64.1
2081,Ca2BeW,73.4
2082,Hf2CuOs,222.4
2083,LiIr,381.1
2084,AlCrFe2,336.6
2085,YErZn2,93.1
2086,NbAlO4,287.1
2087,Ca2CoO3,152.7
2088,TaNbAs,88.7
2089,BeVSi2,118.8
2090,ReSe2,204.7
2091,NbBr5,4.9
2092,MgTi2S5,78.5
2093,Sb3Ir,194.5
2094,Mg(Co3P2)2,341.8
2095,Mn2OF3,45.4
2096,K4Br2O,42.7
2097,AlH3,81.1
2098,ScTlRh2,183.9
2099,Ba4Na(BN2)3,116.1
2100,TbAu,131.9
2101,KPrGeSe4,56.5
2102,BaCa2Mg,24.0
2103,Ti2CoIr,191.0
2104,Tb(SiNi)2,230.6
2105,U2AsN2,255.9
2106,ZnCu2SnSe4,76.3
2107,Tb(FeB)2,248.2
2108,Ta2Si,323.5
2109,BaPr2ZnS5,104.6
2110,FeAg3,100.4
2111,Ti2Rh,272.9
2112,K2MgH4,52.2
2113,YCoF5,117.9
2114,K2ZnTe2,33.0
2115,ZrNi4Sn,219.0
2116,NaH,102.8
2117,KTi2Bi,65.0
2118,RbAu3Se2,26.1
2119,ScBeRu2,122.5
2120,FeCoGe,246.1
2121,ErAu2,139.7
2122,MgCO3,260.8
2123,Mg2BeCl,46.9
2124,FePSe3,105.5
2125,Nd(NiGe)2,192.1
2126,VSiPt,208.7
2127,BeCu2P,176.8
2128,TiNiSn,218.6
2129,RbErO2,201.5
2130,ZnCoF6,87.1
2131,TbHO2,196.7
2132,CaNiN,295.8
2133,LiSiNO,247.5
2134,LiSmO2,177.4
2135,UIN,133.4
2136,Ho2CdS4,159.0
2137,Ti2CrIr,339.2
2138,LuTlSe2,83.3
2139,FeSbO4,258.5
2140,BeZn2Cl,64.9
2141,MgNbRu2,299.7
2142,NpSi3,187.9
2143,MgBe2Co,63.6
2144,GdTe,167.9
2145,Ba3MgTa2O9,266.0
2146,LiCeSn2,85.0
2147,ErH,115.6
2148,HfTc,326.0
2149,ScRh3C,356.7
2150,TiHg,139.2
2151,V5S4,220.8
2152,SrTiO3,338.5
2153,Ba(GaTe2)2,38.5
2154,RbAuBr3,26.3
2155,UPb3,75.2
2156,Ba2DySbO6,277.3
2157,PrSb2Pd,108.0
2158,Ba(PRh)2,162.6
2159,BaSi,57.9
2160,K3PO4,67.5
2161,Al2Pd,151.1
2162,BeFePb2,65.5
2163,ErAgSe2,142.8
2164,AcCl3,41.9
2165,CClF3,22.4
2166,Yb2SO2,100.9
2167,BeNiSe,133.4
2168,CuAgS,91.6
2169,UB4,505.0
2170,K4CO4,20.6
2171,Ba2BrN,67.2
2172,Sr2PbO4,187.9
2173,BaBeSiO4,164.0
2174,RbBaSiHO4,93.6
2175,Ag2SnHgSe4,57.3
2176,Na2CuAs,69.8
2177,B2Os,724.5
2178,UPbO4,189.7
2179,CaN6,102.3
2180,NbGaO4,245.1
2181,Sc3TlB,162.3
2182,BeCrGe,187.9
2183,TbBi,142.5
2184,Sn2Ir,159.9
2185,MnBe2P,293.4
2186,Na3As,31.3
2187,Cr(GaS2)2,93.6
2188,NaErCl4,31.1
2189,U2Co2Sn,195.9
2190,Zr2SbP,173.7
2191,Ba2NbFeO6,285.3
2192,Ba2YSb,11.0
2193,CaTiF4,159.0
2194,Li2FeS2,96.3
2195,HoPd,147.9
2196,Ba2CdCl,27.2
2197,CaMn2Be,174.0
2198,Li4Ca2Mg(SiN3)2,185.8
2199,CaSiO3,366.3
2200,FeN,365.5
2201,YbPrCd2,64.7
2202,Nd3InC,132.4
2203,BaSnS2,73.6
2204,BeV2In,197.3
2205,Rb3BAs2,30.0
2206,TlPd3O4,194.7
2207,FeP4,279.1
2208,MgSc2In,75.5
2209,HoGa,142.8
2210,Pr3TlC,95.4
2211,MgCoF5,204.2
2212,Mg2Pb,64.8
2213,YCrO3,253.8
2214,K2BaTi,8.5
2215,Nd5CuSe8,48.8
2216,Mn2BeOs,212.8
2217,ZrSnPd,112.4
2218,ScAsPt,159.8
2219,RbH2N,31.9
2220,SrZnO2,162.6
2221,CeBPd3,211.3
2222,Sb2TeSe2,77.9
2223,HgBr2,24.6
2224,Li2CuO2,135.8
2225,NaVO2,239.4
2226,Pb2O3,130.0
2227,Pr(FeSi)2,236.9
2228,ThRu3C,387.4
2229,KAl(SO4)2,186.7
2230,InSiIr,36.4
2231,SmDyHg2,84.1
2232,Ba2Si,32.4
2233,Ag2GeS3,63.2
2234,BaCu2Cl,66.8
2235,ErAu4,146.9
2236,AlSbO4,349.6
2237,TiBeGe2,215.9
2238,TlGaSe2,47.2
2239,SmCrO4,229.3
2240,Cr3SnN,412.6
2241,Na4Br2O,57.8
2242,K2BeOs,77.4
2243,CeMg2Ag,77.9
2244,Be2VTe,180.9
2245,H3ClO,46.9
2246,Sc2BeV,105.2
2247,HfOs,409.1
2248,Rb2CrCl4,32.9
2249,Li7OsO6,143.1
2250,AsPSe,47.4
2251,ZnSiP2,133.9
2252,BaV2P,85.7
2253,FeP2,393.4
2254,PmAgHg2,85.0
2255,KHgF3,98.0
2256,TiZnIr2,309.3
2257,Sb2Ru,219.7
2258,Y(CoB)2,326.7
2259,Rb2PtF6,58.4
2260,Sn7Ir5,213.4
2261,HoPbAu,113.2
2262,CaSnF4,112.8
2263,HfTl3,72.9
2264,KAgO,103.6
2265,BeGa4W,211.2
2266,KSr3,10.8
2267,Eu2PI,96.1
2268,HoIn,68.4
2269,TbTlS2,92.2
2270,MgNiPO5,233.2
2271,SrCaO3,159.3
2272,KBeTe2,58.5
2273,YBeCd2,93.7
2274,Co(BiO3)2,160.9
2275,PrAl3Ni2,171.9
2276,Ba2BiAu,63.6
2277,Sr(CdGa)2,88.1
2278,HoTaO4,289.2
2279,NpO,345.0
2280,TiBe2Pt,182.8
2281,LiBeSi2,131.5
2282,USi2,178.1
2283,ZrSeO,249.7
2284,KSn2Br5,32.4
2285,Na3Nd,20.5
2286,SmBRh3,325.9
2287,YbBiAu,93.5
2288,Sr3GaN3,126.0
2289,Be2VZn,170.2
2290,LiTiBe2,95.4
2291,InCoSi2,53.0
2292,NbCu3S4,95.6
2293,BaBiPb,19.2
2294,Cr3AgO8,91.0
2295,BaSrPb2,30.4
2296,Dy(MnGe)2,165.3
2297,TiI,99.0
2298,HoSi2,94.8
2299,BeCo4Ru,255.2
2300,ScSnPt2,143.4
2301,NaBeV,97.8
2302,Yb3Si5,109.5
2303,NbRu3,382.0
2304,Ba4NiCl,3.2
2305,Rb2Ti(CuS2)2,80.1
2306,VPt,509.7
2307,AlCr2,337.5
2308,UAs,259.2
2309,PrOF,231.5
2310,PbICl,47.8
2311,AcF3,118.1
2312,K3TaO8,92.4
2313,K3Sc,7.8
2314,Y(Al2Fe)4,252.0
2315,AcBrO,122.0
2316,CuTeO4,66.2
2317,YCrF5,151.8
2318,VGaCo2,167.5
2319,Cd3As2,59.7
2320,SrS3,53.1
2321,ZrIn3,127.0
2322,Hg3(SeCl)2,28.9
2323,ScTaRu2,386.9
2324,Nb3Sb,307.2
2325,LiBe2Ru,190.1
2326,Zr2Be2Ga,101.9
2327,MgPbO3,147.9
2328,Hf2Ag,190.6
2329,CuAsSe2,74.7
2330,ScNiP,215.3
2331,BeGa2Co,205.0
2332,CsK2Sb,24.4
2333,BeZn2Tc,177.6
2334,BeNi2Mo,284.9
2335,Dy2CoSi2,161.8
2336,TmH3(CO2)3,159.4
2337,DyTe,175.6
2338,Sm2RuAu,137.0
2339,MgMn2Be,281.2
2340,SbCl(OF3)2,56.2
2341,Li8SnO6,181.7
2342,TeRhCl,40.7
2343,Ho(CuO2)2,240.4
2344,LiMnPt2,178.3
2345,MgTiO3,352.5
2346,BaInMo,3.6
2347,Be2ZnMo,117.5
2348,CoAsPt2,149.6
2349,ScC,316.0
2350,Tb3CuGeS7,131.6
2351,Tl2SnF6,51.4
2352,ZrAlAu2,153.7
2353,ThCoC2,345.2
2354,MnTe2,194.0
2355,Sc2BeOs,99.1
2356,ZrRu3C,508.7
2357,K2SeBr6,26.1
2358,Na4SnO3,73.1
2359,Mg(BeP)2,197.8
2360,MnGeO3,108.9
2361,NiSb2,117.1
2362,CuBiO2,136.3
2363,LiBeCo2,137.7
2364,KC4N3,38.7
2365,K2BeRh,51.3
2366,YAlGe,136.1
2367,Ca3AsN,150.3
2368,PrMnGe,106.8
2369,LiCrO2,387.6
2370,NiSbSe,162.8
2371,Li3YBi2,86.5
2372,VCo3,387.0
2373,ScSi,14.7
2374,Be2FeMo,255.0
2375,Tl2MoO4,34.3
2376,Cu2SnHgSe4,70.0
2377,SbF3,59.6
2378,RbSrCl3,46.8
2379,NiB,462.9
2380,YZn,143.2
2381,AlWF5,18.3
2382,BeCoNi2,230.7
2383,Sm(GePd)2,160.2
2384,Ba2TlBi2O7,75.3
2385,AlZnRh2,288.7
2386,AlAgSe2,74.5
2387,YbPmAg2,79.8
2388,BaCa(FeO2)4,135.9
2389,CrP2,369.3
2390,NaTcAs,9.2
2391,Cd(HO)2,81.5
2392,BaBeV2,96.4
2393,Be2SiTc,196.1
2394,Yb(MnSb)2,56.1
2395,BeMoP2,184.1
2396,SrSbPt,135.6
2397,HfSiNi,163.0
2398,Be2ZnW,168.6
2399,TlCuO2,24.1
2400,ZrBeCl,90.0
2401,Zr2Al,172.3
2402,TlZnF3,121.2
2403,ZrRu,326.9
2404,Pm2ZnPt,116.7
2405,CeFeSi,173.3
2406,VOF3,35.5
2407,ZrBe2Cu,157.4
2408,BaCdHg,13.2
2409,BaCd2Te,42.8
2410,MoH2Cl2O3,33.3
2411,Sr2TiBe2,77.4
2412,NdTeCl,94.6
2413,ErNiSb,191.7
2414,PrSi,146.9
2415,Sr(YS2)2,137.7
2416,FeAs,280.3
2417,Ba2ZnCd,39.7
2418,LiEuO2,179.1
2419,Ti2H4Pd,240.3
2420,Ca2BeBi,22.9
2421,TiNbRe2,419.9
2422,FeN,333.5
2423,LiYbAlF6,133.5
2424,Ba(NdSe2)2,111.3
2425,TePb2O5,104.8
2426,TlSiPt5,255.1
2427,Tm2CdS4,89.8
2428,Be2CrTc,309.2
2429,ZnNi3Sb2,164.0
2430,YbSb2,60.9
2431,Ba2YTi3O8,318.3
2432,Nd(SiPt)2,203.6
2433,Sc2Al,133.1
2434,HoInPt,161.9
2435,LiSc2Be,74.0
2436,Th(FeGe)2,228.8
2437,Mg2FeWO6,219.1
2438,TbYb2PrS6,70.5
2439,ReAsW2,315.4
2440,Pr3SnC,101.1
2441,DySCl,76.6
2442,UO3,311.2
2443,Be2NiPt,226.2
2444,BaSm2PtO5,208.7
2445,KCu4AsS4,73.1
2446,SbCl5,20.4
2447,CaCdGe,93.7
2448,LuTaOs2,396.2
2449,CeS,245.1
2450,ScSiPt2,229.9
2451,NbH2,267.6
2452,Na3AuS2,43.4
2453,LiPF6,50.9
2454,BiO,93.2
2455,Ca(FeP)2,269.4
2456,BeRu2Pb,198.5
2457,NaCeSe2,76.5
2458,Si2Ni,163.9
2459,Ho(SiIr)2,307.2
2460,Cu2GeSe4,45.6
2461,CaCl2,68.9
2462,Ba4ScGa,17.9
2463,RbPbF3,100.2
2464,RhC,301.3
2465,K3N,4.3
2466,BaTi4Br,8.0
2467,YbAsO4,179.5
2468,Ba2YCu,14.6
2469,BaGaTe,11.8
2470,Cd3AsI3,36.3
2471,SiH2O,45.4
2472,Rb(FeAs)2,80.8
2473,TaBe2Sb,166.4
2474,Tb2SO2,211.6
2475,BeCuBr2,101.0
2476,GeTe,147.3
2477,Rb3Re,13.1
2478,MoAs,219.7
2479,Zr2NiP,274.1
2480,AgWS4N,32.5
2481,Mg2ZrBe,102.1
2482,Co3Se4,155.0
2483,Sm(MnSi)2,188.6
2484,Ca(PrTe2)2,99.3
2485,MgFePO5,167.8
2486,Ca2CuSbO6,162.1
2487,CuSe2Cl,56.5
2488,YBeMo,123.8
2489,Ca4BeW,38.9
2490,Na2NiO2,95.7
2491,LiHo2Ga,81.8
2492,Ce(GeRh)2,194.7
2493,BaDy2PdO5,216.6
2494,Er2In,96.1
2495,Mg2BBrN2,178.8
2496,KCrS2,90.1
2497,BeFeTe2,148.6
2498,NbCo2Sn,170.4
2499,DySi,203.7
2500,ZrNiGe,64.6
2501,MgZr3,118.5
2502,CoP2O7,259.9
2503,Ba4TiCd,17.8
2504,CuBiSCl2,46.4
2505,Be2PW,313.3
2506,Nd2TeS2,88.3
2507,Ba2CdBr,22.7
2508,Be2PbCl,46.5
2509,LuCuSi,215.3
2510,AlCoO3,245.5
2511,U(SiPd)2,191.5
2512,KAuF6,43.4
2513,UAs2,178.4
2514,RbCr4O8,177.2
2515,MnSb2F2,8.5
2516,Mo2C,479.8
2517,CaC2,104.1
2518,Cd(HO)2,77.2
2519,BaMgGe,75.1
2520,CrWO6,143.4
2521,K2CuSb,42.2
2522,MnSiIr,353.2
2523,BaSbBr,17.9
2524,ZrAg,150.8
2525,Ti2Sn,195.9
2526,NaLi2Sb,52.0
2527,ZrSnRh2,124.0
2528,SmH3(CO2)3,140.2
2529,Pr(Al2Fe)4,243.4
2530,K2PdO2,120.6
2531,Y2HfBe,101.7
2532,LiY2Ru,128.5
2533,ScCuSn,167.6
2534,Ca(FeN)2,307.5
2535,BiSBr,35.6
2536,TiBeFe2,273.6
2537,Ce(FeP)2,299.7
2538,AuClO,80.0
2539,NaTaGeO5,89.8
2540,TiCdHg2,107.6
2541,Sc2CuRu,171.2
2542,CaGaGeH,137.4
2543,MgInNi2,126.9
2544,Tm2S3,121.0
2545,Sr3As2,88.6
2546,Nb3B4,457.0
2547,Ba2ScBi,19.0
2548,Sr2TaGaO6,288.4
2549,BaIrF6,83.5
2550,Zr2Cu,172.7
2551,TiAsRu2,125.2
2552,BaScIr,25.6
2553,NaAl3,75.8
2554,TlPS3,25.8
2555,Ba2HfBi,26.9
2556,LiPt,270.6
2557,CaGe,95.9
2558,MgCN2,581.9
2559,Be2NbRu,100.6
2560,HoMg,54.8
2561,KLiBeF4,55.5
2562,Li3LaP2,126.3
2563,TlHg5Cl,23.9
2564,SnF3,130.4
2565,KBaP,27.9
2566,YbOF,191.6
2567,Dy2SeO2,204.2
2568,Zr2InNi2,198.5
2569,YbB6,449.6
2570,Li2H2Pt,68.5
2571,Y2BeBr,64.1
2572,BaCdW2,105.1
2573,Ho3AlN,202.9
2574,Er(SiNi)2,229.2
2575,Ba3PbO,74.7
2576,BeCo4Cu,188.8
2577,SnPbF4,94.3
2578,CeSmI4,50.6
2579,NaCuTe,73.3
2580,UTeP,138.4
2581,VAu4,177.0
2582,PrHg,74.1
2583,PrPb3,62.6
2584,K2TeO3,58.4
2585,Na2TlBi,43.3
2586,Rb2SnCl6,26.0
2587,ThTeO,183.8
2588,Er(SiPd)2,187.3
2589,SrGe2,91.5
2590,Ho(SiRu)2,256.3
2591,BaNa2Mg(PO4)2,171.3
2592,Fe3Pd,168.9
2593,CaBe3O4,304.6
2594,K(AsRh)2,119.7
2595,LiNd2Ru,111.0
2596,MnBePb,49.6
2597,TbSc,79.7
2598,Cd2P3I,88.2
2599,MnOF,333.0
2600,Rb2SnBr6,23.6
2601,ScSn,10.6
2602,ScHg,103.8
2603,K3BAs2,34.2
2604,Sc2AlIr,163.8
2605,UAl4,136.8
2606,YSbPt,160.4
2607,SrLiSb,67.8
2608,Nb(Te2I3)2,21.8
2609,VSb2O5,110.8
2610,AlIr,301.4
2611,NaLiTe,49.6
2612,Nb3SBr7,98.8
2613,PrSnPt,158.0
2614,Ca(VN)2,170.4
2615,NiMoP2,283.0
2616,USnRu,168.5
2617,Pr(SiRh)2,233.9
2618,RbSeBr3,16.5
2619,Sm3Si,68.8
2620,Be2HgRu,177.8
2621,SmTe,166.0
2622,Sr2NCl,102.9
2623,CaPd3C,189.1
2624,KCuO,61.8
2625,CaWN3,172.7
2626,SmClO,159.0
2627,As2SO6,35.5
2628,Cr3Pt,407.1
2629,Ti2N,379.7
2630,NbAu2,297.2
2631,Sr4RhO6,159.9
2632,Nd3Sm,51.0
2633,KB6,355.2
2634,BeNiRu2,236.1
2635,Ga2PdI8,27.6
2636,SrCa(CO3)2,154.0
2637,Cd2B2O5,151.4
2638,K2LiBO3,88.8
2639,PrAgSn,127.8
2640,Tl3BSe3,22.4
2641,LiPm2Pt,97.5
2642,HfAl3,184.7
2643,Li(FeP)2,247.6
2644,Be2IrBr,189.9
2645,SbSBr,31.4
2646,PmDyCu2,106.7
2647,BeCo2Si,237.7
2648,BeNb2Fe,214.8
2649,VAsPt2,198.6
2650,Ba2TiBr,19.4
2651,NiGePd,195.1
2652,BiTeCl,50.2
2653,InPd,127.3
2654,CrCuS2,100.7
2655,Rb2ThF6,75.8
2656,ScInIr2,206.6
2657,Y2NCl3,46.6
2658,Li5Si2BiO8,102.9
2659,Tm2ZnPt,150.4
2660,SrCl2,74.0
2661,LiZn,55.0
2662,MgBr2,61.6
2663,PaC,341.1
2664,YbPrZn2,75.5
2665,Ho2CdSe4,72.6
2666,KRb2GaF6,94.7
2667,Li2VF4,71.8
2668,Rh3F,147.8
2669,Zn(GaSe2)2,62.0
2670,LaCO3F,163.6
2671,GeClO2F5,38.6
2672,NbTlO3,352.0
2673,Li2Fe2CoO6,144.2
2674,Sr2BeGe,59.0
2675,MnBe2Tl,176.5
2676,Sc(CoSi)2,246.7
2677,Li2FeBr4,40.8
2678,Y2TeO2,192.5
2679,TlF,69.3
2680,HoTaO4,375.8
2681,HfHgO3,304.6
2682,UNi5,264.4
2683,Sr2H6Ru,106.6
2684,ScTaO4,276.3
2685,Rb2MnF5,43.3
2686,DyN,354.3
2687,Te2I,26.0
2688,TcIrOs,345.7
2689,KNdTe4,60.5
2690,Ba(PIr)2,221.6
2691,BeTcHg,109.9
2692,VBO3,371.5
2693,Zn2NiN2,127.3
2694,TiBe2Ni,167.5
2695,NaSc2Be,19.2
2696,CdGeAs2,79.7
2697,Ba(MnP)2,149.5
2698,Na2CdHg,21.5
2699,HfMnRh2,124.1
2700,Nd(SiRh)2,237.5
2701,TmP,223.9
2702,ThBr4,94.7
2703,InGaTe2,37.2
2704,Tm6FeSb2,117.5
2705,Zr2BeCr,178.4
2706,Ca3Sb2,87.2
2707,Sr(CdP)2,112.1
2708,TbI3,3.9
2709,LiErO2,149.9
2710,Na4S2O5,99.8
2711,BeSnSb,93.8
2712,CaBeZn2,85.1
2713,CaS,139.5
2714,Ga2Te5,45.7
2715,MgNiSb,143.6
2716,TiAlRu2,331.0
2717,Li2AlPt,110.1
2718,Sb2Te,76.0
2719,AgBr,68.2
2720,Ti2FeS4,140.0
2721,Co3B,321.6
2722,Li2MnO3,184.8
2723,BaHg2(ClO)2,56.9
2724,Sb4Br2O5,45.6
2725,LuAlGe,126.1
2726,PrTmMg2,54.3
2727,KHF2,56.3
2728,AlCuO2,299.0
2729,TiS,205.6
2730,Tb2AgIr,147.0
2731,NaVCdO4,104.3
2732,TeWSe,91.7
2733,Te2Mo2WS4,116.0
2734,FeSnRh2,225.7
2735,SiH4,9.5
2736,MoAsPd2,222.3
2737,LiInSe2,84.2
2738,K2TeOF4,35.1
2739,Mo2W(SeS2)2,131.1
2740,CdI2,40.9
2741,PrCr2Si2C,351.4
2742,BaAsPt,93.0
2743,TiCo3,308.8
2744,Rb3Sm,6.0
2745,InNi,143.6
2746,Hf2Pd,224.8
2747,MgMnBe2,149.8
2748,ErTaO4,322.7
2749,Np(OF)2,173.2
2750,KNaTiO3,125.1
2751,CrInCo2,133.6
2752,NdMnPO,193.7
2753,TiF4,26.9
2754,Er3AlN,207.6
2755,Na2SO3,101.1
2756,PmBiAu2,87.4
2757,B2Au,204.1
2758,BaTe3,45.2
2759,In2Au,77.3
2760,KTeAu,84.0
2761,WBr6,25.5
2762,Dy(FeB)2,255.6
2763,BiSeBr,29.8
2764,U(NiP)2,277.2
2765,NaZr2Be,67.5
2766,Mg2BeFe,135.5
2767,ZrCl,101.9
2768,MnCu2Sn,87.9
2769,Hf(B2H3)2,20.0
2770,NiO2,96.4
2771,Li2PrAs2,73.8
2772,SeBr2,12.3
2773,BaO2,61.0
2774,SiH2C2(NF)6,51.0
2775,KBe2BO3F2,236.2
2776,Sm3GaC,150.8
2777,Na3NiF6,82.3
2778,ThH2,65.9
2779,CaB2,269.0
2780,YbBi2BrO4,135.6
2781,LaTiO3,337.3
2782,YOF,290.9
2783,Cr2B,507.1
2784,K2NaVOF5,89.1
2785,USeO,195.8
2786,MgGeN2,263.4
2787,MnNi3,256.0
2788,MgSnRh2,169.8
2789,VAu2,222.8
2790,IrPbBr,1.7
2791,TiNi,170.5
2792,Zr3Tl,133.0
2793,NbTe,164.5
2794,CuCClO,24.5
2795,Ca(GeIr)2,219.8
2796,CaMgSi,106.5
2797,CeH2,94.5
2798,ZrPtPb,88.8
2799,EuSe,155.2
2800,V2P,303.8
2801,Li3CeBi2,80.2
2802,SmTmMg2,54.5
2803,NaLuS2,121.5
2804,MgCrO3,399.0
2805,TiAl2O5,331.4
2806,BeCrCd,239.2
2807,LuCo2Sn,171.4
2808,MnBeCr4,306.7
2809,ScBeIn,160.4
2810,KSmS2,94.2
2811,BaNd2PdO5,199.7
2812,PHF2,20.1
2813,SmMgGa,104.9
2814,YbMgTl2,66.2
2815,NdPb4F,109.0
2816,Ba2LuNbO6,298.9
2817,CrAsRh,194.1
2818,TaSbRu,266.3
2819,NaZr2CoF,138.2
2820,Ba2TiBi,29.2
2821,CdBiSe2I,47.4
2822,PrCd2,112.5
2823,LiNdTiO4,238.2
2824,CaCoO2,83.0
2825,UTeAs,115.6
2826,HPd,196.7
2827,BaSi2Pd,85.6
2828,CaTiO3,357.5
2829,Ni3Sb,153.5
2830,K3Sm,6.1
2831,HgPRh,43.9
2832,ErCl3,2.7
2833,Mg3Mo,129.4
2834,GaPt3,297.0
2835,Mg(AlS2)2,111.6
2836,LiTm2Ir,151.2
2837,CoI2,66.4
2838,Mg3(PO4)2,200.9
2839,BaTlTe,13.7
2840,Rb3InS3,44.8
2841,HoGeAu,122.1
2842,CaHClO,85.9
2843,Y2Cl3,55.0
2844,InCuS2,84.8
2845,BeCrTe2,122.2
2846,Ti3Hg,238.3
2847,DyPb3,58.9
2848,Be(VPd)2,74.7
2849,ScHO2,201.3
2850,YFeF5,115.6
2851,LiMoO2,357.5
2852,CoTe2,140.2
2853,Al2Pt,175.4
2854,Bi2CO5,86.7
2855,Li2HfO3,177.3
2856,YbPd,83.1
2857,BaBrF,71.3
2858,CaPtF6,42.7
2859,NaCO2,52.2
2860,BiF3,119.7
2861,ZnNiF6,86.2
2862,K2BaP,20.1
2863,Ca(AsRu)2,206.2
2864,SmCuSe2,85.2
2865,TlPd3,155.1
2866,NdSnAu,138.2
2867,Hg2BrN,70.8
2868,GaSi(MoS2)4,40.8
2869,Tb(FeSi)2,245.9
2870,SrCaO2,188.7
2871,RbGeIO6,169.8
2872,Fe2AsSe,24.7
2873,Ba4NaBi3O2,199.2
2874,K2BeF4,73.6
2875,RbBe2F5,60.5
2876,NaSrP,75.4
2877,BaF2,92.6
2878,SmVO3,329.7
2879,Li2CaPb,58.1
2880,UP3,241.1
2881,CoO,209.7
2882,InAgO2,165.8
2883,BeCu4Pt,189.3
2884,ScNbO4,269.7
2885,SiS,42.5
2886,GeF2,37.7
2887,Sr2BeZn,57.9
2888,BaV4O8,77.2
2889,BaY2F8,140.3
2890,MnBeCr2,194.2
2891,Th(SiPt)2,228.0
2892,NaAgO,83.8
2893,NdMnSbO,134.5
2894,KCdF3,124.1
2895,RbAgO,49.7
2896,LiYGe,107.7
2897,TcAsPd2,210.9
2898,KAuS,49.2
2899,Ca(SbO3)2,256.8
2900,TmTaOs2,385.5
2901,Ho2CoOs,198.5
2902,Mn2CoGe,162.7
2903,NaZr2MnF,119.4
2904,AlSn,71.3
2905,Na4CO4,111.5
2906,KBe2Co,47.2
2907,SrP,82.9
2908,ThS,303.2
2909,MgMn2Be,222.0
2910,Li2O,214.6
2911,K3BS3,32.4
2912,HfAsPd,92.1
2913,BaAl4,83.6
2914,ZrGeSe,192.1
2915,HgO,146.2
2916,Mg3Nb,119.7
2917,TiFeSb,217.5
2918,DyNiC2,383.0
2919,Sc2C,182.9
2920,GeRu,206.1
2921,TiBr3,54.6
2922,ErSbPt,164.7
2923,LiCdBO3,184.9
2924,KYBe2,73.3
2925,LiAl2Au,16.2
2926,PuN,268.8
2927,PrCl3,55.0
2928,BaP2Br,88.6
2929,GaCo2Ni,183.3
2930,Ge3As4,78.8
2931,Li3Co,32.5
2932,CrH2,317.9
2933,SrSi2,83.2
2934,Na3MoNO3,73.3
2935,Ba(BIr)2,277.4
2936,AlCo3C,448.9
2937,YbC2,120.4
2938,Y3Mg,61.7
2939,LiBeNi,176.5
2940,NaMgF3,99.3
2941,Zr2Be2Tl,99.3
2942,Ba2MgZr,15.2
2943,BaCaO2,150.8
2944,Pr(SiAg)2,158.5
2945,Ag2O,128.5
2946,Ca(CdP)2,118.0
2947,MgCuF4,173.4
2948,Tb(CrSi)2,147.5
2949,UB2,434.6
2950,Sc2Be2Pd,59.3
2951,NiCO3,221.0
2952,DyAl3,125.8
2953,TeAuI,18.8
2954,Ba2CaUO6,171.1
2955,BaHfN2,172.8
2956,NaH2N,60.4
2957,Cd2As3I,69.8
