,pretty_comp,et_c11
1991,ScSnO3,229.8
1992,KHCO2,54.6
1993,Hf2FeTc,339.0
1994,BeSiTe,15.8
1995,Ti3In,111.3
1996,AlPS4,65.7
1997,Cd(GaSe2)2,53.2
1998,DyBiPd,130.7
1999,AuCl,27.8
2000,Ti(CrSe2)2,80.9
2001,Ca(SnO2)2,127.7
2002,CaSn(BO3)2,269.7
2003,FeCo3,325.6
2004,LiZrSe2,117.2
2005,YBRh3,342.1
2006,ZrP2(HO3)2,177.9
2007,Co2B,422.6
2008,TiFeCoAs,125.4
2009,BeZnCo,233.0
2010,Nb3Pt,388.7
2011,Np2InNi2,95.8
2012,Sr2BeZn,57.9
2013,CaMn2(Si2O)2,202.0
2014,BeFeCl,139.0
2015,Li5ReN4,140.9
2016,SrTaBe,59.0
2017,MnNbSi,330.9
2018,Nd(BOs)4,343.6
2019,PrIn3,87.2
2020,BiAsO4,144.2
2021,NaCrAs,67.3
2022,K(SbSe2)2,31.3
2023,SiH2O,52.7
2024,BaSrSb,2.9
2025,LiBC,646.1
2026,TmSnAu,132.9
2027,BaGaBr,4.1
2028,HfBeCd2,116.6
2029,SmTiGe,122.8
2030,Mg3B(HO2)3,231.6
2031,Na2Pd3O4,245.7
2032,Yb(NiGe)2,157.1
2033,Ca6Ge2O,93.1
2034,Na3ScF6,98.5
2035,Ta2N,429.5
2036,BaAsPt,93.0
2037,AlN,443.8
2038,NaBe2Pd,39.4
2039,YbS2,83.6
2040,Dy2TlCd,79.1
2041,Sr2Si,65.1
2042,NbCu3Se4,78.7
2043,NaZr2Be,67.5
2044,P4PtF2,18.4
2045,BaNaCl,14.0
2046,SnP,152.6
2047,ZrBrN,161.1
2048,Ca3UN4,237.3
2049,NaBe2Cl,1.3
2050,VFeTe,235.7
2051,YbCo3B2,327.4
2052,SrBeBi,25.9
2053,K4BeNb,10.0
2054,KBaRu2,59.8
2055,TmPd3,192.7
2056,Rb(CoS)2,122.1
2057,Sb2Au,116.5
2058,CuRhO2,226.1
2059,BaInMo,3.6
2060,SmNi2,158.4
2061,Ti2AlMo,202.8
2062,KVP2S7,50.0
2063,TiCl3,63.3
2064,PHF2,22.2
2065,HCl,290.0
2066,Ho2CuRh,148.7
2067,SnAu,92.5
2068,MnAu4,157.1
2069,Mg3Mo,129.4
2070,V3Co,399.5
2071,Hf(CoSi)2,293.5
2072,BaMg2Fe,42.0
2073,TaAlPt,142.1
2074,UC2,270.9
2075,BaCaV,0.6
2076,CrO2,123.3
2077,MnGePd,176.4
2078,BaRu2W,73.1
2079,ZrSiO4,328.2
2080,BeVSi2,118.8
2081,Ni2Mo,373.3
2082,TlSbTe2,64.1
2083,TiSnPt,197.3
2084,Yb(CuSi)2,174.8
2085,Sb3Ir,194.5
2086,AlCrFe2,336.6
2087,LiBi,77.1
2088,Ca2CuSbO6,274.0
2089,Ca2CoO3,214.3
2090,KFe2S3,46.1
2091,Sr3PN,126.2
2092,TmHg,102.6
2093,NaTaN2,418.4
2094,NdSi,144.7
2095,Sc2BeSb,123.6
2096,DyFeSi,198.8
2097,Zn4P6N2O,247.4
2098,BeCrNi,254.6
2099,AlH3,81.1
2100,Sm4S3N2,161.0
2101,Th(GePt)2,157.0
2102,SmIO,103.9
2103,Rb2Ti(CuS2)2,80.1
2104,BaCa2Mg,24.0
2105,CoO,209.7
2106,CoH2SO5,92.0
2107,BeVNi4,258.0
2108,LuScZn2,104.1
2109,ThAl2,180.1
2110,InI3,12.3
2111,Rb2NiF6,36.5
2112,Nb3Ni,246.4
2113,TiHg,139.2
2114,PaC2,249.0
2115,Er2TeO2,180.9
2116,HfMoP,349.6
2117,TlBiP2S7,39.8
2118,NaH,102.8
2119,GaBN2,511.4
2120,Rb2H4Pt,29.5
2121,ScBeRu2,122.5
2122,FeCoGe,246.1
2123,IrO2,313.0
2124,MgCO3,260.8
2125,CeSi2Ru,184.3
2126,FePSe3,105.5
2127,DyTiGe,137.8
2128,Pr(Al2Fe)4,243.4
2129,Ce(Fe2P)2,338.0
2130,ThCoSn,166.3
2131,NdVO3,316.4
2132,YbAgSb,97.7
2133,Tm2CdSe4,74.1
2134,PmY,64.6
2135,KH3F4,53.8
2136,ScPO4,298.5
2137,Si3Os,192.6
2138,Li2NiSnO4,220.6
2139,BaC,16.4
2140,FeSbO4,403.9
2141,TmAu,144.7
2142,CeNdI4,46.3
2143,AlSiTe3,92.7
2144,NpSi3,187.9
2145,AsCl2F3,30.7
2146,SrCaO2,188.7
2147,SbS2NF6,20.8
2148,P2Rh,392.2
2149,Er2TlAg,99.6
2150,ZrInAu,162.6
2151,TiB,513.2
2152,NaHCO2,37.2
2153,HoIr,144.9
2154,NaTbS2,112.8
2155,Te(HO)6,96.1
2156,CaVF5,115.7
2157,Cd2Os(CN)6,79.6
2158,Eu(MnSb)2,75.0
2159,H6CNF,39.7
2160,NdOF,210.5
2161,VC,630.9
2162,Li2Mn4O5F3,180.3
2163,RhCl3,78.1
2164,Mn2P2O7,168.6
2165,Na2PdS2,118.7
2166,Yb3Zr,38.3
2167,YBi2IO4,160.6
2168,K2S5,28.2
2169,BaNa2Si,20.4
2170,CuAgS,119.0
2171,SrTl,45.8
2172,BeSnBi2,9.6
2173,KNdGeS4,58.1
2174,Sr2PbO4,171.8
2175,Mn2CrCo,196.1
2176,NaCuSe,85.6
2177,Ag2SnHgSe4,76.7
2178,RbAu3Se2,26.1
2179,B2Os,526.8
2180,Ca2GeO4,251.8
2181,CaN6,110.9
2182,RuAu3,199.0
2183,H4IN,16.1
2184,PrPPd,197.5
2185,Sc2Si2O7,226.4
2186,Ni3Ge,271.3
2187,MnBe2P,293.4
2188,Sc2BeIr,172.4
2189,WO2,203.2
2190,ThPt,168.6
2191,MgAs4,72.4
2192,K2HgO2,46.3
2193,Tb(SiNi)2,230.6
2194,Ba2YSb,11.0
2195,YSnF5,167.6
2196,NpSbTe,99.4
2197,SrSbPt,135.6
2198,MoWS4,168.2
2199,Na5LiN2,58.5
2200,Rb2WBr6,17.1
2201,SrLi2Ta2O7,360.8
2202,FeN,365.5
2203,FeBr2,73.6
2204,In2Co3S2,182.7
2205,KHO,62.3
2206,BaNa2Ga,18.3
2207,RbMnP,32.7
2208,Er2Al3Si2,160.2
2209,SbPt,158.3
2210,Cr2S5,70.5
2211,ZnSiNiO5,291.8
2212,YbO2,147.8
2213,KAuS,51.4
2214,Mg2Pb,64.8
2215,ZrTiBe2,161.1
2216,K2BaTi,8.6
2217,Li5CrCl8,46.5
2218,UAs,158.9
2219,Np(SiAu)2,155.3
2220,HoBPd3,232.0
2221,Dy(CrSi)2,146.4
2222,NaAuC2,44.2
2223,SrAu5,126.5
2224,Sb2TeSe2,77.9
2225,ZrH,187.3
2226,MgSnRh2,169.8
2227,NaVO2,239.4
2228,NdCuS2,153.9
2229,Ta3N5,400.3
2230,Sr(MnGe)2,107.3
2231,CeBrO,119.7
2232,LiMnSe2,41.7
2233,Tb(CrSi)2,147.5
2234,PrPb3,62.6
2235,Ag2GeS3,80.5
2236,HoMnGe,110.7
2237,PaTlO3,271.2
2238,Ca3SbN,133.1
2239,TiBeGe2,215.9
2240,Li2AlRh,108.8
2241,NaEr3,41.5
2242,Cr3SnN,412.6
2243,SmAs,187.4
2244,K2BeOs,77.4
2245,Rb3In,10.1
2246,V3Ag,157.1
2247,RbSbS2,31.4
2248,CaCN2,103.4
2249,CuCClO,36.2
2250,LiWO2,407.0
2251,CaMnF5,136.0
2252,KFeF3,102.5
2253,TaGaFe2,367.3
2254,Li2RuF6,77.9
2255,TlCoCl3,46.0
2256,Lu2ZnTc,137.0
2257,TiBeHg,113.7
2258,Be2ZnW,168.6
2259,Sb2Ru,184.8
2260,Bi2SeO2,155.7
2261,Rb2PtF6,58.4
2262,Sn7Ir5,213.4
2263,Rb2PdF6,34.6
2264,Li3NbS4,33.7
2265,Yb2SO2,100.9
2266,TiGaCo2,205.3
2267,CaCrF5,118.5
2268,Mn2Co2C,430.7
2269,NaTaBe,120.9
2270,NaMnP,120.0
2271,CaCuAs,161.8
2272,K3SiTe3,26.4
2273,LiS,87.1
2274,ZrNCl,206.5
2275,YBeCd2,93.7
2276,TmBi,141.6
2277,ZnH4(ClO3)2,48.2
2278,V5S4,220.8
2279,CaAlH5,41.9
2280,DyAlO3,402.7
2281,DyTlO2,193.7
2282,RbMnTe2,47.2
2283,WCl6,23.1
2284,USi2,178.1
2285,SrZrBe,42.1
2286,NaCaBe2B2O6F,205.8
2287,MnCO3,172.6
2288,Dy(GePd)2,149.6
2289,Rb2MnTe2,38.7
2290,TbGe,148.2
2291,RbBS3,37.9
2292,PtN,252.2
2293,Li2UO4,208.2
2294,YB2,356.1
2295,BaBiPb,19.2
2296,HgPbF6,38.5
2297,CuTe2Cl,23.9
2298,ErIn,68.0
2299,KSr3,10.8
2300,Ca(BC)2,430.4
2301,CeP,223.4
2302,Tm(HO)3,75.4
2303,Ta9(NiS3)2,194.0
2304,DyCoC2,224.1
2305,NbRu3,382.0
2306,TiBeOs4,242.5
2307,CuHOF,102.3
2308,Sr3(InP2)2,101.6
2309,AlCr2,337.5
2310,MnBeSn2,76.0
2311,Zn3CdS4,89.3
2312,BaBe2Si2O7,191.3
2313,ThSnPt,183.2
2314,Ba4ScCd,17.0
2315,Er3AlN,207.6
2316,NdMnSi,112.1
2317,Na2Nd2Ti3,281.6
2318,RbHoSe2,78.0
2319,Fe(BW)2,470.1
2320,Co2NiSe4,177.1
2321,TlPbI3,31.7
2322,NaBi2AuO5,152.7
2323,ZrIn3,127.0
2324,CrP4,277.6
2325,Rb2O2,42.2
2326,Nb3Sb,307.2
2327,LiBe2Ru,190.1
2328,BeCrP2,170.7
2329,CaCeMg2,44.6
2330,Hf2Ag,190.6
2331,CuAsSe2,74.7
2332,Cd(RhO2)2,214.2
2333,BeGa2Co,205.0
2334,YRh3C,309.3
2335,K2SnCl6,27.6
2336,BeNi2Mo,284.9
2337,Ti6O,208.8
2338,DySi,161.1
2339,AsIr2Rh,83.9
2340,K2Pb(SO4)2,82.7
2341,LuSbPt,166.4
2342,PrAu,101.5
2343,BAsO4,115.1
2344,TmScRu2,236.1
2345,MnHg,79.3
2346,PmBiRh2,103.9
2347,MgZrO3,335.5
2348,Be2NbPb,196.5
2349,Li3ClO,102.1
2350,SbAsF8,26.0
2351,CuH2(IN)4,24.9
2352,DyPO4,289.7
2353,CeCl3,52.3
2354,Ba3(HIr)2,65.3
2355,K2LiAlH6,51.8
2356,HoTiSi,139.0
2357,Sc2BeOs,99.1
2358,Ti2AsIr,152.4
2359,Li2PtF6,72.6
2360,Nd2PbSe4,123.5
2361,FeSb,180.7
2362,Rb2UBr6,22.5
2363,NiSb2,121.7
2364,NdTlS2,85.7
2365,BeV2Se,151.0
2366,ZrBe2Zn,146.8
2367,LiAl2Pt,161.4
2368,Li3(CuO2)2,156.7
2369,Ag3PO4,112.7
2370,PtS2,196.2
2371,HoGeAu,168.7
2372,ThRu3C,387.4
2373,PmAlAu2,119.8
2374,VCo3,387.0
2375,Sr2AlTlV2O7,161.2
2376,Be2FeMo,255.0
2377,Zn(CN)2,51.4
2378,Cu2SnHgSe4,70.0
2379,SbF3,25.4
2380,NaCaBe,41.8
2381,NiB,324.4
2382,YZn,143.2
2383,Na3MgP2HO8,129.4
2384,BeCoNi2,230.7
2385,Ho(CoSi)2,246.8
2386,DyTlS2,93.2
2387,Ba2TaTe,33.1
2388,Ba(BiO2)4,52.1
2389,TmIn,67.5
2390,NpAs,208.1
2391,TiNbRe2,419.9
2392,BeTcBr,169.5
2393,SO2,21.4
2394,Zn2NiN2,194.1
2395,Be2SiTc,196.1
2396,Yb(MnSb)2,56.1
2397,ErCdPd2,122.8
2398,Zn(SbO2)2,213.2
2399,USnAu2,105.8
2400,Mn3Hg,136.1
2401,InTeCl,34.3
2402,KH,35.1
2403,VP4,232.9
2404,BaCO3,128.0
2405,NaRe3,317.9
2406,NaLu3,28.1
2407,Ba(AsPd)2,132.4
2408,Sr2MnSO3,120.4
2409,ZrBe2Cu,157.4
2410,BaCdHg,13.2
2411,Sc2GaAg,113.2
2412,TbP,214.6
2413,Rb2Te5,26.9
2414,SbAsO4,179.3
2415,ScAs,102.5
2416,NpAs,124.5
2417,Ga2TeS2,61.9
2418,FeAs,193.2
2419,LiCa2Tl,44.2
2420,KBaV4,34.1
2421,MgCuAs,139.5
2422,KH3C2O3,30.5
2423,SiRh,142.7
2424,Al3Tc,154.6
2425,BeB2,576.3
2426,LiYS2,158.2
2427,Sc2AlOs,162.1
2428,NaPmHg2,64.3
2429,LuBr3,4.1
2430,TiBeTe,180.5
2431,ZnNi3Sb2,164.0
2432,Ca(GeIr)2,219.8
2433,Dy2SeO2,204.2
2434,KBeTc2,146.6
2435,ClF,32.0
2436,NpAs2,159.0
2437,Mn2Co3Ge,344.0
2438,YSi2,124.4
2439,BaBeCo2,72.0
2440,Mn5O3F5,126.7
2441,TiAgHg2,102.9
2442,PrCuO2,162.8
2443,DySCl,117.8
2444,H3BrO,22.1
2445,TbIn5Rh,121.2
2446,BaTlRu2,28.7
2447,NpIr2,342.1
2448,ZrPt,178.6
2449,Sm3AlN,92.5
2450,YAsRu,160.1
2451,Li4GeO4,143.2
2452,NbCoSn,89.1
2453,NbH2,267.6
2454,TbSe,44.3
2455,Zn(RhO2)2,257.8
2456,HfMnRh2,124.1
2457,PbBr2,32.8
2458,BeRu2Pb,198.5
2459,HfSiPd,253.2
2460,Hf2BeTc,216.5
2461,KBeGe2,36.1
2462,Cu2GeSe4,45.6
2463,NpO2,367.7
2464,Cd2SiO4,233.0
2465,KBe2Tc,119.1
2466,K3TaO8,92.4
2467,YbOF,195.3
2468,SbF4,50.3
2469,SrThBr6,56.0
2470,BeGa2Bi,19.9
2471,TiFeTe,265.9
2472,GaPt3,297.0
2473,BaAgSb,8.7
2474,TiGa3,182.6
2475,Ni2SnAs,39.1
2476,CaBe2Si,92.8
2477,LiYBe,90.5
2478,GeTe,147.3
2479,Rb3Re,13.1
2480,MoAs,220.7
2481,CdCuAs,45.2
2482,BaNaMg,4.8
2483,LiBeSi,159.7
2484,Dy(CrGe)2,133.2
2485,Th2Pd,133.5
2486,CuAs,136.8
2487,TiZnF6,57.8
2488,MnNbAs,111.2
2489,NaLi2Pb,36.0
2490,BaCo2Sb,39.6
2491,Ca3N2,137.5
2492,Ca(GeRh)2,178.2
2493,TaGaOs2,419.0
2494,Ca3AsCl3,100.3
2495,Rb2Zr2O5,168.7
2496,PdAuO2,122.8
2497,Ti6Si2B,283.0
2498,ScPt3,297.5
2499,BeFeTe2,148.6
2500,NbCo2Sn,170.4
2501,Yb(SiPd)2,157.9
2502,ZrNiGe,64.6
2503,Ca2BeBi,22.9
2504,TmSe,224.2
2505,Zn(InS2)2,90.3
2506,NbTlBr4O,69.6
2507,Be2PW,313.3
2508,SrBeBr2,42.2
2509,NaCrSe2,83.8
2510,CaZrGeO5,190.4
2511,BaMnCl2,47.1
2512,HfO2,360.8
2513,KInP2S7,45.6
2514,Ba4CaRh,7.1
2515,Li2BeNb,59.7
2516,Mg2H2O3,207.8
2517,ErAgSe2,142.8
2518,Mo2C,448.0
2519,CaC2,104.1
2520,GaRh,243.1
2521,LiBeCo2,137.7
2522,As3H5,95.0
2523,Dy2Cr2C3,235.2
2524,CeC2,160.7
2525,V2CrSe4,168.9
2526,ZrAg,150.8
2527,PuZn2,131.8
2528,AlWF5,140.4
2529,Pr(HO)3,99.9
2530,MgPS3,108.1
2531,Pr(SiAg)2,158.5
2532,TmCuSe2,117.6
2533,Ba4LiBe,9.6
2534,MnN,403.5
2535,Sm(CuSi)2,201.8
2536,Ca(FeN)2,307.5
2537,P2Rh3,250.5
2538,TiBeFe2,273.5
2539,RbCuO,51.4
2540,AuClO,80.0
2541,BaSi2Pd,85.6
2542,Ce(NiAs)2,190.3
2543,KAgO,103.6
2544,CrN,450.1
2545,MgInNi2,126.9
2546,Ca(AsO3)2,296.7
2547,VAuS2,158.7
2548,ZnSiO3,331.9
2549,Ba2ScBi,19.0
2550,LiHfPd2,113.7
2551,Mg(SbO3)2,227.5
2552,Zr2Cu,172.7
2553,TiAsRu2,125.2
2554,TbScGe,118.3
2555,Ni3GeC,291.7
2556,PbSe,94.0
2557,Ce(FeSi)2,234.9
2558,SmZnAu2,105.0
2559,NaBiSe2,88.3
2560,MgCN2,581.9
2561,Be2NbRu,100.6
2562,HoMg,54.8
2563,RbNdS2,85.2
2564,MnF3,34.5
2565,HfSiPt,196.5
2566,SnF3,130.4
2567,Nd2(Zn2Ge)3,142.4
2568,Ba2HfO4,239.9
2569,Ca(MgBi)2,71.1
2570,PuB2,262.5
2571,HoScRu2,233.6
2572,ErNi2,174.7
2573,Y2BeBr,64.1
2574,Zn(CoS2)2,166.4
2575,TbN,345.5
2576,PbBrF,79.2
2577,Li2CoO2,176.5
2578,BeCuBr,98.7
2579,SnPbF4,94.3
2580,HfIr3,419.8
2581,TaW3,470.5
2582,Ba4NbCu,16.1
2583,VAu4,177.0
2584,NdHg,75.6
2585,SrSi2,83.2
2586,Th(TeI)2,35.3
2587,KCuO,105.1
2588,UTeS,110.1
2589,MnH2SeO5,68.2
2590,ErSnAu,132.3
2591,NaBeCl2,34.8
2592,RbH3O2,54.5
2593,Ba4CdHg,10.4
2594,Ba2NaCu,23.7
2595,BaSn2(HO2)2,83.7
2596,Pr(FeSi)2,236.9
2597,LiNd2Ru,111.0
2598,MnBePb,49.6
2599,Li2NdAs2,74.7
2600,Si3NiP4,157.7
2601,AlO,110.8
2602,KAgC2,31.1
2603,TbS,252.8
2604,TaGaCo2,198.0
2605,Er(MnGe)2,161.8
2606,Sr2MgUO6,178.0
2607,UAl4,132.0
2608,LiPrO2,252.6
2609,AgF,86.7
2610,Nb(Te2I3)2,24.1
2611,ZrSnPd,182.6
2612,Ti4ZnO9,89.6
2613,K2NaScF6,98.8
2614,Ba4YSc,21.7
2615,BaGaBr2,38.2
2616,Ca3N2,178.1
2617,NdMnSi2,176.6
2618,Ta2Co,340.2
2619,Mg(CrS2)2,95.5
2620,Lu2IrRh,181.6
2621,USnRu,168.5
2622,DyPPt,231.7
2623,Na4SrBe,11.2
2624,Sr2FeBrO3,115.7
2625,CaPd3C,189.1
2626,MnAlPt,234.8
2627,Ba4Na(BN2)3,116.1
2628,K2Mg2Si2O7,220.1
2629,NaY2Be,11.9
2630,Cr3Pt,407.1
2631,CrHO2,81.4
2632,NbAu2,297.2
2633,LiMnPH2O5,101.7
2634,Rb3TaO8,81.4
2635,KB6,355.2
2636,BeNiRu2,236.1
2637,TbHg,90.0
2638,DyMgRh2,184.5
2639,Eu2H3Cl,116.9
2640,RbTeAu,25.0
2641,Ba4NbSe,16.3
2642,ZnPd2Au,137.6
2643,ScNi,176.2
2644,Sc3TlB,162.3
2645,KNiIO6,171.4
2646,Rb2PbO3,58.9
2647,Li2GaRh,104.4
2648,NpGa5Co,201.8
2649,TiInCo2,214.5
2650,Yb2AsAu,134.0
2651,VAsPt2,198.6
2652,Ba2TiBr,19.4
2653,RuSe2,307.6
2654,UTe2,65.4
2655,TlAgI2,31.4
2656,Lu6FeSb2,122.5
2657,LiCaAlF6,120.7
2658,YGa2,180.2
2659,SmPPd,208.2
2660,Nd(SiPd)2,194.6
2661,ThSbRh,194.7
2662,Be2TlMo,201.8
2663,NaSr2Tl,31.2
2664,TiS3,160.3
2665,CeTiGe,113.4
2666,BaCd,37.6
2667,Li2HfO3,376.9
2668,BaGaBO3F2,167.7
2669,BaZnO2,132.1
2670,BaCuCl2,33.8
2671,Na2H6PtO6,71.1
2672,Na5InO4,85.1
2673,SrHClO,70.2
2674,LiCoS2,165.2
2675,Ca5B3O9F,159.6
2676,ZrIr,187.0
2677,MnBe2Tl,176.5
2678,Rb2NaTiF6,90.2
2679,CdS,129.5
2680,Pr2SeO2,167.5
2681,Ba2YZn,17.6
2682,BaNaZr,13.0
2683,AcTlTe2,80.4
2684,Pr3In,66.7
2685,TaN,715.5
2686,TiF4,65.8
2687,ScBeV,123.2
2688,Mn2OF2,139.9
2689,Te2I,54.0
2690,BaPt,76.0
2691,Rb2TlInF6,81.3
2692,Li3PO4,145.1
2693,TiCrO4,327.5
2694,Li5MnO5,94.3
2695,BeTlBi,76.7
2696,TiBe2Ni,167.5
2697,KH2I3O,20.4
2698,CdGeAs2,79.7
2699,Sm2MgGe2,114.4
2700,Na2CdHg,21.5
2701,LiP(HO)2,31.2
2702,Mg2Cr3O8,209.0
2703,FeCuO2,192.0
2704,TlF,69.3
2705,Tl(CuS)2,80.7
2706,CdI2,40.9
2707,V2ZnO6,246.5
2708,Cd(InS2)2,80.5
2709,CaPdF4,104.6
2710,TiAsOs2,162.5
2711,TiAlCo2,221.1
2712,YHO2,235.5
2713,MgBePb,73.5
2714,TaBeNb,258.3
2715,Ca2SiO4,136.3
2716,Ga2Te5,45.7
2717,CaGaSnH,107.8
2718,MnBe2Cd,38.5
2719,LiAuF6,49.0
2720,Sb2Te,76.0
2721,HfGa3,175.1
2722,Na2SO3,111.4
2723,Co3B,338.0
2724,V2ZnO6,173.1
2725,SmCdAu2,104.8
2726,Cd2As2O7,116.6
2727,Sm3V,34.0
2728,PrTmMg2,54.3
2729,NaAlAsO4F,238.9
2730,MgTi3,108.6
2731,BaHg2(ClO)2,56.9
2732,Ce(PRu2)2,302.5
2733,Sr2TiBe2,77.4
2734,TeWSe,91.7
2735,PrSi2,110.9
2736,FeSnRh2,225.7
2737,SiH4,8.5
2738,MoAsPd2,222.3
2739,Ta(TeBr3)2,18.3
2740,K2TeOF4,56.6
2741,LiCrO2,199.3
2742,Zn(CrSe2)2,93.8
2743,CdInGaS4,50.7
2744,BeFeRu2,210.5
2745,SnI4,11.3
2746,RbNdSe2,71.8
2747,InNi,143.6
2748,CaGa2,127.1
2749,Ca(CuN)2,251.7
2750,MgCoF6,81.4
2751,CaSnF6,157.2
2752,Li2MgCu2(Si2O)2,199.1
2753,Sr3Ge2(BO)6,173.4
2754,K2BaMn,14.1
2755,SrTiO3,314.0
2756,NaPaO3,287.4
2757,SmHoRh2,143.0
2758,LiClO2,34.6
2759,B2Au,204.1
2760,KCO2,58.7
2761,In2Au,77.3
2762,HoSbPd,85.0
2763,Te2Mo2W(SeS)2,123.4
2764,Sc2AgRu,159.3
2765,CeCoGe,125.8
2766,YbOs3,261.8
2767,Na2CaBe,32.3
2768,YMn2,160.4
2769,CrOF,116.0
2770,RuN,288.2
2771,Hf(B2H3)2,20.0
2772,YbPrCd2,64.7
2773,Ba(PRu)2,199.8
2774,U3C,199.7
2775,Sc2FeSi2,212.2
2776,AuCN,26.9
2777,CaSiO3,139.8
2778,UAlNi4,227.9
2779,SrClF,94.4
2780,ZrNi2Sn,187.2
2781,HfSn,172.2
2782,Li3PrSb2,94.8
2783,Er2Si2O7,200.2
2784,SmOF,223.3
2785,YbSi2,47.3
2786,Sc2ZnAu,128.3
2787,ScBeSn,86.8
2788,TiTe2,80.1
2789,MnNi3,256.0
2790,CaSn2O5,153.5
2791,TbF3,158.0
2792,IrPbBr,1.7
2793,Yb(AlSi)2,136.6
2794,Zr3Tl,133.0
2795,NbTe,164.5
2796,BeRh,380.8
2797,Tb2AgIr,147.0
2798,SmMgGa,104.9
2799,Dy(CuSi)2,201.8
2800,ZrPtPb,88.8
2801,Tm2CdS4,89.8
2802,PrBS3,93.3
2803,Li2VO3,250.3
2804,SmTmMg2,54.5
2805,Sm(GeRu)2,206.1
2806,Li7SbO6,182.7
2807,PrNbO4,185.3
2808,PbF2,103.7
2809,Pm2MgGa,67.5
2810,BeCrSi,275.6
2811,ScBeIn,160.4
2812,Th3P4,194.2
2813,RbFeSe2,29.9
2814,Yb2HgGe,87.7
2815,PrIn,65.2
2816,CoB,474.8
2817,Tb2S3,161.4
2818,K3AlF6,105.3
2819,CrAsRh,194.1
2820,Tl3BSe3,29.5
2821,TaTl3S4,53.0
2822,Pm2S3,104.7
2823,TaTc,487.8
2824,ErAg,107.9
2825,U(OF)2,429.5
2826,AgAuF4,62.5
2827,TePb2O5,116.9
2828,VZnSF5,55.8
2829,NaDySe2,94.7
2830,TbNbO4,226.2
2831,Ni3Sb,153.5
2832,AcH3,79.1
2833,Na2CO5,41.1
2834,ZrPdF6,28.7
2835,SmCoO3,348.4
2836,CdPd,166.0
2837,HgF2,42.8
2838,NbV3,194.2
2839,BaLiCd,2.9
2840,BaCaO2,150.8
2841,Zn2CoN2,163.4
2842,Ba(FeS2)2,73.0
2843,HoPt3,257.8
2844,Te3SeO8,68.7
2845,HoN,363.0
2846,YMnSi,119.7
2847,Ti3Nb,126.2
2848,Ti3Hg,238.3
2849,MnSiIr,406.8
2850,Sm(HO)3,111.5
2851,K3Nb3(BO)2,282.8
2852,BaNd2ZnS5,106.2
2853,MgV2O6,214.9
2854,CoTe2,156.2
2855,LiZrPt2,123.2
2856,TlGaO2,132.4
2857,BCl3,19.9
2858,Ba(PRh)2,162.6
2859,Sr(AsRu)2,179.0
2860,CaPtF6,42.7
2861,RbBaTaS4,47.1
2862,ScGaRh2,261.1
2863,Mg2Bi2O5,162.4
2864,TmAg,111.0
2865,Ca(CdAs)2,101.5
2866,MnAuO2,136.4
2867,TlPd3,155.1
2868,ZrBeCr2,168.6
2869,KBeNi2,60.2
2870,Al2Au,143.0
2871,AlCuO2,299.0
2872,NbInS2,142.5
2873,HfZr,158.5
2874,SmTe,166.0
2875,Ca2AgSbO6,252.2
2876,HoAu,138.8
2877,Sr3Ti2O7,284.1
2878,Tl2TeCl6,30.0
2879,CaBeCr2,143.5
2880,KTlO2,129.3
2881,SrMgSi,98.8
2882,CuPtO2,221.5
2883,HfSiRh,275.5
2884,NaAsOs2,176.8
2885,YSi,160.5
2886,RbNaS,47.2
2887,KMgH3,72.3
2888,GeF2,20.0
2889,KSc(MoO4)2,92.4
2890,KGeBr3,33.9
2891,BaTeCl,9.6
2892,Ba4SiBr,15.1
2893,LiYF4,173.5
2894,Lu2MgSe4,77.5
2895,Rb2TeO3,46.4
2896,HF,40.8
2897,BaNaIn,2.0
2898,LiBeGe,54.7
2899,Nb3In,255.9
2900,AgAsO2,68.3
2901,Na4GeO4,103.6
2902,Ce3Sn,86.6
2903,ErFe4B,218.1
2904,Mn2CoGe,162.7
2905,InN,162.6
2906,CaCO3,160.5
2907,KAlF4,111.2
2908,HgOs,297.6
2909,Rb3BS3,39.7
2910,BeCrGe,187.9
2911,Li2VFeO4,361.9
2912,ThTeO,183.8
2913,TiF3,165.4
2914,PrSn3,71.8
2915,HoCd,79.6
2916,Lu3O2F5,198.8
2917,HgO,146.2
2918,PdF2,99.5
2919,TiAl3,186.7
2920,HfGePt,99.9
2921,Sr(GeRu)2,166.2
2922,GeRu,206.1
2923,PrSb,144.8
2924,HgSO4,80.3
2925,K3LuSi2O7,179.8
2926,KYBe2,73.3
2927,KBa4W,13.0
2928,Ba2YBiO6,246.1
2929,PrCl3,55.0
2930,TmSi2,95.5
2931,GaCo2Ni,183.3
2932,Mn3ZnC,377.9
2933,BeVSe2,178.6
2934,YHfBe2,172.7
2935,Ti2B,282.4
2936,Pr3IrO7,164.9
2937,RbAs,35.0
2938,AlCo3C,448.9
2939,YbC2,120.4
2940,Y(MnBe)2,160.2
2941,LiBeNi,176.5
2942,Pm2IrPd,148.6
2943,Na2SnF6,48.9
2944,BaCeN2,194.1
2945,HoH2ClO2,156.1
2946,Sc2AlTc,145.1
2947,Ag2O,128.5
2948,HfPd,166.0
2949,PaO,388.7
2950,Er(Al2Mo)2,227.5
2951,Na2CN2,86.7
2952,Sc2Be2Pd,59.3
2953,LiAlSe2,75.4
2954,DyRh5,280.8
2955,TeAuI,29.7
2956,NaErCl4,35.0
2957,NdRh,117.2
