,pretty_comp,et_c13
1996,Ba3SbP,0.2
1997,KPrTe4,13.2
1998,SbTe2F6,18.1
1999,Rb2NiF6,17.8
2000,TaTeBr9,5.5
2001,CeH2,56.0
2002,NaMgBe,20.7
2003,LiTaO3,86.6
2004,PtS,119.6
2005,Be2CrHg,56.3
2006,Ti3In,104.4
2007,BaInBr,22.4
2008,HfBe2Zn,67.7
2009,MgRe3,223.9
2010,Ag(TeMo)6,18.5
2011,HoCuSb2,57.4
2012,K4SnSb2F4,21.7
2013,NaGaTe2,10.0
2014,KPrO2,34.1
2015,Sm3InN,40.4
2016,KFe2S3,21.6
2017,Na3SbSe4,15.9
2018,MgCuSn,43.7
2019,Hf2CuSb3,64.9
2020,CuH2SO5,33.3
2021,PmInAg2,67.4
2022,Pr(SbOs2)2,47.8
2023,CrC,175.8
2024,ZnSeO3,65.7
2025,LiHfPd2,128.2
2026,Tb(SiNi)2,99.5
2027,Cd(GaS2)2,35.9
2028,TaAlNi2,172.4
2029,ErNi5,102.3
2030,GaSi(MoS2)4,44.7
2031,YH3(CO2)3,54.7
2032,Mn2InCo,176.0
2033,NaTeAu,11.7
2034,KH2N,6.7
2035,GaAs,23.7
2036,VAs,92.2
2037,RbCaF3,21.4
2038,BiO,66.5
2039,KHoS2,27.6
2040,HfTaNO3,104.3
2041,NaTbSe2,23.0
2042,AuCN,13.5
2043,SiH2C2(NF)6,13.0
2044,ZnCdS2,55.6
2045,ZnSbF6,25.3
2046,TbRh,97.9
2047,Mg(AlSe2)2,13.4
2048,LiWO2,65.6
2049,PaAs2,69.8
2050,NaMgF3,23.4
2051,Mn(AlTe2)2,19.7
2052,ScAl3,38.3
2053,Ca3SbAs,1.5
2054,NaBO2,33.4
2055,Rb2Al2Sb2O7,17.9
2056,Ba2CuF6,34.5
2057,SnP,29.6
2058,Ho(PRu)2,97.3
2059,NaLiPt,40.8
2060,Li2TiF6,28.2
2061,Y2BeGa,26.0
2062,YAl,56.8
2063,RbNO3,15.9
2064,HoBiPt,67.3
2065,Sr4TiBe,8.9
2066,TmPO4,102.3
2067,Ho(SiRu)2,104.9
2068,Be2GeIr,150.2
2069,Ce2SO2,66.1
2070,CaCoO2,60.7
2071,Th(MnGe)2,102.0
2072,Sm3AlC,34.7
2073,NaCuO,35.0
2074,K2TeO3,11.9
2075,Li2CrCl4,18.9
2076,NaMnSb,21.4
2077,Ba2SnCl,19.6
2078,B2Os,170.9
2079,MnAu4,131.7
2080,KBaV4,11.4
2081,ThAg2,60.0
2082,CdHg2,21.7
2083,Zn(WN)2,143.5
2084,BeVOs2,209.7
2085,Rb2MgH4,2.4
2086,Mn2CoSb,216.0
2087,KScO2,44.0
2088,TePb,35.7
2089,BeNbCd,82.6
2090,ErVO4,89.9
2091,SeI2,4.3
2092,CdSnAs2,40.0
2093,HfH3,65.6
2094,InS,30.3
2095,Tl2SiSe3,10.4
2096,V3Te4,45.9
2097,Pd(SeBr3)2,9.4
2098,CoSbS,50.9
2099,Mg2Sn3O8,86.6
2100,VOsCl,146.0
2101,KRb2CoF6,17.3
2102,Ta(TeBr3)2,11.4
2103,InAgSe2,43.8
2104,BaSnHgS4,23.1
2105,CuCClO,5.9
2106,LuAgPb,61.8
2107,Dy(CoGe)2,101.1
2108,Tm2Al3Si2,62.7
2109,ZrBeCd,68.7
2110,Ni4Mo,186.6
2111,NbCd3,76.2
2112,BaZnCO3F2,38.6
2113,SrO2,39.5
2114,BeHgPd2,126.1
2115,LiBe2Ni,58.0
2116,Sm2AlNO3,131.7
2117,LiMnSbO4,64.2
2118,TlZnF3,61.2
2119,ZrAsRh,142.8
2120,FeSiW,158.7
2121,BiI3,6.6
2122,Ba3N2,13.6
2123,BaTe2,20.6
2124,Ca(InTe2)2,15.5
2125,DyZn,51.4
2126,ScS,27.7
2127,Cd(HO)2,51.2
2128,Tl3SbSe3,12.4
2129,CeCd,41.8
2130,Sc6FeSb2,52.1
2131,BaTiPd2,57.0
2132,AlV3,194.8
2133,Ca2BeIn,31.1
2134,Ba(AgS)2,39.5
2135,Li2MoO3,40.8
2136,RbFeSe2,7.3
2137,VNiSb,92.8
2138,Ba2HfTe,24.8
2139,V3As,112.9
2140,CeBi,43.7
2141,NaCuO2,60.2
2142,Ca2SiB2O7,76.5
2143,NaC4N3,9.9
2144,NaLiICl,10.0
2145,DySnPd2,102.9
2146,RbLiCl2,9.2
2147,Ca2Ti2O5,114.4
2148,TeOF2,17.8
2149,TbP,26.3
2150,U2Ga2O5,115.4
2151,Be2SbW,83.0
2152,Ho(CuSi)2,82.4
2153,Ba2HgCl,19.3
2154,TbInCo2,74.5
2155,MnAl,149.6
2156,Sc2ZnPt,90.5
2157,CaO2,38.4
2158,RbAuSe,1.5
2159,Pr(CuSi)2,74.9
2160,Ti2H4Pd,104.5
2161,Zr(TiGa2)2,63.0
2162,Tm(CuSi)2,83.5
2163,Rb2NaVF6,28.0
2164,AlWO4,150.8
2165,CaMn2Be,61.1
2166,K2UTe3,16.4
2167,Rb(SbSe2)2,17.7
2168,HfBeNb2,122.5
2169,Ca(SnO2)2,93.3
2170,MgWO3,103.0
2171,RbNiBr3,8.3
2172,Pd2Cl2O,41.4
2173,Li(CO)2,37.4
2174,YTi,68.4
2175,YVO4,84.6
2176,KAgO,15.8
2177,LiTiV2O6,96.2
2178,BaMgO2,54.7
2179,YCuO2,88.1
2180,BeInOs2,121.5
2181,Be2TcIr,177.8
2182,AlVOs2,180.4
2183,ZnCoPHO5,31.8
2184,Na2ZrSe3,21.7
2185,Mg2Cr3O8,74.4
2186,TlPbI3,14.2
2187,Rb2Sn2O3,5.7
2188,Ti2BeFe,107.7
2189,Mn2AlB2,96.6
2190,LiEr2Tl,46.1
2191,KBaMo,8.5
2192,Te2Mo,26.1
2193,Na2O,22.1
2194,LiPm2Rh,47.4
2195,BaSrNb,11.9
2196,Sr3MnN3,43.3
2197,MnInRh2,136.1
2198,Y2BeSn,25.7
2199,Ta2OsW,168.5
2200,NaMgSb,15.7
2201,MgSiN2,152.8
2202,HfZrZn2,100.8
2203,Na2CO5,7.5
2204,LiMgAs,23.8
2205,P4S5,6.8
2206,CaVF5,53.6
2207,ErAu2,81.8
2208,CaO,47.8
2209,Rb2Li2GeO4,34.5
2210,BeInW2,117.2
2211,YbI2,8.4
2212,MgVF4,78.5
2213,Ba(MnSn)2,32.5
2214,Yb(MnSi)2,80.1
2215,YCd2,40.0
2216,InOF,88.4
2217,Be2ZnFe,97.9
2218,Pm2SiHg,64.4
2219,Rb2Cu(BrCl)2,3.2
2220,YAlAg2,75.4
2221,SmC2,23.7
2222,YAlSi,32.0
2223,Li2ZnGeO4,66.1
2224,SmDyRh2,98.9
2225,Mg2Pb,23.0
2226,TiSiPd,123.1
2227,CaBe2Fe,49.5
2228,Sm2PbS4,40.7
2229,RuS2,57.0
2230,U(FeGe)2,112.0
2231,HoNi,81.9
2232,Er(CrSi)2,104.6
2233,NdCoO3,133.7
2234,Dy(FeGe)2,100.8
2235,Pr3Al,33.1
2236,PW,147.9
2237,NbTlO3,95.9
2238,Li4Mn(BO3)2,66.8
2239,Na2Te,13.4
2240,TiBeSi,52.2
2241,B6P,70.5
2242,SnPbF4,25.0
2243,NpSnIr,116.6
2244,HfAsRh,163.0
2245,TmTaOs2,137.6
2246,ThCu2,74.9
2247,ScBeCl2,26.0
2248,KErO2,39.5
2249,MnAlF5,27.9
2250,PAuS4,14.2
2251,Yb3Zr,22.7
2252,LiCd2Ni,1.3
2253,Be2NiMo,119.8
2254,GaH3NF3,29.4
2255,KBe2Fe,35.9
2256,BeNb2Fe,147.5
2257,TiFeSn,79.4
2258,SnBrCl,10.1
2259,Mn2NiO6,7.5
2260,Ca(As2Rh3)2,132.7
2261,HoTlS2,32.8
2262,ZnAgF3,62.4
2263,Ni3Hg,139.4
2264,Sr(CdGe)2,39.7
2265,InPO4,82.5
2266,NpSe,17.1
2267,Dy2Tl,29.9
2268,BaBiBO4,31.5
2269,HoCoSi,95.5
2270,SbRh3,155.8
2271,RbF3,24.3
2272,Mn2BeCd,102.7
2273,LuFe2,127.8
2274,LiCoS2,33.6
2275,Na8NO3,20.0
2276,Hg3C,55.9
2277,MgBe2Tl,35.1
2278,Na3Mo(OF)3,32.2
2279,MnBe2Nb,132.1
2280,Sc4BeTc,54.2
2281,Be3Ir,107.2
2282,Ti4As3,67.5
2283,Ca(NiP)2,74.1
2284,YTiGe,58.3
2285,USeO,82.3
2286,YBeCd2,56.7
2287,K2PAuS4,11.5
2288,LiClO2,18.4
2289,Ce(CoP)2,106.3
2290,ErNbRu2,117.3
2291,Ce2Dy2O7,81.4
2292,ErTlO2,50.6
2293,PrAgPb,36.5
2294,PaIr3,183.6
2295,NiTe2,34.4
2296,Ba2Zn3(AsO)2,38.5
2297,Ga2Pt,91.7
2298,Li2VO3,45.1
2299,SrPdF4,57.6
2300,SF6,2.3
2301,K3YF6,21.4
2302,Rb2NaCrF6,28.2
2303,ZnP2(HO)4,15.7
2304,ZrAgMo,124.7
2305,Zn(CrS2)2,62.2
2306,C3NClO4,5.5
2307,MgCl2,13.7
2308,BeV2Pt,155.9
2309,KCdSb,15.3
2310,NaCu2As,70.4
2311,NaCSN,11.9
2312,Np(SiRh)2,102.0
2313,RbAgO,15.3
2314,MoW2(SeS2)2,9.3
2315,MnCu2GeS4,41.5
2316,TiBe2Os,114.2
2317,BaNaLi,8.2
2318,LuSbPt,78.1
2319,CaPt5,120.6
2320,YFe2,114.5
2321,NbInS2,31.2
2322,MnPO4,14.1
2323,NdCoGe,57.3
2324,Nb3CoS6,49.8
2325,BaAuO2,44.1
2326,LiAuF4,29.2
2327,Ti2AlTc,138.8
2328,LiYbF4,50.8
2329,Nb2VAs,172.0
2330,RbBaSiHO4,47.5
2331,Mn2AlV,149.8
2332,TmIO,12.3
2333,Er(CuSi)2,83.0
2334,ScPRu,113.5
2335,Cd2As3I,24.1
2336,IrBr3,10.7
2337,NiO,171.5
2338,TbCo2,117.3
2339,CuO,11.3
2340,CeMg2Ag,37.0
2341,Mn(GaS2)2,32.2
2342,UCo4Sn,164.7
2343,CuAsSe2,21.2
2344,LiMn2(BO3)2,58.4
2345,BeGa2Co,80.8
2346,SrBeSe2,8.8
2347,TiZnO3,105.7
2348,BeNi2Mo,177.7
2349,Nb2CrSe4,58.9
2350,SrLiSb,24.8
2351,NaAcTe2,12.0
2352,Cd4SF6,80.3
2353,Rb3Nb,6.1
2354,FePH5CO4,9.9
2355,ZrBrN,12.7
2356,KAu(I2O)2,13.6
2357,TiTl2F6,25.5
2358,SmMnSi,80.0
2359,Ag2H3IO6,85.2
2360,NaHoO2,62.8
2361,KLiSO4,25.7
2362,RbPbF3,17.9
2363,Sc2BeCl,12.0
2364,RbLiO,11.1
2365,MnZnF4,58.2
2366,Sr3(InP2)2,35.1
2367,Sr2Si,14.3
2368,VCu3S4,19.6
2369,CoS2,24.6
2370,BaAl4,31.7
2371,Ba2SnS,34.5
2372,SiPbO3,171.7
2373,Ti3O2,190.9
2374,AlWF5,43.3
2375,MnBe2Ir,194.2
2376,RbNdTe4,13.7
2377,Mg2BeFe,27.8
2378,BaYSc2,25.9
2379,Li2AlBO4,58.0
2380,HoSbPd,71.4
2381,NdVO3,138.5
2382,BaSrTe,20.7
2383,Xe(OF)2,4.9
2384,Te2MoWSe2,2.0
2385,NdFe5,124.0
2386,Sb2Te4Pb,24.0
2387,ZnMoF5,55.2
2388,Be2FeMo,179.9
2389,Sr2C(NCl)2,33.3
2390,Sc2FeAs,114.1
2391,BeV2Cd,101.6
2392,Be2BiIr,82.7
2393,MgB2,36.5
2394,As8S9,12.7
2395,ScAuO2,110.1
2396,BePdRh2,162.5
2397,BaY2O4,84.3
2398,CaTbF6,21.7
2399,TlAs,33.0
2400,BaLiBr,11.5
2401,Na3BP2,13.9
2402,Mg3V2O8,80.1
2403,DyYZn2,50.2
2404,YbGeO3,112.8
2405,LuSBr,10.7
2406,MnInCu2,108.7
2407,Be2SiTc,69.1
2408,Si2Ru,160.8
2409,Y3Au2,62.0
2410,Ba2Mn2Sb2O,31.5
2411,ThCoSn,93.3
2412,Ta2CrRu,144.7
2413,SrLi2Nb2O7,62.3
2414,Li3Co(OF)2,42.7
2415,CuBr2,19.9
2416,SmLuZn2,50.3
2417,LiAlO2,69.6
2418,ErSCl,13.9
2419,BaBiBr,20.7
2420,Mn(InS2)2,38.2
2421,YAuO2,94.1
2422,ZrBe2Cu,104.9
2423,HoMg,38.4
2424,Yb(MnAs)2,55.1
2425,Na3SbO4,24.9
2426,HfMgAu2,115.9
2427,TbAsO4,91.7
2428,Tm2RuPt,121.6
2429,BeZnP,21.9
2430,VGaNi,116.6
2431,Be(CN)2,59.7
2432,K3H5Pd,13.2
2433,BaNiRu2,74.0
2434,TbTl,56.0
2435,CeSiOs,64.5
2436,SmTl,53.9
2437,UNi5,146.3
2438,Li2BeNi,31.4
2439,TiZnSiO5,88.0
2440,TlHg5Cl,8.9
2441,TiInAu2,125.2
2442,NdMnAsO,76.6
2443,MnSbRh,94.1
2444,TiInPd2,138.0
2445,ZnNi3Sb2,79.6
2446,KH3F4,13.1
2447,TiAlF5,33.0
2448,Y(MnBe)2,82.0
2449,ErAg,61.2
2450,KErTe2,19.7
2451,Na2BePb,20.2
2452,ThH2,110.8
2453,MgBeV2,89.6
2454,KCaBr3,6.3
2455,MgC2,36.9
2456,K4V2O7,16.2
2457,LiUAsO6,48.1
2458,DyCuSn,46.3
2459,Li2Pd,25.2
2460,KMgSb,15.0
2461,ErAl3,35.3
2462,Mg2TaBiO6,96.0
2463,NaHF2,31.4
2464,CeCr2Si2C,85.0
2465,Mn2OF3,24.4
2466,CaTiPO5,74.4
2467,Be2NbPt,166.1
2468,Cu2H3ClO3,36.9
2469,Pd(PbBr3)2,16.2
2470,SrH2,17.7
2471,MnH4(BrO)2,14.2
2472,InCoSi2,111.9
2473,Ba2YCo3O7,91.1
2474,FeAs2,32.9
2475,Nb2CrAs,174.7
2476,CoTe2,43.6
2477,Mg5(HO3)2,19.5
2478,K2Li4UO6,5.4
2479,IClO3,92.0
2480,KAuF4,24.6
2481,DyTlO2,49.8
2482,Rb2SnCl6,13.8
2483,NdMnPO,80.0
2484,K2RhF6,21.3
2485,Rb2P3,9.1
2486,Pr(Al2Fe)4,66.3
2487,YTl,54.6
2488,HfAlCu2,117.0
2489,BeHgRu2,170.6
2490,Al4CN3O,115.8
2491,UTl3,47.7
2492,PH4I,13.5
2493,BaGaW2,56.0
2494,FeSiTc2,201.7
2495,ZnCO3,78.4
2496,UAg3,80.8
2497,Sr2BeOs,10.4
2498,Pr2Tl,28.8
2499,Lu2NiOs,96.5
2500,Si3Os,135.0
2501,ZnBiF6,24.5
2502,ZnH4(ClO3)2,29.9
2503,Li2PmGa,27.9
2504,Zn(CrN)2,40.3
2505,CaSn,24.4
2506,Co3Ni,159.5
2507,TiAlCu2,118.9
2508,TbS,25.5
2509,BaEr2CoO5,147.1
2510,Tm2CdOs,89.1
2511,TaB2,213.7
2512,HgC2(SeN)2,10.9
2513,BaV2P,14.4
2514,TaCoSb,113.8
2515,Li2MnOF3,54.2
2516,ZrNiGe,111.3
2517,NaBeBr,10.9
2518,BeCdCu2,83.1
2519,Ce(FeSi)2,90.6
2520,Ca4BeIr,25.5
2521,Be2FeP,105.3
2522,Ca2BeW,43.6
2523,SnHgO3,103.6
2524,Ga2BiS4,9.1
2525,HoVO4,87.7
2526,Be2VCl,7.6
2527,K2NaGaP2,17.9
2528,H6PbCNCl3,8.2
2529,TbH3(CO2)3,56.0
2530,TmBi2BrO4,33.8
2531,RbLuS2,28.9
2532,BeIrOs2,226.6
2533,Mg(CN)2,35.9
2534,Li2Mn4O5F3,73.0
2535,B4CCl6O,6.4
2536,Al2CdS4,72.0
2537,Ba3N,3.9
2538,BeNi2P,114.3
2539,Nb6C5,150.3
2540,TiBeGe2,51.7
2541,Li2PmSi,31.5
2542,Tl3F,21.4
2543,NbAlRu2,150.7
2544,P2Ir,78.6
2545,Sr(CuGe)2,47.8
2546,Be2CuBr,27.6
2547,NaSrP,21.4
2548,TbCd3,39.8
2549,YAl2,33.9
2550,Ca(FeN)2,90.5
2551,Rb3Cr,3.2
2552,TaBeRu,167.1
2553,NaSmO2,33.8
2554,InAgTe2,34.9
2555,BaCaCr,16.5
2556,Zn2SnSbO6,106.9
2557,HfAlAu2,140.3
2558,HfGaCo2,172.1
2559,Mg(BH4)2,10.9
2560,SrTaBe,50.0
2561,K2TeI6,11.6
2562,Na5LiN2,17.7
2563,BeNi2Ir,193.9
2564,Ta4O,171.4
2565,NaErSe2,23.1
2566,V3Sb,110.6
2567,TiAsRu2,220.3
2568,ZrAs2,64.2
2569,KTm,2.1
2570,LiCN,6.1
2571,HfN,118.0
2572,ErI3,4.1
2573,BaBrF,34.7
2574,GaGeRu2,133.8
2575,TaBe2Os,205.5
2576,BeW2Se,84.3
2577,NaErS2,26.3
2578,KMnCl3,18.4
2579,XeF2,11.0
2580,RbBiF3,30.3
2581,ErSi2,50.9
2582,BaThO3,64.4
2583,Be2NbMo,107.6
2584,Ti2CrTe4,45.0
2585,Ce(MnSi)2,98.7
2586,Th2Pd,65.9
2587,BaSi2Br,8.0
2588,NbGaO4,102.6
2589,LuTlTe2,25.0
2590,PbCl2,29.1
2591,Co2C,190.6
2592,Sr(ZnAs)2,31.1
2593,Si2SnO6,62.9
2594,BaSiN2,42.4
2595,Li2InPd,58.5
2596,LiHfRh2,115.7
2597,VAu4,129.9
2598,Cr2FeSe4,39.4
2599,Ce3Sn,48.8
2600,ZnNiF4,74.9
2601,Nb3Ga2,115.5
2602,DySbPd,52.3
2603,TiMnBe2,107.0
2604,HfRh,177.4
2605,Y3TlC,33.5
2606,NbCrCo,126.3
2607,MgSiO3,77.5
2608,ZrZnAs,97.4
2609,Sm2CdS4,33.9
2610,Ba3LuIr2O9,87.3
2611,USb,9.4
2612,TeRuSe,98.0
2613,MnOF,38.5
2614,YMnAs,64.6
2615,BaCaV,16.5
2616,Bi2TeO6,97.2
2617,Er2CuPt,78.7
2618,Rb(FeAs)2,37.3
2619,ZrB,61.3
2620,Ce3AlN,44.0
2621,UAl4,52.4
2622,MoW2(Se2S)2,9.5
2623,BAsPb,40.9
2624,VSe,34.4
2625,UBrN,18.5
2626,CaSbF6,18.8
2627,SrTePd,36.6
2628,SrS,17.8
2629,YbBRh3,86.5
2630,LiAsRh2,141.3
2631,Nd2ZnIr,65.8
2632,Ti2GaCo,132.5
2633,Dy(SiIr)2,104.5
2634,TiGaRh2,219.6
2635,Tl(NiSe)2,39.2
2636,Ca2Al2SiO7,57.4
2637,ZrGeTe,41.0
2638,Ca4Bi2O,25.9
2639,AuClO,41.8
2640,BiPbClO2,31.0
2641,Li2MgBr4,10.1
2642,NdO2,155.1
2643,H(WO3)2,65.1
2644,Cr3Pt,183.0
2645,KAcTe2,13.8
2646,ZrAg,92.9
2647,CaPdF4,64.6
2648,Cd2Bi6O,48.1
2649,SmMg,34.5
2650,BeNiRu2,215.2
2651,Na2H4Pt,13.5
2652,RbF2,6.4
2653,Mn3NiO8,48.9
2654,HfSiRh,155.9
2655,NaBeBr4,31.5
2656,LiMnPd2,93.1
2657,SmBPd3,109.3
2658,GaAgS2,51.8
2659,IOF3,12.0
2660,KBaSiHO4,47.3
2661,CaTl,28.6
2662,SrMnGe,37.6
2663,Pr3Ga,35.7
2664,DySbPt,72.8
2665,Cu3Se2,66.5
2666,CdGeAs2,43.2
2667,TmNiC2,86.3
2668,Be2CrTc,128.6
2669,ZrCoBi,65.3
2670,PtO2,30.0
2671,BaY2F8,33.4
2672,TmAl2Ni,86.8
2673,SmCuSe2,49.0
2674,CeBrO,35.8
2675,ZrCuF6,24.0
2676,CePRuO,81.2
2677,CaB2,42.5
2678,Li4TiS4,19.4
2679,CdCu2SiS4,50.1
2680,Rb2H6Pt,12.5
2681,SrTiN2,69.9
2682,HoAlO3,140.6
2683,PtO,185.9
2684,NdS,23.9
2685,Tm2CuPd,66.6
2686,Sm3CuGeS7,52.6
2687,NaTiS2,35.6
2688,HfAlPd2,151.8
2689,Sb2O5,108.4
2690,CoH2SeO4,18.3
2691,BeNbTe2,61.3
2692,RbInTe2,9.4
2693,P3Ir,86.9
2694,HoSF,80.7
2695,HfCuHg2,108.2
2696,RbBe2F5,11.9
2697,CaP3,23.6
2698,Hf(VH2)2,138.2
2699,YMn2,131.9
2700,ErTaO4,93.6
2701,NaNdO2,61.2
2702,Yb2PrDyS6,41.3
2703,Te2I,8.6
2704,Rb3TlO3,20.8
2705,RbBaTaS4,13.9
2706,MoCl5,20.3
2707,BaRu2Pt,86.6
2708,LiHoS2,24.8
2709,BaNi2Br,1.1
2710,BeAlH5,13.9
2711,BaTi2Ga,31.4
2712,LiSi,9.5
2713,LiErSe2,21.6
2714,CuCl4,11.5
2715,Ba(NO3)2,22.3
2716,BeV2Se,74.5
2717,RbLuSe2,24.8
2718,TlF,12.7
2719,YCu,50.7
2720,Al2Os,116.1
2721,LiNbO3,70.9
2722,SmAlSi,55.9
2723,MnAlGe,82.5
2724,NaLiS,23.9
2725,CaI2,7.8
2726,ScSb,80.2
2727,BeFe4Pb,97.1
2728,MgBeRu2,163.5
2729,HfBeCd,57.2
2730,Nb2SiTe4,41.8
2731,TiGePt,131.6
2732,BeCoBi4,47.6
2733,ScNiBi,54.6
2734,BaMgPb,19.2
2735,CuH6(NO)4,24.2
2736,TcAgO4,45.4
2737,FePt3,171.6
2738,LiTiNiO4,112.7
2739,CdHgO2,73.6
2740,DyTe,13.3
2741,Rb3Os2Br9,9.2
2742,Mn2BeCo,195.0
2743,YTiO3,116.3
2744,Be2VCr,117.5
2745,KLiSe,18.1
2746,YbAsO4,59.5
2747,BeBiPb,19.7
2748,NpSi3,70.0
2749,Sr(NiGe)2,50.2
2750,MnGaNi2,182.1
2751,SiH4,3.8
2752,MoAsPd2,163.6
2753,YGa2,34.5
2754,Mg4H2O5,25.9
2755,TaF3,27.3
2756,ScTlRh2,131.5
2757,Tm2CoRu,72.5
2758,KNbSe2,31.5
2759,ZnPd5Se,120.6
2760,BeBr2,9.2
2761,TaBeFe4,149.0
2762,LiNbIr2,181.8
2763,DyTh,61.5
2764,Sc(CoSi)2,105.3
2765,TiOF,29.3
2766,Zr(MoO4)2,40.3
2767,Rb2Se,10.8
2768,Ba2AlFe3O8,93.2
2769,ErTaO4,96.5
2770,VOF,29.6
2771,TiPN3,108.2
2772,Sr3AsP,2.1
2773,As(CN)3,9.0
2774,Na3VO4,44.4
2775,AlMo3,122.9
2776,Mn5O3F5,57.0
2777,PbSe,2.0
2778,ZnI2,7.7
2779,UAl3Pd2,80.9
2780,CaCuSb,26.1
2781,TlN3,20.9
2782,MoC,174.6
2783,LiFe(CoO3)2,67.4
2784,BeRu2Pb,148.0
2785,Mn3RhN,149.5
2786,TiAl2,58.3
2787,BaTe3,17.7
2788,BeInBr,13.6
2789,SmSF,77.9
2790,KNaTe,17.4
2791,SrCaO2,50.8
2792,Ca(BH4)2,1.6
2793,K2BeF4,18.6
2794,SmMgGa,40.7
2795,AlAu,109.9
2796,AlN,134.3
2797,Sr4ZrBe,11.1
2798,TiBe2Cr,111.4
2799,As2Ru,39.5
2800,Ag2SO4,67.9
2801,UCr2O6,182.7
2802,KAgSe,24.1
2803,SmDyMg2,35.4
2804,ZrAgB,113.5
2805,PrSm3,29.7
2806,Rb3Ru,8.0
2807,Zn(AgO2)2,47.6
2808,Zr3Tl,82.6
2809,NbTe,94.9
2810,BaZnSn,22.4
2811,BeTlSi,33.2
2812,USbAs,36.5
2813,VPt,155.0
2814,K2BeSe,14.7
2815,NbS3,9.5
2816,InBr,19.0
2817,BaCoO3,45.2
2818,Sb2Te,24.7
2819,NdAgSn,42.0
2820,PHF4,8.1
2821,BaAl2O4,49.9
2822,RbVF3,53.2
2823,PuSi3,43.2
2824,V2AsSe,133.8
2825,AlFe3,166.9
2826,BeMo4Os,177.1
2827,NaAuC2,4.8
2828,NdTlTe2,23.9
2829,HfAsPd,118.4
2830,CaMnGe,42.5
2831,Ca2Sn3O8,96.8
2832,LaTiO3,122.4
2833,UAl2,34.2
2834,ScCu,70.8
2835,Nb(SeBr)2,10.5
2836,Li4Co(OF)2,53.2
2837,ThAl2,59.5
2838,Tm2AgHg,65.1
2839,Y2SeO2,38.4
2840,Ca3PbN,0.0
2841,BeVIn2,70.8
2842,CdGe2O5,91.8
2843,PbCO3,70.1
2844,IrPbBr,58.9
2845,Rb2PdC2,10.3
2846,Sc4C3,64.9
2847,CaZnSe2,39.7
2848,Li2AlNiO4,62.9
2849,BaYSn,32.9
2850,Pr(SiAg)2,71.3
2851,Tm2S3,50.2
2852,Sr(GaTe2)2,15.9
2853,RbCeTe2,19.3
2854,AlNiF5,50.7
2855,Na2S2O3,24.8
2856,BaHgO2,44.7
2857,MnF2,119.5
2858,TaBe2Hg,111.7
2859,Na3MgP2HO8,51.5
2860,MnCu2SiS4,45.1
2861,Ca2BeCu,28.3
2862,Ti3Hg,67.2
2863,Fe2B,236.1
2864,HfTe2,10.8
2865,Sr2MnO4,92.2
2866,KNdGeS4,10.8
2867,SrS,6.7
2868,MnBePd2,118.3
2869,ScAlPd2,116.3
2870,KHCO2,17.0
2871,SmFeP,48.0
2872,CaS,22.6
2873,BeCo4Sb,134.3
2874,ZnCrF6,37.1
2875,Pr2CrS4,67.8
2876,ZrBr,10.6
2877,BaNiO3,38.1
2878,DyFeSi,69.5
2879,CaAlH5,8.2
2880,Ba3Te,15.3
2881,BaZn(NiO2)4,80.3
2882,Mg(SnN)2,16.9
2883,Mo2Se3S,0.5
2884,PbClF,12.0
2885,K5As4,13.0
2886,BaSbBr,21.9
2887,CaMnF6,20.2
2888,Na3GaS3,21.4
2889,LiP(HO)2,4.7
2890,NaBe2P,39.5
2891,Mo2W(SeS2)2,0.6
2892,Er2SO2,81.7
2893,NaScAs2O7,85.7
2894,Na3Co2SbO6,51.6
2895,SF4,7.8
2896,Zr2CuSb3,61.8
2897,P2Rh3,179.2
2898,ScBe2Cl,42.8
2899,DyN,79.4
2900,YBeHg2,72.4
2901,Ac2O3,72.7
2902,Rh3Se8,54.6
2903,UCd2O5,95.1
2904,Ca3TeO6,67.0
2905,TiS3,16.8
2906,AsCl2F3,12.1
2907,TaBeTc,177.9
2908,NbBO4,181.7
2909,Sr3BiN,20.3
2910,YAs,24.2
2911,LiCoO2,71.3
2912,TbNiSb,46.3
2913,Mn2Co3Ge,152.2
2914,LiBeCo,43.0
2915,SrN2,21.7
2916,BaNaTi4,24.6
2917,BaTlSb,25.2
2918,Nd2MgAl,39.0
2919,AgAsSe2,54.7
2920,KCaF3,19.0
2921,AgF,62.6
2922,PH2F3,7.6
2923,BeFeOs,102.0
2924,Ba2YHf,28.1
2925,BaHfS3,39.6
2926,KErS2,27.3
2927,TaNO,117.8
2928,LiTlPHO3,24.6
2929,Li3N,17.8
2930,MgScGa,30.1
2931,Fe2Cu(AsH)2,46.4
2932,HgO,117.5
2933,XeO3,9.3
2934,TmNi5,102.2
2935,BaTePb,32.5
2936,CeFeGe3,64.1
2937,MgNiH2,62.0
2938,FeCl,26.2
2939,MgGeN2,91.6
2940,NdBi2ClO4,31.7
2941,NbCrW,155.6
2942,BaTa2Be,50.6
2943,Ca5As3,22.1
2944,Li2FeSi3O8,27.0
2945,Te2Mo2WSe4,0.4
2946,Ti2Cu3,118.6
2947,Zn2AsRh,133.3
2948,Ba2SbI,0.0
2949,Ba4NaBi,10.7
2950,SrIr2,122.4
2951,CaTe2O5,11.5
2952,ScRh3C,147.2
2953,Ni2Ge,99.6
2954,Sc2BeTe,69.8
2955,Co3SnC,147.9
2956,LiBeNi,27.4
