,pretty_comp,slme
1683,RbLiCl2,1.095935686
1684,CuBiO2,28.79257302
1685,Y2Be2FeSi2,5.841765274
1686,HgHOF,2.884248393
1687,Sc2TeO6,0.094316523
1688,ScBrO,4.02e-06
1689,YHSe,17.06045314
1690,HfMgO3,0.402773152
1691,K2LiBO3,9.33096324
1692,BiB,10.18955046
1693,HoH3,33.36554548
1694,RbNdS2,0.381265831
1695,SrHI,9.84e-05
1696,AuSeCl7,14.91117989
1697,Cd4SF6,1.022293413
1698,CdI2,1.524401581
1699,BaCaI4,1.05e-05
1700,MgGeAs2,30.15451162
1701,Pt(SCl4)2,14.46574197
1702,Sr5(AuO4)2,24.24127051
1703,Rb2VCuS4,27.59918949
1704,SnSe,27.3502274
1705,HoBiPt,5.841769454
1706,BaSe,18.75107804
1707,ZnWO4,2.66e-11
1708,KNa2Bi,31.28090051
1709,ZrBrN,17.75931228
1710,K2B2Se7,7.636457181
1711,ErPbAu,5.547042392000001
1712,LiTmO2,22.31748208
1713,LiCaN,1.95158074
1714,Nd2PbSe4,16.4092889
1715,TiFeTe,14.71130214
1716,Rb2NpO4,19.53832817
1717,Rh2S3,7.940136328999999
1718,In2Se3,14.846092
1719,AlFeF5,16.85118409
1720,Mg2Ta2SnO8,1.569722771
1721,Al2ZnSe4,0.041994681
1722,Ta(TeBr3)2,30.95448914
1723,Nb2Tl5S4Br9,22.34610215
1724,NaBiO3,22.71787797
1725,HfSiRu2,1.934385865
1726,Sc2TiO5,0.662227082
1727,Dy3BWO9,2.49e-17
1728,Ba4NaBi3O2,30.38155462
1729,TiAlFeCo,0.041982586
1730,BaTe,21.58891716
1731,Bi2TeO2,3.745606629
1732,Sr4RhO6,1.67087476
1733,Y2SeO2,0.76346309
1734,VFeH2O5,0.050072461
1735,ErCuS2,19.07277888
1736,AgPS3,18.565068
1737,Li8PbO6,0.986900796
1738,SiGe,33.14163938
1739,Zn(SbO3)2,26.08407518
1740,GaAgSe2,31.49217901
1741,IrCl3,18.65675017
1742,LiHO,9.69e-05
1743,LiGaO2,0.103178375
1744,NaNdS2,5.259959814
1745,Li5CuSO2,9.33096324
1746,Rb2NbAgS4,12.41708815
1747,Na3SbO4,0.35577568600000004
1748,Zn(GaS2)2,0.13988556
1749,KYTe2,9.716607497
1750,TmTlO2,14.99270221
1751,Lu2ZnS4,2.202504742
1752,Mg(SbO3)2,18.85091744
1753,PBr3,3.94e-06
1754,Sm3PbC,1.3862298030000002
1755,Li7Mn(OF)3,4.920744641000001
1756,Sc3InN,2.273278422
1757,W3(SeS2)2,33.72017629
1758,Li2ThN2,3.793455172
1759,Na2Se,0.059139617
1760,TiPN3,28.9933937
1761,K2PaF7,1.07e-05
1762,K8NO3,7.483631889
1763,TaTeCl9,1.178554042
1764,YWN3,27.40843625
1765,K2NbCuSe4,19.80958454
1766,LiCaMgSiN3,2.860000000000001e-05
1767,NdN,22.99923413
1768,BaPdS2,5.781532156
1769,KTcO4,0.308986799
1770,TiZn(GeO3)2,8.57910652
1771,Ba3MgNb2O9,1.115386664
1772,TaTeBr9,13.07007029
1773,InSnBr3,33.461054700000005
1774,CaVF6,7.590000000000002e-19
1775,Ba3PN,16.31940087
1776,AuCl,11.64419035
1777,TaTlPt,29.52057113
1778,RuF6,19.58308736
1779,CuO2F,4.032932724
1780,RbAgO,11.58864631
1781,Rb2Ti(SiO3)3,3.968476545
1782,BaP3,25.06918428
1783,Y3TlC,2.260893965
1784,Li4PbO4,10.68220023
1785,CaGeN2,2.7300000000000003e-12
1786,Na4I2O,0.064595982
1787,KGeCl3,19.40954998
1788,In5AgSe8,31.50780099
1789,SeN,22.10036888
1790,Ga3Os,29.51121159
1791,Al2HgTe4,24.51254573
1792,LiY3WO8,30.6790078
1793,K2Sn(AsS3)2,16.61318272
1794,K2IrF6,2.550778744
1795,LiV(OF)2,22.03273143
1796,HgS,20.53561471
1797,YCuO2,3.054395875
1798,TmSeO3F,2.108761435
1799,InBr3,0.316913307
1800,VBiO4,5.441524812999999
1801,Ba2ZnN2,30.42649182
1802,PdSO4,6.859081151
1803,GaCuO2,16.25957539
1804,KNiIO6,31.28341749
1805,Na2CdSnS4,1.7164088080000002
1806,AgB(CN)4,0.000375586
1807,TlAs,5.841769454
1808,Ca6Ge2O,14.31709165
1809,Ni3Pb,0.405736725
1810,HfPbO3,0.965445403
1811,Er3GaC,0.06469606
1812,Li5SiP3,29.43010795
1813,AsI3,12.96050813
1814,LiYS2,23.05261667
1815,BaHfN2,17.48752411
1816,ZrS3,27.3100393
1817,SbCl(OF3)2,19.24923327
1818,BiBr,29.83942736
1819,As2Ru,16.09411641
1820,Tl2CdTe4,8.449811352000001
1821,Ca3N2,13.69390535
1822,LiNbWO6,5.738919007000001
1823,HgIBr,5.442404354
1824,Rb2Mo3,0.048110485
1825,TlBCl2,31.24649282
1826,TaTl3S4,2.819197332
1827,ZrNiSn,10.41621994
1828,BaLiH3,0.384749018
1829,TcF6,4.15296288
1830,GaP,6.634159181
1831,IF7,13.49509059
1832,SnBrCl,23.89712009
1833,HgF2,0.557552511
1834,ZrSO,33.98150182
1835,Te4Mo3S2,27.29021843
1836,TlGaSe2,33.81743975
1837,LiClO2,7.612769527
1838,BaErCuS3,26.73194052
1839,ZnSnP2,29.38532586
1840,Li6WO6,1.53e-07
1841,Sr(BS2)2,1.003758851
1842,NaNbSe2,23.12734565
1843,SnI4,31.77988399
1844,Ca(SnO2)4,12.47893537
1845,InBrO,0.050125384
1846,KP,24.51453126
1847,ZnGeN2,5.704116032000001
1848,RbAuO,12.38038642
1849,TiSiPd,12.19970098
1850,Sb4Br2O5,0.033920032999999995
1851,HfTiO4,2.679728303
1852,RbNO2,0.694040928
1853,MgTiO3,0.007861146
1854,AgPtO2,8.032284868
1855,MgCl2O,0.000264818
1856,BeGeP2,18.29453227
1857,Ca3PN,31.69240134
1858,Y3CuGeS7,16.71390478
1859,NaTlO2,19.25541084
1860,Na2PdC2,27.31689463
1861,Rb2P3,28.50309502
1862,Nd2SeO2,0.000229041
1863,KAg2PS4,15.09683322
1864,SnBr4,1.138695195
1865,NbTlBr4O,24.53766811
1866,Li3N,2.93298168
1867,NaYb(PS3)2,21.78027247
1868,K2CuBr3,2.596650749
1869,KAgO,11.3462699
1870,VCl3O,19.55273159
1871,PtPbF6,7.896994121
1872,BiSI,12.26908078
1873,NaInO2,2.92e-05
1874,HoSbPt,5.841769454
1875,Li2PdO2,22.08814966
1876,HfBRh3,1.327388067
1877,BaAgP,12.09320983
1878,ErSCl,0.022542824
1879,MoSBr,32.661993800000005
1880,Ba2PCl,26.52905378
1881,RbNdTe4,11.08073472
1882,KLiTe,0.104824895
1883,NaSb(PS3)2,6.975838587999999
1884,CaCdO2,1.751250785
1885,BiSCl,7.297057315
1886,Tl2Au4S3,31.17247754
1887,GeSb4Te7,12.31968343
1888,Cd(AgI2)2,4.73688276
1889,LiAuC2,9.523930242
1890,RbBiF6,1.862604959
1891,CdTeMoO6,0.001990064
1892,Ca3AsP,32.26599483
1893,Ga2TeS2,4.633648086
1894,RbSmS2,0.030126028
1895,K3SbO4,0.44968068
1896,NaDyS2,0.030759925
1897,PbWO4,0.006234882
1898,Er2TeO2,20.21932592
1899,SnSe,20.8199857
1900,Ba2HoNbO6,0.665777639
1901,Rb2NiF6,33.40217565
1902,K2CeSi6O5,16.14419718
1903,Nb2O5,8.163455678
1904,LiMgVO4,7.873780117999999
1905,Ba2TaBiO6,0.8432390190000001
1906,Cr(BH)6,2.623708889
1907,YMoClO4,0.229086917
1908,Sr2H3I,0.631755085
1909,Ca3BiSb,12.79640166
1910,Li3VS4,13.92565771
1911,PBr7,19.611835
1912,TcO3F,3.2213035060000004
1913,BaTe3,27.89126565
1914,SrS3,15.89683144
1915,BaYAgSe3,20.01507847
1916,ZnPS3,0.962902349
1917,CdIBr,1.05948685
1918,Ba3N2,25.04665383
1919,Pd2Cl2O,16.14937496
1920,Pr3Si2S8I,2.465311415
1921,SrSe,0.549506577
1922,LuBi2ClO4,1.3549087780000002
1923,PdCl2,28.86848652
1924,LiDySe2,23.76585748
1925,PbSe,22.49665627
1926,Nd2TeO2,3.161911438
1927,Nd2TeS2,10.50466812
1928,DyN,23.56163454
1929,Na2CrH2F8,5.59723083
1930,Sr3TbRhO6,19.86225893
1931,Ag3AsS3,13.53001237
1932,V5Sb4,0.029977514
1933,Ba(CuS)2,33.25526079
1934,CdGeP2,30.24454377
1935,MgSiAs2,20.89327609
1936,SbPO5,0.462810999
1937,LuBiO3,0.030062079
1938,Rb(CO)2,0.005219209
1939,KRuF6,4.405565064
1940,Rb2PdI6,9.446029373
1941,NaAgO,17.62778514
1942,HgSe,28.30750028
1943,Y2NCl3,1.216797289
1944,SmBi2IO4,2.8290465310000004
1945,TbTlTe2,12.51988925
1946,Y2MgS4,9.645605799
1947,Sr(BeN)2,1.847305797
1948,NaSr3BiO6,7.309406682
1949,Y3InC,2.710190992
1950,Dy2CdS4,19.25255555
1951,CaPdF6,23.8842063
1952,Ti4Bi2O,5.702241495
1953,ZnO,0.034583829
1954,P4S5,4.0728572110000005
1955,Li2YbPb,3.656469948
1956,K2RbBiSe3,4.294939502
1957,ThCN,13.67646263
1958,SBr,7.059389204
1959,Ba2ErNbO6,0.7213591020000001
1960,Sm2Se3,31.69870286
1961,BaAlSiH,21.21528918
1962,PW4Cl,22.64961496
1963,Ca3Bi2,5.841769454
1964,TlAsF6,3.04e-07
1965,SrTiN2,33.63028228
1966,CaHI,3.27e-08
1967,InGeCl3,20.28738541
1968,TcAgO4,26.06974516
1969,PbBrF,6.37e-05
1970,Sr(MgSb)2,11.56708725
1971,Rb3GePSe7,15.72546041
1972,RbPbBr3,8.621192089
1973,CuH2(IN)4,21.34313178
1974,K2GeAs2,25.33342084
1975,AgRhO2,19.69166376
1976,BaZrO3,0.000127435
1977,Ba2Li3TaN4,2.194527706
1978,KSc(MoO4)2,2.14e-06
1979,Mn(Sb2O)2,4.752777185
1980,TlTe3Pt2,0.036004704
1981,Rb3P,22.48081615
1982,HfS2,8.795019401000001
1983,AlSeBr7,2.90907504
1984,Rb2PtI6,32.80357042
1985,LiAlAs2O7,31.45504809
1986,Au(OF3)2,17.81787221
1987,Sr2ZnCu2(SO)2,13.36899791
1988,AsCl2F3,6.19e-09
1989,DyI3,11.21088374
1990,CaCrO4,10.89324885
1991,Ho3SnC,0.46999952
1992,RbLiSe,2.68e-12
1993,BiTeCl,26.46626521
1994,Tl2PdCl4,19.60740227
1995,CuCl,6.7836840910000005
1996,ErCuSe2,13.2891527
1997,Li2VO3F,28.90123950000001
1998,Ca3N2,33.23918825
1999,Sm2SeO2,2.56e-05
2000,RhBr3,30.44632877
2001,Tl4V2O7,15.67720025
2002,DyPbAu,5.841769454
2003,Hg(SbO3)2,7.355981851
2004,PrZnSbO,26.41629245
2005,BaSe3,23.29769007
2006,PrI3,10.99791403
2007,LuTlS2,0.7687772359999999
2008,SbBr3,0.044811504
2009,YBi2BrO4,2.206778958
2010,Cd(GaSe2)2,8.470403266
2011,KVOF4,1.077463838
2012,Yb2S2O,29.69477167
2013,K3NbSe4,20.28738541
2014,SbS2NCl6,19.17681497
2015,Li2CuSb,14.50699641
2016,Zn(GaTe2)2,19.1325277
2017,SrZrO3,7.5e-19
2018,VAgO3,33.07932166
2019,NdZnAsO,30.41733461
2020,NaUBO5,21.82307738
2021,TeO2,12.43216371
2022,SmCuO2,5.342776208
2023,ThNF,2.911399464
2024,Sr4Bi2O,29.06609924
2025,CaS,0.010062976
2026,ScPS4,28.24330684
2027,Te2W3S4,0.79671821
2028,NaLi3(H2N)4,3.240758421
2029,RbBiO2,1.040731048
2030,ZnPbF6,6.393060666
2031,LiNiPO4,2.437261133
2032,KBiO2,2.221528201
2033,Li2Cr2O7,32.25645888
2034,ZnSiP2,22.37771086
2035,RhF3,24.81164236
2036,RbPb2Br5,7.76e-10
2037,ErAgTe2,33.22125487
2038,Cd2P3Br,14.99934961
2039,Rb2NbCuSe4,19.82685683
2040,ErSbPt,5.841769454
2041,Li2BeSiO4,8.840453815
2042,RbIn5S8,10.02175894
2043,Te3Mo2S,11.51767074
2044,V2ZnO6,21.27924331
2045,CdGe2O5,0.936454856
2046,UOF4,12.5377655
2047,ScCuS2,21.93670687
2048,ThSnPt,23.63097333
2049,BaTiO3,5.096002808
2050,MgSnO2,10.36451533
2051,KAgSe,22.15752789
2052,K3CrO4,0.7988972609999999
2053,NbBi3O7,16.99216335
2054,CoH3(CN)6,1.103600713
2055,V2Zn2O7,10.9704957
2056,Pd(PbBr3)2,31.15985752
2057,YVO4,2.515406554
2058,Ba2TiOF6,8.820000000000002e-12
2059,RhF3,10.89323768
2060,TiOF2,0.7681027859999999
2061,AgPO3,1.121279965
2062,AgCSN,0.780084821
2063,K2Fe(CO)4,0.00095573
2064,CaTiSiO5,2.139214824
2065,LiInSe2,17.99128327
2066,VCu3S4,25.58997449
2067,K2PdO2,28.71251115
2068,Sn2OF5,2.492932988
2069,Na2H6PtO6,5.259959814
2070,Nd3Si2S8I,2.543222521
2071,NdCuTeO,13.23327592
2072,BaSiO3,9.287863903
2073,PbCN2,1.619467227
2074,Ba(MgBi)2,32.27398066
2075,HoSF,12.08538577
2076,K2PdCl6,25.47696821
2077,Yb(MgSb)2,11.32972721
2078,TiBe2Pt,6.575766749
2079,Rb3BP2,6.512027635
2080,K3As,28.26415865
2081,NaNbO3,3.636177424
2082,Ca3AsCl3,13.25799933
2083,BaO,8.28e-10
2084,TmSbPt,5.841769454
2085,Pr3SnC,0.200044097
2086,HfSe3,22.528854
2087,Mg(SnO2)4,9.47358549
2088,Si2W,4.065986928
2089,Li2TiF6,33.78991019
2090,K2NiF6,32.47499191
2091,SrC2,0.378669667
2092,CeSiO4,29.82371587
2093,TbAgTe2,33.38011014
2094,AlAuO2,1.21154372
2095,Ca(DyS2)2,6.838821239
2096,TiHgO3,2.666439311
2097,Mn(CO3)2,22.80821207
2098,LiTbO2,3.112997714
2099,K2H4Pd,5.271476874
2100,Sr3SbP,5.841769454
2101,TlCl2,8.44771051
2102,PmH3,11.27583904
2103,Mg2NF,1.63e-08
2104,Ca(ZnSb)2,10.42577232
2105,Na3N,0.7041955879999999
2106,NaAgO2,23.26538384
2107,Li2DyIn,1.612337067
2108,NdSBr,1.4957274980000002
2109,TiBeIr2,0.21076311
2110,TeRhCl,28.59608794
2111,Ag2H2IOF,11.42219912
2112,Co(ReO4)2,0.219412
2113,BaSiC,19.99572601
2114,Li2MgSi,3.639213725
2115,Ca(AlSe2)2,0.00595601
2116,BaWN3,28.92885114
2117,VAg3O4,13.69819427
2118,AgH4WS4N,17.75672233
2119,Ba(GaTe2)2,20.44696673
2120,Li2NiO2,0.34024467700000005
2121,PdSeO4,17.00283093
2122,MgWO4,1.6100000000000002e-08
2123,Sr3PN,33.56147895
2124,Sr4Sb2O,28.45026895
2125,Na2PtS2,15.12653994
2126,SrS2,1.951180851
2127,Ag2PbO2,12.5421994
2128,AgPb2Br5,6.2837340789999985
2129,CaGaGeH,11.27534004
2130,DyTlO2,18.48581638
2131,InClO,6.41e-06
2132,Ba2HfS4,22.87704105
2133,ErVO4,2.343796632
2134,Yb2AsAu,21.71150764
2135,AlP,3.527409871
2136,Th3As4,17.70492441
2137,Ag2HgSI2,17.23541851
2138,Nb3Sb2Te5,29.22735623
2139,Sr3P4,17.05246522
2140,Ba(CdSb)2,7.782733706
2141,K2SrTa2O7,0.010852293999999998
2142,Tm2TiO5,0.6938307229999999
2143,Na2CuP,23.20384724
2144,RbAu(SO4)2,19.62750544
2145,Tm3SnC,4.101123008
2146,YbMgNiH4,13.58903822
2147,TiZn(BiO3)2,8.099637197
2148,AlPO4,13.09498575
2149,H2CO,1.05e-06
2150,BaPbF6,3.73e-16
2151,Ca3SbN,31.84220544
2152,Li3BN2,2.9e-08
2153,Cd(AuF)2,26.08884374
2154,PbIF,4.4716611980000005
2155,Na2PtO2,11.26445687
2156,Li2CaPb,0.089626568
2157,PrBi2BrO4,3.191955881
2158,Ba3SbAs,5.841769454
2159,SiB6,0.083236243
2160,K2NaGaAs2,19.15725674
2161,Nb2MoO8,24.83420197
2162,Ca3AsN,33.47665612
2163,SnPS3,14.34973858
2164,OsCl4,13.39696569
2165,Na3SbSe4,21.70619935
2166,Ca2NF,1.975641427
2167,Ca4Bi2O,25.44345267
2168,AgHgSI,13.46762555
2169,Sr2CdAs2,33.36563777
2170,NaTbSe2,0.448226555
2171,Tl2GeS3,12.4256952
2172,BaTm2O4,1.77e-15
2173,Sr2SnS4,0.8041340790000001
2174,LiScMo3O8,30.42847219
2175,Pr4S3NCl3,0.410624846
2176,GeSe2,8.570863672
2177,ErNbO4,0.000360093
2178,RbAuBr3,11.75583681
2179,BaCuSeF,21.41175064
2180,HgBr,1.807047111
2181,Te(HO)6,3.649876006
2182,KTlCl4,0.65628271
2183,RuS2,27.0750398
2184,Ca2AlBiO5,9.56e-05
2185,Rb2NaSbCl6,0.012326666000000002
2186,HoI3,12.27796699
2187,GeI2,3.342631677
2188,NbIO2,26.61358127
2189,Li3ClO,1.052324834
2190,YbTiO3,4.867489639
2191,KRbO,2.97e-05
2192,Li4CO4,19.04053337
2193,SrMoO4,3.27e-10
2194,HgSeO3,1.4137895930000002
2195,Rb2PtF6,8.564682526
2196,NbI2O,27.18097934
2197,Li2VOF5,3.274502135
2198,RbAuN2,26.486931
2199,NaCuTe,13.92872111
2200,Sr2ZnN2,31.3561336
2201,ZnBi2O5,8.579073595
2202,TiS3,1.402669071
2203,TbNbO4,8.52e-12
2204,Sr2NCl,5.18042974
2205,ErBi2BrO4,1.935117467
2206,SiBi2O5,2.54e-17
2207,LiNbS2,18.23107596
2208,LiTaO3,8.529745187
2209,ClF,0.260086219
2210,CuAsPbO4,24.85470571
2211,W3O8,10.80269431
2212,GaCuS2,31.78969218
2213,Li4VO4F,0.305634699
2214,Ga2Os,18.49386647
2215,TlSbO3,9.419973512
2216,NdBN2,3.240798182
2217,Ca2SnN2,26.95426185
2218,Na2TiO3,0.39191529
2219,Sr2H6Ru,13.44713159
2220,GeSe,5.841769454
2221,Rb2PtSe2,15.26487279
2222,RbCrF6,9.177611912
2223,TeWO6,7.142302047
2224,PmI3,6.803973742
2225,SbCl5,9.331381908
2226,CoBiO4,0.951369633
2227,Ga3Fe,14.90189447
2228,Te6Mo2W,26.93580675
2229,AgAsO2,0.315459915
2230,HCl,4.794618383
2231,AgSb2F2,5.170037652
2232,DySCl,0.088242374
2233,P2Pd,9.203235169
2234,Be2FeW,8.717610347
2235,CaP3,7.310915757999999
2236,MgAs4,32.27610934
2237,KNb(AgSe2)2,29.99909332
2238,Yb(ZnP)2,18.24812638
2239,Zn2PtO4,18.89811562
2240,CaSbAu,0.081082419
2241,TaCuN2,15.19505311
2242,Co3SbO8,0.971152895
2243,Li2Ag3F6,1.838341936
2244,WS2,21.62529348
2245,TmAgTe2,16.38662307
2246,LiSnPO4,27.96682109
2247,Cu2O,14.63745222
2248,ZrC,30.02744173
2249,Cd(GaS2)2,0.549059241
2250,Zr3N4,32.39013077
2251,TiZnF6,0.009438928
2252,NaYSe2,1.932810693
2253,Sr2UNiO6,1.264509687
2254,Sm3NbO7,1.846137602
2255,Na2GeS3,0.13558077300000002
2256,Be4TeO7,10.05509681
2257,TaAgO3,12.90635805
2258,Ca3SbAs,10.42577232
2259,LiNd2HO3,0.000516314
2260,Pr2Ti2S2O5,31.88245859
2261,Rb3BS3,0.009344812
2262,Na3AgO2,8.877417406000001
2263,Sm2PbSe4,15.06922491
2264,Pd(SeCl3)2,33.02088288
2265,Na4HgP2,16.0305301
2266,TbO3,1.162855958
2267,Li4CuF7,5.841769454
2268,Dy2Zr2O7,0.014610884
2269,Rb2O2,2.92e-11
2270,GaSb,18.25443415
2271,K2TiCl6,12.73991264
2272,CaPtF6,7.066310385
2273,Tl2TeBr6,8.160726293
2274,NdTeF,32.11095444
2275,TbBr3,0.059139617
2276,Tl2Sn(AsS3)2,26.40581875
2277,Ti(WO4)2,3.803864427
2278,Ca(PrTe2)2,32.17644049
2279,Li2MnSi3O8,5.036919993
2280,Ga2HgTe4,32.19649586
2281,AlICl6,0.529048245
2282,InI3,6.329522474
2283,Ca2Ge,31.78786885
2284,TbCl,2.106516757
2285,BaAuO2,26.25246711
2286,As2Ir,29.40952677
2287,BiSeI,15.746191
2288,NaCoO2,1.541197448
2289,GaHO2,0.000189778
2290,ErH3,5.8794235289999985
2291,ScN,9.124590753
2292,Hg(BiS2)2,27.3247407
2293,KAuF4,11.96627786
2294,VCuO3,24.68175042
2295,Sm4S3N2,23.28970175
2296,IrI3,29.67853828
2297,K3VO4,9.84e-05
2298,Ba(BeN)2,12.59447793
2299,LuTlO2,16.06535846
2300,Yb4As2O,20.38958983
2301,BiTeIO3,2.41005953
2302,TiF2,0.155545687
2303,Rb3BAs2,11.82503968
2304,MgP4,31.08740884
2305,AlCuTe2,15.123879
2306,Rb2NaRhF6,26.71358622
2307,LiSi2NiO6,3.008077246
2308,TlIO4,15.92152897
2309,TlSbTe2,11.23909739
2310,KHfCuS3,33.12004663
2311,Na2TlBi,19.18953392
2312,SmTlTe2,14.311679500000002
2313,ReAgO4,15.77296768
2314,Te2W3(SeS)2,21.46715444
2315,KLi3PbO4,8.962915813
2316,Al3Te3I,10.59401177
2317,ScTlS2,19.38573936
2318,PrH3,32.11589055
2319,SrCaI4,0.11317057
2320,NaErSe2,0.650781905
2321,LiNbP2O7,4.217038627
2322,Mg(AlSe2)2,18.10628324
2323,Nb2Tl5S4Cl9,23.83814122
2324,Sm3CuSiS7,17.54294346
2325,ZrSnPd,0.017520584
2326,VAgHgO4,23.50136151
2327,K8N3O,3.926381971
2328,SnS,25.51356689
2329,LiVWO6,2.948071742
2330,Te3MoWS,2.513023815
2331,CrCl2,10.91818652
2332,KAcTe2,30.77496962
2333,Yb3PbO,5.841769454
2334,Li4H6Ru,14.73995251
2335,Cu2SnHgSe4,5.841769454
2336,Ta2Te4O,31.06792837
2337,NaLiICl,23.06674011
2338,Ca2Mn(PH2)2,4.485251506
2339,Cu2SO4,28.86107719
2340,Pm2S3,0.854129633
2341,Ca3WO6,2.91e-11
2342,AlInO3,5.85e-15
2343,TlPt2S3,32.74025953
2344,Pr5CuSe8,21.45175632
2345,Sr4S3O,4.1270224189999976
2346,RbAgO2,26.82500799
2347,Fe(HO)2,3.053642458
2348,Cd(AuF4)2,15.68290027
2349,Te3MoWSe,5.84178706
2350,GeRu,0.900223958
2351,PmBr3,0.17796038100000006
2352,RbSnCl3,28.12407924
2353,Ba(CuO)2,30.44641602
2354,LiBeN,4.47e-13
2355,CaSi2SnO6,7.48e-19
2356,V2Zn3O8,5.143842156
2357,AgCNO,1.253990967
2358,NdTeCl,29.32125557
2359,AgN3,4.066869697
2360,WCl4O,8.33589116
2361,As(IF3)2,32.31086103
2362,Mg3BN3,12.08538577
2363,Li8CeO6,13.54057428
2364,In2Te5,26.48874567
2365,K2NbAgS4,13.34235926
2366,ZrSiPd,15.13864061
2367,HfSnPd,2.5161625880000003
2368,Li4UO5,14.38846392
2369,InSb2S4Br,18.27398407
2370,Cd2SiO4,0.933312481
2371,Sr2HgPb,3.930230999
2372,NaSrP,23.23234758
2373,CaPAu,0.268919614
2374,BiPbClO2,2.317315338
2375,LiNdTiO4,22.91492508
2376,CrHgF6,4.395089915
2377,RbAsSe2,13.57510557
2378,ScAgSe2,20.53610345
2379,AsCl5,13.83057207
2380,K3AlTe3,3.653671369
2381,Ta3SeI7,28.70002841
2382,VInPt,0.045657737
2383,CuBiS2,25.71755288
2384,TiSCl6O,10.85499522
2385,Ba2Ti3O8,5.925378152
2386,MgNiF6,27.95971838
2387,Rb3ClO,10.57918723
2388,LiCuS,9.536194367
2389,K3Na(RuO4)2,4.591048565
2390,K2Th(CuS2)2,33.64803057
2391,Sr2SnO4,1.85e-22
2392,RbPbCl3,2.025726412
2393,Sr3BiN,29.68568031
2394,Zr2SN2,11.58078101
2395,Ba2CaIrO6,1.059232268
2396,HgSe,5.841769454
2397,SnO2,26.26035532
2398,NaSnN,10.72644128
2399,SrAgP,22.44768866
2400,TmNiSb,0.30178756
2401,NaRhO2,26.74225555
2402,K2CuP,27.44646551
2403,Ba2ZnAg2(SeO)2,14.02328084
2404,Cd2P3I,13.2182033
2405,NbSbO4,2.22367703
2406,Sn(PS3)2,23.52403302
2407,SbTe2F6,24.61277543
2408,CaCuP,1.096829991
2409,Li3CuF6,2.767073918
2410,AgNO3,3.875719769
2411,AuCS2Cl3,16.02135015
2412,K4ZnAs2,18.04925625
2413,CdHgO2,30.20663286
2414,SrCuAs,7.977644402
2415,Yb(BiTe2)2,29.59429366
2416,BiSeCl,10.88716548
2417,NaCuO,5.841769454
2418,Ca3Zn2(CuP2)2,9.235230608
2419,SmIO,8.86e-07
2420,LiBBr2,21.95766195
2421,Be2NbRh,10.5736507
2422,SrTiSi2O7,0.370921282
2423,RbGeI3,30.43514547
2424,Ba2NCl,20.48407484
2425,TaCu3S4,15.67551863
2426,Mg2ZnAs2,22.13497985
2427,NaNO2,0.02949056
2428,K2PdBr4,30.77914307
2429,Ba2TaBiO6,0.13988556
2430,Na4NpO5,14.24782329
2431,RbNdSe2,1.966134815
2432,SmSF,13.73818556
2433,Ca(CdAs)2,33.83127704
2434,Lu2S3,0.440291063
2435,K2ZnO2,2.97e-05
2436,CdBiS2Br,11.70209197
2437,Li2CaGe,3.680761551
2438,Ga2BiS4,1.768340649
2439,Nd2Ti2S2O5,31.26317089
2440,Te2Mo2W(SeS)2,0.88014221
2441,PrVO4,1.902864605
2442,CaGe2O5,1.07e-16
2443,NaFe(SeO4)2,3.941084433
2444,NaZr2NiF,4.742319953
2445,Zn(PtO2)3,22.66704787
2446,Rb2Ag2GeS4,7.185971355
2447,Ba2SmNbO6,0.632578558
2448,Zn(CoS2)2,11.65774195
2449,PtI3,28.52253731
2450,K3H5Pt,8.39e-10
2451,AlSbO4,8.161994983
2452,GePb3O5,6.021613565
2453,AlTlO2,1.567193344
2454,LiH2N,1.090379507
2455,VO2F,2.276659151
2456,CaNiTe,5.841769454
2457,K2BrCl6F,33.45262131
2458,CdSe,21.70619935
2459,RbCaAs,10.08506974
2460,Hg3As8(S4Br3)2,8.57910652
2461,Cd3AsI3,23.63228879
2462,Na4SnS4,0.7213591020000001
2463,K2P3,30.31815626
2464,SiO2,0.000195351
2465,KAuSe5,32.26103764
2466,KRbS,3.27e-10
2467,TlI3,18.78540818
2468,Mo3(Se2S)2,18.10799591
2469,Ba(MgP)2,12.06327145
2470,BaMn2O8,21.27328623
2471,YbC2,2.4119916740000003
2472,KCu4AsS4,28.98296832
2473,SbSeI,19.45470404
2474,PdSeO3,6.57337293
2475,MgScGa,4.010644315
2476,KPrSiSe4,4.921339113999999
2477,Na2PdF4,33.24733646
2478,Ir2S3,29.29264921
2479,ZrTiO4,5.611780326
2480,MgMnF6,3.053642458
2481,K5Au(IO)2,1.814220781
2482,NaV(OF)2,4.461298004
2483,Ca2AlSbO5,1.7699999999999995e-19
2484,KAgC2,1.220386237
2485,ZrO,0.041377653
2486,HfZnN2,0.949291323
2487,K2Sn2O3,11.10453534
2488,V3Co5O6,3.0945732230000003
2489,NaPaO3,1.3802865009999998
2490,SrCrF6,5.148969973
2491,TeAuI,29.76491683
2492,K4HgP2,14.332222
2493,RbAcTe2,23.01132652
2494,Ca2ZnN2,26.94362153
2495,B2S3,13.65577351
2496,La2MoO6,1.5199999999999998e-07
2497,Bi2SO2,19.61419774
2498,K2PtBr4,20.30161485
2499,Ga2PdI8,32.06477072
2500,LiBi(PdO2)2,26.34915521
2501,HoAgTe2,33.46167299
2502,InTeI,17.40817926
