,pretty_comp,et_c12
1998,Na3Nd,14.3
1999,DyMg3,33.6
2000,AuClO,41.9
2001,Tm2CoIr,88.9
2002,Sr2BiAu,18.0
2003,Ag3PS4,43.3
2004,Zn2PtO4,101.2
2005,NaLaTiO4,67.1
2006,Mg2BeFe,58.7
2007,BeAlH5,12.0
2008,MgAgAs,68.4
2009,Sc2TcAu,105.0
2010,Mg2CuN2,76.1
2011,Li2DyIn,27.0
2012,GeRu,140.0
2013,LiSc2Ru,64.8
2014,Sn2OF2,8.2
2015,Sr2Co(ClO)2,72.8
2016,Tm(CoSi)2,100.5
2017,KAuC2,17.2
2018,Ca(BH4)2,13.9
2019,CaCuAs,49.2
2020,ScGe2,50.9
2021,NbNi3,184.8
2022,NaAg3O2,48.7
2023,BaCuSb,27.8
2024,Li8PtO6,67.9
2025,CdSnAs2,40.1
2026,Ba(PRh)2,61.6
2027,ZrPd2,161.8
2028,Ba4TcTe,20.9
2029,LiCrPO4F,54.6
2030,Tb2Mg,21.0
2031,YbH2,23.8
2032,UGeSe,72.8
2033,FeSbO4,31.3
2034,SmTl,53.9
2035,Hf2Au,89.3
2036,Ba4LiNb,9.6
2037,CoSbO4,78.2
2038,Ti3Pd5,177.7
2039,Pr(Re2Si)2,140.3
2040,Nd2TeS2,54.8
2041,Li3VO3F2,59.4
2042,ErAg,61.2
2043,UAl3,53.5
2044,BaGeBr,14.7
2045,YbPmAg2,47.1
2046,VAsPt2,183.0
2047,BeFeNi,118.6
2048,Ca2BiAu,21.8
2049,MgNiF5,192.9
2050,Be2FeSb,85.7
2051,MnAlCu2,128.5
2052,CaTiSiO5,77.7
2053,Sr(AlH)2,28.4
2054,SrO,47.3
2055,Na2CeO3,30.5
2056,Sr2TaGaO6,84.9
2057,KBe2V,41.7
2058,NdH3(CO2)3,70.1
2059,Li3SbO4,54.5
2060,Li2ZrTeO6,50.6
2061,HfAlPd2,151.8
2062,P3Rh,80.4
2063,Ca2Ti2O5,99.5
2064,Al2CoOs,142.9
2065,NdHO2,57.3
2066,NdTlAg2,63.5
2067,MgNi2Sb,96.2
2068,PaC,105.7
2069,LiTaW2,198.2
2070,Na3SbSe4,15.9
2071,BeCu2Cl,126.2
2072,LiTm2Ru,53.2
2073,BaIrCl2,27.2
2074,MoWS4,40.3
2075,SmBr3,14.5
2076,U2SeN2,100.3
2077,Ba2TlCl,18.3
2078,Sr2BeGe,35.2
2079,CrO,124.4
2080,USbTe,65.2
2081,CaCrF4,40.1
2082,PdSeO4,23.1
2083,KAg2AsO4,59.3
2084,BeCrSb2,54.1
2085,YBeCo2,141.8
2086,Tb2IrRh,113.3
2087,IrC,240.7
2088,Ca(ZnAs)2,35.0
2089,ZrBeTl,66.6
2090,Ba2ScBi,25.4
2091,KNdTe2,15.4
2092,K2NiO2,24.2
2093,Ba4CdSe,17.1
2094,Al2Ru,109.6
2095,TcAsAu,119.4
2096,MnVAs,240.6
2097,VP,106.3
2098,ZnSnAs2,41.8
2099,KMn2Be,38.0
2100,HfH3,78.1
2101,YCrO4,52.5
2102,In2HgSe4,23.8
2103,Ca3SbP,7.2
2104,ScBe2Te,61.5
2105,USnRu,138.2
2106,PH4Br,8.9
2107,GaI3,5.4
2108,RbPbBr3,5.8
2109,YMnAs,64.6
2110,PrPIr,102.3
2111,Ce2SbO2,51.2
2112,Ti3Ga,114.9
2113,SrTiO3,90.1
2114,K2S2O5,28.3
2115,CaInBr3,17.1
2116,Rb3Tc,4.5
2117,BeZnCo,108.7
2118,KYO2,55.3
2119,Hf2BeZn,103.1
2120,BP,57.1
2121,Hg(IO3)2,40.6
2122,Nb3In,108.6
2123,SeBr2,12.7
2124,ScCo,88.8
2125,BaHfS3,64.7
2126,Yb(AlSi)2,45.9
2127,ThRu3C,144.0
2128,Sr2Mn3(SbO)2,83.1
2129,BaTa2P,209.6
2130,RbSbS2,12.9
2131,Mn2BeW,137.3
2132,DyAgSn,72.1
2133,Be2OsCl,147.7
2134,LiBeIn,67.4
2135,Mg2TaBiO6,95.1
2136,LiZn,36.7
2137,LiBePt,91.2
2138,TbAlCu2,70.6
2139,V2ZnO6,93.9
2140,Bi2Pb2Se5,23.4
2141,TiZn3,86.8
2142,Tm2HgOs,95.2
2143,Sc2GaOs,108.8
2144,PmCl3,15.8
2145,CaSbF6,1.4
2146,Li2InAg,41.9
2147,PrCuSO,53.6
2148,ErSiRu,90.8
2149,PrHg,52.4
2150,Nd(SiAg)2,53.1
2151,Ti2AlFe,133.6
2152,SrMgSi,20.1
2153,MoSe2,24.2
2154,Mg(BeN)2,68.3
2155,AgBiTe2,37.4
2156,InSn2I5,15.7
2157,ScInIr2,167.0
2158,VFe,182.8
2159,BaHfN2,125.3
2160,Ba2TiCr,18.7
2161,Zr2TiBe,66.0
2162,Ba4NiCl,11.7
2163,Mg2GeO4,110.4
2164,MnCO3,50.3
2165,Sr2H5Rh,32.5
2166,Ba2Mn3(AsO)2,69.8
2167,Cr2HO4,82.9
2168,CoF2,123.2
2169,Be2C,17.5
2170,Tb(HO)3,50.1
2171,NpSnIr,113.2
2172,Tl2Au4S3,27.9
2173,PrB2ClO4,69.3
2174,ZrRh3,164.2
2175,HfZn,106.2
2176,Pm2ZnIr,68.8
2177,K2PdF6,23.9
2178,TmCdHg2,64.4
2179,CrF6,0.2
2180,SrMg2N2,51.3
2181,BaLi2Mg(PO4)2,58.2
2182,CaCd3O4,97.3
2183,LiTl2GaF6,49.3
2184,HfBeV,169.4
2185,KTi2Bi,48.9
2186,U3(SiNi)4,102.1
2187,HfGaRh2,222.7
2188,FeSO4,31.8
2189,TiReN3,220.2
2190,Tb2CoGe2,57.5
2191,Cr2AsSe,75.8
2192,Ca2Sn3O8,59.9
2193,Cd(GaSe2)2,24.6
2194,ZrAlRh2,197.5
2195,Zn2(PS3)3,8.5
2196,KAlF4,21.6
2197,BeRu2Rh,242.9
2198,DySi2,75.3
2199,HfSiPd,128.7
2200,SrSi,37.5
2201,NbI2O,8.4
2202,SbS2,15.3
2203,GeClO2F5,18.6
2204,LuP5,35.9
2205,MnAsAu,92.2
2206,Dy(SiNi)2,72.7
2207,Ca2GeO4,61.8
2208,Mg2PbO4,52.4
2209,CaCr2F2,41.6
2210,HoTlSe2,22.4
2211,P4S5,6.7
2212,CoNiSn,166.9
2213,Li2SnIr,83.0
2214,Ta2OsW,168.5
2215,BeV2Se,243.0
2216,CdPS3,31.8
2217,KFeF3,40.0
2218,Ba2HgBr,20.8
2219,TiBeHg,73.3
2220,KCu4AsS4,32.4
2221,GeSb4Te7,18.3
2222,BaCo2Br,23.8
2223,Fe2AsCl,110.1
2224,MgCoO2,67.3
2225,Zr2Cd,46.2
2226,HgHOF,32.8
2227,AlTlSe2,20.4
2228,Li4TiS4,15.6
2229,KCrS2,36.9
2230,SmAs,21.5
2231,Ba4YCd,8.8
2232,Ti2Pd,106.8
2233,BaGeF6,43.7
2234,Rb2UBr6,12.6
2235,LuNi2Sn,98.0
2236,TiInAu2,125.2
2237,Sr2Sn,20.3
2238,LiH2IO,18.3
2239,AlFe2Mo,200.1
2240,NbGaCo2,208.2
2241,BeC2,175.3
2242,Mg(BC)2,67.7
2243,Tm2MgTc,65.1
2244,Nd3Sm,28.8
2245,AsCl3,7.5
2246,GaSb,29.6
2247,Mg(C2N3)2,15.8
2248,MgTiSiO5,106.6
2249,SrBeSb,45.1
2250,Sm(CuSi)2,53.1
2251,BeFeNi2,183.2
2252,K2IrF6,27.3
2253,ZrCuF6,0.3
2254,K2Cd2O3,33.0
2255,Lu2SO2,101.0
2256,AgBrO4,47.9
2257,RbSnS2,32.8
2258,BaHgW2,155.3
2259,ScVRu2,118.7
2260,Mg2SiO4,104.7
2261,NiCl2,46.5
2262,Na2MgCl4,16.5
2263,KTeOF3,18.3
2264,NbCuTe2,44.0
2265,Li2CuO2,33.6
2266,K3VO4,28.9
2267,Sr2CaBe,4.4
2268,ZnCu2SnSe4,49.0
2269,FeNiMo,172.9
2270,MgBe2Ru,92.7
2271,Tl4Te3Pb,21.1
2272,Na4ScBe,13.2
2273,Na2FeO4,13.3
2274,K2NaGaP2,11.0
2275,U2SN2,108.4
2276,Ag(TeMo)6,12.5
2277,K2PtSe2,26.0
2278,Cd(CN)2,37.9
2279,GaAg,66.4
2280,NaPaO3,62.4
2281,Sc(SiNi)2,79.4
2282,SrCdO2,79.1
2283,Sb2Rh,59.8
2284,TiBeGe,211.7
2285,CuClO2,7.6
2286,Mo2W(Se2S)2,31.1
2287,MoAs2,67.3
2288,ErBi2ClO4,96.8
2289,MnNi2Sn,158.3
2290,BiF5,65.4
2291,ScAg4,75.6
2292,HoSF,79.2
2293,ZnTe,35.6
2294,ZrBeCo4,147.1
2295,Mg2Cr3O8,102.4
2296,NbAlPt,131.4
2297,TiBe2Te,54.5
2298,Zn(SnO2)4,44.1
2299,Sc2FeSi2,79.1
2300,NdAl3Ni2,61.0
2301,ErInNi4,111.2
2302,KHS,20.3
2303,Sc2InAg,68.1
2304,BeNbBi4,51.2
2305,AlRh,149.0
2306,Mn2ZnAs2,101.5
2307,BeNi2Mo,159.4
2308,BeNb2P,197.6
2309,YbBiAu,68.8
2310,MgTiPO5,97.5
2311,V3Re,164.4
2312,IOF3,7.8
2313,Ho2PdRh,89.2
2314,LiCa2Tl,21.9
2315,SmZn,46.1
2316,Li3Co,28.5
2317,ScBRh3,105.9
2318,ThMnSe3,27.2
2319,Ba2ScHg,21.2
2320,ZnCo3C,115.5
2321,TaBeGa2,126.2
2322,AlVOs2,180.4
2323,Be2CoCl,176.8
2324,SeS,62.9
2325,BePd,167.0
2326,HoAgTe2,32.8
2327,NbS,105.1
2328,TmRh3C,150.4
2329,NpAl3,63.7
2330,ZrNiBi,68.5
2331,BeCuBr4,44.7
2332,Li2YbSi,24.1
2333,BaYSb2,49.2
2334,Tm2CoRu,72.5
2335,V5Te4,214.1
2336,SmOF,100.4
2337,Sr2FeCuSO3,78.6
2338,Ce2SeF4,87.3
2339,Sc2BeSb,103.9
2340,ZrCl2,25.1
2341,Ti2MnIn,128.3
2342,HfBeZn2,85.9
2343,ScInPd2,111.2
2344,Ba2TbNbO6,90.0
2345,HoSi,45.1
2346,MgSnP2,45.3
2347,LiBeW2,162.8
2348,HoTiSi,82.4
2349,SrSiO3,154.9
2350,Rb2LiAsO4,22.0
2351,YBeOs2,158.2
2352,K3PO4,29.8
2353,Ba4NaCuC2,49.6
2354,BaY2PdO5,117.2
2355,SnPS3,20.0
2356,RbAu(SO4)2,15.6
2357,Ca(BC)2,224.4
2358,K2As2Pd,17.1
2359,LiBeO3,88.5
2360,HoMnGe,67.3
2361,NaPrO2,99.5
2362,ZnSnO3,94.2
2363,SrBePd,63.3
2364,HoNbO4,82.8
2365,HfBePb2,83.4
2366,ScMnRh2,173.5
2367,NaCu3,70.6
2368,InCoSi2,111.9
2369,KFeS2,16.7
2370,Pm2ZnOs,72.8
2371,TbYb2PrS6,30.3
2372,ScBeTe2,59.8
2373,NaTaGeO5,62.5
2374,HfBrN,51.6
2375,Na4UO5,30.0
2376,CrCo3,193.3
2377,HfRu,117.9
2378,Ta2C,163.5
2379,RbTcO4,21.5
2380,Li4Mn(OF)2,45.2
2381,CuCl2,14.8
2382,RbAu,12.1
2383,Tm2AlZn,54.8
2384,TaGaFe2,155.3
2385,H3S,82.3
2386,MgBe2Os,204.7
2387,AlB3H2,4.0
2388,Ho3SnC,1.4
2389,Cu2SnSe4,32.8
2390,Cd(CO2)2,40.7
2391,Ba4MgCd,8.7
2392,AsIrW2,222.2
2393,Fe2B,199.2
2394,Nd(BIr)4,175.0
2395,Rb3Y,5.8
2396,KBeNi2,89.3
2397,NpN,104.9
2398,VGaCo2,220.7
2399,MgBeSb,39.0
2400,TlCdF3,39.5
2401,MgBeSe2,13.5
2402,Mn(BW)2,214.4
2403,LaTiO3,122.4
2404,NaBe2Os,110.8
2405,LiEr2Os,61.3
2406,H4NCl,17.7
2407,AcInTe2,29.7
2408,Eu2PI,36.1
2409,BeCuNi2,168.1
2410,Li8HfO6,56.8
2411,BeSiNi,146.2
2412,BeSi2Rh,161.0
2413,BeInHg,1.7
2414,Sm2ZnIr,70.7
2415,Tm2CuPd,66.6
2416,AgSbSe2,18.8
2417,TaSe2,25.0
2418,Sc2PdRu,105.5
2419,Ba3Sb2,1.2
2420,ErAgSe2,50.9
2421,CaCoSi,33.7
2422,KBeTc2,92.0
2423,Na3ErCl6,19.0
2424,AcH3,68.4
2425,YZn,10.6
2426,FeNiPt2,173.9
2427,NbIr3,214.9
2428,Cr3Rh,174.4
2429,Ba(MgP)2,28.9
2430,HfCuSi2,95.1
2431,Cr3Si,132.2
2432,YbSnRh2,111.9
2433,TaAsRh2,220.4
2434,Tl3AsSe3,16.4
2435,Rb2MgF4,33.6
2436,NdSb2Pd,46.8
2437,Sc2ZnIr,101.7
2438,PrTl,50.3
2439,CeP,50.7
2440,TbPd3,108.9
2441,Ho2Al,33.5
2442,Co3W,194.9
2443,Ce(SiNi)2,81.6
2444,HoIn5Co,40.9
2445,CePt3,138.0
2446,Ta2Ni,189.6
2447,Th(TeI)2,5.4
2448,BaV2Os,120.4
2449,Ta3SeI7,24.9
2450,NdB6,33.1
2451,NpSi3,70.0
2452,PmBr3,12.7
2453,HfMoP,143.8
2454,Sr2FeO4,94.6
2455,Nd(SbOs2)2,48.0
2456,Ba2MnIn,20.2
2457,Ca3MnO4,181.2
2458,CoSnRh2,132.0
2459,TiAsRu2,220.3
2460,Nb2CrSe4,40.4
2461,Ba2ScCd,19.9
2462,SmMgZn2,44.8
2463,LiBe2Co,15.3
2464,Ca2As2O7,50.1
2465,Y3SnC,35.2
2466,GeSe2,2.8
2467,Sc2BeBr,114.5
2468,Al2Cu,13.0
2469,BaPr2ZnS5,47.7
2470,CeZrO4,68.7
2471,Nb2O5,27.9
2472,MgNiSb,53.8
2473,HoScO3,127.4
2474,MgAuO2,70.1
2475,ThCoSn,69.8
2476,BiTeBr,14.7
2477,Sc2AlC,59.1
2478,AlCo3,164.4
2479,ScNi,82.0
2480,UCO5,82.9
2481,NpO2,94.0
2482,LiBeZn,51.6
2483,Er2Au,50.6
2484,MnZnF4,55.9
2485,BaEr2CoO5,74.3
2486,Sc3Sb,74.5
2487,TiI4,5.4
2488,VAu4,115.5
2489,HoHg,62.4
2490,ScCo2,131.6
2491,Li4NCl,27.3
2492,NiS,132.3
2493,LiNO3,31.9
2494,Li2AlBO4,65.1
2495,YbSnPd2,83.6
2496,GeF2,18.9
2497,NaTiO2,74.1
2498,Sr2BeZn,10.1
2499,BaHgO2,31.7
2500,ScSiAu,110.2
2501,B2Os,127.7
2502,SrBe2Cr,92.1
2503,Sr2Co(ClO)2,66.4
2504,Pr3Ga,35.7
2505,MnAlO3,170.3
2506,BaZnCr2,32.4
2507,BaAgAs,34.7
2508,MoO2,112.8
2509,GaSeBr7,6.3
2510,Th(CuP)2,55.7
2511,NbInNi,87.2
2512,Np(SiRh)2,114.0
2513,SrLiP,25.9
2514,DyAgHg2,75.2
2515,BaCa(FeO2)4,80.8
2516,Zn2AgSbO6,107.7
2517,LuSb,17.8
2518,U3P4,74.4
2519,SrGe2,32.0
2520,CdSe,39.7
2521,TlHg5Cl,10.6
2522,TlS,16.9
2523,ScPS4,8.4
2524,ErSnAu,85.7
2525,ErFe4B,121.6
2526,Na2Ti2As2O,85.6
2527,TiSnO4,104.9
2528,K3TaO8,31.3
2529,MnBe2,77.3
2530,K2MnF6,21.0
2531,YbP,15.7
2532,KTa2Be,60.7
2533,LiTlO2,65.5
2534,HgS,9.0
2535,DyPPt,156.4
2536,PdO,190.2
2537,Co2B2O5,121.0
2538,EuS,52.1
2539,UCuGe,70.5
2540,Ag2S,73.3
2541,H4IN,13.1
2542,LiVPO4,74.6
2543,CF4,4.8
2544,V2Zn2O5,99.7
2545,K3H5Pd,11.3
2546,Y(CrSi)2,147.3
2547,RbMgBO3,46.2
2548,MoH2Cl2O3,14.3
2549,DyIr3,177.1
2550,AgCNO,10.4
2551,Sn2Ir,84.6
2552,Mg3Nb6O,132.0
2553,MnAsPd,149.7
2554,SnTe,31.3
2555,InCuSe2,47.9
2556,YbGa2,23.8
2557,TiAlAu2,137.7
2558,PrOF,82.9
2559,Yb5Ge3,31.0
2560,Be2SnP,88.5
2561,CdHgPd2,99.6
2562,Nd(CuO2)2,115.1
2563,NdGeRu,56.9
2564,VNi2,196.0
2565,Ba3Nb2ZnO9,93.9
2566,NaBeCl2,57.3
2567,UTe,13.9
2568,MnBeCo4,147.7
2569,AlBN2,42.4
2570,TlAsF6,15.4
2571,HfHgO3,97.0
2572,NaVS2,29.9
2573,HfIN,66.4
2574,K4CO4,22.3
2575,DyBRh3,109.0
2576,Fe(Sb2O)2,93.5
2577,Ba2LuNbO6,76.0
2578,CN2,19.2
2579,HoSbPt,73.9
2580,CdGeO3,144.4
2581,Nd2Ta2Cl2O7,66.3
2582,NaNdSe2,23.8
2583,CaCrF5,66.3
2584,MgHg2,39.6
2585,VTe2,20.4
2586,PrCrO3,159.9
2587,SmTaO4,76.9
2588,Ba3MgTa2O9,82.5
2589,K2TiCl6,16.2
2590,Pu3Al,58.6
2591,NdSnAu,72.4
2592,CaPdF6,12.0
2593,BaLiNi2,30.3
2594,TaF3,27.3
2595,Nd3PbC,2.9
2596,BeTc2Ge,182.1
2597,Be2FeMo,179.9
2598,HoSnPd2,104.2
2599,IBr,6.0
2600,Np3In,58.9
2601,Sm2MgRu,59.5
2602,SbRhO4,5.9
2603,PrSm3,29.7
2604,MgMoN2,159.3
2605,BeZnFe,118.7
2606,MgScAg2,68.3
2607,K2SO3,27.2
2608,CrP2O7,61.9
2609,ErGa,40.5
2610,RbSc5Te8,18.1
2611,MgBi2O5,57.8
2612,RbClO4,9.5
2613,ScTl2W,124.9
2614,TmZr,36.4
2615,LiHF2,28.2
2616,LiFePd2,123.8
2617,Ca3Hg2,28.7
2618,Sc3PbC,43.0
2619,ErSCl,24.2
2620,SmTmMg2,36.3
2621,BaSi2,55.6
2622,KLi2Be,12.9
2623,Mg(SnN)2,4.1
2624,KErO3,22.8
2625,ScSnAu,94.2
2626,NdSF,67.9
2627,SrTeO4,54.6
2628,ScRu3,201.9
2629,SrTcO3,151.5
2630,Na2Mg(CO3)2,48.5
2631,Sb4Br2O5,24.8
2632,HfBRh3,139.7
2633,Co(BiO3)2,30.5
2634,LiBe2Au,57.5
2635,KMgBi,7.8
2636,Ni2Ge,196.1
2637,SiH4,2.7
2638,Sc2BeCo,96.7
2639,Be2BiIr,135.7
2640,Sr4S3O,20.4
2641,Ca(ZnP)2,38.1
2642,K2P2Pd,18.9
2643,HfCo2,156.0
2644,Mg3Mn,45.7
2645,CoAsS,49.6
2646,RbNO2,15.6
2647,Ti2MnSn,143.7
2648,Ti2CrTe4,34.3
2649,ReSn3,89.4
2650,Be2SnHg,96.2
2651,Y2TeO2,44.3
2652,TaAlO4,131.6
2653,AlBr3,4.9
2654,NiPbF6,19.0
2655,SrClF,30.0
2656,Zn(PtO2)3,149.7
2657,Mg3H4O5,56.3
2658,BeCu4Pt,130.3
2659,Li2PrAs2,29.7
2660,TlCrTe2,27.8
2661,Ca2Ge,14.8
2662,MgRh,92.7
2663,VSiRh,151.3
2664,PmH3,91.8
2665,Ca2HN,34.9
2666,LiBeV2,103.3
2667,AsPtRh2,230.6
2668,Ca(HO)2,71.5
2669,BeV2In,95.3
2670,NiSb2,81.5
2671,Sc(Al2Fe)4,59.3
2672,LiH3O2,31.7
2673,Dy2PbS4,43.2
2674,Sr(ZnP)2,31.9
2675,K2NaVOF5,39.0
2676,MgMnF4,48.5
2677,ErH,51.8
2678,MnZnF6,4.0
2679,Rb3BP2,12.8
2680,Ho3In,39.0
2681,Ba(FeP)2,61.0
2682,YbTiO3,97.7
2683,Li2BeNi,98.6
2684,TiInNi2,134.2
2685,ZrO2,102.0
2686,SnF2,35.4
2687,BeSnAs,38.0
2688,BaTlSn,25.7
2689,Sb2Os,80.4
2690,TeRuSe,98.0
2691,Tm(CrSi)2,139.5
2692,NbRu3,215.2
2693,Ba2CrBi,20.1
2694,BeCuTe,51.4
2695,Al2FeNi,131.1
2696,NdMnSi2,66.9
2697,TaBe2,94.7
2698,Sn(CO2)2,18.7
2699,Ca(GeRh)2,82.0
2700,TiTeAs,28.9
2701,ZrCoAs,122.9
2702,BeGaCu,106.1
2703,CaZrSi2O7,85.1
2704,K2RbPdF5,18.3
2705,BaInSb,26.2
2706,YBe2V,80.1
2707,BeNbNi,174.8
2708,TaB,158.1
2709,LiTm2Ir,63.5
2710,MnBeP,202.1
2711,ScBPd3,109.4
2712,Li5NCl2,18.2
2713,BeMoP2,64.7
2714,TiOF2,68.4
2715,Hg3AsS4Cl,32.3
2716,KH8N3,10.6
2717,CaZrGeO5,82.1
2718,SrTeO3,28.7
2719,MgSiP2,51.1
2720,TcBr3,16.5
2721,CeSiO4,50.1
2722,YbAgS2,32.6
2723,K2BeZn,2.4
2724,Li5Si2BiO8,36.3
2725,K3AlF6,16.7
2726,YBe2Ru,143.7
2727,Y2SeO2,45.0
2728,NaCrAs,39.8
2729,Mg(MoO2)4,85.8
2730,Rb2ZrCl6,13.8
2731,YZn,48.5
2732,Eu3As4,42.7
2733,KSO4,23.5
2734,NiHO2,121.0
2735,BeCoCu2,100.5
2736,MgPt3,152.7
2737,LiFe3O4,93.0
2738,Rb3Tl,6.7
2739,TiNbO4,194.0
2740,RbCeS2,19.4
2741,CeH2,56.0
2742,HfSe3,16.0
2743,HfC,115.1
2744,BaSrHf2,20.8
2745,RbPbF3,17.9
2746,NaI,22.9
2747,Zn3(PO4)2,78.4
2748,LiNd2Ru,45.4
2749,AsRu2Se,225.0
2750,MgPbO3,55.6
2751,HoAu,75.6
2752,TbPd,61.9
2753,KCaBr3,7.3
2754,SrCa(CO3)2,26.1
2755,Na2MnBe,60.2
2756,NaTmO2,87.8
2757,HoTmZn2,53.2
2758,Mn2Be2Te,88.4
2759,B6As,92.4
2760,KThCuS3,20.6
2761,ErSe,21.0
2762,CaGaGeH,38.5
2763,NaYbO2,56.8
2764,BCl3,3.9
2765,Bi2SO2,26.3
2766,ScS2,89.1
2767,Rb2CuF4,33.5
2768,Ba2HfO4,60.1
2769,SmDyRh2,98.9
2770,SbTeClO3,18.3
2771,Bi(TeBr2)2,11.3
2772,ZrZnAs,97.4
2773,Yb(As2Rh3)2,125.9
2774,Tb(SiRu)2,120.1
2775,Zn(CoO2)2,115.8
2776,SiNi3,156.5
2777,Zr2Np,112.5
2778,TbAsO4,42.6
2779,ErTlTe2,17.0
2780,Hg3C,102.0
2781,MgMnBe2,107.1
2782,K2TeBr6,13.4
2783,YGe,34.0
2784,BaSc4Mo,109.3
2785,NpS,34.7
2786,NdCuO2,64.6
2787,ZnSbF5,21.7
2788,TaAsIr2,243.3
2789,DyTlPd,77.0
2790,NdTe2BrO5,43.7
2791,CaAl2,28.1
2792,CuBr,34.8
2793,Nb3Au,106.7
2794,CaTiF4,81.3
2795,BaSr2Ca,1.7
2796,LiMoIO6,34.5
2797,CaTi2S5,29.6
2798,Be2CrCd,93.3
2799,BeTlRe4,216.7
2800,RbSmS2,24.3
2801,BiBO3,41.4
2802,Na2Ti2Sb2O,87.9
2803,YbNi2B2C,118.9
2804,NaZnAs,23.6
2805,Ba2CePtO6,82.8
2806,Mn2GaCo,177.4
2807,OsCl4,16.3
2808,CaGaSiH,41.7
2809,NaLi3(H2N)4,14.3
2810,VCo3,186.1
2811,NdPt,68.4
2812,PrCoSi,41.6
2813,SrS,6.7
2814,KSrBe2,110.7
2815,BaTa2Be,128.8
2816,BeBiPb,38.1
2817,RbCdAg3(CN)6,15.5
2818,Pu3Ga,41.2
2819,Rb3Pb,7.6
2820,TaBe2Fe,235.2
2821,Ba2HfTe,24.8
2822,BeSbCl,72.1
2823,Pm2InAg,54.1
2824,K2Al2Sb2O7,57.2
2825,U(CoSi)2,135.0
2826,V2CrTe4,33.7
2827,ErPb3,51.0
2828,MoAsPt2,195.7
2829,SnSb,15.0
2830,UPbO4,62.0
2831,Mg2SiO4,72.9
2832,AlB3N4,184.8
2833,RbBe2F5,15.8
2834,Na4CdP2,12.0
2835,Ni3S,146.6
2836,TiCrO4,187.5
2837,NdHg,54.5
2838,TiSiOs2,167.4
2839,MnTePd,80.7
2840,Li4Cr3FeO8,83.1
2841,CuSbS2,25.6
2842,Ag3SI,48.6
2843,K3IO,10.0
2844,TaMoN,219.7
2845,Sm(SiAg)2,58.2
2846,TmIn5Co,41.1
2847,Ba2PdBr,23.8
2848,MnAl6,35.0
2849,Tm2AgRu,83.6
2850,NbPd3,178.7
2851,Te2W3S4,55.0
2852,BaH4O3,30.1
2853,ErNbO4,84.7
2854,TiCrAs,146.5
2855,Ba3MgNb2O9,80.4
2856,PaBr4,13.7
2857,BaSeO3,48.8
2858,NaMo2As,123.3
2859,Mg3Nb,34.3
2860,TbPO4,30.3
2861,MgBe2In,26.6
2862,LiSi2N3,78.5
2863,TiCo2Sn,167.5
2864,CoO2,122.7
2865,TiBeSi,162.0
2866,HoH2,64.5
2867,MnO2,83.4
2868,AgCNO,68.8
2869,NaBr,9.4
2870,CaCN2,38.3
2871,Li2Si2O5,67.0
2872,ZrCd3,70.4
2873,HfBeP2,72.8
2874,Er3PbC,2.5
2875,CaMo2O5,56.9
2876,ZrBeSi2,85.9
2877,FeAg3,108.2
2878,HoAs,58.1
2879,Na2CrF4,37.4
2880,Tb3TlC,5.8
2881,KAcTe2,13.8
2882,Ni3(PbSe)2,48.2
2883,Sm3Mg,26.4
2884,CdFe2As,112.8
2885,BaTiSe2,12.0
2886,Na3TlO2,24.2
2887,K2HfF6,15.2
2888,Th(SiPd)2,90.1
2889,LiLu2Al,42.9
2890,BaSc2Nb,24.8
2891,BaSi2Br,52.1
2892,CuBiS2,28.9
2893,Li3FeO4,85.5
2894,TbFe2,118.5
2895,Na2BeFe,40.3
2896,Dy(MnGe)2,106.2
2897,BaMgV4O8,177.6
2898,DyP5,38.3
2899,TlAgI2,17.6
2900,Na5NiSO2,9.3
2901,MnSnPd2,147.1
2902,Sc2CuOs,105.2
2903,MgU,28.8
2904,Ca(CoGe)2,62.0
2905,LiYS2,33.0
2906,Na2ZrSe3,23.3
2907,ZnNi3Sb2,76.7
2908,BeGeN2,69.7
2909,TbInCo2,79.1
2910,TiFeSe,104.3
2911,Lu2GaCu,57.6
2912,DyZnRh2,112.6
2913,Rb3Hg,4.3
2914,USi3,79.4
2915,HfC,106.3
2916,Lu2TlAg,58.9
2917,BaLiF3,48.3
2918,Ce(FeP)2,105.8
2919,Hf2BeV,108.7
2920,K2SrTa2O7,54.1
2921,Th3Bi4,42.7
2922,Ca5Si3,23.3
2923,TbGa,41.0
2924,HoBO3,78.6
2925,LiSbS2,17.7
2926,KNbF6,25.1
2927,LiFe3(OF3)2,35.0
2928,TmZn,53.6
2929,TaBeCr,148.9
2930,BaNaGa,18.5
2931,SrAl4,42.4
2932,Al2W,86.9
2933,BaSnW2,127.6
2934,VOs,237.5
2935,Rb2NbF6,22.5
2936,BePb2Br,67.9
2937,ErCl3,13.9
2938,FeNi3,153.0
2939,IF7,5.5
2940,DyB2,57.2
2941,Sc4BeTc,54.2
2942,Rb2Pt3S4,44.4
2943,BaZnTe,20.7
2944,Li2CO3,59.7
2945,Li4FeN2,14.1
2946,NaTl2MoF6,29.3
2947,ZrBeCd,68.7
2948,CrPt3,184.2
2949,Ti6O,136.3
2950,NpP,19.2
2951,GaMo3,132.7
2952,Tm2AgPt,81.9
2953,Mg3P2,32.4
2954,LiSiNO,42.0
2955,Ca2SiO4,83.8
2956,TiPRu,146.8
2957,Sc3SnB,29.3
2958,BaCl2,22.3
