,pretty_comp,et_c44
1989,YNbO4,57.0
1990,HoCo5,58.9
1991,TbY3,32.8
1992,Sr2GeS4,7.5
1993,Er(SiIr)2,135.1
1994,Ba4ScGa,0.0
1995,Ca4BeP,8.2
1996,Y(HO)3,33.1
1997,CuNi2Sn,80.7
1998,LiBeFe,68.2
1999,Ba(SbPd)2,17.9
2000,LiNbIr2,105.0
2001,NdSe,12.5
2002,Li2B2S5,9.1
2003,NbSiPd,113.7
2004,Li2TiFeO4,95.1
2005,Sc2BeRh,42.3
2006,ZrCoP,133.6
2007,TbRh3C,73.9
2008,BeFeRh2,96.2
2009,MnBr2,19.4
2010,MnCu2Sn,45.5
2011,TbAgSn,33.2
2012,GeClO2F5,10.7
2013,Ti3Zn,59.4
2014,EuCd,34.8
2015,K3Na(FeO4)2,19.3
2016,K2SeBr6,11.5
2017,VSb2,68.4
2018,LiCd,31.5
2019,KSr3,10.8
2020,V2O5,66.2
2021,RbYO2,67.8
2022,BaPdS2,30.4
2023,Ba2TaTe,17.4
2024,BeInRh2,84.6
2025,ZrSnTe,73.6
2026,PrY3,30.7
2027,NiAsSe,47.0
2028,HfSe2,47.0
2029,TiBeRh,71.2
2030,RbNdO2,58.7
2031,Mg2V2O5,43.3
2032,Cd(GaO2)2,84.5
2033,Ba2ZrS4,25.2
2034,SrAuO2,25.4
2035,V3Au,47.7
2036,LiSmO2,47.8
2037,SrCaGe,30.4
2038,ScRu3,97.0
2039,YbCd,31.0
2040,NaSrBO3,58.8
2041,TiMn3O8,92.5
2042,SrAu2,20.3
2043,Ho3AlN,62.9
2044,MgP4,46.9
2045,YNi5,60.8
2046,ErAgSe2,23.3
2047,LiAuF4,12.2
2048,Ga2BiS4,13.1
2049,RbSmS2,31.8
2050,NaCaAs,20.7
2051,Ce(SiAg)2,50.7
2052,TaMnP,105.4
2053,Ba(CdP)2,35.5
2054,Pr(SiAg)2,48.4
2055,Sc2AgRu,44.2
2056,Ti2CoSe4,71.0
2057,KSn2Br5,15.8
2058,BeV2Tc,151.4
2059,ZrRh3,139.9
2060,Li5CrCl8,18.7
2061,TbP,45.2
2062,As3H5,20.4
2063,SmSe,2.6
2064,GePb3O5,35.2
2065,Sm3CuGeS7,42.4
2066,P2Rh,109.9
2067,Ta2CrRu,76.9
2068,MgBe2In,3.6
2069,TmCo3B2,142.3
2070,Ca3MnO4,74.9
2071,V3Te4,42.3
2072,SbTeO3,36.2
2073,Rb2LiDyBr6,11.9
2074,YAgS2,27.7
2075,Be2CrTc,130.2
2076,Tb(CuS)2,33.8
2077,CdInGaS4,6.4
2078,AsRu2Se,9.9
2079,Tm2AlSi2,59.2
2080,Sb2S2O,11.1
2081,Sr2FeSO3,93.0
2082,NdSn2,32.0
2083,NdTeF,59.9
2084,SrBeF4,39.1
2085,Th2Pd,11.3
2086,LiCuF4,40.1
2087,ScBe2Cl,29.3
2088,NaMnO2,39.9
2089,NdIO,41.9
2090,LiBO2,108.8
2091,NaPPdS4,13.9
2092,HoNi,40.4
2093,LuNi2,61.7
2094,Sr2Sn,23.9
2095,SeCl,6.2
2096,VP,52.1
2097,Np(CoGe)2,50.4
2098,USiAu,54.9
2099,Be2SbW,70.5
2100,AgI,15.9
2101,LiScF4,18.4
2102,Sr2BrN,32.9
2103,CO2,2.5
2104,Na2TlSb,22.6
2105,Mg2BeCl,11.8
2106,Sr5As3H,40.2
2107,SrCrF4,29.5
2108,Ba2ScBi,16.0
2109,Y2BeIn,68.8
2110,UTeN,86.0
2111,Sr3BiN,38.1
2112,Pm2O3,47.4
2113,UP,21.5
2114,Ag2SnHgSe4,9.4
2115,Y2GeI2,26.4
2116,Ho2SO2,60.5
2117,VNi3,134.3
2118,Tm2SO2,63.4
2119,Mn3AlC,62.1
2120,NdMgO3,5.9
2121,BaGa2Cl,22.3
2122,FeAgO2,49.9
2123,BaAl2O4,37.9
2124,Nb3Sb,60.6
2125,Te2Mo3(SeS)2,53.0
2126,Nd(CrSi)2,87.4
2127,Sr2BeBi,38.7
2128,AcOF,44.0
2129,Sm(GeRu)2,82.0
2130,TiAsPd2,14.9
2131,Sb2Os,96.6
2132,AuClO2,12.6
2133,K5As2Au,9.4
2134,ErCuSe2,35.2
2135,Hg2SeO4,8.6
2136,CdSO4,20.3
2137,Sr2SnO4,57.9
2138,KBa4Mo,1.3
2139,TmC2,99.2
2140,Y2Al3Si2,60.4
2141,AlFeF5,26.8
2142,Mn2P,57.0
2143,CoAs,54.8
2144,ZnCO3,68.3
2145,TbGa,35.5
2146,CrSi2,154.1
2147,HfMg,23.1
2148,KSbS2,15.5
2149,Er(FeGe)2,70.6
2150,Sr(AlPb)2,4.5
2151,Ag2HgI4,6.9
2152,SNF,18.7
2153,BaBiBO4,25.4
2154,Ti2BePb,13.4
2155,Er(CrSi)2,39.3
2156,U2N3,81.5
2157,FeP2,187.2
2158,SmRh,27.6
2159,RhPb2,35.5
2160,BaPd2Rh,26.0
2161,Ho(FeGe)2,71.6
2162,Hf2ZnHg,28.3
2163,MnGaCo2,85.6
2164,DyTlO2,66.3
2165,KAuBr4,6.4
2166,LiBeFe,18.2
2167,NaCNO,13.3
2168,RbCS(OF)3,11.7
2169,Be2MoCl,28.7
2170,AlAgTe2,21.9
2171,Np3Sn,51.0
2172,HoH2,71.8
2173,LiNpIr2,34.9
2174,ErVO4,19.8
2175,K3NbO8,17.5
2176,Sr(GeRu)2,66.9
2177,Ba2InClO3,57.6
2178,NbAs2,76.3
2179,Er2O3,58.2
2180,PuPt2,38.7
2181,BaNa2Mg(PO4)2,52.2
2182,MnNbSi,102.2
2183,VTe2,35.1
2184,NbCrSe5,26.9
2185,Mn2Sb,28.2
2186,Ag3AsS3,10.5
2187,GaFe2Co,103.1
2188,K2SrTa2O7,76.6
2189,Pm3Si,35.3
2190,Rb3V,4.6
2191,BeV2Se,86.7
2192,BW,235.9
2193,BaPt,17.8
2194,Sc2SO2,59.0
2195,InTeI,5.1
2196,Ba2BiBr,4.3
2197,Tm2IrOs,68.2
2198,Be2TcSb,59.3
2199,Ca3P2,16.3
2200,HfCuHg2,32.8
2201,BeNb2Ir,37.3
2202,MgAlIr2,110.6
2203,Rb2Zr2O5,78.8
2204,Th(AlC)4,89.1
2205,VTc,95.9
2206,RbHO,9.7
2207,YbAgS2,14.4
2208,Li3Mn3O5F3,54.4
2209,ScHO2,40.9
2210,Sc2GaCu,58.6
2211,Ba2ScHg,19.2
2212,PuO,43.2
2213,Li4PbO4,42.3
2214,SmHoRu2,36.8
2215,TiFeTe,56.8
2216,BaAl2,29.9
2217,Rb3Sb2Au3,9.5
2218,SrThBr6,22.5
2219,Tl2GeSe3,2.7
2220,FeCl2,30.7
2221,NpSi3,86.3
2222,BaSbPt,20.0
2223,NaDySe2,35.1
2224,K2Be2O3,7.5
2225,CaCuAs,56.3
2226,BaO,74.8
2227,Li2Mn4O5F3,37.5
2228,YbAu2,51.1
2229,XeIF7,12.0
2230,NdPPd,54.0
2231,K3Zr,6.6
2232,TlCoF3,35.2
2233,TiHg,32.9
2234,BaBiTe,4.6
2235,SbPO5,40.7
2236,CrH,111.6
2237,BAsO4,36.4
2238,Li2AlNiO4,43.8
2239,SrGe2,29.8
2240,TmIO,46.2
2241,Ho6FeBi2,29.0
2242,Rb3Sm,5.1
2243,CrPt3,115.4
2244,Ni3(PbSe)2,17.7
2245,V5Sb4,57.1
2246,Rb2SeCl6,12.6
2247,CrWO6,44.4
2248,TlCuO2,4.4
2249,HoSbPd2,36.7
2250,BaTi(BO3)2,100.1
2251,LiPm2Rh,18.6
2252,HBr,12.5
2253,CrPbO3,103.6
2254,Er2SeO2,58.7
2255,BaCr2Cd,8.2
2256,Li6CrO4,64.0
2257,Dy(Al2Fe)4,76.5
2258,SrIn4,12.6
2259,Mn3ZnN,82.8
2260,HfMgO3,51.5
2261,Sr2ZnCu2(SO)2,53.5
2262,Sc2Si2O7,62.3
2263,Sr2GaSbO6,105.8
2264,LiTm2Ir,39.3
2265,Ce(SiRh)2,117.9
2266,ThBi,30.8
2267,MoW2(SeS2)2,78.4
2268,Cd2Ru(CN)6,16.0
2269,TaGaRu2,116.5
2270,Fe2As,63.4
2271,KLiZnS2,21.9
2272,TbBr,18.7
2273,YbH2,30.1
2274,TaB2,224.3
2275,Sc(VGa2)2,119.0
2276,Cd2GaAgS4,14.5
2277,Yb2PrDyS6,13.9
2278,Na2H6Pt,17.9
2279,ZrNCl,53.0
2280,Bi2SeO2,1.2
2281,BeW2Se,142.4
2282,Rh3F,27.2
2283,Ba2SrWO6,18.8
2284,SmTlO3,37.3
2285,NdTlS2,29.9
2286,KMn2Be,50.4
2287,Na2PtSe2,11.4
2288,Th2Fe2Si2C,71.6
2289,Rb3Pb,6.3
2290,Be2SiTc,198.0
2291,TiSi2,106.2
2292,BeGa2Cl,12.6
2293,BeCr2Pt,113.4
2294,Be2FeSi,128.7
2295,Li7VN4,109.6
2296,Al2RuRh,111.4
2297,ScIr2,122.0
2298,CaP3,37.9
2299,TiBeZn2,52.1
2300,Be2NbHg,84.4
2301,KBa4W,2.8
2302,GeSb4Te7,28.1
2303,BeCrRh2,96.4
2304,ErSiRh,73.6
2305,Rb3BrO,8.7
2306,Sr2LiCoN2,53.7
2307,NaLi5N2,44.3
2308,PrBi2BrO4,69.4
2309,HfSiMo,131.6
2310,MnBeTl,30.0
2311,BeCdSe2,0.7
2312,HoHg2,31.8
2313,KBaV4,0.5
2314,KCN,4.2
2315,VCo2Sn,75.6
2316,ScSnPd2,56.2
2317,Rb3MgH5,10.7
2318,DySCl,31.6
2319,ZrAlNi,71.7
2320,MgBi2O5,23.2
2321,DyPbAu,36.5
2322,CdAsOs,38.4
2323,ThSi2,69.3
2324,InI3,7.8
2325,YbAu,31.5
2326,SmNi5,55.0
2327,Ti4As3,59.7
2328,Mg2SnN2,71.2
2329,SrH2,19.0
2330,Na2CuP,12.1
2331,Co(AsO3)2,90.2
2332,Tb(HO)3,34.5
2333,MgH2,6.9
2334,DySn2,37.2
2335,ErAlAg2,27.0
2336,Li2CuO2,36.2
2337,BaMnCO3F2,9.1
2338,Rb2P3,13.3
2339,TmAs,43.1
2340,HfRu,76.6
2341,TePdI2,15.7
2342,KMnO2,43.1
2343,Mo3(Se2S)2,67.0
2344,KBeIn2,8.4
2345,PdF3,20.7
2346,NpP3,70.9
2347,FeAs,122.7
2348,Mg(BC)2,243.8
2349,BiF5,14.0
2350,LiVRh2,77.5
2351,CdCO3,44.5
2352,CdCl2,16.6
2353,HgB2(CN)8,5.7
2354,TiCo2Si,105.8
2355,ScZn,64.4
2356,NdPb4F,9.2
2357,BaB6,110.2
2358,Ba4MgTe,1.6
2359,CdIrO3,42.8
2360,AuO2F,4.9
2361,YFeO3,71.3
2362,MnBe2,163.1
2363,RbNdSe2,25.9
2364,NdIr3,119.5
2365,Co2B,103.5
2366,Rb2TeBr6,3.6
2367,SiF4,11.9
2368,Ta2SnO6,59.4
2369,USbTe,63.3
2370,KCuC2,1.6
2371,PI2,4.1
2372,Ti4ZnO9,39.9
2373,Ba2ScTl,22.3
2374,PrH3,25.5
2375,Nd(SbOs2)2,42.4
2376,Sr2MgUO6,48.5
2377,ZnNi3C,35.4
2378,KNO3,17.9
2379,ErIn,44.0
2380,Na3CuO2,28.9
2381,USeO,81.8
2382,GeF4,7.8
2383,BeIrOs2,178.9
2384,Sc2InAg,50.7
2385,ScCu,48.1
2386,YCuSn,46.4
2387,ThSnPt,35.1
2388,As2O3,19.3
2389,Tl3CoCl5,9.3
2390,ScHg,46.7
2391,Li2CeP2,43.4
2392,CeH2,53.0
2393,ScCo,51.1
2394,TaAs2,82.2
2395,Rb2CoF6,11.4
2396,Lu2Si2O7,59.6
2397,PuSi2,16.8
2398,LiH3O2,20.4
2399,CrCuS2,19.2
2400,MnAlFe2,100.6
2401,Rb2NaVF6,26.2
2402,HfBrN,49.8
2403,TbCuSi,71.8
2404,B2W,228.2
2405,HfBeCl,31.0
2406,AgSbSe2,15.2
2407,YAl2Co,35.6
2408,TmP,49.6
2409,ScP,51.5
2410,Nd(SiRu)2,109.1
2411,WCl6,7.1
2412,SiRh3,92.8
2413,LiBeN,85.8
2414,ThRu3C,97.6
2415,Rb2S3,13.3
2416,Sm3Zn,33.4
2417,DyCoC2,83.9
2418,LiCoO2,124.5
2419,Lu2ZnPd,40.1
2420,HfAg,80.2
2421,Ca(CdAs)2,32.2
2422,Na4GeO4,33.4
2423,Nb3Ga2,92.0
2424,Ti3Pt,49.9
2425,YbH3,34.4
2426,Ba2YCu,6.2
2427,ErTlO2,69.4
2428,NdBPt3,109.4
2429,BaSr2Te,4.7
2430,NiP2,44.8
2431,Zn(InTe2)2,23.6
2432,ZrBeNb,19.2
2433,BeCuPt2,74.4
2434,RbSrCl3,5.6
2435,BaVHg2,11.8
2436,Yb3InC,19.8
2437,Ti(CrTe2)2,37.9
2438,BeVSe,38.3
2439,NaSnN,57.5
2440,BeGaRu,73.3
2441,BeCu4Rh,44.7
2442,CaBeNb2,51.4
2443,YbB6,46.1
2444,BaMn2Sn,32.9
2445,K3Sb2Au3,11.6
2446,Ca4Sb2O,43.7
2447,SmPPt,44.8
2448,BeGa2Co,60.1
2449,TmBrO,47.0
2450,Lu2CoRh,46.7
2451,LiAl2Pt,101.9
2452,MgCuF4,19.7
2453,Mg(FeO2)2,58.4
2454,Y2BeW,33.3
2455,Cu2Te,28.0
2456,DyTl,31.1
2457,HoCoC,26.9
2458,HoGeAu,36.3
2459,Ho(NiP)2,57.4
2460,RbNO3,10.2
2461,Tb(GeRh)2,85.7
2462,NpOs2,10.0
2463,BeRuRh2,95.2
2464,KPS3,4.4
2465,RbSrCO3F,28.8
2466,TmTe,20.7
2467,Tm(SiPd)2,35.1
2468,ZrAsP,32.7
2469,NiPbF6,17.8
2470,RbH,7.4
2471,TbCdPd2,40.5
2472,Cr(BH)6,4.7
2473,TmBi2BrO4,86.7
2474,K3CrO8,17.6
2475,NaLi2B(PO4)2,47.0
2476,Na3Co2SbO6,31.9
2477,KHS,18.1
2478,GaMo3,95.9
2479,BaYPd2,35.5
2480,Ba2YHf,24.9
2481,KNbO3,86.1
2482,V3Sn,20.2
2483,Y6FeSb2,30.1
2484,Be2NbMo,141.7
2485,NiAsS,52.1
2486,LiVO2,92.5
2487,DyTiClO3,35.6
2488,VB,201.6
2489,AlVO3,54.9
2490,SnSb,14.6
2491,CrP,167.8
2492,BeNbSi2,121.2
2493,Li2BeW,98.9
2494,PrCoSi,54.3
2495,YPO4,16.5
2496,NaVAs,57.8
2497,RbTmO2,74.9
2498,CrFeTe,13.9
2499,MnSiNi2,78.1
2500,NaBeSn2,15.5
2501,HgSO4,23.5
2502,Er2Al3Si2,59.7
2503,YbC2,63.8
2504,HfMoP,102.9
2505,Ba3SnO,27.4
2506,Sr2BeOs,35.1
2507,Na2BeBr,21.7
2508,Y(CoGe)2,70.7
2509,LiGaCl4,7.2
2510,DyAl3,57.9
2511,YbRh,40.5
2512,Ba2SnPb,21.5
2513,Na2Cd3(PO)4,35.3
2514,KBiO2,11.9
2515,CeP,9.4
2516,BaCo2Cl,19.0
2517,MnBe2Ir,125.5
2518,Hg2P2S7,20.3
2519,Rb2MnCl4,15.3
2520,TiGePd,56.7
2521,LiRhO2,63.3
2522,LiAc2Si,25.9
2523,LiCaAlF6,38.0
2524,NaAsRh2,26.9
2525,ZrBe5,71.4
2526,CdBr2,14.9
2527,DyTlPd,28.3
2528,Zn(CoS2)2,63.9
2529,SrCN2,24.2
2530,Yb3U,23.4
2531,PrSm3,26.9
2532,NdPt2,81.2
2533,Ti3AlC,76.8
2534,PrTlTe2,20.6
2535,InP,29.6
2536,TlAgTe,18.1
2537,CaMnF6,21.5
2538,VBiO4,8.6
2539,Te2Mo(WS2)2,42.2
2540,Be3Ir,169.5
2541,Nd2MgAl,42.7
2542,ZnMo3,124.7
2543,InAgTe2,17.8
2544,LiCdAs,22.5
2545,Na2PtS2,15.9
2546,PrTlAg2,28.9
2547,Ga2Os,96.5
2548,Er2TeO2,53.8
2549,Al3Cr,109.8
2550,Tl3SbSe3,7.0
2551,SrCrF4,21.3
2552,Sc2BeGa,93.4
2553,NaZr2Be,7.4
2554,Sr2BiAu,17.4
2555,SbOF3,16.1
2556,CaPd3O4,49.9
2557,NdAgSn,34.0
2558,Y(SiRh)2,116.3
2559,LaS,20.4
2560,BaSr2Ca,1.5
2561,CrSi2,164.7
2562,Rb2Fe4O7,60.8
2563,NbCu3Se4,18.5
2564,RbAu5,20.2
2565,LiTl2GaF6,32.8
2566,SrMnBe,49.4
2567,YOF,111.8
2568,MgPSe3,33.0
2569,AsP2W,66.8
2570,SrAlSiH,51.9
2571,SmCo5,47.2
2572,Mn2BeNi,40.6
2573,HfS3,34.7
2574,HoPaOs2,22.7
2575,ScSbPt,59.1
2576,MgCr2S5,10.0
2577,Ca(BeN)2,182.5
2578,Mg3ZnC,35.0
2579,SiNi3,120.1
2580,Ba3BiAs,3.3
2581,Li5CuF6,31.2
2582,CaBiAsO6,19.7
2583,SrBeHg2,7.5
2584,Yb3Mg,17.7
2585,BeOs2Cl,108.8
2586,SmSnAu,32.6
2587,Nd2Te4O,46.2
2588,MgCuSn,35.5
2589,Li2RuF6,41.0
2590,Rb2MgF4,40.5
2591,Yb(As2Rh3)2,70.8
2592,CuBi(PSe3)2,20.3
2593,PrAlO3,166.4
2594,CrSe,12.8
2595,UCdO4,57.5
2596,KClO2,14.0
2597,HoNbO4,60.1
2598,Mn2BeCo,158.2
2599,Sr2BeZn,14.5
2600,UFeB4,202.8
2601,BaRuPt2,59.1
2602,InP,27.9
2603,NaDyS2,42.4
2604,BaN6,18.9
2605,NaErO2,90.1
2606,Zr2Cu,28.1
2607,ThCl4,11.7
2608,Co2C,125.0
2609,KBe2Hg,17.0
2610,NaGa4,15.5
2611,SiTe2,13.9
2612,TaBe2Tl,114.8
2613,YHSe,63.0
2614,B2Mo,233.3
2615,TmAu2,76.3
2616,YbZn,0.9
2617,BiClO,59.5
2618,ErNbRu2,53.0
2619,TlAsF6,13.7
2620,ZrSe2,43.0
2621,Nd(SiAu)2,29.1
2622,TmNiC2,83.0
2623,HfCo2Sn,74.9
2624,V4O7F5,61.8
2625,Be2FePb,51.7
2626,CaHClO,24.2
2627,DyMn2,17.4
2628,Tb2C,42.0
2629,ZnSiP2,67.2
2630,TbTl3,22.1
2631,MnSnF6,23.8
2632,PbBrCl,20.5
2633,ScN,166.0
2634,CaAgBi,16.9
2635,SmInRh2,50.2
2636,Be2InTc,126.2
2637,Mn3SnC,74.8
2638,Co3(SnS)2,45.9
2639,Be(CN)2,11.7
2640,BaGaBO3F2,46.6
2641,CaBiF6,10.8
2642,TlF,6.1
2643,UFeS3,51.3
2644,SmSnAu,36.2
2645,Cd2SiO4,39.2
2646,NaCrO2,90.4
2647,As2SO6,5.6
2648,Rb2SiS3,3.4
2649,Rh3Pb,66.2
2650,Ba2ScCd,20.4
2651,AlVFe2,126.2
2652,V2TcRu,97.7
2653,TiCo3,148.5
2654,Ho2AlOs,49.9
2655,TiInCo2,74.6
2656,TaMnRu2,84.2
2657,TaGaFe2,126.5
2658,YScBe,13.7
2659,Mn2PtRh,99.0
2660,BaNdMn2O6,110.3
2661,Cu2HgI4,14.2
2662,Sc2BeBr,60.8
2663,Be2TeRh2,40.6
2664,PrClO,58.3
2665,PrVO4,7.4
2666,ErH,55.2
2667,CaWN3,25.9
2668,CuH4(OF)2,21.6
2669,RbNpO3,56.8
2670,U(SiPd)2,56.0
2671,SbRu,100.7
2672,Be2CrBi,60.8
2673,TmCdHg2,30.9
2674,Sc2CoRu,51.8
2675,Zn2CoN2,32.4
2676,MnBe2In,40.4
2677,Ho2Fe2Si2C,74.9
2678,Rb(SbSe2)2,12.1
2679,Li3TaO4,117.3
2680,KPrSiSe4,12.9
2681,MgPd2,58.8
2682,SnPt,24.5
2683,Be2CuMo,105.6
2684,CaAl2,40.2
2685,AlCoO3,51.3
2686,Ba(FeS2)2,23.9
2687,CaAs3,21.4
2688,SeBr,5.9
2689,ZrInRh2,97.1
2690,Be2InTe,28.5
2691,BeNbRu2,117.0
2692,HoSnRh2,54.4
2693,HgPb2(ClO)2,10.6
2694,MgSnO3,52.9
2695,Fe4N,79.6
2696,MnB2,135.4
2697,Ti2N,151.6
2698,SrLi2Pb,18.6
2699,TiFeCoSb,17.2
2700,HoMnGe,53.8
2701,PaC,80.2
2702,Li3V2O6,67.5
2703,KV(CuSe2)2,7.4
2704,MgTe2,24.8
2705,CaBeTc2,71.7
2706,CrP2S7,23.5
2707,YbCo2,47.7
2708,Li3NbS4,3.7
2709,RbSbBrF3,11.3
2710,Co(ClO4)2,23.1
2711,Mg2TiBe,49.4
2712,NaAg2,26.4
2713,GaPO4,16.3
2714,Sm2GeRh3,72.6
2715,TiZnSiO5,48.8
2716,TbCo2,50.0
2717,TiAlPd2,42.1
2718,TaAlO4,62.1
2719,VFe,64.2
2720,Ba2CaUO6,40.4
2721,TbN,118.3
2722,Sm(CoGe)2,65.2
2723,HgO,5.9
2724,CaTaBe,33.5
2725,Zr2Ag,28.4
2726,Ca(BH4)2,10.8
2727,RbCrO2,49.7
2728,DySi2,70.2
2729,LiAgF2,11.2
2730,BaRh2Se,24.2
2731,ErPb3,18.3
2732,SbCl3,9.5
2733,CeBPt3,101.1
2734,InBO3,90.2
2735,LiAsF6,22.4
2736,Ti2FeSe4,67.1
2737,CdSnF6,18.2
2738,PrNbO4,42.1
2739,As(CN)3,15.9
2740,U2InRh2,46.1
2741,BaMo2Br,11.9
2742,MnO,46.3
2743,Nb(SeBr)2,36.8
2744,BaH4(IO)2,14.7
2745,MgCo3C,87.3
2746,ZnCu2Ni,85.9
2747,Li4V2SiGe,59.8
2748,CdP2,36.8
2749,Li2SnIr,68.0
2750,FeI2,20.5
2751,ScInPt2,64.6
2752,Nb3Os,59.1
2753,MgGeO3,107.7
2754,AlH3,47.9
2755,Sb2S3,29.6
2756,Tb(SiAg)2,48.9
2757,NaNdS2,24.8
2758,LiSm2Ru,21.5
2759,Zr2Te2P,45.9
2760,K2S,6.3
2761,SmErRh2,32.8
2762,CaAsAu,28.9
2763,USiS,41.5
2764,NaMo2As,31.4
2765,Mg3Mo,61.0
2766,Li2Se,29.7
2767,MnZn3,65.0
2768,LiSnRh2,77.8
2769,KNaNdNbO5,29.2
2770,YErZn2,42.7
2771,Sr(Li2P)2,43.5
2772,CrGaFe2,111.2
2773,MoPO5,53.0
2774,AlAgO2,23.3
2775,ScVRu2,66.7
2776,SrAgBi,25.7
2777,SbAsRh,18.4
2778,Be2SnMo,26.1
2779,Nd2ZnIr,25.5
2780,Na3AlP2,21.5
2781,Zn3Ir,107.7
2782,V2P,120.6
2783,FeN,45.7
2784,Ba3BiSb,4.2
2785,KCuSe,31.2
2786,Mg2BeFe,53.4
2787,UO3,51.9
2788,Tm2Al3Si2,59.5
2789,RhCl3,24.8
2790,CuAsSe2,4.4
2791,LiC,16.4
2792,Li2MnSi3O8,21.3
2793,BiSbO4,48.5
2794,YBrO,39.1
2795,Dy2TlCd,40.1
2796,SbTeClO3,1.8
2797,KCu4Se3,11.0
2798,TbPO4,16.8
2799,USn,44.8
2800,SmSnF7,34.5
2801,HoScO3,84.5
2802,CeCuSO,55.5
2803,Hf2Si,81.9
2804,NaFeAs,56.4
2805,ScAuO2,66.8
2806,SnF4,11.0
2807,Cr3Fe,86.9
2808,SmNi2,45.3
2809,Cr3CdTe4,12.3
2810,V3As,87.4
2811,Mn2Au5,48.8
2812,KSb2,23.9
2813,Na2GeO3,16.4
2814,Cd3(BO3)2,37.3
2815,YbF2,86.9
2816,YbSbPd,22.7
2817,BaErCuS3,47.2
2818,SmH3,90.2
2819,InNi3,85.2
2820,PmMg,40.1
2821,CoCu2GeS4,36.9
2822,K2Sn2O3,30.8
2823,BaNaSr2,4.0
2824,Li(NiP)2,15.7
2825,Pu(CrSi)2,104.0
2826,SrNd5S8,32.8
2827,Dy6FeSb2,29.1
2828,Dy2Cr2C3,91.9
2829,Dy2SO2,55.0
2830,DyN,122.2
2831,Sr3Cr,13.3
2832,NbS3,31.7
2833,Li3ClO,48.4
2834,Hf2BeV,61.2
2835,AuClO,19.0
2836,CuSnH2(NO3)2,16.4
2837,SrMnGe,27.2
2838,K2PtCl4,6.8
2839,Cd3(ClO)2,23.5
2840,Ti3Pd5,93.4
2841,LiBeH3,41.6
2842,GeMo3,94.9
2843,ScGe2,53.6
2844,HfH2,6.0
2845,NbInNi,56.2
2846,BaMgGe,37.0
2847,ZnCu2GeSe4,33.7
2848,Li2MnBr4,15.5
2849,K2BeTe,14.6
2850,CaZnSO,38.5
2851,RbYO3,9.1
2852,MnBeCr2,134.1
2853,NdVO4,9.8
2854,VZnSiO5,49.0
2855,YC2,86.1
2856,BaLiAs,27.7
2857,Mg(AgO2)2,24.9
2858,KCeS2,30.8
2859,MnZnO2,6.0
2860,PdSe2O5,22.0
2861,TmSb,27.9
2862,SrTaBe,32.1
2863,SrHfO3,84.5
2864,BaSc2Be,24.9
2865,HfCoAs,108.0
2866,TlSiPt5,99.6
2867,LiMgP,46.2
2868,Ba3AsP,6.8
2869,Ba4NaTa,2.7
2870,SrMgSi,40.7
2871,H3F2,7.0
2872,Ga2CoRu,85.9
2873,YCu,36.0
2874,Na3ClO,20.5
2875,NbPd2,109.3
2876,RbAuSe,2.1
2877,PbBrF,30.3
2878,ThIr5,79.5
2879,HfGaCo2,82.7
2880,TiCuHg2,37.0
2881,KH2I3O,6.7
2882,CrHgF6,15.5
2883,PAuS4,13.4
2884,YP,46.4
2885,Sb2Te4Pb,26.4
2886,YbPd,31.1
2887,NaTaN2,167.8
2888,Re2NiO8,29.8
2889,KNaICl,18.8
2890,ThSO,83.9
2891,Hf2BeZn,72.3
2892,ScBIr3,89.6
2893,BeZnFe2,141.6
2894,BaCaSi,23.6
2895,Sc2PdPt,49.3
2896,Pr(CoGe)2,55.7
2897,BaMg2FeH8,45.5
2898,Ba2ZrO4,63.0
2899,LiCu2PO4,34.9
2900,Li2NdAl,32.7
2901,DyTe,6.8
2902,BaAlSiH,47.7
2903,OsC4(ClO2)2,9.1
2904,HoInPd2,40.1
2905,Bi2Te5Pb2,16.3
2906,NaBeRu2,82.2
2907,KCdAs,18.7
2908,Yb2AsAu,31.3
2909,NdPt,23.0
2910,UGaNi,6.0
2911,ScVO4,33.9
2912,LiZn2Cu,0.1
2913,ScZnPd2,50.4
2914,BeCuPd2,78.6
2915,CaHCl,36.9
2916,ErPt3,94.6
2917,FeCuO2,29.0
2918,Na2Hf2O5,89.2
2919,PdAu3,32.1
2920,BeGa4W,48.4
2921,YSbPt,47.2
2922,BeTlFe2,92.9
2923,KTaO3,100.0
2924,MnBe2Cd,88.6
2925,NiAsRh,89.0
2926,KSc2F7,31.7
2927,YAg,35.5
2928,BeTe2Pd,49.1
2929,Nb2SiTe4,23.3
2930,NdY3,30.9
2931,KrF2,15.5
2932,RbBiF3,27.2
2933,AlVF5,51.9
2934,SrClF,32.3
2935,KPrS2,32.2
2936,Ca5As3,43.4
2937,CdSiP2,5.2
2938,ScAlAg2,50.9
2939,LiNiO2,3.7
2940,Ca2Si,20.5
2941,ScAg,43.7
2942,K2TaF7,16.7
2943,Ba2MgSb,18.9
2944,SrCd,21.3
2945,BaTi2As2O,38.6
2946,Na3UF8,16.7
2947,Co3Ni,145.0
2948,Be2VRu,104.7
2949,Th(MnSi)2,64.6
2950,Bi2Pb2Se5,28.9
2951,Ca2As2O7,34.6
2952,K3GeSe3,7.5
2953,NaBeTc2,92.4
2954,TeAsIr,22.1
2955,Np2InPt2,40.3
2956,ScSiPt2,88.9
2957,NaBe2Pt,51.2
2958,CaF2,54.4
