,pretty_comp,n_em300k
7659,Mg2In,5.8149763363322675
7660,YHoAl2,3.5564077338778985
7661,Li2BF5,0.8682960402677012
7662,RbTa(GeO3)3,0.4262617538180323
7663,RbYbF3,0.4757946457229002
7664,MnV2Os,7.0537028741694865
7665,Li4TiCo3O8,3.290142706758531
7666,KSnO2,1.3301945380777784
7667,V3Ga,8.407126950080485
7668,ErSb,7.765518114017122
7669,YbS2,2.459531178837709
7670,SrH2(ClO3)2,0.5570162395669963
7671,ScNi2Sn,7.5488119890561665
7672,TiRu,6.340497164472853
7673,AlSn,6.5728206881828015
7674,Ti3Al2NiC,6.124076722663928
7675,ScGa2,6.960347174738864
7676,TaSe2,6.0251382222743555
7677,Mn2Sn,3.9231820508536046
7678,NaZnSb,4.99244457819771
7679,LiHO2,2.5490732057143424
7680,PbN,4.378460668335064
7681,AgHgSI,0.3363141998969397
7682,NbCrN,4.869657735866119
7683,Sr3SbN,0.04712800286845075
7684,Bi4O3F7,0.0006277208130671653
7685,ScTiO3,4.334760433318842
7686,Li3Ga2,5.753599279424822
7687,ZnAgAs,3.6313698335886286
7688,TiCoSn,6.899071729814128
7689,YAl4Ni,6.209393178615166
7690,Be2Re,5.941504601502053
7691,Rb2TaAgS4,3.161916298068654
7692,Li2Mn2CoO6,4.156229515660537
7693,YMnSi,4.418021431688112
7694,WC,3.6411074747944254
7695,BePd,4.8947243074563245
7696,PuSb,4.596129677402009
7697,Np(SiPd)2,5.026881893521674
7698,BaAgBi,4.802762454741447
7699,BaHf2As,8.246914401567729
7700,Ce(SiIr)2,4.307161732864115
7701,Y(PO3)3,0.4236562989933861
7702,Ca(CoO2)4,0.0025061197075133762
7703,Co3TeO8,3.3331570747733448
7704,La2ZnIr,6.679262701418092
7705,NbAlNi2,3.5149698438411163
7706,Sm3Si2S8Br,1.874350286557953
7707,SrCrO3,4.061854733240551
7708,LuPaTc2,5.978387503732151
7709,V4O9,3.828584395531016
7710,MnNi3,7.7619890824980775
7711,Sr2Co(SeO3)3,0.0003128937727652849
7712,Tl2Ge2S5,2.7508725454775917
7713,UC2,7.987591867410332
7714,Ba2CuC(NO)2,2.9948422299194486
7715,LiRhO2,1.3995838055616376
7716,TaPd2,6.239361595414483
7717,Sr(ScS2)2,0.941863856887486
7718,KDyS2,0.6821391076932009
7719,LiSmAu2,5.7772815312712185
7720,Li2SiNiO4,0.0013602752009801956
7721,TiO,4.586699778680448
7722,Dy2IrAu,5.6457636725316105
7723,H6PbCNCl3,5.549761773556846
7724,Ti2CoIr,6.251658912458702
7725,Li2SmIn,6.561846824976097
7726,Ce3AlN,4.141296893091681
7727,ZrRu3C,7.39039157304319
7728,TbS2,7.440028093656457
7729,NdMgGa,4.7668088576459775
7730,BeS,0.4020530806930665
7731,KMgF3,0.6296364212857877
7732,SmCuO2,0.685234422244997
7733,YCoC,6.567458552076204
7734,Ca3ScCoO6,8.540611893284082
7735,TbBe3,8.151541317078106
7736,Hg2GeO4,0.5870113545243656
7737,Li3FeSiCO7,0.3876612647724677
7738,HoSiIr,3.9050387492133933
7739,YGaRh2,3.889858206400138
7740,NaSnO,4.1385282139880495
7741,Pm2PdRh,6.000975935566952
7742,TmAu2,6.129014502795847
7743,SmLuRu2,5.3469573741329715
7744,Ho3TlC,3.4616313660662885
7745,NbSeCl3,3.074045959712162
7746,NaGaTe2,0.002084727472278824
7747,ZnNi3C,3.5671265255906333
7748,PmSn3,4.9777014078672135
7749,TiF2,2.0121801040808056
7750,DyTe3,5.2169949957006905
7751,Mg(SnO2)2,6.147623014883268
7752,YbMgNiH4,1.1365847775930058
7753,KSmSe2,0.606967551269558
7754,SiO2,0.5235279110778387
7755,LiSmS2,0.6494272167991082
7756,NpTe,4.815351817487519
7757,Lu(SiRu)2,7.0801767023417845
7758,KZrS2,5.714682961828054
7759,PrNbO3,5.419880531854843
7760,TmMn6(GaSn2)2,4.109115683280707
7761,LiBH,4.719228832629455
7762,AlV3,3.5362540786069645
7763,Ti2Re,7.1792253824337555
7764,Al2Sb2O7,0.00016110161241155414
7765,Tl2CuF4,3.738182252261864
7766,Ca6Ge2O,0.025924836823341933
7767,Er6I7,5.861888567094012
7768,MgNbRu2,6.432565143881298
7769,CdIBr,0.2369460893496201
7770,LiAg2F4,5.850556713203432
7771,Hf6CoBi2,5.73362582293494
7772,DyHg,7.144823684594631
7773,BaDyFe2O5,5.443113486891444
7774,KAg3Se2,0.00023003786954250947
7775,PrErZn2,3.5462458299431763
7776,CuNi2Sn,5.068692373997759
7777,Lu5SbPd2,4.8878134750378415
7778,HfZrTc2,4.8381195413420865
7779,FeAs4F8,0.0009867653795065116
7780,LiCu5F2,3.5942694433979714
7781,Li5BO4,1.0646396246074117
7782,AcBr3,0.7947583075151243
7783,MnCoSe,3.835064094752157
7784,Mg(ScSe2)2,0.5643102008799076
7785,LuS,4.8459773873636465
7786,PrHSe,0.6208513521199807
7787,ScCuO2,0.9478502955490846
7788,Tm2MnS4,2.7180176574416834
7789,AcEr3,3.670679353550951
7790,PrTlAg2,6.981497096718615
7791,Al2Si2H4O9,0.4642725251190134
7792,FeSn,4.789622283932913
7793,Tl(TeMo)3,2.166533496823995
7794,KC,1.0430677291167534
7795,AlZnRh2,5.436582920952172
7796,BaErCuS3,0.7051743300889929
7797,Ni(PS3)2,0.014011636796404471
7798,Dy2ZnIr,6.208441759330139
7799,RbDyS2,0.653028755341075
7800,NbCrP,3.9932479417492486
7801,Rb2NiF4,3.0655107101841765
7802,As2S3,1.8194212231633693
7803,BaGaSb,0.06697203492350037
7804,Ba2H6Ru,1.2831366689750687
7805,Pr5CuSe8,0.6969280328572504
7806,Ca2Ta2O7,0.8818994080760653
7807,NdMg,3.5513250083992225
7808,MnAlIr2,3.653694853422
7809,MgH2SO9,0.8705321505208774
7810,VPO4,3.5567069530331668
7811,BaEr2CoO5,1.8166946613920825
7812,Dy(SiRu)2,7.002631356234626
7813,TmIO,2.2917620718933343
7814,FeCo3O8,5.29607692269586
7815,AsH6NO4,0.6626566152104879
7816,Tm2MgRu,7.463241830029002
7817,Co3(SnS)2,6.080813475480912
7818,SrIrO3,8.07793356476847
7819,TiHgO3,0.6384575440810387
7820,MnHg,6.3912649404357325
7821,PaTe3,4.1720797669375935
7822,Ti(GaO2)4,5.863821598516442
7823,BiSbO3,1.3013679767548072
7824,MgCr2F2,4.5656866487279855
7825,NiAsO3,6.3825587569675175
7826,MgSnPd2,4.863472448859133
7827,DyP5,0.0008514799537761271
7828,ErInPt,4.660209422210871
7829,DyNi2,3.9667504854307767
7830,PaSi3,5.051423427010918
7831,KYSn,0.4453341523446389
7832,BeGeAs2,0.4149082463339927
7833,Al3BN4,0.8177016132045613
7834,SrB2,5.9695021890934425
7835,CrAgSe2,0.010292679738251376
7836,NpCo2,4.005568302649312
7837,BiF3,0.7050845433813399
7838,KMgP,0.2100926697593469
7839,TbSmHg2,3.5514983600131167
7840,PrSb,4.1622607197711705
7841,SmCrO4,5.013402265978531
7842,LiSbPd2,5.179709060367442
7843,Li(CuO2)2,5.237574695798579
7844,AgCO3,4.3480156263205645
7845,HfMgO3,0.29009500802526306
7846,Th3Ni,6.477141259274126
7847,LuReTc2,3.5490466088911776
7848,ZnCr2O4,5.066942736436418
7849,Th(CrB3)2,3.73318165988893
7850,Ti6Al6Rh7,4.885859302634499
7851,K2NaAlAs2,0.1816627760016728
7852,SrHfO3,0.6556917394181244
7853,Hf3C,5.262540939473322
7854,Dy3(AlNi3)2,4.857473404584286
7855,BaTiO3,5.957029397769697
7856,MgCl2,0.33774403141306314
7857,Tm2ZnIr,5.957757057492644
7858,DyAlO3,0.5288862706794082
7859,Sr3BiAs,0.00039394451153218377
7860,Ca2MgSi2O7,0.4662293956539234
7861,Tb6FeBi2,5.044364448787271
7862,PrEr3,3.5109297998792144
7863,PtCl2,7.237556775260843
7864,K3Sn,5.803467142540151
7865,CePb3,7.461996537060465
7866,TiZnPt2,6.340696402317983
7867,CaTb2O4,0.7624180642128359
7868,TaTiFe2,6.594254188691252
7869,V4GaS8,3.2193889368738087
7870,YbPmHg2,6.370273502125246
7871,BaSrO2,0.606703672577206
7872,PuOs2,4.273940264052048
7873,Ba4TlV,5.587338975146575
7874,Al5HO8,0.35714239176974205
7875,Ga2TeS2,0.4564435815817105
7876,NdP5,0.00021177333943832232
7877,ZnS,0.18987650569524084
7878,PrSn3,5.0013963772244345
7879,KPF6,0.7359930152353297
7880,OsCl2O,2.3400230177923307
7881,Cd3As2,5.9460496443194115
7882,SrZrS3,0.3551518682102301
7883,TbSmIr2,3.7586258152668326
7884,Si(AgO)4,0.9235061623749082
7885,ZrCo2Sn,3.817869806884808
7886,Zn2Sb3O8,4.175168791954507
7887,ZrInAu,0.3002172713524717
7888,Sc2AlC,6.439549084749388
7889,V2ZnO6,5.121409635456732
7890,Yb3In3Ge2Au,3.820140502455764
7891,PdCl2,2.775730845248364
7892,NbGeRu2,3.5397554641457503
7893,CeGa3Pd2,6.698180320484362
7894,LiCuO,0.7089455609977335
7895,Ti3InC,3.952644493676048
7896,Yb(AlGe)2,5.211633501996823
7897,Nd2CuIr,6.264155169587972
7898,LuTh3,7.206802987838862
7899,TaBO4,5.149507649918877
7900,UBi,6.353795289727099
7901,ZnRh3,5.551634584358691
7902,Hf2Ga3,5.169758215739983
7903,BaLiSi,6.425856736423054
7904,Li4Fe3Si3O2,3.935966524631609
7905,BaTi2O5,1.0408069222733674
7906,KYbO2,5.421370796962087
7907,Li2MnF5,0.14891676828013595
7908,LiRh2Pb,6.14953368254848
7909,HAuO2,1.4567211782855294
7910,Sc2BeTc,6.5670851044567335
7911,LiCoNiO4,0.00014218050700531788
7912,LiMn2(PO4)2,0.0004881435101337267
7913,Li4Co3O3F4,3.4372375470770264
7914,CuSnRh2,6.270632547048449
7915,Rb2HfF6,1.4980781398348384
7916,TiNbO4,3.9384372507515497
7917,Li3MnFe3O8,2.4887759151790263
7918,ReH8(Br3N)2,1.3800143548095274
7919,DyTaRu2,7.38184612055645
7920,Sc2CuOs,6.072635230732678
7921,Y2ZnSe4,0.05042668034473518
7922,Nd(SbOs2)2,5.132803383296516
7923,Sc2NiOs,3.730947853666735
7924,SrGa2B2O7,0.5864457543736568
7925,TbTl,7.544832509398089
7926,Cu6OF,3.70062723297777
7927,ErAu2,6.1414693501794835
7928,Ta2Se,4.385051828102156
7929,RuN,5.574546560635383
7930,YUO4,4.029492473017018
7931,MnCo,5.988642675263658
7932,MnNi3O4,5.115605545372241
7933,TaGa3,4.1856319817764165
7934,SmInO3,0.4154622765667859
7935,H4C3NF5,0.5276874262663378
7936,Pm2RuAu,6.280007179644128
7937,Hf6Zn6N,5.620435674427784
7938,Dy2Si5Rh3,4.471704254243209
7939,ZnGeN2,0.2182757173169715
7940,ZrVSi,6.70892512013474
7941,Te2MoW2(SeS)2,0.04485836867232693
7942,P4Ru,0.8361288169716138
7943,DySi2Rh3,4.260732701779994
7944,LiVNiO4,4.145447370027759
7945,BaMg2,4.240239371180533
7946,CaCdHg2,5.03040931887285
7947,NdSi2Rh3,4.22499161730032
7948,SmMgAu2,5.3812371354903865
7949,Li5Nb2Fe3,5.016380796953758
7950,ScP,3.5783312548835404
7951,HoFeC2,4.777604849603079
7952,SmTe3,4.887627880414789
7953,MnN,7.292335604813101
7954,Ba3In2O5F2,0.7933486939883415
7955,MgNbRh2,3.525406461594123
7956,Nd(FeSi)2,4.655079704277548
7957,Tl4SiS4,1.447769652491359
7958,VFeSb,0.08006753780210167
7959,K2SnCl6,0.4677234737042803
7960,PrSi2Ru,5.1588465054101365
7961,HgTe,0.0002895194852191108
7962,MgCr4O9,0.0002084590586689213
7963,LiMn2O3F,5.050961745044984
7964,Ta2H4O7,0.02111382866443853
7965,TlInCl3,0.6464624115325366
7966,Ba(HO2)2,3.243914166714956
7967,LiBF4,0.4896122785862847
7968,Ce(GePd)2,3.8177881952554733
7969,Nb(PS4)2,5.286919835570777
7970,NdInPd2,5.879720985072522
7971,Zn(InSe2)2,0.00026259603031848387
7972,Ho(HO)3,0.540500798112116
7973,Ti3NbCu3O2,4.444814499412002
7974,H(CO)2,1.8132210725865343
7975,RbTbS2,0.6692165706376413
7976,BaCuBi,3.447531629312752
7977,RbMnBr3,3.3639935022390186
7978,CaTeO4,0.5407549835836764
7979,Tl2Sn2S5,1.923425478115524
7980,ZrSbPd,5.096389922347201
7981,MnH4(CO3)2,8.605130524296163
7982,MgTe,0.2395904805242932
7983,Pr2Sn2O7,0.4275602584464801
7984,MgCr4O8,6.0343932321934135
7985,Li6PS5Cl,0.4497242877995447
7986,CaGa,4.756634707737176
7987,SrAcTl2,6.877351278351209
7988,Tb(TiGa2)2,5.02353747329209
7989,AcCdAg2,5.979139134935808
7990,Ni4W,5.273437745827505
7991,Th(CrSi)2,4.119878524248389
7992,BaYCl5,4.297257945691061
7993,Mn3(O2F)2,3.746160398715212
7994,Li2TiTe3O2,0.6414101141446491
7995,Ti2ZnO5,9.931335829355096
7996,PaGaTc2,6.3301406053373395
7997,TmCuSe2,1.7772984303241062
7998,Li3Cu2F8,3.0319208603819585
7999,SmBPd3,7.659405371937429
8000,CeNiC2,4.7807204826787215
8001,Y3Sb4Au3,0.2951324786612208
8002,Cr2SbTe,4.848593382071695
8003,Lu2AgPt,5.696370227265708
8004,Sm3Co,6.532988926041014
8005,VPt,6.0248437417613125
8006,RbMoO3,6.4715752181514885
8007,Tl(NiSe)2,6.216474492226701
8008,Li2Cu2F5,4.130009310083274
8009,BaLiP,0.4617577059626387
8010,Pr3Er,3.500903658225988
8011,YCd,8.091073067302593
8012,ZnFeSb,3.7812845727167455
8013,HfIN,4.451269830557425
8014,PaZnRu2,6.664225290526755
8015,LiV(CO3)2,5.852050531708751
8016,Zn3As2(HO)6,0.4044636061081466
8017,Li5V2Ni3,0.006933977495137756
8018,Hf2Ag,4.961803288005386
8019,YbBi2BrO4,4.985873352083665
8020,HoErAg2,6.731677738906868
8021,Lu(HO)3,0.4536544700979471
8022,TaB,6.458969956345958
8023,Nb2NiO6,0.9068373197180812
8024,MgInIr2,5.23792309795721
8025,BiTe,0.00015915976014687237
8026,Sr5Bi3,4.123889643847631
8027,Na4PbO4,0.4764198570144449
8028,RbNdO2,0.6774712276053597
8029,BaSe,0.5096787639083439
8030,Sr2IrO4,2.903571972458145
8031,YTl,7.925051500823375
8032,Tm2AgHg,7.064634867793429
8033,ErMg,8.4129194001422
8034,SnICl,1.2681047315978684
8035,U2IrC2,4.681782143151847
8036,GeMo3,5.8046344776483
8037,Ga3Pd7,5.0915285239556844
8038,Na2VBPO7,0.005051270527296487
8039,Ba4Na(BN2)3,0.8261080216507088
8040,Ba(BeN)2,0.560376689872221
8041,CeRu2,4.116437252842268
8042,LiTaO3,1.4608419872480034
8043,CoH2(BrO3)2,0.5865406037804101
8044,HfRh,4.926791370203416
8045,Ga2BiS4,3.920120312740087
8046,Sn3N4,0.05362089596676836
8047,CrF5,4.261099941723238
8048,Li3ClO,0.4961697930416167
8049,Tm2CuPt,5.842865529898504
8050,PmHoMg2,3.681613769047004
8051,Ce2SbO2,4.736851491470988
8052,BiPbClO2,0.393718236791336
8053,LiTiP2O7,5.348405346802365
8054,CeGeAu,3.0447995268018047
8055,Ba2YTi3O8,3.866509193154009
8056,NaSn2Cl5,0.95562273225798
8057,Ho(SiPd)2,6.197960104287831
8058,Li7Ni(O2F)2,4.81885625951571
8059,Rb2CdCl4,0.679031136039689
8060,Sc2AlIr,3.8024514419771833
8061,PrTlTe2,1.890626825478405
8062,Li4TiMn3(P2O3)2,0.0016958283600166655
8063,DyAl2,3.579611239367133
8064,Dy2ZnHg,3.6628382568448266
8065,ThInAg2,6.332019772934974
8066,Co5SnO2,6.319162736014737
8067,ZnN,5.3023824738975724
8068,Li3CuS2,0.6251537009994302
8069,U2C3,3.1060650723806567
8070,UCuAs2,5.273035678793622
8071,VH,5.5950490518841525
8072,YbI2,1.0028625462133292
8073,AlSnO3,3.5216392930453586
8074,K7LiSi8,0.7776786815352231
8075,HoNbOs2,3.5728447078639967
8076,LiMg2Tl,6.898797376793095
8077,Sm2CuRu,6.440390410737443
8078,ZrC,3.6902077535072606
8079,TiNbTc2,5.433928176401366
8080,VCu3Te4,1.648787739131346
8081,Sm2ReC2,5.258460760531837
8082,Ti3B4,4.605615924257665
8083,CaPmHg2,6.4018850665751925
8084,Sr2YTlFe2O7,3.7508976297856456
8085,Co2(GeS)3,2.2599013763920355
8086,V2PC,4.641108384338079
8087,PrGeRu,3.659821523772991
8088,RbGaH2,0.6929887157519631
8089,Sr2CuO3,3.704002560017996
8090,YFe5,8.088119824003574
8091,LiV5O7F,3.2073783547290247
8092,PrDyMg2,3.6933431940429258
8093,DyGaO3,0.5079064553079662
8094,Ba2LiReN4,1.2099614766686029
8095,HoAu2,6.118441342798447
8096,Sm3InC,6.819031951134638
8097,KCrP2S7,3.041958786715666
8098,ScFeGe,4.527912319782594
8099,CdAs,0.0002545771946379893
8100,K2SbF5,3.577060460223939
8101,Ca(As2Rh3)2,4.1063838276083615
8102,U(GePt)2,3.85267964964536
8103,YAu2,6.495872349103209
8104,Ca2In,4.574496622579817
8105,CeCoSi,5.0245848968274345
8106,MnBO3,3.2119284484858626
8107,Tm(TiGa2)2,4.968683334277645
8108,LiNbCuO4,0.0019121224134494605
8109,HoPO4,3.6888757111021038
8110,Tb5NiPb3,6.063028441347221
8111,CdSnO3,3.6259040373864906
8112,Ti(CrTe2)2,4.252167626681244
8113,CrSiTe3,0.5628407004503138
8114,HoSb2,4.6433060809968785
8115,DyB4Mo,0.004034923063655914
8116,ZrFeP,4.393043855190894
8117,ZnRh,4.92723714081243
8118,NaSmAu2,5.9796023503064815
8119,Ba(ZnP)2,4.09790321089996
8120,TmCrO4,4.9300995278843684
8121,CaGe,5.5226982626751635
8122,TmNp3,3.963279118739631
8123,Li3Fe5O2,3.7475125349712894
8124,LiFe2F5,0.00020126492037340638
8125,CaPmPt2,5.5859928123739175
8126,Sr2SnS3F2,1.134351906183554
8127,CeIn5Co,3.8461572632610928
8128,Ca2Bi2O5,0.7211432894756252
8129,K4TiO4,0.4593193205679612
8130,Ba3(BrO)2,0.4233112920993745
8131,Cr3Se,6.156954822126795
8132,InCl,0.4285178393915817
8133,Mn2InCo,4.6458803128882735
8134,Ba4Bi3,5.853266635243263
8135,KPuO3,4.142980624814881
8136,HoTiO3,5.756400638499392
8137,Ca3MnCoO6,2.2921530002437325
8138,Mg3Ir,7.005902640979207
8139,Sm(SiPt)2,6.19171053573794
8140,PrCuO2,0.6932165729449818
8141,Na3AlF6,0.8746390685262471
8142,BaYb2NiO5,5.70808497895911
8143,KHo2CuS4,1.374042348360965
8144,ZrCo2,3.524522411487724
8145,LiDyS2,0.5105036510031968
8146,CoAgO3,4.814021794589645
8147,ZnSbF6,5.014578002576946
8148,Ca2Sb,3.2339881425582235
8149,Cd3AsI3,0.16047644862538224
8150,KPAuSe3,0.5057933071457917
8151,TbAl4Ni,4.593515990809322
8152,HoS2,7.275805216686691
8153,Hg2Pt,5.392483392090192
8154,SrAlSi,6.131919371142554
8155,ThMg2,3.5901146791502896
8156,ZnCuMo,7.982063559695635
8157,Mg2FeO4,7.649935707429844
8158,HfFeGe,5.7464311895419815
8159,YNi,3.5931378594814913
8160,Sb2Pd,3.77584134231936
8161,TaRu3C,7.919375016267548
8162,Nd3InC,5.212240715862206
8163,AlCl3,4.702297163954753
8164,HfScCo2,6.618368081605313
8165,ScOs3,4.8484294541177
8166,YAgO3,6.0972312467824015
8167,RbScO2,0.6851296353332229
8168,SmRh,3.752489951191856
8169,TiRh3,5.414144314003038
8170,Ho(CrSi)2,3.7492573885339424
8171,Mn(CoO3)2,3.9597941719998913
8172,TmAgSn,6.178864458442686
8173,NaInTe2,0.28369366672063484
8174,CrPO4,4.256507411171186
8175,NaH,0.4518600877725049
8176,HgHClO4,2.2776288851409685
8177,Ga2TeSe2,0.3787919829762149
8178,HoP,4.071176533559212
8179,CeSe,4.129385839963129
8180,Li2MnSiO4,1.463508548983918
8181,Al2HgS4,0.27921862644158324
8182,CaTm2O4,0.7225674830359402
8183,Al2PbO4,2.4137401325392323
8184,Ba2TbSbO6,0.4702004601475243
8185,MgWF5,0.0017558687347491875
8186,YAlNi,4.67520384231891
8187,VZnO3,6.627943342145071
8188,VO2,5.008564450576588
8189,Hf(FeGe)6,4.113670404074152
8190,HfGeTe4,0.1548924035629966
8191,CeZn3Cu2,3.719510541257924
8192,ZrHgO3,4.4150147786862615
8193,U3C,3.5833636728912133
8194,CaTiSiO5,4.892789674667157
8195,SeOF2,3.2287741380333688
8196,CaCl2,1.2389303448589102
8197,NdNi,5.441655041397266
8198,UIr3,8.203377380238472
8199,RbLuP2O7,0.40723216880049096
8200,Al3Bi5Br2,2.4306845562939725
8201,ScH2,6.902818980877678
8202,Nd2SnS5,6.153091837626473
8203,Mg2B4Ru5,5.501086390139464
8204,Er(CuSi)2,6.4805521415875065
8205,TiSiRu2,4.616876092103749
8206,Sm5Co2,6.181989034439442
8207,ZrN,4.415927114367763
8208,Tm2Ga8Fe,5.8429100358866215
8209,Nd2Tl,3.9195864215582303
8210,NdTlAu2,5.315370794316032
8211,MnSiRu2,3.5480697329860185
8212,K2ZnF4,0.6650623020222511
8213,AlCr2,7.20410045044579
8214,LiZrPt2,4.964643958152951
8215,BiF3,0.591343083163161
8216,CrWO6,5.349529823787684
8217,PrFe2,3.930164057616052
8218,TbCd3,7.432418787240338
8219,Ta9(NiS3)2,6.118904913806475
8220,SmFePO,4.069695790402983
8221,MgNiF5,0.0053170836642123355
8222,CaAsAu,3.9824822167329983
8223,Mg2As2O7,0.4785724299244873
8224,ZnBi2O5,0.03191317870490425
8225,In2FeS4,3.1552932433504917
8226,Sr2CaMoO6,1.0464540191789888
8227,Nb3Ni,6.2689284063465776
8228,Sc3Cd,5.3613650817467216
8229,ThRh3,5.7352297065322615
8230,CoMoH2SeO7,0.006532606726563987
8231,LiTaRh2,3.679059497139824
8232,Ni3B,3.795579033787389
8233,Y3Si3Rh,4.678682656600923
8234,MnAlFe2,7.58423734360426
8235,Ta3AlC2,5.3283107073562315
8236,NbCo2Sn,4.054581731482331
8237,HfOs,6.740072671620704
8238,Na6S2ClO8F,0.5334436744641845
8239,Er2TlAg,4.2286227205187865
8240,AsH5COF6,2.96307790519662
8241,BaPPt,5.650887289966332
8242,ZnH4(CO3)2,3.4909515646060334
8243,Sm(BRh)4,3.746742315475093
8244,AuS,4.431664533360938
8245,PmTlAu2,5.237437390820729
8246,U(NiGe)2,4.308741458950797
8247,Ba2Sb2O7,0.4240708671222899
8248,Ba2In2O5,0.29190485697162183
8249,LiVP3H,3.433894021253707
8250,PrYO2,6.351504773962621
8251,ScRh3C,3.111298201875382
8252,In6TeO2,0.2077921645491422
8253,TbS,4.958562456229768
8254,LiInGe,3.0530849227242336
8255,Ce2SO2,3.6309938404507007
8256,NbAs2,3.1356769810500893
8257,BaCa(NiO2)4,6.323011668229508
8258,SiPd,6.036243020548164
8259,V2CoO4,3.014622207354806
8260,NaYb3,8.267789556225505
8261,Li3NdAs2,0.0011645303622709864
8262,UTe,4.169336833383013
8263,ZrFe2,3.6459878055060826
8264,Li3NiO3,3.9104059028031593
8265,NbFe3,3.5629647948184062
8266,K2MoCl6,7.395208785122527
8267,Sr2H6Ru,0.7249275293818549
8268,YbGa7Au3,6.5125964935032865
8269,PuCo2,3.7582839355426505
8270,LiMn5O5F,5.043013029865136
8271,TiH2,3.816118865225529
8272,NaAsO2,1.5181333615416248
8273,Ca(BH)2,0.00042605411797808817
8274,Ca2Mg5Si8(O11F)2,0.5817663824986732
8275,Bi2O3,3.883568292436516
8276,NdY3,3.5217322414192167
8277,NdS3,5.641308017172457
8278,MnCN2,0.00018192223901282963
8279,Nd3Cu3Sb4,0.007311386801597219
8280,V3Fe3(TeO3)2,2.994998754863752
8281,Tl3SbS4,0.6349173087810602
8282,ZnF2,0.6379191445298483
8283,Li2Mg2MnFe(P2O3)2,0.23999681789464544
8284,TiF3,7.356374527584538
8285,SmIn2Ir,6.491932510460742
8286,NiS,4.583771630832324
8287,Ni3O4,4.398746407739532
8288,ZnCdPt2,4.986206058102189
8289,NaClO2,1.2955416542977871
8290,Ba2BiCl,0.4647474918829881
8291,NaTlO2,0.25533008773076143
8292,Ba3Bi2TeO9,0.5948247305561577
8293,Li3Co2NiO6,4.119987412858822
8294,LiTi2O4,4.143097279156423
8295,KAlO2,0.6032368390506454
8296,RbAlO3,3.820010591691268
8297,Zn(PtO2)3,0.020786057962620192
8298,NpSi,5.500994245876217
8299,Al3Pb5F9,1.7161018475584742
8300,TbFeC2,5.064974766758256
8301,Tb3(MnC3)2,5.522898667639684
8302,V3Rh,3.5561671703415514
8303,Li3Al(BO3)2,1.7907860002008944
8304,KUCuS3,5.957761303056404
8305,CuBiPbS3,0.3121992669742644
8306,MgCo3C,4.076872650505017
8307,CrSi2,4.0538743534048765
8308,RbAcTe2,0.2769836025783245
8309,HgAsO3,0.22727429285468465
8310,HoS,4.911722987892016
8311,La2CuIr,6.551183927757509
8312,Fe2NiO4,3.9845650767700462
8313,Tl2SiS3,0.7146699359892746
8314,Li3Al,5.383738571231792
8315,SmH3(CO2)3,1.643418745181103
8316,Na4SnO4,0.39806184813693896
8317,LiEr2In,4.372509848629233
8318,U2SnRh2,5.351129267648504
8319,RuPbO3,7.966062125302018
8320,Li5BiS4,0.7460790104446865
8321,CeB2Ru3,4.553144534449218
8322,Zn(BIr)2,3.426597727511497
8323,KGeCl3,0.6536452309780546
8324,YHg,7.055469670974596
8325,ThSb,7.675999000006709
8326,Li2VCl4,1.8695516100634184
8327,Li2VH2OF5,0.0014054875331284186
8328,ThTeAs,5.476088171171926
8329,PuH3,4.428157756645526
8330,Zr6Sb2Pt,5.457826318743598
8331,RbAuBr4,8.849222001399394
8332,ThCoC2,3.8867553103675374
8333,TlNO2,1.8404741934951
8334,Ba(GeRh)2,5.4452782182203965
8335,Al2CoO4,8.4734987178994
8336,BaAsPd,6.334389872763177
8337,DyAgPb,5.099932954535482
8338,Ba(PIr)2,7.493717929655785
8339,TbBr,5.849213318960667
8340,Sm(CuSi)2,6.183307742839682
8341,LiBBr2,0.13557369464425068
8342,Pr(CuGe)2,6.244914532333226
8343,Li2Cr(PO4)2,2.6516694381933794
8344,Mn2ZnO4,0.0022250441604341987
8345,KLi6IrO6,3.3981198607025562
8346,Nd2ZnAg,7.6253127347678795
8347,SmCuSeF,2.883749689008904
8348,Li4VFe3O8,5.709447428000356
8349,NaPr2RuO6,1.2100991534084875
8350,Nd(BRh)4,3.7593269312366737
8351,Li2Co3NiO8,4.74896514766454
8352,LiDy2Br5,0.0004279964024087524
8353,ZnCu2SnSe4,0.00043070298500938735
8354,Ti(PS3)2,7.432926501274626
8355,NdMgZn2,6.119292254484884
8356,ZnNi2Ge,5.221750004629749
8357,Mn2CoSb,4.767183077741795
8358,Ca3AsCl3,0.6767019485298982
8359,CeB2Rh3,5.074489533159675
8360,Sc2Cu2O5,0.07138944068972758
8361,CoCuO2,0.07253295909129982
8362,TiGaFeCo,3.052984997346524
8363,Sc5Si7Pt9,3.9236821880785735
8364,Tl2SnF6,0.7690268141983599
8365,ZrTaNO,5.845106811446827
8366,ErRh,7.0170150024837135
8367,NaAsO3,3.7959403364300974
8368,DyFe2,3.663991138274458
8369,Zn2BiSbO6,0.7806056545834791
8370,Ca2GeO4,0.5346102047958659
8371,Mn(AlS2)2,3.4940622217905286
8372,PmBr3,1.1125294222502744
8373,Sm2Sn2O7,0.4105774293081755
8374,Tm3InC,3.2829221780573405
8375,ZnCN2,0.8977443942380349
8376,CdPS3,0.29697239577104817
8377,LuAl3,6.702459947374058
