,pretty_comp,ehull
13506,Be2SiRh,0.008762362500000176
13507,Mg3BN3,0.0
13508,NpN2,0.16427516666666794
13509,Y2C,0.0
13510,NbCoSn,0.0
13511,Ca4TiBe,0.937100337222222
13512,SrAg2,0.0
13513,ZnBi,0.14271084999999994
13514,DySBr,0.0
13515,HfRu3,0.19310762500000056
13516,Rb2CrCl4,0.4320474285714305
13517,Ca(CoN)2,0.3208088700000005
13518,InPO4,0.0
13519,MgSnF4,3.333333338240152e-07
13520,BaFePt2,0.2449608175
13521,BeNiSb,0.1238423666666668
13522,Li4SeO5,0.0
13523,Mg2Ni3O8,0.0
13524,NaBeCl2,0.0
13525,Li3As,4.124999999799428e-06
13526,Lu8Te,0.0
13527,CeSi2Ir3,0.0
13528,BaSn3Pd,0.0
13529,Y3CuGeSe7,0.0
13530,Li3Pr,0.2029583749999999
13531,SrBe2W,0.2850210274999996
13532,Tb(CoB)2,0.0
13533,Ca2CdGa,0.0
13534,Be2CuPd,0.0
13535,NaTaBe2,0.9431109749999996
13536,Tc3P,0.0
13537,SiC,0.00044830000000040116
13538,Ti2AlNi,0.13386985666666673
13539,Tm2O3,0.0
13540,AcH3,0.0
13541,HoBPd3,0.0
13542,NaF3,0.17393999125000004
13543,BeV2Ge,0.0
13544,Fe3(O2F)2,0.1049037592592601
13545,Ti5Re24,0.0
13546,BaCaIn,0.0
13547,Ba4TlBi,0.2326559016666667
13548,VZnF4,0.0
13549,Yb2MnS4,0.03861499999999962
13550,Li4Co3(OF3)2,0.08447326536585242
13551,Be2FePd,0.17575974999999966
13552,Be2TlRe,0.5292254499999998
13553,U3(SiNi)4,0.027122181818183044
13554,Li2CeAs2,0.0
13555,KFeF4,0.0
13556,YBeSb,0.0
13557,CdPt,0.0
13558,Nb3Tl,0.20976844999999944
13559,Li2AcIn,0.0
13560,SnPt3,0.0
13561,LiSnIr2,0.0
13562,TaInS2,0.0
13563,Er2Sn2O7,0.0
13564,LiV3O8,0.024831916666665062
13565,PmAg3,0.0
13566,IrN2,0.3070656999999999
13567,BeCu2P,0.12543882500000006
13568,CeRh3,0.0
13569,LiNiF3,0.0
13570,DySi2,0.053711949999999835
13571,BaInBr,0.2428683933333333
13572,Na3SbO3,0.0
13573,BeOsW2,0.0
13574,BaCr2Te,0.6515804833333334
13575,BeTc2Os,0.19644074999999986
13576,YbNiSb,0.0
13577,PrMgPt,0.0
13578,BiB,0.8091754916666667
13579,CuHOF,0.0
13580,Ti3B4,0.0
13581,CdPd2Pt,0.0
13582,TmUTc2,0.0
13583,PrMg2,0.016071503333333487
13584,LiHo2Tc,0.0
13585,BeMoCl,0.20890325583333305
13586,KAuF4,0.0
13587,Be2VOs,0.0738051999999989
13588,BBr3,0.0
13589,PuP3,0.0635582500000007
13590,SrMg2FeH8,0.0
13591,Sr4Sb2O,0.0
13592,ErB3Mo,0.0
13593,AcF3,0.005616000000000732
13594,MnBeSe2,2.250000000003638e-05
13595,Be2PdW,0.13626074999999993
13596,PrScSi,0.0
13597,ZnAsPt5,0.0
13598,NaMnP,0.0
13599,Ba4PtBr,0.4171670324999999
13600,SrAcTl2,0.0
13601,BeSbP4,0.8492245333333335
13602,PaGaAu2,0.0
13603,Tm(CoGe)2,0.0
13604,NdSb2Pd,0.0
13605,SnRh3,0.017880750000000226
13606,Na3DyCl6,0.0
13607,Ba4PPb,0.2966586258333333
13608,MnAsPt2,0.0032831978448277788
13609,LiZrO2,0.0
13610,Na4CO4,0.15790255555555574
13611,ErN,0.0
13612,BeInMo2,0.21567946749999933
13613,Be2InSe,0.368742675
13614,Tl2MoO4,0.0
13615,AgAsSe2,0.0
13616,Hg(AsO3)2,0.0
13617,PdAu3,0.004818624999999964
13618,Li2FeF6,0.02085572222222254
13619,Hg3(TeCl)2,0.0
13620,AlCo3C,0.0
13621,KGaS2,0.0
13622,Cr(AgO2)2,0.0
13623,ScB2,0.0
13624,Tc3Pt,0.0
13625,Ca3Sb2,0.37198936400000027
13626,AgPPt5,0.0
13627,BeCu,0.009935612499999856
13628,NaIn2Pb,0.0
13629,LiVTe3O2,0.0
13630,VTc2Ge,0.0
13631,InCuO3,0.3658650999999984
13632,AlPPt5,0.0
13633,Te2WCl6,0.0
13634,BaZrSe2,0.2585394141666666
13635,Ca(AsO3)2,6.966666666397003e-05
13636,SrH2Cl2O,0.0
13637,Zn(CO2)2,0.0
13638,Ir3Ru,0.0
13639,Cr3WO8,0.0
13640,LiV5O7F,0.0
13641,S3(NCl)2,0.17934842404761886
13642,Ta5B6,0.0
13643,Na3MgP2HO8,0.0
13644,Er2Te5O3,0.0
13645,MnSbSe2Br,0.0
13646,BeCr2Te,0.5809709166666672
13647,Tb4MgIr,0.0
13648,CoB3W,0.0
13649,ScBeMo,0.38936875
13650,Mg2TcO4,0.0
13651,LiTbHg2,0.0
13652,ScAl,0.039082699999999804
13653,MgSnPd2,0.0
13654,CeNi,0.0
13655,CeCuSn,0.009037216666666792
13656,MnNiAs,0.0037493333333333827
13657,SmHoIn2,0.0
13658,RbAsO3,0.0
13659,Yb(MnAs)2,0.0
13660,NdY3,0.014540962499999475
13661,LiZnO6,0.0
13662,SbI3Cl8,0.0
13663,Na2P2PbO7,0.0
13664,Li2Se,0.0
13665,K2ScPCO7,0.0
13666,SmDyIn2,0.0
13667,CaAg,0.0
13668,GaBN2,0.07177806249999907
13669,K2Hg7,0.04830164444444418
13670,VGaRu2,0.0
13671,CaAlF5,0.0
13672,HfCo3B2,0.0
13673,Bi3BrO4,0.0
13674,Cd(AsO3)2,0.0
13675,Li4V3Cr3O2,0.04121561363636328
13676,Li2CrCl4,0.005418999999998952
13677,AlSiTe3,0.0
13678,Ag3AuS2,0.018225399999999725
13679,Cr2CuTe4,0.21705773174603185
13680,MnGaPt2,0.0
13681,Li3MnO3,0.006355932881773718
13682,BaHf2Ni,0.13908549625000033
13683,HfBRh3,0.0
13684,NaZr2ZnF,0.0
13685,CaN2,0.0
13686,BaBrF,0.0
13687,SrUS2,0.0
13688,KNiAsO4,0.0
13689,SrZrO3,0.003345999999997851
13690,Tc3Ir,0.0
13691,Fe3Pb4ClO8,0.0
13692,Ac2ZnGe,0.0
13693,KSiO3,0.0
13694,TlTe3Pt2,0.0
13695,MgAu,0.0
13696,LiHf2Os,0.0
13697,Ti3SnC2,0.0
13698,Ba4SnGe,0.2370736216666666
13699,BeZn2Cd,0.26531368749999995
13700,BeTlW2,0.5922912250000003
13701,Si3Ru,0.6348839124999994
13702,Be2CoRu,0.07560149999999988
13703,TiBeTe,0.04578230000000039
13704,Er5Ga3,0.0
13705,PuGa,0.2371398749999996
13706,KY3,0.2043774285714264
13707,GePbO3,0.061792927272728886
13708,LiGeBO4,0.0
13709,BeFe2Cl,0.22371554187499945
13710,PrZnNi,0.0
13711,LaMgTl,0.09807922500000016
13712,Tb(AlSi)2,0.0
13713,FeF3,0.2478612500000001
13714,MnBeV2,0.07546774999999961
13715,Ba4RuSe,0.6030570244444442
13716,Li5SbS4,0.003736350000000943
13717,BeCoPd2,0.16623900000000005
13718,LuSb,0.3785431500000001
13719,Li3Fe3(OF)4,0.011824635093168112
13720,Li2InPb,0.0
13721,Nd2SeO2,0.0
13722,NbZnRu2,0.0
13723,K2SrV4O2,0.0
13724,Ba2Co(B3O)2,0.0
13725,Na6MnSe4,0.0
13726,Co2CuO4,0.01554365079365194
13727,Sr2FeO4,0.0
13728,Sr3NiIrO6,0.0
13729,Mn2FeO3,0.12959315553160874
13730,Rb2Fe4O7,0.0
13731,CaBeRu2,0.14371124000000002
13732,AgPXe2,0.0
13733,ThNiSn,0.9765132999999996
13734,CdCu2GeSe4,0.0
13735,Be2NbIr,0.0
13736,AsPdRh2,0.10307234375000007
13737,PBr7,0.0
13738,BeNbGa,0.248026275
13739,CaAlH5,0.0
13740,Ba2InW,0.6578061525000001
13741,SmTiGe,0.013962166666666942
13742,CeB2C,0.0
13743,TbZn,0.0
13744,NbAlPt,0.0
13745,Hg2P3Cl,0.0
13746,Cr(GeO3)2,0.0
13747,MnTePd,0.0
13748,RuOF4,0.0
13749,AuI,0.0
13750,NaPd3O4,0.0
13751,Ba4YGe,0.5849578133333333
13752,BePdW2,0.0
13753,Li8TiS6,0.0
13754,Nd3CuSiSe7,0.0
13755,Li2FeS2,0.13651019999999914
13756,TmIn,0.0
13757,Sm2Fe2Si2C,0.0
13758,Mg2As2O7,0.0
13759,Ba2InBiS5,0.0
13760,Hf2SbP,0.0
13761,ZrPbS3,0.0
13762,LiAlGeO4,0.0
13763,USbSe,0.0
13764,MgBeSi2,0.4365587375
13765,Ce(NiAs)2,0.0
13766,TmCuS2,0.0
13767,Hf2SnC,0.0
13768,HfPd5,0.0
13769,UC2,0.6431546666666668
13770,Be(VPd)2,0.28110993999999945
13771,LuSb2,0.505127966666667
13772,Be2TlBr,0.8961518137500002
13773,SnPbO3,0.0
13774,CaSm2O4,0.0
13775,PmAl3,0.0
13776,BeCu4Pt,0.3007711750000001
13777,Na2Si2S5,0.0
13778,ZrScBe,0.2719869583333332
13779,BeGeW2,0.0
13780,ICl3,0.0
13781,ZrCoAs,0.3020483611111109
13782,Yb2PdRh,0.0
13783,Li2H2SeO5,0.0180391000000002
13784,NaBe2Cu,0.3015602875
13785,NaMn3O4,0.07656902413792821
13786,Lu(HO)3,0.04469642857142818
13787,Ba4PdO6,0.0
13788,CrBrO,0.0
13789,BeSiTc,0.4538855111111104
13790,Rb3CuO2,8.81250000002165e-05
13791,CeB2Rh3,0.0
13792,SrLi3MnN3,0.0
13793,ZrP,0.0
13794,Sr2N,0.0
13795,ErGeAu,0.0
13796,NaAlSiO4,0.0
13797,DyTe3,0.30107669166666673
13798,Li4Ti3V5O6,0.017828714285700542
13799,Ba4InCu,0.4828553166666667
13800,WSe2,0.0786646666666666
13801,TbSbPd,0.0
13802,K4HgP2,0.0
13803,Ba2TlZn,0.0
13804,BeZnSe2,0.3676548833333334
13805,CrCuSe2,0.2545044312499991
13806,HgB2(CN)8,0.3540448298245611
13807,FeGe2,0.04605115000000026
13808,Mg2BeBr,0.16316785874999995
13809,LaV,0.5744109500000003
13810,KBaZn,0.343094045
13811,NaCrS2,0.0
13812,KClO3,0.002289599999998781
13813,NaAlAsO4F,0.0
13814,U4Ga2Fe,0.0
13815,ScBeBi4,0.6967750333333329
13816,Ca3TiNiO6,0.0
13817,KFe2S3,0.0
13818,K2MnF4,0.0
13819,CaMgBe,0.2038422233333332
13820,Sb3Ir,0.0
13821,AgI,0.015942684999999984
13822,UAl2,0.0
13823,MgAsRh2,0.3153490875
13824,Na6ZnSn2,0.0
13825,Te2SO7,0.0064799499999970145
13826,BaSb2F2,3.640000000038057e-05
13827,Ti2CoTc,0.0
13828,Sb2O5,0.09083378571428558
13829,BaNaH3Pd,0.0
13830,LaFePO,0.0
13831,Be2CoCl,0.07186081687499968
13832,Sr3SiO5,0.0062254444444445065
13833,ZrBeGe,0.3926647083333332
13834,LiFe3(SnS4)2,0.0
13835,ErNi2,1.66666666689963e-07
13836,Sr(CuSb)2,0.004718619999999453
13837,Dy2IrAu,0.0
13838,Nb3Rh,0.0
13839,Li2MgSn,0.0
13840,Li2CuAg,0.9607550525
13841,ZnSeO4,0.050020124999996966
13842,Y(SiAu)2,0.0
13843,Ta2C,0.0
13844,DyAg,0.0
13845,Ta4FeP,0.003927850000000177
13846,Li3Mn4NiO8,0.0
13847,Si3MoPt2,0.0
13848,Na5SiAs3,0.0
13849,BeIn4Si,0.7868529416666667
13850,CaMn2S5,0.0
13851,AgPb3,0.10398419124999997
13852,Fe2TeO6,0.0
13853,ZnWF6,0.0
13854,K2TcCl6,0.0
13855,LuScRh2,0.0
13856,SmH2ClO2,0.0
13857,LaMg3,0.0
13858,LiPd2Pb,0.0
13859,Y3CuSiSe7,0.0
13860,ErCd3,0.0
13861,Ta2Zn2SnO8,0.0
13862,Y(Sn3Ru2)2,0.0
13863,InBO3,0.0
13864,NbC,0.01423666666666712
13865,Sc5Cu5O3,0.0
13866,TiBe,0.004408508333333394
13867,CaSi2WO6,0.0
13868,TiSiOs2,0.0
13869,NaTlO2,0.0
13870,PaO,0.2502980250000002
13871,CaPS3,0.0
13872,TaAlCo2,0.0
13873,Ba4GaBi,0.54750849
13874,Ni2Hg2OF6,0.0
13875,TaBeRu,0.2687198833333335
13876,Na5Pb4,0.0
13877,DyBi,0.0
13878,Ac2MgSn,0.0
13879,KNi(PO3)3,0.0
13880,Ba3MnNb2O9,0.0
13881,VSi4,0.0
13882,TmCdPt2,0.0
13883,TiHgO3,0.13239089999999898
13884,Li2GeO3,0.0
13885,Co2Si,0.0
13886,BeTcBi2,0.8481747499999996
13887,Ti6O,0.01307085714285705
13888,BeInGe4,0.6197823616666667
13889,Ba4CaP,0.36662265833333335
13890,Li2Si2O5,0.0
13891,TmMg2Sc,0.0
13892,ErSi2,0.10597736666666656
13893,LaCoSi,0.0
13894,Be2InSn,0.6646813925
13895,In2NiS4,0.03147792857142817
13896,BeGeRh,0.15502237500000016
13897,Ge3F,0.4097799999999998
13898,MnAsIr2,0.3099637978448273
13899,Ba2AlSn3O7,0.058908411923077164
13900,ZrU3Sb5,0.0
13901,Cd3(ClO)2,0.0
13902,Na2BeIn,0.2805395675
13903,NaSiAu3,0.0
13904,AgSnO3,0.0
13905,Mg2C3,0.035098419999999735
13906,NdInPd2,0.0
13907,Sb2Pd,0.0
13908,KCeSe4,0.0
13909,DyTlS2,0.0
13910,NaLaTiO4,0.0
13911,K2NiO2,0.0
13912,Rb3Er,0.5756750281250002
13913,Ba4NbTl,0.8179343649999999
13914,Zr3As2,0.0
13915,BeS,0.0
13916,Ga3Ge,0.12521340625
13917,Ta4S9Br8,0.0
13918,DyCrB4,4.166666620619708e-07
13919,SrCd,0.0
13920,TiBeW2,0.0
13921,UAl4,0.002045219999999848
13922,LiCN,0.0
13923,PrSm3,0.009709443749999824
13924,LuAsPd,0.0
13925,SrCN2,0.0
13926,MgTaOs2,0.0
13927,Li4TiO4,0.0
13928,BeCoCu2,0.09419659375
13929,Ba2LiB5,0.0
13930,H2W2O7,0.09538318181818184
13931,YAl4Ni,0.0
13932,MgFe2O5,0.0
13933,Yb(CdSb)2,0.0
13934,BaReBr2,0.16661304499999965
13935,BeCu2Re,0.3334729999999997
13936,Ba6ZrO8,0.0
13937,Ba4GaCu,0.6674670679166668
13938,BaMoO3,0.0
13939,Ba4SiGe,0.5025778316666666
13940,Ba3P6(N4O3)2,0.0
13941,MnGaPd2,0.1077943915948274
13942,MnBeIr2,0.02973969267241383
13943,Sr(BiO2)2,0.0
13944,LaCrO3,0.0
13945,U2(Al3Co)3,0.0
13946,Y2Re2Si2C,0.0
13947,Er(BC)2,0.0
13948,YbSnRh,0.00016811111111114663
13949,BeFeOs2,0.00908543750000046
13950,YbAl7Au3,0.0
13951,LuB2Ru3,0.0
13952,Li2AgPb,0.0
13953,MnTe2,0.03705209157088163
13954,BeFe2Te,0.39658421666666666
13955,Ba2TiTe,0.2199090804166665
13956,Li4Ti5(FeO2)3,0.004211857142869313
13957,Na8SnSb4,0.0
13958,KMoPClO5,0.0
13959,Lu2MgTc,0.0
13960,Y5CuPb3,0.0
13961,Li2MoO3,0.0
13962,Ba2MgSi2O7,0.0
13963,SmSbIr,0.0
13964,FeN3ClO3,0.0
13965,Hg2ClO,0.009854525000000013
13966,RbTl3,0.029340137499999974
13967,Co2SnAs,0.5632955625000005
13968,Rb2Se,0.0
13969,Cr3CdTe4,0.10151354166666726
13970,Sr(GeRu)2,0.0
13971,Na4CdP2,0.0
13972,Na6BeO4,0.0
13973,SmAs2Au,0.003169124999999884
13974,CuPt7,0.0
13975,ZrPd,0.07395420000000019
13976,TiZn(GeO3)2,0.0
13977,ScBiO3,0.31121929999999765
13978,Ge2S3I2,0.0
13979,Ba3NaN,0.0
13980,Fe(CoSe2)2,0.0
13981,BaNd2CoO5,0.0
13982,TeRuSe,0.9992215444444448
13983,Li4MnF8,0.04388692307692255
13984,YHoCu2,0.0
13985,Be2FeGe,0.0
13986,BePtPb,0.0
13987,GaAg2,0.0
13988,K3TaF8,0.0
13989,CaBe2Bi,0.461174175
13990,Y2MgSe4,0.0
13991,Li3NbS4,0.020502226190476147
13992,Li4VCr3O8,0.0001456875000007685
13993,DyTh,0.13081350000000036
13994,AlBiBr6,0.0
13995,CoO2,0.556520916666666
13996,BeSiW2,4.9999999998107106e-06
13997,BaSc4Co,0.7229301449999999
13998,KLaTe2,0.0
13999,MnSiRh2,0.0
14000,BeGeN2,0.0
14001,SiC2,0.5279896666666675
14002,Sr2MgH6,0.0
14003,VZnRu2,0.0
14004,MnCu2SiTe4,0.0
14005,Zn2CuIr,0.0
14006,H4INO4,1.5000000006537564e-06
14007,YCuSe2,0.0
14008,Al2FeIr,0.0
14009,K2O,0.10309748333333336
14010,Fe3Mo3N,0.0
14011,Ti(BeOs)2,0.1234686000000007
14012,MnBeTe2,0.4028470936781608
14013,SmAlAg2,0.0
14014,Ba2YbReO6,0.0
14015,PbI2,0.0017141666666666833
14016,KRbO,0.0
14017,K2MoCl6,0.0
14018,Ba2Sn3O7,0.11787145666666275
14019,Sr3ZnIrO6,0.0
14020,Er3InN,0.0
14021,LiYb3,0.09659181250000004
14022,GeAsSe,0.0
14023,PaGaNi2,0.0
14024,Li2VBO4,0.0
14025,BeVMo,0.3193494000000001
14026,LiBeP2,0.585981125
14027,Nd3SiAgS7,0.0
14028,Nb5Ga3,0.0
14029,Pr3Nb(Cl3O2)2,0.0
14030,Y2CdIn,0.0
14031,BaCrCl2,0.0001495000000000246
14032,Pm2InAg,0.0
14033,MoBr2,0.0
14034,Li2Cr3CuO8,0.02098792857142584
14035,HfZnCu2,0.0
14036,Li4Mn2Cr3(CoO2)3,0.0
14037,Zr6Al6Co7,0.0
14038,HoSi2Ni,0.0
14039,MoN,0.3620168750000001
14040,Ba2Bi2O5,0.0
14041,Na2Cd(SO4)2,0.0
14042,Ba4CdCo,0.8659421383333332
14043,Ba(AsPd)2,0.02570019999999973
14044,Zn2AsW,0.4462183625
14045,SmAgO2,0.0004360000000005471
14046,HgBr2,0.01201100000000005
14047,Mg2CoIrO6,0.0
14048,Nd2Fe2Si2C,0.0
14049,Ti2GaNi,0.15828525000000004
14050,VCl3O,0.0
14051,P3Rh,0.0
14052,HPd,0.0021149000000000306
14053,GaAgO2,0.08759374999999991
14054,NiRuO3,0.0
14055,Be2ZnRu,0.1725648999999998
14056,SiPt2,0.09282722222222264
14057,Sr2CuO3,0.0
14058,TaB,0.0
14059,MnP,0.13335375000000038
14060,LaBi3,0.0
14061,K2SrCdSb2,0.0
14062,Pr2TlCd,0.0
14063,LiInSe2,0.0928578750000002
14064,HoAlO3,0.0
14065,Mg2SiO4,0.3375163571428628
14066,LiNbCuO4,0.0
14067,MgIn2O4,0.0
14068,ZrCuHg2,0.19421548200000005
14069,Tl2S,0.0
14070,V3Ir,0.0
14071,Li2Fe2SiO6,0.0
14072,Ba4CuSb,0.6715707683333334
14073,Ti2AlCo,0.04943322500000047
14074,Ho2MgGe2,0.0
14075,CoP2O7,6.999999913048782e-07
14076,Ba(NiP)2,0.0
14077,Zn(CN)2,0.2748091499999994
14078,TlZnAsO4,0.0
14079,ReSnGe,0.9741742833333332
14080,U(MnAl2)4,0.0
14081,Ho2ZnRu,0.0
14082,SmCo3B2,0.011321983333329122
14083,LiTi4VO8,0.0
14084,YAu,0.02503234999999959
14085,Nd2AgIr,0.0
14086,TaCu3Se4,0.0
14087,YSnAu,0.09980583333333336
14088,Sm(MnGe)2,0.0
14089,NbTeI3,0.0
14090,LiTaW2,0.2384780874999999
14091,Pr4Ge3,0.0
14092,Li(NiO2)2,0.0
14093,Yb(FeSi)2,0.0
14094,ScBe2W,0.09103594374999968
14095,LiSc2Tc,0.0
14096,In2Te5,0.0
14097,DyMnSi,0.003438083333333175
14098,ZnFeRh2,0.0
14099,Ho2AgIr,0.0
14100,Y(BRh)4,0.0
14101,Hf3SnO8,0.0
14102,Be2CdSn,0.4428204375
14103,ErTl,0.0027879999999999017
14104,UCoAs2,0.0
14105,Ca(MgAs)2,0.0
14106,CoCu2GeS4,0.0
14107,Be2NbGa,0.12238148125000015
14108,NdTlS2,0.0
14109,Sc3Sb,0.09062043750000016
14110,TiFeSb,0.0
14111,BeNb2Si,0.0
14112,TbBRh3,0.0
14113,ErRh2,0.0
14114,CeZnSbO,0.0
14115,Yb2Ge2O7,0.08902899999999825
14116,TbSe2,0.0
14117,Hf2Ag,0.0
14118,YScZn2,0.4352466999999998
14119,BNF8,0.0
14120,LuUTc2,0.0
14121,RbSm2CuSe4,0.0
14122,Cr2GaC,0.0
14123,CdHClO,0.0
14124,Tl2PtCl6,0.0
14125,SnTe3O8,0.0
14126,Ba3CrO5,0.0
14127,CeCrSe2O,0.0
14128,ZrMnGe,0.0
14129,BeRu2Rh,0.20012806250000006
14130,Li2Cr3SnO8,0.0
14131,ErN,0.9472550000000002
14132,PH2F3,0.0
14133,PrB6,0.0
14134,ThGa3,0.0
14135,Th(PS3)2,0.0
14136,ErSi,0.0
14137,Ti2FeIr,0.0
14138,Yb4Sb6Rh7,0.0
14139,Tm2C3,0.0
14140,BeSn2Pd,0.0
14141,HfBeP,0.0
14142,NbN,0.2148869999999992
14143,Tb6FeBi2,0.0
14144,K2S5,0.0
14145,LiAlSiO4,0.006636547619052635
14146,Li2PmSn,0.0
14147,MgScCd2,0.0
14148,TiCo2Ge,0.0
14149,TiSCl6O,0.0
14150,BaAlF5,0.0
14151,Ti2AsIr,0.0
14152,TaGaPt,0.0
14153,Li4MnBe,0.6546109735632182
14154,Yb3Ti3O4,0.6457270249999985
14155,BiTePt,0.0
14156,LiCa2Si3,0.0
14157,ZrGeTe,0.0
14158,Fe8N,0.029196166666666912
14159,Al3Ni,0.0
14160,ReSeCl,0.0
14161,CaBe2Os,0.0
14162,Li8N3O,0.0
14163,HPbBrO,0.0
14164,Th3Al2,0.04072253999999997
14165,DyCoSi,0.0
14166,PPdSe,2.3750000002209504e-06
14167,Ba2ZnCd,0.0
14168,SmNiB4,0.0
14169,CuO2F,0.04011549999999975
14170,Li8PO3,0.0
14171,AcGaTe2,0.0
14172,Ac2CdSn,0.0
14173,Pr(AgGe)2,0.0
14174,ZrSiS,0.0
14175,BeHg2Ru,0.7572058050000001
14176,PmSnPd2,0.0
14177,KRb2RhF6,0.0
14178,CoP,0.0
14179,RbAs,0.0
14180,H8NF5,0.0
14181,AlSbI6,0.0
14182,MgTi2O5,0.0
14183,Na2Mn3Cl8,0.0
14184,Na2CrO4,0.0
14185,Na2AgAs,0.0
14186,Tm3Mg,0.0478684625000001
14187,CaZrBe,0.17502123999999994
14188,Zn3Si3(BiO)2,0.0
14189,TiMnO3,0.15129069999999967
14190,Co2Ge,0.056895216666667185
14191,LiY2Ru,0.0
14192,Li3(CoS2)4,0.0
14193,BaSO4,0.1631083333333292
14194,Ba2LiMg,0.10628715999999996
14195,LiCo2CuO6,0.0
14196,Be2CuP,0.21878331249999985
14197,Zn3Ni7,0.08822134999999998
14198,Sr2BeSn,0.068709205
14199,HfTaRe2,0.0
14200,NaBe2Cr,0.45180285
14201,LiY2Tl,0.4534305916666666
14202,BeTcPd,0.18011753333333316
14203,Th3O2,0.2988896400000005
14204,ZnAg,0.0
14205,KZrF5,0.0
14206,Rb(In3Au2)2,0.0
14207,Be2FeSb,0.34126594999999993
14208,Y2AlZn,0.0
14209,SnTe3,0.3087932083333333
14210,UBi,0.09850479999999973
14211,RbCrF6,0.0
14212,OsC3I2O3,0.0
14213,BePdPb2,0.32069211
14214,Sr(BS2)2,0.0
14215,YBRh3,0.0
14216,MgGeRh2,0.0
14217,Li7VO5F,0.04848564285714296
14218,MgGeO3,0.13024879999999772
14219,TaReO6,0.0
14220,Yb(MnGe)2,0.0
14221,Ca5MnPb3,0.0
14222,ThSb2,0.0
14223,Ta4O,0.1955166239999997
14224,CuPtF6,0.0
14225,DyAsO4,0.0
14226,Zn2AgAu,0.0
14227,Ce(AsPd)2,0.002724558333335293
14228,IO2,0.0
14229,NdCu3(Ru2O)2,0.0
14230,Y2PtAu,0.0
14231,Ba2YTi3O7,0.019304869134615817
14232,Ti2BeBi,0.12436201666666725
14233,CaBeGe,0.0
14234,Re2W3C,0.0
14235,Yb3Os,0.010624675000000085
14236,RbH2N,0.0
14237,Zr2Co2P7,0.0
14238,GePd2,0.0
14239,BaHf2Ru,0.022212617500000142
14240,CsNiF3,0.003020699999999765
14241,SrPIr,0.0
14242,BeCdIn,0.38478397333333336
14243,SiSe2,9.46666666670204e-05
14244,CuH2(IN)4,0.0
14245,Te4Rh3,0.0
14246,Nd2V2O7,0.0865339090909103
14247,CsK2Bi,0.0
14248,ErBi2ClO4,0.0
14249,YCl,0.10560465833333366
14250,YbH2ClO2,0.0
14251,LaMg3,0.0007431675000000026
14252,LuB2Ru,0.0
14253,Co(C2N3)2,0.3660330363636364
14254,Si2TcRh,0.4959394249999996
14255,MgMn2O5,0.0037422500000001686
14256,DyInPt4,0.0
14257,Li2Co4O3F8,0.041117207250342964
14258,CuHgSeBr,0.0
14259,Tb2MnNiO6,0.0
14260,Be2TlTe,0.6736706416666667
14261,La(BC)2,0.0
14262,Fe3Ge,0.02285975000000029
14263,RhC,0.5157794999999998
14264,SrSO4,0.0
14265,CoAgO2,0.0
14266,Li4Fe3TeO2,0.0
14267,TaTiRe2,0.0
14268,SmAsO4,0.014539250000001225
14269,BaLiCl,0.0
14270,Ho5Ga3,0.0
14271,HfZn,0.0
14272,Cd(AsO3)2,2.111111110814079e-05
14273,Ca(SbO3)2,0.0
14274,U2Al3Os,0.0
14275,YAg,0.0
14276,YPt3C,0.0
14277,Na3GaSe3,0.0
14278,LaMgZn2,0.0
14279,TiBe2Bi,0.4628325583333339
14280,LaBe2Tl,0.4174742250000001
14281,Sm2Ge5Ir3,0.0
14282,PrCo4B,0.0
14283,Al3NO3,0.0
14284,MnAsRh,0.0005364444444442286
14285,Li5FeS4,0.09329395000000007
14286,AsRuW2,0.15757461250000038
14287,Mg(CrS2)2,0.0
14288,ZnSiN2,0.0
14289,BaYCuMoO5,0.0
14290,KLiSO4,0.0004210000000002268
14291,Na5ReO6,0.0
14292,KBePO4,0.0
14293,BeVIn2,0.4062307100000002
14294,TiBeGe,0.3835023259259263
14295,MnSb3(P2O3)2,0.0
14296,KBaSe,0.34481946333333313
14297,Ca2BHN2,0.0
14298,SnAu5,0.02250261333333337
14299,YSnO3,0.6877644328571444
14300,HoBi,0.3018706
14301,ScSnAu,0.07844776666666631
14302,Er5(NiTe)2,0.0
14303,RbCd(NO2)3,0.0
14304,CeInNi,0.0
14305,Ce2AlNO3,0.0
14306,LaCO3F,0.0
14307,BaTlBr,0.2403690883333333
14308,Mg2VO4,0.0
14309,Al4C3,0.4350908571428569
14310,TbAs3,0.274590275
14311,BeZn2Ga,0.18305335625
14312,HoZn2,4.2166666666121336e-06
14313,Ho2C3,0.0
14314,BaTlSb2,8.600000000136276e-06
14315,Be2ZnRe,0.11553414999999978
14316,Ba(SbAu)2,0.0
14317,NpH2,0.031601211111111915
14318,Sc(CuO2)2,0.0
14319,YCuSn,0.0
14320,Be2VBi,0.6182350750000003
14321,Zr2InCo2,0.0
14322,Yb(Al2Mo)2,0.0
14323,BaNaP,0.0
14324,RbPS3,2.599999997521252e-06
14325,PmCdAu2,0.0
14326,VAsPt2,0.0
14327,BeTlP4,0.6582077833333337
14328,LiInP2O7,0.0
14329,Tb(AlGe)2,0.0
14330,BeCuNi2,0.027168931250000083
14331,NaBeGa,0.4241904983333333
14332,AlAsO4,1.1222222218165712e-05
14333,FeAg3,0.3563357199999999
14334,BeInP2,0.48601165
14335,Lu2In,0.0
